# Kuniholm - Taygetos Forest - PINI - ITRDB GREE009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3814
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3814.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/gree009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; gree009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/gree009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/gree009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-07-10
#--------------------
# File_Last_Modified_Date
#   Date: 2007-07-10
#--------------------
# Title
#   Study_Name: Kuniholm - Taygetos Forest - PINI - ITRDB GREE009
#--------------------
# Investigators
#   Investigators: Kuniholm, P.I.; Groneman, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Taygetos Forest
#   Location: Greece
#   Northernmost_Latitude: 36.92
#   Southernmost_Latitude: 36.92
#   Easternmost_Longitude: 22.35
#   Westernmost_Longitude: 22.35
#   Elevation_m: 1400
#--------------------
# Data_Collection
#   Collection_Name: GREE009
#   First_Year: 1657
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 229010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229073_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229073; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229190_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229190; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229020b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229020b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229231_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229231; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229241_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229241; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229250_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229250; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229263_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229263; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229270_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229270; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229283_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229283; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229284_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229284; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229291_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229291; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229311_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229311; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 229312_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 229312; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	229010_raw	229020_raw	229030_raw	229040_raw	229050_raw	229060_raw	229073_raw	229080_raw	229091_raw	229101_raw	229011_raw	229121_raw	229131_raw	229151_raw	229161_raw	229171_raw	229181_raw	229190_raw	229020b_raw	229211_raw	229022_raw	229231_raw	229241_raw	229250_raw	229263_raw	229270_raw	229283_raw	229284_raw	229291_raw	229311_raw	229312_raw
1657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA
1658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA
1659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	2.69	NA	NA	NA	NA	NA	NA	NA	2.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	2.47	NA	NA	NA	NA	NA	NA	NA	3.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	2.12	NA	NA	NA	NA	NA	NA	NA	2.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	2.27	NA	NA	NA	NA	NA	NA	NA	4.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	1.89	NA	NA	NA	NA	NA	NA	NA	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	2.11	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	NA	NA	NA	2.24	NA	1.62	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	1.46	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	1.89	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	3.3	NA	NA	NA	NA	NA	NA	NA	2.34	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	3.27	NA	NA	NA	NA	NA	NA	NA	1.99	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	2.1	NA	2.35	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	2.75	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	2.88	NA	NA	NA	NA	NA	NA	NA	2.49	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	3.32	NA	NA	NA	NA	NA	NA	NA	3.19	NA	3.05	NA	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	2.25	NA	2.08	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	2.37	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	1.24	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA	NA	1.42	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	1.75	NA	1.95	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	2.04	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	1.83	NA	2.07	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	1.87	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	2.56	NA	NA	NA	NA	NA	NA	NA	2.07	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	2.16	NA	2.64	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	NA	NA	NA	2.14	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	1.05	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	0.5	1.08	NA	1.97	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	1.4	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	1.89	NA	NA	NA	NA	NA	NA	0.46	1.02	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	1.34	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	1.91	NA	NA	NA	NA	NA	NA	0.58	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	1.13	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	2.41	NA	NA	NA	NA	NA	NA	0.63	0.9	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	1.1	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA	NA	NA	0.6	1.1	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	1.15	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	0.65	1.56	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	0.89	NA	NA	NA	NA
