# Hartl - Schliersee, Alte Klause - PCAB - ITRDB DEU403
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37602
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37602.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu403-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu403.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu403.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Schliersee, Alte Klause - PCAB - ITRDB DEU403
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Schliersee, Alte Klause
#   Location: Germany
#   Northernmost_Latitude: 47.637
#   Southernmost_Latitude: 47.637
#   Easternmost_Longitude: 11.975
#   Westernmost_Longitude: 11.975
#   Elevation_m: 1270
#--------------------
# Data_Collection
#   Collection_Name: DEU403
#   First_Year: 1928
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SSAK101C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK101C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK101O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK101O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK103C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK103C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK103O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK103O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK104C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK104C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK104O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK104O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK105C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK105C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK105O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK105O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK108C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK108C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK108O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK108O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK109C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK109C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK109O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK109O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK111C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK111C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK111O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK111O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK112C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK112C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK112O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK112O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK113C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK113C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK113O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK113O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK114C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK114C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSAK114O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSAK114O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SSAK101C_raw	SSAK101O_raw	SSAK103C_raw	SSAK103O_raw	SSAK104C_raw	SSAK104O_raw	SSAK105C_raw	SSAK105O_raw	SSAK108C_raw	SSAK108O_raw	SSAK109C_raw	SSAK109O_raw	SSAK111C_raw	SSAK111O_raw	SSAK112C_raw	SSAK112O_raw	SSAK113C_raw	SSAK113O_raw	SSAK114C_raw	SSAK114O_raw
1928	NA	NA	NA	NA	NA	NA	NA	NA	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	2.32	2.52	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	3.25	3.41	NA	4.59	NA	NA	NA	NA	NA	NA	NA	2.48
1931	NA	NA	NA	NA	NA	NA	NA	NA	3.83	2.35	NA	4.03	NA	NA	NA	NA	NA	3.25	NA	2.66
1932	NA	NA	NA	NA	NA	NA	NA	NA	2.53	2.28	3.24	2.71	NA	1.5	NA	NA	2.21	2.93	NA	2.16
1933	NA	0.92	NA	NA	NA	NA	NA	NA	2.4	2.33	3.41	2.6	NA	2.25	NA	NA	1.39	2.54	NA	1.95
1934	NA	2.55	NA	NA	NA	NA	NA	NA	3	2.91	3.74	2.59	NA	2.56	NA	NA	1.58	2.83	NA	2.35
1935	NA	2.61	NA	NA	2.86	NA	NA	NA	2.92	2.64	3.77	2.77	NA	1.22	NA	NA	2.88	2.11	NA	2.92
1936	3.94	4.28	NA	NA	3.72	NA	NA	NA	2.78	2.74	3.69	3.12	NA	2.62	1.32	NA	3.16	3.03	2.15	3.02
1937	2.79	3.17	NA	NA	2.83	3.13	NA	NA	2.81	2.49	3.36	3.03	NA	2.9	2.12	NA	2.6	2.18	3.34	2.93
1938	2.12	3.82	NA	NA	2.32	3.13	NA	NA	2.93	2.42	3.16	2.19	1.58	1.45	1.89	NA	3.24	2.33	3.09	1.94
1939	2.57	3.85	NA	NA	1.71	2.12	NA	NA	2.01	1.77	2.94	1.65	1.32	1.47	1.49	NA	2.44	1.48	2.19	1.39
1940	3.21	3.33	NA	NA	1.5	1.93	NA	1.61	1.99	1.69	2.76	1.51	1.02	2	2.29	2.35	2.17	1.46	2.22	1.94
1941	3.63	3.32	NA	NA	1.64	1.64	NA	1.87	2.4	1.97	2.75	1.8	1.57	2.62	1.3	1.28	1.76	1.55	2.36	2.05
1942	4.43	3.58	NA	NA	1.83	1.88	3	1.96	2.28	2.46	3.12	1.87	1.92	2.53	1.44	1.72	1.95	1.99	2.21	1.7
1943	3.72	2.74	NA	NA	1.99	1.98	2.55	1.59	1.96	2.64	2.79	1.73	2.08	2.03	1.58	2.38	2.13	2.13	1.69	1.71
1944	4.08	2.19	NA	NA	2.15	2.13	2.98	2.06	2.06	2.68	3.37	2.04	2.06	1.83	1.92	2.6	2.48	2.29	2.15	1.72
1945	4.42	2.92	NA	NA	2.17	2.31	2.35	2.01	2.65	2.72	3.2	2.18	2.4	2.33	2.95	1.89	2.56	2.3	2.12	2.12
1946	5.25	2.41	NA	NA	2.52	2.34	2.69	2.77	2.47	2.76	2.96	1.94	2.16	2.53	2.32	1.66	2.36	2.44	2.58	2.18
1947	5.98	3.48	1.59	NA	2.37	2.16	3.15	2.74	2.44	2.19	3.04	1.76	2.91	2.89	2.14	2	2.34	2.31	2.46	2.14
1948	4.09	1.79	1.67	NA	1.66	1.71	1.77	1.6	1.86	1.91	1.69	1.46	2.17	2.07	1.47	1.62	1.64	1.27	1.48	1.49
1949	4.99	2.38	1.77	1.84	2.1	2.19	2.76	2.36	2.38	2.07	2.67	2.41	2.96	2.58	1.82	2.35	1.7	1.26	1.84	1.61
1950	5.77	3.66	1.74	2.92	2.28	2.72	2.55	2.23	3.11	2.31	3.33	2.53	3.37	3.37	2.57	2.85	2.58	1.78	3.09	2.54
1951	5.97	4.61	1.82	3.84	2.68	3.18	3.45	3.06	3.07	2.29	3.52	3.1	3.54	3.1	2.87	2.79	2.7	1.82	3.64	2.62
1952	4.61	3.36	2.42	2.65	2	2.55	3.24	2.51	2.94	2.26	2.66	2.77	3.17	3.25	2.08	2.03	1.85	1.09	2.61	1.65
1953	5.71	4.19	5.32	2.82	2.03	2.66	3.78	2.84	3.54	2.74	2.89	2.58	3.84	2.98	1.94	2.14	2.22	1.27	3.1	2.12
1954	3.99	2.98	3.4	2.47	1.51	1.75	2.02	2.03	2.45	2.28	1.99	1.73	2.74	2.37	2	1.94	1.54	1.08	2.36	1.53
1955	4.82	4.53	2.95	3.69	1.87	2.04	2.79	2.95	2.6	2.61	2.34	2.43	3.1	3.36	2.29	2.47	2.08	1.38	2.91	2.1
1956	4.22	4.57	2.21	3.19	1.46	1.53	2.3	2.01	2.74	2.41	1.97	1.89	2.55	2.77	2.21	2.39	1.44	1.04	2.56	1.69
1957	3.86	3.93	1.74	2.57	1.35	1.42	2.02	2.31	2.55	2.24	2.53	1.89	2.49	2.56	2.08	1.99	1.56	1.26	2.59	1.99
1958	4.16	3.62	2.02	3.16	1.45	1.57	1.99	2.1	2.44	2.23	3.23	2.39	2.93	2.85	1.76	1.95	1.75	1.34	2.95	2.19
1959	2.65	3.6	1.91	2.12	1.06	1.32	1.27	1.54	1.91	1.47	2.05	1.51	2.62	2.3	1.4	1.58	1.28	1.05	2.27	1.89
1960	2.18	2.84	1.61	1.43	0.8	1.42	0.97	0.85	1.52	1.31	1.54	1.11	2.01	1.81	1.08	1.24	0.97	0.92	1.49	1.07
1961	3.22	4.06	1.88	2.28	0.8	1.61	1.19	1.05	1.87	1.26	2.14	1.58	2.25	2.35	1.72	1.66	1.27	1.2	2.47	1.49
1962	3.37	3.44	2.33	2.51	0.88	1.69	1.44	1.5	1.9	1.21	2.19	1.54	2.26	2.42	2.03	1.93	1.93	1.88	2.44	1.61
1963	3.72	3.85	2.03	2.41	0.86	1.74	2.38	1.25	1.72	1.4	2.44	2.22	2.5	2.41	2.1	2.04	2.54	2.65	2.51	1.95
1964	3.91	3.43	1.82	2.05	0.89	1.85	1.94	1.39	1.97	1.6	2.52	2.1	2.56	2.29	2.02	1.94	2.17	2.85	2.2	1.57
1965	3.37	2.66	1.76	1.82	0.88	1.72	1.82	1.26	1.7	1.57	2.62	2.34	2.25	2.31	1.73	1.93	1.9	2.37	2.02	1.47
1966	3.75	3.44	1.95	2.18	1.19	1.83	1.85	1.22	1.89	1.64	2.49	2.34	2.16	2.32	2.13	2.1	1.82	2.53	2.36	1.44
1967	3.27	3.29	1.82	2.08	1.13	1.69	1.55	1.09	2.06	1.62	2.99	2.92	2.55	2	2.28	2.03	1.71	2.03	2.2	1.43
1968	3.49	2.81	1.74	1.62	0.94	1.29	1.41	0.93	1.73	1.49	2.58	2.3	2.26	1.96	2.04	1.88	1.71	2.07	2.01	1.34
1969	4.35	3.48	1.93	1.84	1.03	1.54	1.38	1.14	1.91	1.35	3.01	2.82	2.67	2.61	2.23	1.88	2.22	2.63	2.54	1.64
1970	3.49	2.86	1.94	1.56	0.95	1.41	1.09	1.16	1.91	1.37	3.05	2.52	2.32	2.62	1.76	1.7	1.97	2.09	2.29	1.64
1971	3.9	3.13	1.78	1.77	0.78	1.38	1.36	1.22	1.94	1.39	3	2.36	2.37	2.53	1.78	1.81	1.97	1.67	2.96	1.88
1972	3.22	2.49	1.75	1.63	0.92	1.24	1.41	1.36	1.82	1.43	2.68	2.06	2.17	2.46	1.61	1.73	1.86	2.68	2.33	1.53
1973	3.19	2.2	1.42	1.47	0.77	1.11	1.39	1.37	1.57	1.31	2.41	1.69	2.49	2.5	1.53	1.62	1.79	2.29	1.62	1.29
1974	3.07	1.73	1.35	1.24	0.7	0.88	0.85	0.86	1.49	1.25	2.1	1.15	1.95	1.62	1.28	1.29	1.53	1.89	1.84	1.1
1975	2.45	1.76	1.44	1.38	0.88	0.98	1.16	1.17	1.43	1.23	2.37	1.78	2.04	1.8	1.42	1.43	1.71	2.1	1.56	1.06
1976	1.76	1.09	1	1.03	0.44	0.66	0.81	0.86	1.13	1.04	1.25	1.07	1.58	1.25	0.92	1.03	1.1	1.28	0.96	0.73
1977	2.83	1.52	1.33	1.25	0.73	0.81	0.95	0.93	1.52	1.25	1.64	1.29	1.92	1.43	1.37	1.32	1.25	1.55	1.83	1.05
