# Hartl - Berchtesgaden, Malerwinkel - FASY - ITRDB DEU359
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37558
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37558.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu359-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu359.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu359.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Malerwinkel - FASY - ITRDB DEU359
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Malerwinkel
#   Location: Germany
#   Northernmost_Latitude: 47.584
#   Southernmost_Latitude: 47.584
#   Easternmost_Longitude: 12.994
#   Westernmost_Longitude: 12.994
#   Elevation_m: 680
#--------------------
# Data_Collection
#   Collection_Name: DEU359
#   First_Year: 1885
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGML501C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML501C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML501O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML501O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML503C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML503C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML503O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML503O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML505C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML505C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML505O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML505O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML506C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML506C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML506O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML506O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML507C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML507C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML507O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML507O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML508C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML508C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML508O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML508O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML510C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML510C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML510O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML510O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML511C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML511C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML511O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML511O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML513C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML513C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML513O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML513O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML514C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML514C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML514O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML514O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGML501C_raw	NGML501O_raw	NGML503C_raw	NGML503O_raw	NGML505C_raw	NGML505O_raw	NGML506C_raw	NGML506O_raw	NGML507C_raw	NGML507O_raw	NGML508C_raw	NGML508O_raw	NGML510C_raw	NGML510O_raw	NGML511C_raw	NGML511O_raw	NGML513C_raw	NGML513O_raw	NGML514C_raw	NGML514O_raw
1885	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	2.44	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	2.68	2.04	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	2.89	1.79	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	3.05	1.67	NA	0.7	NA	NA	1.12	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	3.31	1.52	NA	0.88	NA	NA	1.33	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1899	2.98	1.64	NA	1.15	NA	NA	1.88	1.49	NA	NA	NA	NA	NA	NA	2.9	NA	NA	NA	NA	1.35
1900	2.16	1.98	NA	1.23	NA	NA	1.55	1.37	NA	NA	NA	0.85	NA	NA	2.53	NA	NA	NA	NA	1.06
1901	2.22	2.08	2.95	1.84	NA	NA	1.57	1.5	NA	NA	NA	1.52	NA	NA	2.28	NA	NA	NA	NA	1.18
1902	2.98	2.82	2.19	1.71	NA	NA	1.44	1.73	NA	NA	NA	0.78	NA	NA	1.76	NA	NA	NA	NA	0.9
1903	2.53	2.64	2.16	1.86	NA	NA	1.6	2	NA	NA	NA	3.27	NA	NA	1.8	NA	NA	NA	NA	1.05
1904	2.83	2.47	1.95	2.4	NA	NA	1.49	1.84	NA	NA	NA	1.98	NA	NA	1.88	NA	NA	NA	NA	1.21
1905	2.58	2.27	3.32	4.08	NA	NA	1.54	1.58	NA	NA	2.39	3.96	NA	NA	2.33	NA	NA	NA	NA	1.11
1906	2.24	1.8	2.22	3.64	NA	NA	2.99	2.55	NA	NA	4.16	0.53	NA	NA	2.02	NA	NA	NA	NA	1.54
1907	2.49	1.86	1.92	3.02	NA	2.28	5.05	4.33	NA	NA	3.76	3.74	NA	NA	2.24	2.39	NA	NA	NA	1.57
1908	1.92	1.79	2.16	2.89	NA	1.94	4.39	3.56	NA	NA	3.09	2.64	NA	NA	2.08	1.82	NA	NA	NA	1.94
1909	2.21	2.36	2.09	2.17	NA	2.02	4.26	4.14	NA	NA	2.15	2.12	NA	NA	1.8	1.7	NA	NA	NA	1.82
1910	2.25	2.72	1.85	1.91	2.39	2.08	4.02	4.07	NA	NA	1.86	1.3	NA	NA	1.65	1.61	NA	1.86	NA	1.88
1911	2.18	2.37	1.79	1.85	2.13	2.13	5.53	3.35	2.81	NA	1.77	1.39	NA	NA	1.79	1.53	NA	1.2	NA	1.92
1912	2.06	2.36	1.98	1.9	2.16	2.02	5.33	3.98	2.23	2.52	2	1.9	NA	NA	1.67	1.6	NA	1.51	NA	1.67
1913	1.95	2.19	1.37	1.47	1.75	1.45	4.75	3.84	1.17	1.33	1.48	1.48	NA	NA	1.09	1.22	NA	1.35	NA	1.2
1914	2.15	2.32	2.17	1.65	1.88	1.74	5.82	4.93	1.34	1.2	1.58	1.95	NA	NA	1.36	1.84	NA	1.99	NA	1.48
1915	1.28	1.37	1.43	1.18	1.18	1	4.58	3.58	1.25	1.18	1.2	1.49	NA	NA	0.88	1.1	NA	1.85	NA	1.38
1916	1.8	1.9	1.68	1.61	1.49	1.39	4.33	4.14	1.11	1.01	1.62	2.28	NA	3.71	1.41	1.87	NA	2.06	NA	1.88
1917	1.19	1.32	1.39	1.2	1.06	0.88	2.24	1.78	1.35	1.64	0.93	1.91	NA	3.54	0.98	1.11	NA	1.79	NA	1.88
1918	1.72	1.87	1.81	1.58	1.46	1.31	3.52	2.73	1.77	1.99	1.71	1.91	2.09	2.51	1.16	1.87	NA	2.27	NA	1.82
1919	1.63	1.98	1.83	1.47	2.04	1.32	2.78	2.31	2.51	1.95	1.79	1.94	2.15	3.76	1.09	1.85	1.22	2.21	2.09	2.1
1920	1.23	1.3	1.45	1.32	1.6	1.32	2.36	2.57	2.46	1.75	1.2	1.44	1.67	2.85	1.3	1.47	1.88	1.86	1.56	1.47
1921	1.69	1.6	1.45	1.39	1.35	1.04	2.29	2.35	2.64	2.28	1.24	1.51	1.46	2.76	1.13	1.43	3.16	1.54	1.99	1.74
1922	1.73	1.35	1.51	1.23	1.27	1.11	2.6	2.15	1.9	2.22	1.45	1.41	1.48	2.34	1.16	1.89	1.77	0.35	1.64	1.68
1923	1.78	1.4	1.45	1.82	1.37	2.01	2.64	2.11	2.41	2.29	1.62	1.86	2.3	3.15	1.11	1.84	2.15	2.27	2.48	1.93
1924	1.7	1.54	1.6	1.44	1.59	1.93	2.72	2.29	2.04	2.48	1.49	1.71	2.9	3.48	1.22	1.97	2.26	2.18	2.03	1.71
1925	1.84	1.85	1.86	1.35	1.51	1.86	2.33	1.83	2.28	2.21	1.61	2.02	3.02	3.6	1.04	1.83	2.12	2.21	2.14	1.76
1926	1.5	1.36	1.74	1.15	1.56	1.76	2.49	1.99	2.04	2.22	1.13	1.66	2.45	1.94	1.11	1.49	1.92	2.66	1.57	1.67
1927	1.7	1.81	2.33	1.61	1.6	2.75	2.54	1.99	2.11	2.21	1.16	2.14	2.61	2.23	1.3	1.98	2.16	2.83	3.35	3.05
1928	1.45	1.43	1.47	0.9	1.34	1.85	2.18	1.37	2.19	2.17	1.2	1.58	2.99	2.18	1.15	1.78	1.98	1.97	4.91	3.81
1929	1.12	1.35	1.4	0.92	0.95	1.71	1.82	1.21	1.85	2.13	1.15	1.63	2.94	2.26	1.17	1.49	1.52	0.37	4.63	3.49
1930	1.31	1.29	1.15	0.84	0.88	1.65	1.07	0.98	1.92	1.83	1.32	1.72	2.56	1.92	1.3	1.16	1.88	2	4.2	3.69
1931	2.21	1.59	1.76	1.74	1.28	2.08	1.36	1.3	2.24	2.23	1.69	1.73	2.7	1.77	1.78	1.75	2.21	1.79	4.93	3.95
1932	2.08	1.72	1.71	1.6	1.33	2.4	1.47	1.77	2.41	2.26	1.58	1.68	2.08	1.73	1.43	1.95	2.75	2.4	3.86	3.13
1933	1.58	1.07	1.43	1.37	1.17	1.63	1.44	1.87	2.34	2.1	1.36	1.4	1.7	1.66	1.19	1.51	2.12	2.13	2.85	2.7
1934	1.6	1.25	1.44	1.7	1.44	1.73	1.38	1.66	2.42	2.09	0.89	1.08	1.69	1.61	0.75	1.21	2.45	1.83	3	2.69
1935	1.57	1.25	1.28	1.25	1.51	1.57	1.29	1.22	1.95	1.52	0.95	0.76	1.5	1.21	0.88	1.35	1.87	1.6	2.54	2.09
1936	1.74	1.33	1.14	1.69	1.71	1.68	0.91	0.87	1.96	1.68	1.43	1.1	2.01	1.47	1.26	1.38	2.05	1.63	2.56	2.08
1937	1.67	1.51	1.56	1.97	1.62	1.91	0.9	0.75	1.91	2.06	1.26	1.52	2.8	2.45	1.35	1.67	2.56	2.54	2.94	2.93
