# Briffa - Suojanpera - PISY - ITRDB FINL061
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2857
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2857.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl061-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; finl061-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl061.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/finl061.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-01-14
#--------------------
# Title
#   Study_Name: Briffa - Suojanpera - PISY - ITRDB FINL061
#--------------------
# Investigators
#   Investigators: Briffa, K.R.(https://orcid.org/0000-0003-3323-3639)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Suojanpera
#   Location: Finland
#   Northernmost_Latitude: 69.32
#   Southernmost_Latitude: 69.32
#   Easternmost_Longitude: 28.13
#   Westernmost_Longitude: 28.13
#   Elevation_m: 140
#--------------------
# Data_Collection
#   Collection_Name: FINL061
#   First_Year: 1532
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FN01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN14C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN14C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FN04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FN04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FN01A_raw	FN01B_raw	FN02A_raw	FN02B_raw	FN03A_raw	FN03B_raw	FN09A_raw	FN09B_raw	FN23A_raw	FN23B_raw	FN14A_raw	FN14B_raw	FN14C_raw	FN12B_raw	FN12C_raw	FN24A_raw	FN24B_raw	FN17A_raw	FN17B_raw	FN18A_raw	FN18B_raw	FN04B_raw
1532	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1533	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1534	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1535	0.91	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1536	0.81	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1537	1	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1538	1.03	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1539	1.76	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1540	1.95	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1541	1.43	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1542	1.28	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1543	1.21	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1544	1.38	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1545	1.34	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1546	1.84	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1547	2.17	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1548	1.34	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1549	0.76	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1550	1.17	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1551	1.77	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1552	1.29	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1553	1.17	1.2	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1554	0.76	0.79	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1555	1.63	1.6	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1556	1.26	1.18	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1557	1.06	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1558	1.26	1.31	NA	NA	NA	NA	NA	NA	NA	NA	0.8	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1559	0.97	1.25	NA	NA	NA	NA	NA	NA	NA	NA	1.9	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1560	1.13	1.21	NA	NA	NA	NA	NA	NA	NA	NA	1.67	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1561	1.1	0.96	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1562	1.33	1.23	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1563	0.85	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1564	0.68	1.17	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1565	1.11	1.58	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	1.13	1.53	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	0.78	1.25	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	0.96	1.38	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	1.43	1.52	NA	NA	NA	NA	NA	NA	NA	NA	0.88	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	1.46	1.55	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	0.84	1	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	1.28	1.14	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	1.25	1.32	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	0.5	0.86	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	1.15	1.25	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	1.27	0.89	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	1.35	0.93	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	1.01	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	1.42	1.15	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	1.11	0.77	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	1.23	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	1.17	1.17	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
