# Becker - Villingen - PCAB - ITRDB GERM18
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2715
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2715.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ18-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ18-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ18.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ18.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1990-08-01
#--------------------
# File_Last_Modified_Date
#   Date: 1990-08-01
#--------------------
# Title
#   Study_Name: Becker - Villingen - PCAB - ITRDB GERM18
#--------------------
# Investigators
#   Investigators: Becker, B.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Villingen
#   Location: Germany
#   Northernmost_Latitude: 48.02
#   Southernmost_Latitude: 48.02
#   Easternmost_Longitude: 8.5
#   Westernmost_Longitude: 8.5
#   Elevation_m: 770
#--------------------
# Data_Collection
#   Collection_Name: GERM18
#   First_Year: 1906
#   Last_Year: 1973
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 448011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 448101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 448101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	448011_raw	448021_raw	448031_raw	448041_raw	448051_raw	448061_raw	448071_raw	448081_raw	448091_raw	448101_raw
1906	0.48	NA	NA	0.76	NA	NA	NA	NA	NA	NA
1907	0.76	0.71	NA	0.76	0.24	0.57	NA	NA	NA	NA
1908	1.48	0.95	0.67	1.38	0.29	0.9	NA	NA	NA	NA
1909	1.43	0.57	0.76	1.43	0.29	0.62	NA	NA	NA	NA
1910	1.95	1	1.19	2.1	1.48	1.19	0.67	0.33	0.71	NA
1911	2.05	1.14	1.52	1.57	1.86	1.52	2.1	1.95	1.9	1.9
1912	2.38	1.43	1.43	1.86	2.05	1.62	2.62	3.14	3.95	3.67
1913	1.14	0.71	0.95	1.48	1.1	1.19	4.05	3.33	3.71	3.52
1914	1.19	1.14	1.81	1.1	1.38	1.67	5.71	3.62	5.95	4.81
1915	1.1	1.38	1.38	0.81	1.29	0.86	5.33	4.14	5.57	5.95
1916	0.9	0.86	1.24	0.67	1.1	0.9	3.95	3.1	3.9	3.81
1917	0.62	1.14	1.1	0.81	0.95	0.81	2.14	3.76	2.95	3.24
1918	1.1	1.1	0.9	0.81	0.62	0.95	2	2.95	2.24	1.71
1919	0.95	1.14	1.24	0.86	0.86	0.71	1.57	2.81	2.24	1.48
1920	1.33	0.9	1.05	1.14	0.81	0.67	1.62	2.95	1.9	2.05
1921	1.33	1.05	0.95	0.9	1.29	0.76	1.38	1.95	1.9	1.67
1922	1.52	0.86	0.81	1.14	1.62	0.9	1.24	1.86	1.67	1.9
1923	1.1	0.95	0.9	0.81	1.19	1	1.43	1.52	1.57	1.33
1924	1	1.14	0.86	1.19	1.38	1.05	2.05	1.86	2.33	1.57
1925	0.81	1.19	0.9	1.14	1.48	1.19	2.62	2.86	2	1.9
1926	0.71	1.52	1.05	1.05	1.29	1.05	2.24	2.33	2.14	1.76
1927	0.81	1.43	1.29	1.19	1.1	1.19	2.86	2.29	2.24	2.1
1928	0.81	1.24	0.9	0.9	1.14	1.29	1.86	1.81	1.52	1.43
1929	0.81	1.19	0.9	1.14	1.67	1.57	2.19	2	1.62	1.71
1930	0.76	1.38	1.14	1.86	2.33	1.81	2.1	2.67	1.57	1.52
1931	0.67	1.43	1.14	1.52	2.67	2	2.52	3.67	1.38	1.38
1932	0.71	1.52	1.81	1.38	2.67	2.9	3.19	3.29	1.76	1.52
1933	0.67	1.33	1.38	1.05	1.81	2	2.48	2.86	1.71	1.33
1934	0.62	1.05	1	0.81	1.14	1.52	1.95	1.86	1.19	1.29
1935	0.71	0.86	0.71	0.67	1.43	1.67	1.9	2.14	1.38	1.29
1936	0.81	0.9	0.86	0.95	2	2	3.95	3.33	1.67	1.43
1937	0.76	0.86	0.52	1.1	1.43	1.67	2.19	3.1	2.19	1.48
1938	0.9	0.95	0.86	1.67	1.71	2.14	2.43	3.38	2.62	1.9
1939	1	1.19	1.1	1.86	1.9	2.67	3.33	4.14	3.1	2.05
1940	0.67	1.05	0.95	1.19	1.71	2.19	3.05	3.33	2.48	1.67
1941	0.67	1.29	0.71	0.95	1.67	1.67	2.86	2.67	2.33	1.86
1942	0.71	1.57	1.1	1.43	1.76	1.67	2.9	2.43	1.62	2.1
1943	0.62	1.67	0.9	1.52	1.71	1.48	3	2.76	1.9	1.33
1944	0.52	1.29	0.86	1	1.57	1.05	2.67	1.38	1.48	1
1945	0.43	1.43	0.81	0.76	1.48	0.9	2.95	1.86	1.57	1.05
1946	0.62	1.19	0.76	0.95	1.76	1.05	3.43	2.9	1.86	0.9
1947	0.52	0.95	0.71	0.86	1.52	1.14	3.24	3.29	1.95	1.1
1948	0.48	0.95	0.62	0.81	1.38	0.76	2.9	2.33	1.48	1.24
1949	0.43	0.71	0.52	0.76	1.05	0.76	2.48	1.86	1.24	0.95
1950	0.52	0.86	0.62	1.1	1.1	0.81	2.29	1.81	1.38	1.19
1951	0.48	0.76	0.62	1.19	1.1	0.9	2.38	1.81	1.1	1.19
1952	0.38	0.81	0.57	1.19	1	0.95	1.67	2.05	0.86	0.71
1953	0.57	0.81	0.81	1.29	0.95	1.05	1.9	1.9	1.19	0.95
1954	0.52	0.9	0.57	1.19	1	0.9	2.57	2.33	1.24	1.1
1955	0.57	1.14	0.67	1.57	1.05	0.9	3.38	2.9	1.43	1.33
1956	0.43	1.24	0.62	1.33	1	0.71	3.57	2.43	1.1	1.24
1957	0.33	1.43	0.62	1.38	1.05	0.86	3.57	3.81	1.52	1.86
1958	0.33	1.43	0.76	1.38	1.29	0.9	2.57	2.67	1.24	1.62
1959	0.19	1.38	0.62	1.43	1.33	0.95	2.14	2.67	1.52	1.71
1960	0.1	1.1	0.57	1.38	1.19	0.81	2.19	1.9	1.14	1.76
1961	0.24	1.19	0.48	1.24	1.1	0.86	2	2.48	0.62	1.14
1962	0.14	1.29	0.57	1.48	1.33	1.1	1.71	1.9	1	1.14
1963	0.14	1.62	0.71	1.52	1.57	1.1	1.9	1.71	1.1	1.29
1964	0.14	1.05	0.67	1.48	1.38	1.29	1.43	2.48	1.05	1.05
1965	0.05	0.9	0.71	1.05	1.43	1.43	1.38	3.14	1	1.29
