# Vanoni - Ibergeregg - PCAB - ITRDB SWIT392
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33040
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33040.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit392-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit392-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit392.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit392.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Vanoni - Ibergeregg - PCAB - ITRDB SWIT392
#--------------------
# Investigators
#   Investigators: Vanoni, M.; Frey, H.-U.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Vanoni M. 2012. Klimatische Einflusse auf die Wachstumsvariabilitat von Weisstanne und Fichte entlang des Weisstannen-Ausbreitungsgradienten. Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ibergeregg
#   Location: Switzerland
#   Northernmost_Latitude: 47.014324
#   Southernmost_Latitude: 47.014324
#   Easternmost_Longitude: 8.739395
#   Westernmost_Longitude: 8.739395
#   Elevation_m: 1435
#--------------------
# Data_Collection
#   Collection_Name: SWIT392
#   First_Year: 1770
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ISF01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISF15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISF15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ISF01_raw	ISF02_raw	ISF03_raw	ISF04_raw	ISF05_raw	ISF06_raw	ISF07_raw	ISF08_raw	ISF09_raw	ISF10_raw	ISF11_raw	ISF12A_raw	ISF13_raw	ISF14_raw	ISF15_raw
1770	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	1.9	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	1.89	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA
1801	1.38	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA
1802	1.1	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA
1803	1.05	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA
1804	1.43	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	3.27	0.5	NA
1805	1.55	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	2.09	0.61	NA
1806	2.12	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	1.75	0.66	NA
1807	2.27	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	2.09	0.71	NA
1808	2.14	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	1.21	0.79	NA
1809	2.24	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.73	0.96	NA
1810	2.01	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	0.66	1.61	NA
1811	1.1	NA	NA	NA	0.62	NA	NA	NA	NA	NA	2.09	NA	0.72	1.52	NA
1812	0.8	NA	NA	NA	0.39	NA	NA	NA	NA	NA	1.75	NA	0.49	0.58	NA
1813	1.2	NA	NA	NA	0.42	NA	NA	NA	NA	NA	1.58	NA	0.43	0.32	NA
1814	0.94	NA	NA	NA	0.62	NA	NA	NA	NA	NA	1.5	NA	0.4	0.44	NA
1815	0.84	NA	NA	NA	0.44	NA	NA	NA	NA	NA	1.4	NA	0.36	0.49	NA
1816	0.44	NA	NA	NA	0.4	NA	NA	NA	NA	NA	1.44	NA	0.26	0.3	NA
1817	1.13	NA	NA	NA	0.25	NA	NA	NA	NA	NA	2.16	NA	0.31	0.79	NA
1818	0.75	NA	NA	NA	0.21	NA	NA	NA	NA	NA	2.11	NA	0.28	0.85	NA
1819	0.55	NA	NA	NA	0.28	NA	NA	NA	NA	NA	1.31	NA	0.18	0.52	NA
1820	0.46	NA	NA	NA	0.34	NA	NA	NA	NA	NA	1.19	NA	0.18	0.46	NA
1821	0.55	NA	NA	NA	0.39	NA	NA	NA	NA	NA	1.18	NA	0.13	0.33	NA
1822	0.9	NA	NA	NA	1.26	NA	NA	NA	NA	NA	1.02	1.22	0.16	0.35	NA
1823	0.93	NA	NA	NA	0.79	NA	NA	NA	NA	NA	1.17	1.53	0.36	0.29	NA
1824	1.08	NA	NA	NA	0.49	NA	NA	NA	NA	NA	0.97	1.6	0.52	0.33	1.28
1825	0.81	NA	NA	NA	0.8	NA	NA	NA	NA	NA	0.83	1.24	0.63	0.31	1.15
1826	0.71	NA	NA	NA	1	NA	NA	NA	NA	NA	0.81	1.2	0.72	0.24	1.01
1827	0.78	NA	NA	NA	1.32	NA	NA	NA	NA	NA	0.88	1.49	1.07	0.27	1.47
1828	0.85	NA	NA	NA	1.04	NA	NA	NA	NA	NA	0.92	1.36	0.9	0.32	2.23
1829	0.73	NA	NA	NA	1.45	1.68	NA	NA	NA	NA	0.97	1.35	1.02	0.32	3.11
1830	0.54	NA	NA	NA	0.96	1.42	NA	NA	NA	NA	0.71	0.86	0.71	0.21	2.44
1831	0.29	NA	NA	NA	0.96	1.5	NA	NA	NA	NA	0.64	1.03	0.63	0.29	2.41
