# Schweingruber - Shieldaig - PISY - ITRDB BRIT016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4641
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4641.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Shieldaig - PISY - ITRDB BRIT016
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Shieldaig
#   Location: United Kingdom
#   Northernmost_Latitude: 57.5
#   Southernmost_Latitude: 57.5
#   Easternmost_Longitude: -5.62
#   Westernmost_Longitude: -5.62
#   Elevation_m: 12
#--------------------
# Data_Collection
#   Collection_Name: BRIT016
#   First_Year: 1847
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 571011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 571111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 571111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	571011_raw	571012_raw	571021_raw	571022_raw	571031_raw	571032_raw	571041_raw	571042_raw	571051_raw	571052_raw	571061_raw	571062_raw	571071_raw	571072_raw	571081_raw	571082_raw	571091_raw	571092_raw	571101_raw	571102_raw	571111_raw
1847	NA	NA	NA	NA	NA	3.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	3.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	3.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	3.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	2.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.94	NA	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	2.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.48	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	3.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.86	NA	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	5.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.05	NA	NA	NA	NA	5.43
1857	NA	NA	NA	NA	NA	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	5.41
1858	NA	NA	NA	NA	NA	4.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.21	NA	NA	NA	NA	3.9
1859	NA	NA	NA	NA	NA	3.93	NA	NA	2.57	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA	3.87
1860	NA	NA	NA	3.66	NA	3.69	NA	NA	1.99	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	4.14
1861	NA	NA	NA	5.07	NA	3.75	NA	NA	1.91	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	5.21
1862	NA	NA	NA	4.46	NA	2.96	NA	NA	2.74	NA	NA	NA	NA	NA	NA	1.78	NA	NA	NA	NA	4.81
1863	NA	NA	NA	2.26	NA	3.36	NA	NA	1.89	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	3.47
1864	NA	NA	NA	2.29	NA	3.04	NA	3.28	2.41	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	4.17
1865	NA	NA	NA	2.42	NA	3.85	NA	5.08	1.62	NA	NA	NA	NA	NA	NA	1.68	NA	NA	NA	NA	4.78
1866	NA	NA	NA	1.83	NA	2.47	3.36	4.05	2.18	NA	NA	NA	NA	NA	NA	1.4	2.82	NA	NA	NA	4.88
1867	NA	NA	NA	1.85	NA	3.2	3.25	4.01	1.86	NA	NA	NA	NA	NA	NA	1.23	2.64	NA	NA	NA	4.08
1868	NA	NA	4.46	3.35	NA	3.17	3.35	4.24	2.87	NA	NA	NA	NA	NA	NA	1.31	3.13	2.72	NA	NA	5.71
1869	NA	NA	3.13	2.16	NA	2.62	2.32	3.01	2.13	NA	NA	NA	NA	NA	NA	1.49	3.39	2.55	NA	NA	4.29
1870	NA	NA	2.68	2.1	NA	2.94	3.44	3.08	1.86	NA	NA	NA	NA	NA	NA	1.48	2.98	2.43	NA	NA	3.65
1871	NA	NA	2.41	2.03	NA	2.52	2.88	2.67	2.22	NA	NA	NA	NA	NA	NA	0.94	3.13	2.23	NA	NA	3.32
1872	NA	NA	2.8	2.57	NA	2.44	2.48	3.12	2.83	NA	NA	NA	NA	NA	NA	1.04	3.12	1.83	NA	NA	4.18
1873	NA	NA	3	2.87	3.49	2.63	2.99	2.61	3.03	NA	NA	NA	3.34	NA	NA	1.35	2.75	1.71	NA	NA	3.53
1874	NA	NA	3.95	3.33	3.98	2.22	3.25	2.62	2.69	NA	NA	NA	3.29	NA	1.92	1.29	2.74	1.29	NA	NA	3.65
1875	NA	NA	3.71	3.28	3.54	2.31	2.57	2.77	2.33	NA	NA	NA	2.86	NA	1.89	1.29	1.64	1.1	NA	NA	3.57
1876	NA	NA	3.16	2.94	2.71	2.14	2.2	2.05	2.57	NA	NA	NA	2.74	3.84	1.74	1.35	2.18	1.23	NA	NA	3.87
1877	NA	NA	2.32	2.73	2.74	1.99	1.58	1.8	2.16	NA	NA	NA	2.74	3.62	1.68	1.25	1.87	0.99	3.28	4.15	2.56
1878	NA	NA	2.53	2.08	2.37	1.64	2.33	1.45	2.01	NA	NA	NA	2.08	3.2	1.05	0.58	1.88	0.9	2.78	3.9	3.01
1879	NA	NA	2.76	2.39	1.87	1.66	1.66	1.12	2.02	NA	NA	NA	2.71	3.2	1.35	0.77	1.98	1.26	2.6	4.2	2.96
1880	NA	NA	3.38	3.32	2.76	2.56	3	2.05	1.44	NA	NA	NA	2.29	3.18	1.48	1.09	2.38	1.69	3.42	5.61	4.35
1881	NA	NA	2.58	2.12	1.75	1.64	2.49	1.91	1.68	NA	NA	NA	1.94	2.56	0.95	0.7	2.53	1.4	2.78	4.8	3.24
1882	NA	NA	2.64	2.85	1.94	1.75	2.88	2.5	2.77	NA	NA	NA	1.96	3.41	1.3	0.94	2.71	1.54	3.19	4.61	4.4
1883	NA	NA	2.36	2.12	1.76	1.56	2.26	2.74	2.86	NA	NA	2.77	2.06	3.54	1.43	0.91	2.42	1.46	4.37	5.95	3.95
1884	NA	NA	2.16	2.75	2.29	1.92	2.34	2.89	3.06	NA	NA	2.98	2.4	3.35	1.55	1.08	2.5	1.69	3.77	4.45	3.72
1885	NA	NA	2.52	3.01	1.8	1.79	2.4	2.08	3.57	NA	NA	3.15	2.34	3.91	1.32	1.22	2.08	1.59	3.85	4.02	3.1
1886	NA	NA	2.11	2.08	2.08	1.51	2.12	1.84	2.2	NA	NA	2.78	2.45	3.13	1.01	0.8	2.2	1.88	2.8	3.93	2.53
1887	NA	NA	2.99	3.25	2.2	1.68	2.85	2.02	2.27	NA	NA	2.79	2.78	2.95	1.32	1.22	1.77	1.78	3.72	4.79	2.99
1888	NA	NA	1.95	2.29	1.49	1.55	2.18	1.5	2.1	NA	NA	1.95	1.69	2.58	1.26	0.99	2.05	1.82	2.78	4.1	1.87
1889	NA	NA	2.15	2.15	1.65	1.18	1.81	1.28	2.03	NA	NA	1.63	1.56	2.06	1.04	0.81	1.79	0	1.95	4.46	1.53
1890	NA	NA	2.03	2.19	2.04	1.22	2.26	1.63	2.19	NA	NA	1.92	2.04	2.67	0.94	1.04	2.09	2.37	3.02	5.69	1.96
1891	NA	NA	1.6	1.45	1.59	1.12	1.46	0.81	1.64	NA	2.77	1.66	1.67	2.04	1.07	0.99	1.98	1.63	1.71	3.44	1.5
1892	NA	NA	1.98	2.16	1.92	1.15	1.25	0.93	2.14	NA	1.52	2.13	1.92	3.09	0.93	1.25	2.22	1.89	2.17	3.78	1.9
