# Neuwirth - Nordrhein-Westfalen/Haiger-Siegerland drh02 - FASY - ITRDB GERM190
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16707
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16707.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ190-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ190-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ190.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ190.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Neuwirth - Nordrhein-Westfalen/Haiger-Siegerland drh02 - FASY - ITRDB GERM190
#--------------------
# Investigators
#   Investigators: Neuwirth, B.(https://orcid.org/0000-0001-7473-462X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Burkhard Neuwirth, Fritz Hans Schweingruber, Matthias Winiger
#   Journal_Name: Dendrochronologia
#   Published_Title: Spatial patterns of central European pointer years from 1901 to 1971
#   Published_Date_or_Year: 2007
#   Volume: 24
#   Pages: 79-89
#   Issue: 2-3
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2006.05.004
#   Full_Citation: None
#   Abstract: Three hundred and seventy-seven tree-ring width site chronologies including all eight principal forest tree species within Central Europe (5° to 15°E; 43° to 53°N) are expressed as Cropper-values and mapped using a Geographical Information System (here after referred to as GIS). Spatial classification of positive and negative growth anomalies and their occurrence within altitudinal zones, results in nine differing sub-groups of pointer years. In total, 39 years between 1901 and 1971AD are subdivided into these groups. The other 32 years show only growth anomalies in less than 40% of the research area, and therefore were excluded from further investigations.# # Climatological interpretation of the growth patterns of the nine groups documents mutual temperature and precipitation forcings. Extreme positive pointer years represent optimal growth conditions, i.e., moderate cool and wet conditions during the growing season. For the other years we summarize (i) warm and wet (warm and dry) springs result in positive (negative) anomalies in the Central European lowlands and (ii) warm (cold) summers result in positive (negative) anomalies in the Central European highlands. In some years, however, similar climatological conditions yield to divergent growth response patterns.
#--------------------
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Haiger-Siegerland drh02
#   Location: Germany
#   Northernmost_Latitude: 50.7167
#   Southernmost_Latitude: 50.7167
#   Easternmost_Longitude: 8.1167
#   Westernmost_Longitude: 8.1167
#   Elevation_m: 500
#--------------------
# Data_Collection
#   Collection_Name: GERM190
#   First_Year: 1839
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drh0201m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0201m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0202m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0202m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0203m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0203m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0204m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0204m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0205m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0205m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0206m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0206m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0207m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0207m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0208m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0208m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0209m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0209m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0210m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0210m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0211m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0211m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0212m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0212m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0213m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0213m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0214m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0214m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0215m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0215m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0216m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0216m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drh0201m_raw	drh0202m_raw	drh0203m_raw	drh0204m_raw	drh0205m_raw	drh0206m_raw	drh0207m_raw	drh0208m_raw	drh0209m_raw	drh0210m_raw	drh0211m_raw	drh0212m_raw	drh0213m_raw	drh0214m_raw	drh0215m_raw	drh0216m_raw
1839	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	NA	0.57	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	NA	0.62	3.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	2.02	0.62	2.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	1.56	0.63	1.71	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA
1850	NA	NA	NA	1.98	0.7	1.67	NA	NA	1.68	NA	NA	1.84	NA	NA	NA	NA
1851	NA	NA	NA	1.87	0.69	2.49	NA	NA	1.34	NA	NA	1.87	NA	NA	NA	NA
1852	NA	NA	NA	1.62	0.79	2.36	NA	NA	1.56	2.42	NA	1.82	NA	NA	NA	NA
1853	NA	NA	NA	1.26	1.03	2.13	NA	NA	1.38	1.63	NA	1.57	NA	NA	1.68	NA
1854	NA	NA	NA	0.96	1.05	3.07	NA	NA	1.64	1.73	NA	2	NA	NA	1.81	NA
1855	NA	NA	NA	1.49	1.1	1.99	NA	NA	1.55	1.15	2.12	2.12	NA	NA	1.74	NA
1856	NA	NA	NA	1.16	1.11	1.1	NA	NA	0.92	1.2	2.1	1.09	1.07	NA	1.31	NA
1857	NA	NA	NA	0.72	0.85	1	NA	NA	0.91	1.33	1.72	1.04	1.45	NA	1.08	NA
1858	NA	0.85	NA	0.28	0.46	0.5	NA	NA	0.4	0.51	1.27	0.43	0.74	NA	0.66	NA
1859	NA	1.62	NA	0.62	1.08	0.86	NA	NA	0.64	1.22	1.72	0.7	1.12	NA	1.25	NA
1860	NA	1.82	NA	0.64	2.03	1.08	NA	0.66	0.64	1.44	1.54	1.05	1.27	NA	1.26	NA
1861	NA	2.72	NA	0.92	2.14	1.08	NA	0.71	0.94	1.72	1.59	1.03	1.41	NA	1.31	NA
1862	NA	2.97	NA	0.92	2.1	0.94	NA	0.86	0.7	2.09	2.16	1.19	1.05	NA	1.64	NA
1863	NA	1.5	NA	0.58	1.11	0.81	NA	0.8	0.61	1.11	1.5	0.83	0.68	NA	1.1	NA
1864	NA	2.56	NA	1.15	1.7	1.21	NA	0.6	0.92	1.36	3.22	1.26	0.74	NA	1.47	NA
1865	NA	1.51	NA	0.6	0.8	0.62	NA	0.51	0.33	0.81	2.64	0.65	0.63	NA	0.59	NA
1866	NA	2.54	NA	0.9	1.51	1.18	1.42	0.25	1.24	1.47	3.1	1	1.49	NA	1.18	NA
1867	NA	2.58	NA	1.18	1.42	1.35	3.06	0.3	1.12	1.44	2.8	1.13	1.14	NA	1.42	NA
1868	NA	1.13	NA	0.9	0.7	1	1.78	0.73	0.84	0.94	1.64	0.66	0.73	1.18	0.95	NA
1869	NA	1.05	NA	0.96	0.78	0.86	1.37	0.74	1.28	1.23	1.68	0.94	0.66	1.13	0.94	NA
1870	NA	1.12	NA	0.82	0.67	0.78	1.46	5.25	0.92	0.96	1	0.54	1.12	1	0.85	NA
1871	NA	1.94	NA	1.25	1.04	1.1	0.95	0.38	1.2	1.27	1.24	0.92	1.73	1.34	1.21	NA
1872	NA	1.74	NA	1.36	0.92	1.4	1.34	0.67	1.25	1.17	1.33	0.76	1.58	1.42	0.95	NA
1873	NA	1.61	NA	1.26	0.88	1.36	1.35	0.72	1.28	1.53	1.26	0.66	1.42	1.54	0.6	NA
1874	NA	0.57	NA	0.22	0.34	0.18	1.14	0.1	0.44	1.39	0.52	0.09	0.25	0.53	0.13	NA
1875	0.58	1.62	NA	0.92	0.6	1.07	1.78	0.53	1.1	1.87	0.74	0.42	1.24	1.76	0.55	NA
1876	0.85	1.08	1.09	0.86	0.62	0.98	1.42	0.3	0.92	1.05	0.7	0.43	1.31	1.3	0.87	NA
1877	1.83	1.02	0.93	0.76	0.8	0.78	1.34	0.17	0.72	0.77	1.04	0.35	1.2	1.14	0.99	NA
1878	2.24	1.66	1.3	1.54	0.85	1.2	1.75	0.33	1.23	0.88	1.31	0.63	1.88	1.74	1.97	NA
1879	3.04	1.76	1.51	2	0.86	1.36	2.26	0.3	1.37	0.83	1.64	0.67	1.8	2.31	2.41	NA
1880	2.66	1.08	1.19	1.82	0.92	1.19	1.81	0.54	1.47	0.83	1.72	0.78	2.02	1.62	2.02	NA
1881	1.88	0.87	1.09	0.99	0.89	0.83	1.56	0.33	0.91	1.24	1.16	0.58	1.35	1.08	1.05	NA
1882	2.42	1.84	1.49	1.64	1.54	1.25	1.88	0.63	1.52	1.9	1.16	0.99	1.5	2.02	1.98	NA
1883	1.9	1.4	1.16	1.36	1.14	1	1.39	0.41	1.15	1.54	1.02	0.58	1.27	1.16	1.18	NA
1884	2.24	1.98	1.98	1.84	1.31	1.2	1.66	0.85	1.54	1.82	1.42	0.9	1.54	1.8	1.6	NA
1885	1.72	1.4	0.91	1.52	0.78	1.28	1.36	0.43	1.22	1.47	1.52	0.76	1.07	1.1	1.2	NA
1886	2.14	1.87	1.5	2.06	1.06	1.49	1.41	0.83	1.42	1.92	1.92	0.68	1.18	1.7	2.2	NA
1887	1.32	1.26	1.05	1.18	0.72	0.93	0.94	0.5	1.02	1.31	1.36	0.6	1.12	1	1.19	NA
1888	1.49	1.74	1.27	1.85	0.72	0.82	1.08	0.52	1.22	1.6	1.23	0.63	0.5	1.44	1.24	NA
1889	1.58	1.51	1.31	1.37	0.86	1.11	1.41	0.76	1.26	1.46	1.62	0.79	0.63	1.24	1.28	NA
1890	1.62	2.06	1.9	2.16	1.08	1.16	1.53	1.26	1.88	1.92	1.86	1.04	0.76	2.04	2.23	NA
1891	1.43	1.85	1.8	1.52	0.88	1.04	1.23	1	1.46	1.64	1.68	1.12	0.85	1.26	1.96	NA
1892	1.37	1.31	1.32	1.3	0.89	0.93	0.86	0.86	1.04	1.31	1.31	0.97	0.83	0.92	1.42	NA
1893	0.89	0.82	0.99	0.87	0.61	0.38	0.66	0.5	0.76	1.02	1.14	0.57	0.51	0.62	0.87	NA
1894	1.81	2.02	2.17	1.77	1.14	1.06	1.18	1.28	1.58	2.05	2.1	1.22	0.73	1.46	1.8	NA
1895	1.71	1.91	1.67	2.14	1.26	1.51	1.34	1.36	1.72	1.84	2.54	1.6	0.96	1.62	2.52	NA
1896	1.54	1.7	1.48	1.9	1.25	1.56	1.28	1	1.62	1.52	1.91	1.58	1.15	1.6	1.94	1.21
1897	1.77	1.72	1.41	1.96	1.54	1.87	1.46	1.21	1.8	1.58	2.18	1.86	1.24	1.72	2.22	1.31
1898	1.48	1.78	1.27	2.05	1.34	1.48	1.32	1.04	2.36	1.68	2.3	2.2	1.01	1.62	2.2	3.26
1899	1.78	1.6	1.22	1.9	1.31	1.42	1.47	0.93	1.75	1.4	2.26	2.14	1	1.38	2.08	3.03
1900	1.77	1.9	1.27	2.34	1.22	0.95	1.42	0.82	1.64	1.24	1.88	1.72	0.97	0.96	2.22	3.7
1901	1.72	1.62	1.1	1.54	1.24	0.86	1.24	0.63	1.07	1.35	1.37	1.65	1.19	0.94	1.89	3.87
1902	2.2	2.12	1.29	1.9	1.56	1.04	1.24	0.76	1.44	1.84	1.23	1.86	1.06	1.62	2.12	4.9
1903	3.04	2.7	1.74	2.82	2.16	1.48	1.78	1.23	1.96	2.04	1.48	2.62	1.6	2.28	2.58	5.33
1904	3.43	1.98	1.42	1.97	1.84	1.46	2.08	1.04	1.8	1.9	1.94	2.17	1.55	1.84	2.1	4.88
1905	3.29	2.18	1.36	2.27	1.96	1.3	1.98	1	1.56	2.06	2.18	2	1.21	2.12	2.26	4.27
1906	3.47	2.14	1.4	2.58	2.07	1.14	1.9	1.38	1.98	1.82	2.28	2.33	1.15	1.8	2.08	3.45
1907	3.39	2.14	1.74	3.07	2.88	1.28	2.22	1.66	2.54	1.82	2.39	2.22	1.16	2.54	2.28	3.61
1908	2.38	2.12	2.99	3.04	3.26	1.34	2.14	1.69	2.6	2.68	3.73	2.54	2.02	3.16	2.12	3.75
