# Bräker - Breitbirch - LADE - ITRDB SWIT366
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16940
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16940.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit366-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit366-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit366.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit366.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Bräker - Breitbirch - LADE - ITRDB SWIT366
#--------------------
# Investigators
#   Investigators: Bräker, O.U.; Zingg, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # Thinning
# # 
# # Notes: 
# # Slope W 10%
# # Formerly Zollikon_Laerche_n14_1983.fh NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Breitbirch
#   Location: Switzerland
#   Northernmost_Latitude: 47.3508
#   Southernmost_Latitude: 47.3508
#   Easternmost_Longitude: 8.5914
#   Westernmost_Longitude: 8.5914
#   Elevation_m: 570
#--------------------
# Data_Collection
#   Collection_Name: SWIT366
#   First_Year: 1836
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ZO096705_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO096705; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO096708_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO096708; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO0967d8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO0967d8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO098113_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO098113; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO101710_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO101710; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO10171b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO10171b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO107304_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO107304; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO107306_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO107306; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO107311_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO107311; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO1073d6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO1073d6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO108110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO108110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO108116_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO108116; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO108904_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO108904; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZO108908_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZO108908; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ZO096705_raw	ZO096708_raw	ZO0967d8_raw	ZO098113_raw	ZO101710_raw	ZO10171b_raw	ZO107304_raw	ZO107306_raw	ZO107311_raw	ZO1073d6_raw	ZO108110_raw	ZO108116_raw	ZO108904_raw	ZO108908_raw
1889	0.72	0.93	0.55	0.1	0.36	0.25	1.12	0.75	0.81	0.86	0.58	1.03	0.53	0.73
1890	1.09	1.53	0.79	0.35	0.81	0.92	3.03	1.37	2.55	1.71	1.23	1.49	0.59	1.02
1891	1.37	2.04	1.05	0.8	1.35	1.32	3.85	1.97	2.85	1.77	2.26	2.21	0.98	1.6
1892	1.56	2.7	1.5	1.15	1.82	1.22	3.37	3.48	2.81	2.44	2.27	2.19	1.07	1.51
1893	1.85	2.33	1.49	1.76	1.81	1.45	3.62	4.83	3.37	4.18	2.59	2.22	1.54	1.69
1894	3.39	2.42	1.82	1.98	1.53	1.74	3.3	4.51	2.78	4.6	2.42	1.95	1.74	1.81
1895	3.36	2.36	1.5	2.1	1.58	1.97	3.06	4.58	2.62	4.71	2.41	2.23	1.41	1.44
1896	2.31	2.37	1.25	1.9	2.32	1.58	2.45	3.17	1.61	3.42	2.06	1.74	1.4	1.27
1897	1.91	2.09	0.92	1.98	2.58	1.58	2.31	2.43	1.31	2.63	2.09	1.98	1.26	1.16
1898	1.56	1.64	0.71	0.71	2.64	1.15	1.82	1.65	1.01	1.85	2.04	2.1	1.23	1.18
1899	2.31	1.36	0.86	1.61	2.14	1.08	2.05	1.61	1.18	1.75	1.78	1.64	0.75	0.84
1900	3.34	2.26	0.86	2.04	2.53	1.6	1.96	2.18	1.65	2.22	2.06	1.77	1.28	2.19
1901	3.16	3.06	0.92	2.19	3.1	1.98	2.02	2.61	1.75	2.73	2.43	2.62	1.18	2.4
1902	3.15	3.12	0.76	2.3	3.55	1.76	1.17	2.36	1.65	2.46	1.76	2.16	0.56	1.19
1903	1.81	2.67	0.91	1.92	3.25	1.48	0.84	2.03	1.78	1.49	2.07	2.28	0.48	1.98
1904	2.11	2.7	1.13	1.22	2.75	1.46	0.95	2.83	2.99	2.12	2.13	2.1	0.97	2.17
1905	1.26	1.81	0.93	1.52	1.5	1.36	0.78	3.13	4.22	2.8	2.12	1.56	0.99	1.89
1906	1.27	1.73	0.95	0.71	2.97	1.39	0.86	2.71	3.88	2.66	2.21	1.97	0.96	1.38
1907	1.46	1.25	0.88	1.17	2.92	1.47	0.78	2.56	2.75	2.86	1.42	1.3	0.91	1.16
1908	1.24	0.98	1.36	1.27	2.91	1.6	1.39	3.47	2.69	3.99	1.6	1.34	0.9	1.33
1909	0.9	0.54	1.26	0.52	1.91	1.32	0.14	0.43	0.72	0.45	1.07	0.96	0.56	1.04
1910	1.08	0.71	1.71	1.17	2.71	1.4	0.92	2.19	1.54	2.2	1.11	1.7	0.9	1.07
1911	1.29	1.4	1.86	1.81	2.71	1.68	1.63	2.67	2.28	2.75	1.62	1.73	1.16	1.24
1912	0.9	0.79	1.41	1.51	1.79	1.7	2.24	3.14	2.34	2.83	1.4	1.5	1.21	0.81
1913	1.23	0.7	1.02	2.26	2.15	1.99	0.77	1.61	0.84	1.28	1.21	2.18	1.23	1.04
1914	0.69	0.43	0.71	0.27	0.52	0.93	0.72	1.31	0.82	1.22	1.24	1.45	0.48	0.15
1915	1.41	1.45	1.17	1.55	1.61	2.63	2.19	2.84	1.68	2.89	2.14	2.16	1.34	0.86
1916	1.34	2.05	0.97	1.36	1.87	3.34	1.31	2.66	0.93	2.98	1.37	1.1	1.2	0.73
1917	1.24	2.52	1.23	1.31	2.33	2.86	2.5	2.95	1.57	3.55	2.07	1.78	1.77	1.04
1918	0.89	1.45	0.89	0.59	2.6	2.01	1.5	1.32	0.91	1.19	1.84	1.41	0.99	0.96
1919	0.82	0.93	0.93	1.22	1.89	1.91	1.98	1.38	1.12	1.42	1.64	1.42	1	1.21
1920	0.64	0.43	0.84	0.63	1.79	1.4	1.77	0.85	0.94	0.92	1.85	1.71	0.76	0.62
1921	0.94	0.56	0.9	0.61	1.23	1.19	1.66	1.3	0.99	1.36	1.7	1.4	1	0.69
1922	0.91	0.66	1.22	1	1.41	1.26	1.64	0.99	1.22	1.08	1.63	1.56	1.46	1.19
1923	1.06	0.96	1.18	0.85	2.65	1.17	1.46	0.96	1.23	1.08	2.11	2.26	1.27	1.06
1924	1.2	1.05	1.16	0.57	1.84	1.16	1.17	1.05	1.1	1.6	1.54	1.49	1.03	1.16
1925	1.45	1.74	1.36	1.1	2.1	1.27	1.42	1.72	1.04	1.92	2.02	1.93	1.43	1.76
1926	1.11	2.07	0.95	0.84	1.48	1.05	0.65	1.14	0.63	1.4	1.34	1.58	1.42	1.63
1927	1.8	2.46	0.92	1.16	1.6	1.37	1.22	1.92	1.19	1.98	1.98	1.7	1.44	1.88
1928	1.55	2.39	1.13	0.55	1.81	1.5	0.82	1.49	0.68	1.3	2	2.06	1.53	3.03
1929	1.2	1.46	1.1	1.33	2.15	1.52	0.82	1.68	1.1	1.51	1.45	1.38	1.73	1.53
1930	1.2	1.96	1.32	0.67	2.08	2.28	0.8	1.33	1.53	1.41	2.11	1.62	2.25	0.98
1931	0.8	1.35	0.83	1.15	2.39	2.58	0.5	1.11	2.11	1.05	1.96	1.99	1.27	1.37
1932	0.36	0.57	0.32	0.63	1.46	1.39	0.38	0.82	2.5	0.68	1.15	1.42	0.68	0.55
1933	0.28	0.01	0.09	0.4	1.21	0.7	0.1	0.61	2.72	0.74	0.81	0.7	0.93	1.38
1934	0.68	0.83	0.81	0.61	2.79	1.05	0.83	2.14	5.16	1.73	1.65	1.4	1.49	1.79
1935	0.81	0.91	0.86	0.86	3.44	1.07	1	2.38	4.01	1.88	1.55	1.55	1.46	1.13
1936	0.53	0.58	0.28	0.64	3.1	0.66	0.09	0.6	0.58	0.38	1.2	1.54	1.22	1.36
1937	1	1.57	0.88	1.1	3.58	1.2	1.14	2.09	1.56	1.46	1.98	2.33	1.81	1.84
1938	1.06	1.1	0.73	0.72	1.25	0.75	0.9	2.39	1.65	1.91	1.07	1.11	1.28	1.2
1939	1.21	1.31	0.6	0.64	1.61	0.91	1.25	2.46	2.38	2.58	1.43	1.62	2.34	1.77
1940	1.11	1.39	0.86	0.77	3.45	1.26	1.33	1.42	2.38	2.18	1.28	1.7	2.48	1.91
1941	0.8	0.78	0.71	0.53	2.97	0.93	0.94	0.85	1.57	1.03	1.17	1.47	1.32	1.09
1942	0.15	0.05	0.01	0.67	0.45	0.48	0.18	0.13	0.46	0.16	1.02	1.17	0.64	0.37
1943	0.89	0.53	0.68	1.37	0.77	1	1.49	0.84	1.69	1.1	1.46	1.36	1.29	1.04
1944	1.16	0.59	0.65	1.04	1.02	1.04	1.69	0.98	1.71	1.39	1.6	1.85	1.69	1.34
1945	1.56	0.45	0.48	0.97	0.85	0.96	0.46	0.4	0.55	0.42	1.4	1.29	1.42	1.14
1946	1.69	0.68	0.56	0.55	1.15	1.7	1.49	0.91	1.3	1.09	1.74	1.32	1.69	2.06
1947	1.51	1.09	0.78	1.3	1.79	2.18	1.52	1.29	1.47	1.47	2.39	1.9	1.52	1.86
1948	0.66	0.28	0.52	0.58	0.8	0.92	0.28	0.17	0.45	0.28	0.52	0.7	0.57	0.65
1949	1.13	0.8	0.88	1.66	1.82	1.68	1.14	1.17	1.6	1.25	1.02	1.6	1.06	1.75
1950	0.91	0.72	0.88	1.07	2.79	1.65	0.4	0.31	1.2	0.36	0.69	1.01	0.93	2.05
1951	1.22	1.03	1.05	1.73	4.37	1.48	1.25	1.02	1.79	0.93	1.56	1.59	1.35	1.25
1952	1.33	1.91	1.12	2.07	4.4	1.85	1.92	2.31	1.87	1.77	2.55	2.49	1.79	1.29
1953	1.01	1.84	0.87	1.98	2.05	1.22	1.04	1.5	0.87	1.42	1.24	1.6	1.67	2.58
1954	1	2.05	1.04	1.22	1.29	1.03	1.09	2.52	1.24	2.55	1.86	1.74	1.22	1.52
1955	1.88	3.32	1.61	2.17	2.3	1.63	1.48	3.25	1.24	3.27	2.33	2.67	1.92	4.27
1956	1.55	2.11	1.04	2.52	2.87	1.83	1.95	2.46	2.04	2.73	1.55	1.69	1.63	2.23
1957	1.03	1.19	0.77	1.27	2.76	1.56	0.99	1.37	0.69	1.58	1.86	1.56	0.48	0.87
1958	1.13	1.31	0.86	2.26	1.93	1.37	1.79	2.46	1.64	2.89	2.31	1.97	1.53	2.25
1959	1.25	0.91	0.86	0.68	1.51	1.21	2.15	1.98	1.78	3.12	1.72	1.58	1.44	1.09
1960	0.9	0.74	0.65	1.27	1	0.47	0.74	0.48	0.62	0.6	1	0.83	1.19	0.76
1961	1.47	1.2	0.8	1.11	2.34	0.73	1.35	1.81	2.06	1.83	1.33	1.52	0.84	0.83
1962	1.49	1.53	0.85	1.47	2.86	0.74	1.35	1.47	1.27	1.75	1.67	1.48	1.23	1.18
1963	1.07	1.2	0.63	1.05	0.96	0.31	0.91	1.04	0.88	1.4	0.93	0.99	1.26	1.43
1964	1.52	1.35	0.88	1.3	1.92	0.97	1.31	2.03	1.76	2.72	1.52	1.61	1.07	1.01
1965	0.6	0.48	0.47	0.7	1.52	0.53	0.46	0.79	0.78	0.87	1.06	1.12	1.22	1.51
1966	0.73	0.34	0.67	1.34	2.12	0.9	0.8	1.18	1.3	1.2	1.24	1.28	0.71	1.06
1967	0.67	0.46	0.64	1.87	3.95	1.12	1.04	2.2	2.1	2.29	1.03	1.68	1.28	2.3
1968	0.5	0.29	0.32	0.73	2.88	0.63	0.7	2	0.94	2.19	1.01	1.32	2.02	1.23
1969	0.89	0.73	0.8	2.09	4.89	1.45	1.93	2.9	2.02	3.64	1.48	2.23	1.98	1.37
