# Arnold - Bolsover Castle - QUSP - ITRDB BRIT076
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28313
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28313.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit076-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit076-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit076.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit076.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-01
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-01
#--------------------
# Title
#   Study_Name: Arnold - Bolsover Castle - QUSP - ITRDB BRIT076
#--------------------
# Investigators
#   Investigators: Arnold, A.J.; Howard, R.E.; Litton, C.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bolsover Castle
#   Location: United Kingdom
#   Northernmost_Latitude: 53.231389
#   Southernmost_Latitude: 53.231389
#   Easternmost_Longitude: -1.296931
#   Westernmost_Longitude: -1.296931
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT076
#   First_Year: 1532
#   Last_Year: 1749
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BLSB01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLSB16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLSB16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BLSB01A_raw	BLSB01B_raw	BLSB02A_raw	BLSB02B_raw	BLSB03A_raw	BLSB03B_raw	BLSB04A_raw	BLSB04B_raw	BLSB05A_raw	BLSB05B_raw	BLSB06A_raw	BLSB06B_raw	BLSB07A_raw	BLSB07B_raw	BLSB08A_raw	BLSB08B_raw	BLSB09A_raw	BLSB09B_raw	BLSB10A_raw	BLSB10B_raw	BLSB11A_raw	BLSB11B_raw	BLSB12A_raw	BLSB12B_raw	BLSB13A_raw	BLSB13B_raw	BLSB14A_raw	BLSB14B_raw	BLSB15A_raw	BLSB15B_raw	BLSB16A_raw	BLSB16B_raw
1532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	2.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.49	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95	2.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	2.61	NA	NA	2.04	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47	2.56	NA	NA	2.45	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.87	2.81	NA	NA	3.46	3.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	2.46	NA	NA	2.74	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1540	NA	NA	2.76	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.49	2.55	NA	NA	3.37	3.28	2.1	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1541	NA	NA	3.71	3.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	1.76	NA	NA	3.42	3	2.25	2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1542	NA	NA	2.24	2.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	1.02	4.49	3.94	2.22	2.25	2.22	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1543	NA	NA	3.25	3.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.28	3.73	3.85	2.61	2.7	2.32	2.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1544	NA	NA	4.11	4.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.91	3.87	3.54	2.65	2.59	2.03	2.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1545	NA	NA	4.36	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.2	3.28	3.26	3	2.89	1.96	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1546	NA	NA	3.68	3.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	1.18	2.56	2.59	2.28	2.22	1.64	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1547	NA	NA	2.95	2.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.3	1.8	1.82	2.5	2.52	1.33	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1548	NA	NA	3.26	4.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.35	2.67	2.32	3.21	3.12	1.77	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1549	NA	NA	2.94	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.44	2.83	2.82	3.79	3.53	2.21	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1550	NA	NA	3.58	3.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	2.05	2.51	2.52	2.66	2.62	2.02	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1551	NA	NA	3.56	3.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	2.16	2.34	2.34	2.52	2.44	1.88	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1552	NA	NA	2.52	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	1.84	1.67	1.55	1.92	1.94	1.63	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1553	2.59	2.47	3.02	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	1.83	1.65	1.72	2.24	2.27	1.6	1.66	NA	NA	NA	NA	2.53	2.41	NA	NA	NA	NA
1554	2.6	2.68	2.56	2.75	NA	NA	NA	NA	1.45	1.34	NA	NA	NA	NA	1.8	2.09	2.16	2.14	2.01	2.01	1.64	1.63	NA	NA	NA	NA	2.26	2.29	NA	NA	NA	NA
1555	2.69	2.68	3.73	3.44	NA	NA	NA	NA	2.19	1.99	NA	NA	NA	NA	1.73	1.66	2.4	2.41	2.68	2.71	2.4	2.26	NA	NA	NA	NA	2.72	2.69	NA	NA	NA	NA
1556	2.04	2.17	2.18	2.73	NA	NA	NA	NA	1.71	1.57	NA	NA	NA	NA	1.28	1.4	1.82	1.88	1.21	1.25	0.85	0.98	NA	NA	NA	NA	1.24	1.3	NA	NA	NA	NA
1557	1.07	1.1	1.19	1.11	NA	NA	NA	NA	0.98	1.07	NA	NA	NA	NA	0.52	0.52	0.83	0.86	0.74	0.8	0.87	0.9	NA	NA	NA	NA	0.77	0.81	NA	NA	NA	NA
1558	1.58	1.55	1.27	1.29	NA	NA	NA	NA	1.72	1.65	NA	NA	NA	NA	1.26	1.27	0.84	0.82	0.99	0.98	1.01	0.91	NA	NA	NA	NA	1.05	1.06	NA	NA	NA	NA
1559	2.44	2.44	2.28	2.31	NA	NA	NA	NA	2.2	2.26	NA	NA	NA	NA	1.75	1.67	1.49	1.52	1.95	1.89	1.93	1.88	NA	NA	NA	NA	1.83	1.65	NA	NA	NA	NA
1560	2.1	2.1	1.66	1.64	NA	NA	NA	NA	1.9	1.86	NA	NA	NA	NA	1.38	1.45	1.26	1.33	1.9	1.81	1.8	1.76	NA	NA	NA	NA	1.74	1.81	NA	NA	NA	NA
1561	2.71	2.75	1.6	1.58	NA	NA	NA	NA	2.17	2.23	NA	NA	NA	NA	1.88	1.82	1.25	1.21	1.7	1.76	1.92	2	NA	NA	NA	NA	2.18	2.19	NA	NA	NA	NA
1562	2.4	2.39	1.15	1.18	NA	NA	NA	NA	1.93	1.93	NA	NA	NA	NA	1.72	1.82	1.5	1.56	1.44	1.47	1.91	1.89	NA	NA	NA	NA	2.19	2.1	NA	NA	NA	NA
1563	2.49	2.65	1.25	1.23	NA	NA	NA	NA	1.96	1.91	NA	NA	NA	NA	1.93	1.88	1.16	1.32	1.68	1.58	1.74	1.74	NA	NA	NA	NA	2.18	1.95	NA	NA	NA	NA
1564	1.87	1.9	1.52	1.4	NA	NA	NA	NA	1.34	1.36	NA	NA	NA	NA	1.03	1.15	1.22	1.18	1.18	1.14	1.31	1.37	NA	NA	NA	NA	1.63	1.66	NA	NA	NA	NA
1565	1.15	1.32	1.21	1.3	NA	NA	NA	NA	0.97	0.95	NA	NA	NA	NA	0.66	0.66	0.82	0.81	1.12	1.04	1.12	1.1	NA	NA	NA	NA	1.44	1.53	NA	NA	NA	NA
1566	0.76	0.76	1.43	1.48	NA	NA	NA	NA	0.93	0.9	NA	NA	NA	NA	1.11	1.17	0.48	0.57	1.12	0.98	1.23	1.24	NA	NA	NA	NA	1.6	1.6	NA	NA	NA	NA
1567	1.28	1.43	1.78	1.82	NA	NA	NA	NA	1.37	1.53	NA	NA	NA	NA	1.89	1.81	0.78	0.68	1.65	1.75	1.43	1.37	NA	NA	NA	NA	1.82	1.79	NA	NA	NA	NA
1568	1.78	1.79	2.1	2.02	NA	NA	NA	NA	1.73	1.73	NA	NA	NA	NA	1.44	1.51	0.89	0.92	1.7	1.91	1.59	1.46	NA	NA	NA	NA	1.5	1.54	NA	NA	NA	NA
1569	1.58	1.58	1.68	1.65	1.26	1.3	NA	NA	1.43	1.5	NA	NA	NA	NA	0.91	0.89	1.09	1.03	1.73	1.76	1.42	1.48	NA	NA	NA	NA	1.76	1.82	NA	NA	NA	NA
1570	1.69	1.48	1.84	1.78	2.02	1.97	NA	NA	1.66	1.71	NA	NA	NA	NA	1.02	1.01	1.09	1.1	1.74	1.76	1.49	1.43	1.34	1.58	NA	NA	1.77	1.91	NA	NA	NA	NA
1571	1.75	1.82	1.78	2.01	1.68	1.75	NA	NA	1.57	1.47	NA	NA	NA	NA	0.98	0.98	1.19	1.23	1.76	1.58	1.49	1.49	1.71	1.53	NA	NA	1.83	1.73	NA	NA	NA	NA
1572	1.91	1.93	1.77	1.81	1.6	1.53	NA	NA	1.51	1.6	NA	NA	NA	NA	0.73	0.75	0.76	0.64	1.58	1.62	1.25	1.31	0.93	1.07	NA	NA	1.69	1.45	NA	NA	NA	NA
1573	1.25	1.79	2.01	1.96	1.82	1.9	NA	NA	1.47	1.5	NA	NA	NA	NA	0.86	0.83	0.81	0.7	1.14	1.13	1.17	1.27	1.29	1.25	NA	NA	1.47	1.33	NA	NA	NA	NA
1574	1.36	1.8	1.51	1.56	1.76	1.71	NA	NA	1.45	1.56	NA	NA	NA	NA	1.17	1.26	0.77	0.67	0.94	1.13	1.29	1.08	1.17	1.11	NA	NA	1.11	1.22	NA	NA	NA	NA
