# Fischer - Nordrhein-Westfalen/Pleiser Hügelland drb38 - PCAB - ITRDB GERM172
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16688
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16688.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ172-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ172-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ172.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ172.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Pleiser Hügelland drb38 - PCAB - ITRDB GERM172
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Pleiser Hügelland drb38
#   Location: Germany
#   Northernmost_Latitude: 50.7
#   Southernmost_Latitude: 50.7
#   Easternmost_Longitude: 7.2
#   Westernmost_Longitude: 7.2
#   Elevation_m: 170
#--------------------
# Data_Collection
#   Collection_Name: GERM172
#   First_Year: 1916
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drb3819b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3819b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3801a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3801a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3802a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3802a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3803a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3803a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3804a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3804a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3805b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3805b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3806a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3806a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3807b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3807b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3808b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3808b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3811a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3811a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3813b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3813b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3814b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3814b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3816a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3816a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3817b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3817b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3818a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3818a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drb3819b_raw	drb3801a_raw	drb3802a_raw	drb3803a_raw	drb3804a_raw	drb3805b_raw	drb3806a_raw	drb3807b_raw	drb3808b_raw	drb3811a_raw	drb3813b_raw	drb3814b_raw	drb3816a_raw	drb3817b_raw	drb3818a_raw
1916	NA	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	NA	NA	1.6	NA
1917	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	NA	NA	NA	3.05	NA
1918	1.34	NA	NA	NA	NA	NA	4.57	NA	NA	NA	NA	NA	NA	4.39	NA
1919	1.8	4.36	NA	NA	NA	NA	4.28	NA	NA	NA	NA	NA	NA	5.35	NA
1920	3.31	4.25	NA	NA	NA	NA	3.53	NA	NA	NA	NA	NA	NA	5.73	NA
1921	3.41	3.39	NA	NA	NA	NA	4.11	NA	NA	NA	NA	NA	NA	3.55	NA
1922	4.35	4.97	3.74	NA	NA	NA	4.79	NA	NA	NA	NA	NA	NA	6.84	NA
1923	3.54	3.3	3.48	NA	NA	NA	4.6	NA	NA	NA	NA	NA	NA	5.17	NA
1924	5.68	5.62	5.66	NA	NA	NA	5.73	NA	NA	NA	NA	NA	NA	7.25	NA
1925	3.26	2.88	4.86	NA	NA	NA	3.93	3.05	NA	NA	NA	NA	NA	4.71	NA
1926	4.54	3.64	5.51	NA	NA	NA	5.58	4.72	NA	4.18	NA	NA	NA	6.19	NA
1927	5.86	4.08	5.33	NA	NA	NA	5.85	6.15	NA	4.86	3.2	NA	NA	4.74	NA
1928	4.82	3.34	5.06	NA	NA	NA	5.56	5.52	NA	4.83	4.12	NA	NA	4.72	NA
1929	4.56	2.7	4.1	NA	NA	NA	4.59	4.44	NA	3.12	3.16	NA	NA	3.46	NA
1930	4.84	2.9	4.8	NA	NA	NA	5.36	4.88	NA	3.84	3.93	NA	NA	4.56	4.68
1931	5.26	3.4	5.74	NA	NA	NA	5.67	4.74	NA	5.4	4.26	NA	NA	4.87	3.75
1932	3.08	2.68	4.06	NA	NA	NA	4.87	3.88	NA	3.82	3.07	NA	NA	2.89	3.24
1933	3.86	2.19	4.56	NA	NA	NA	5.13	3.66	NA	4.1	3.24	2.93	3.23	3.24	3.64
1934	3.1	2	3.66	NA	NA	NA	4.94	3	NA	3.34	2.71	3.58	3.61	1.76	4.69
1935	2.42	1.83	3.81	NA	NA	NA	3.57	1.92	NA	2.38	2.12	2.19	3.11	1.72	3.6
1936	1.66	1.82	3.33	NA	NA	NA	3.64	1.39	3.4	2.01	2.44	1.89	2.1	1.11	3.58
1937	2.45	2.22	3.19	NA	NA	NA	3.84	2.04	1.98	3.78	3.54	2.32	3.64	1.05	2.08
1938	2.3	1.55	2.86	NA	NA	NA	4.51	2.66	1.94	3.82	2.54	2.85	2.89	0.94	2.28
1939	2.33	1.41	2.94	NA	NA	NA	3.3	2.88	2.14	2.68	3.16	2.89	2.7	0.91	2.34
1940	2.26	1.48	2.52	NA	NA	NA	4.25	2.38	3.12	3	3.89	3.92	3.06	0.76	2.2
1941	2.43	1.67	2.4	NA	NA	6.18	3.59	3.24	3.53	3.94	4.17	4.22	2.37	1.01	1.62
1942	2.12	2.12	2.94	NA	NA	5.43	4.52	2.42	3.02	4.68	4.65	2.99	2.74	1.02	1.28
1943	2.88	1.98	3.28	NA	NA	4.68	4.27	2.62	4.91	3.61	3.67	3.78	2.78	0.96	1.13
1944	1.67	0.78	2.45	NA	NA	4.36	3.52	2.28	5.72	1.92	3.31	2.17	1.56	0.77	1.4
1945	3.35	1.72	4.14	NA	NA	4.86	5.18	5.32	5.05	3.16	4	2.41	4.6	1.15	1.22
1946	3.16	1.69	3.96	NA	NA	3.74	4.2	4.96	5.17	2.71	4.4	3.75	4.16	1.71	0.74
1947	2.28	1.16	2.91	NA	NA	2.14	2.08	3.88	3.46	1.82	2.92	2.64	2.15	1.23	0.44
1948	1.32	0.82	2.42	NA	NA	2.61	1.54	4.24	2.8	1.54	4.4	1.73	1.84	1.53	1.12
1949	1.63	1.2	3.29	NA	1.02	3.9	2.17	5.42	3.02	2.48	4.86	2.23	1.84	1.56	1.77
1950	1.86	2.28	3.3	NA	1.98	5.24	4.82	5.76	2.65	3.23	6.22	4.77	1.88	1.56	1.46
1951	2.33	4.48	3.67	NA	4.54	7.28	5.77	4.5	4.52	3.04	2.72	7.36	2.58	2.6	1.24
1952	1.4	4.41	2.24	NA	2.14	4.65	4.84	3.22	7.08	2.42	1.31	3.86	2.3	1.79	1.28
1953	1.93	4.08	2.69	4.06	2.54	5.44	4.6	5.02	9.98	2.42	1.67	3.3	2.93	2.24	1.27
1954	1.51	3.18	2.5	4.92	2.42	5.21	4.41	5.3	6.36	2.4	2.25	3.34	3.54	1.84	2.3
1955	0.73	2.01	2.52	4.59	2.12	4.01	3.04	4.6	4.23	2.47	2.46	2.49	2.84	1.56	1.28
1956	0.25	0.91	1.55	3.2	1.54	3.9	1.64	3.07	3.48	1.6	2.1	1.21	2.01	1.18	1.34
1957	0.58	0.86	1.35	3.06	2.24	4.4	2.9	2.43	3.44	1.38	1.91	1.88	1.92	0.98	1.55
1958	1.9	1.69	2.11	3.46	2.57	4.16	5.06	2.78	3.94	1.62	2.14	1.33	2.18	1.14	1.18
1959	0.72	1.37	0.76	2.16	0.9	2.08	3.12	1.66	2.46	0.64	1.78	1.04	1.03	0.7	0.7
1960	0.9	1.64	1.2	3.28	1.18	2.56	3.59	1.08	2.21	0.16	2.68	1.14	1.36	0.62	0.82
1961	0.8	1.38	1.16	3.72	1.34	3.42	5.4	4.44	3.74	0.36	2.86	1.85	2.12	0.64	0.98
1962	0.76	1.14	0.74	1.88	1.1	1.84	3.69	3.55	2.82	0.24	2.14	1.95	1.43	0.72	0.42
1963	0.6	1.04	0.6	2.04	1.16	1.56	3.46	3.48	2.76	0.29	2.64	1.9	1.69	1.06	0.74
1964	0.78	1.33	1.04	2	1.21	2.12	3.71	2.94	2.35	0.78	2.17	1.79	1.7	1.34	0.69
1965	0.72	0.87	1.5	2.84	2	2.82	4.16	3.28	2.84	0.79	2.86	1.89	2	1.5	0.57
1966	1.84	0.86	2.84	2.93	2.3	2.19	3.44	4.06	2.08	0.62	3.33	2.06	2.76	1.6	0.58
1967	0.9	0.78	2.34	3.2	2.47	1.89	3.52	2.56	2.01	0.6	3.01	1.84	1.62	1.52	0.52
1968	0.63	0.32	2.74	2.5	2.74	1.96	3.02	2.56	2.46	0.85	3.33	2.3	1.64	1.28	0.68
1969	0.96	0.46	2.48	4.04	3.07	2.82	3.68	2.94	3	1.31	3.27	1.85	1.98	1.5	0.88
1970	1.82	0.64	3.2	3.88	2.45	2.6	4.7	2.63	2.17	1	3.71	2.6	2.27	1.69	0.8
1971	1.36	0.66	2.27	3.26	2.22	2.85	4.73	1.52	2.98	1.8	3.3	1.76	1.3	1.24	0.88
1972	1.78	1.01	2.57	2.76	2.14	3.3	4.46	1.72	3.55	2.46	3.26	1.68	1.39	1.18	1.1
1973	1.62	1.14	1.43	1.85	1.59	1.83	2.78	1.02	2.48	2.15	1.7	1.68	0.54	0.92	1.09
1974	1.54	0.78	1.42	1.76	1.58	1.46	2.46	0.69	1.96	1.78	1.51	1.34	0.6	0.76	1.2
1975	1.11	0.66	1.12	1.7	1.03	1.49	1.96	1.36	1.54	1.36	1.16	1.1	0.64	0.84	0.96
1976	0.4	0.28	0.22	0.51	0.4	0.44	0.58	0.44	0.62	0.87	0.58	0.39	0.16	0.42	0.8
1977	1.08	0.64	0.62	1	0.88	1.1	1.72	1.08	0.67	1.09	0.94	1.55	0.7	1.33	0.74
1978	1.48	0.48	0.62	1.72	2	1.3	2.1	1.77	0.62	2.1	0.8	1.42	0.95	1.36	0.68
1979	1.8	0.45	0.74	2.54	3.5	1.7	2.56	1.84	0.68	3.3	0.71	3.09	1.98	1.68	0.39
1980	1.05	0.18	0.82	2.94	3.48	1.64	2.28	1.62	1.43	2.74	0.34	1.82	1.64	1.7	0.79
1981	2.63	0.46	1.38	3.38	5.03	1.94	3.01	3.22	1.31	2.68	0.86	2.65	3.05	1.71	1.27
1982	2.16	0.4	1.24	2.58	3.68	2	2.42	3.09	2.44	3	0.94	2.84	2.53	1.66	1.48
1983	1.51	0.54	1.18	1.9	2.7	1.9	2.59	3.65	2.27	2.28	1.01	3.63	2.34	1.52	1.32
1984	1.51	0.24	1.33	2.36	2.47	1.71	2.72	3.12	1.7	2.32	0.97	2.5	2.02	1.22	1.58
1985	3.08	0.62	1.52	2.85	4.48	3.43	3.45	3.06	2.24	3.79	1.34	3.12	3.23	1.8	1.13
1986	2.06	0.47	1.08	2.09	3.9	1.68	2.9	2.34	2.3	3.82	1.11	2.63	2.69	1.64	1.33
1987	1.46	0.3	1.46	2.64	4.8	1.8	4.14	1.94	2.08	4.06	1.5	3.02	3.2	2.67	1.3
1988	1.49	0.56	0.98	1.57	2.52	1.43	3.64	1.61	1.88	1.76	1.24	1.7	2.46	1.68	1.91
1989	2.27	1.28	1.32	2.32	2.72	2.03	3.98	2.48	1.74	1.74	1.29	2.42	3.1	1.84	1.2
1990	1.62	0.48	0.38	1.1	1.49	0.9	2.61	0.81	1.41	1.17	0.44	1.02	1.39	1.04	1.72
1991	2.12	0.36	0.78	1.57	1.9	1.4	2.96	1.52	1.07	1.74	0.66	1.84	1.7	1.1	1.78
1992	3.6	1.06	0.96	2.82	3.22	1.92	3.37	2.4	1.16	3.34	0.9	1.91	3.76	1.4	1.36
1993	3.83	2.04	0.96	2.71	3.8	2.06	4.22	2.99	1.52	3.72	0.96	1.99	3.96	1.18	0.98
1994	2.54	1.55	0.98	1.84	3.14	1.54	2.56	2.46	1.69	3.54	1.04	1.99	2.46	0.98	1.24
1995	1.46	1.13	0.66	1.68	2.36	1.83	2	1.32	1.36	2.05	0.87	1.67	1.48	1.04	1.89
1996	2.12	1.48	0.72	1.98	2.06	1.4	1.99	1.68	1.1	2.06	0.86	1.68	2.59	0.84	1.38
1997	2.64	2.33	0.89	3.67	3.51	3.59	3.38	2.5	2.15	4.88	1.84	1.77	2.96	1.04	1.82
1998	1.85	1.23	0.82	1.68	1.74	0.58	0.96	0.98	0.92	3.17	0.84	0.69	2.16	0.6	0.51
1999	2.06	1.62	0.84	2.04	2.64	1.33	1.58	2.78	1.6	3.98	1.02	1.31	2.76	0.78	0.81
2000	1.58	1.19	0.8	2.24	3.96	1.74	2.35	2.08	1.34	3.3	1.32	0.98	2.69	0.6	0.52
2001	1.64	1.26	0.78	1.53	2.22	2.59	1.82	3.71	1.67	2.36	1.1	1.37	2.12	0.72	0.97
2002	1.74	1.84	1.06	3.8	4.41	4.41	3.35	4.69	2.04	3.48	1.42	1.65	2.22	0.78	0.96
2003	1.74	0.54	0.85	1.85	2.4	2.1	1.51	2.55	1.24	1.84	1.11	1.25	2.06	0.75	0.45
2004	1.88	1.28	0.9	2.46	3.55	3.28	2.66	3.66	1.42	2.41	1.84	1.82	2.26	0.95	0.73
2005	2.34	1.14	0.82	2.92	3	3.64	2.62	3.62	1.53	2.49	1.38	2.27	3.02	0.9	0.8
2006	1.5	0.74	0.8	1.7	1.86	2.59	0.88	1.18	1.03	1.89	0.92	0.93	1.9	0.6	0.55
2007	2.56	0.9	0.82	2.68	2.42	2.94	1.92	2.26	1.05	2.7	1.14	1.68	3.18	0.64	0.65
2008	2.57	0.81	0.74	2.84	2.46	2.27	2.04	2.29	1.52	2.49	1.14	1.65	2.52	0.64	0.62
