# Simmler - Davos Dischma Marteloskop - LADE - ITRDB SWIT411
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33059
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33059.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit411-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit411-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit411.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit411.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Simmler - Davos Dischma Marteloskop - LADE - ITRDB SWIT411
#--------------------
# Investigators
#   Investigators: Simmler, K.; Bebi, P.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Simmler K. 2017. Dendrochronological study of the structure and dynamics in a subalpine spruce-larch stand in Davos (Switzerland). Bachelor thesis. ETH Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Davos Dischma Marteloskop
#   Location: Switzerland
#   Northernmost_Latitude: 46.770948
#   Southernmost_Latitude: 46.770948
#   Easternmost_Longitude: 9.877178
#   Westernmost_Longitude: 9.877178
#   Elevation_m: 1830
#--------------------
# Data_Collection
#   Collection_Name: SWIT411
#   First_Year: 1755
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 165_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 165; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 166_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 166; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 271_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 271; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 272_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 272; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 273_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 273; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 286_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 286; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 371_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 371; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 372_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 372; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 65_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 65; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 66_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 66; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 89_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 89; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	165_raw	166_raw	271_raw	272_raw	273_raw	286_raw	371_raw	372_raw	65_raw	66_raw	89_raw
1755	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	2.65	NA	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	2.05	NA	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	3.05	NA	NA	NA	NA	NA	NA
1763	NA	NA	NA	NA	4.08	NA	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	3.82	NA	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	2.86	NA	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	2.62	NA	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	3.18	NA	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	3.69	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	2.27	NA	NA	1.06	NA	NA	NA
1771	NA	NA	NA	NA	1.59	NA	NA	1.13	NA	NA	NA
1772	NA	NA	NA	NA	1.7	NA	NA	1.46	NA	NA	NA
1773	NA	NA	NA	NA	2.15	NA	NA	1.47	NA	NA	NA
1774	NA	NA	NA	NA	2.66	NA	NA	1.88	NA	NA	NA
1775	NA	NA	NA	NA	3.41	NA	NA	2.54	NA	NA	NA
1776	NA	NA	NA	NA	2.73	NA	NA	2.8	NA	NA	NA
1777	NA	NA	NA	NA	1.91	NA	NA	1.98	NA	NA	NA
1778	NA	NA	NA	NA	2.21	NA	NA	1.85	NA	NA	NA
1779	NA	NA	NA	NA	2.53	NA	NA	1.87	NA	NA	2.04
1780	NA	NA	NA	NA	3.5	NA	NA	2.84	NA	NA	3.26
1781	NA	NA	NA	NA	4.25	NA	3.07	2.67	NA	NA	3.65
1782	2.7	NA	NA	NA	3.92	NA	3.51	3.07	NA	NA	3.41
1783	1.33	NA	NA	3.31	3.59	NA	1.63	3.24	NA	NA	3.81
1784	2.03	NA	NA	5.27	4.76	NA	3.67	4.17	NA	NA	3.86
1785	1.15	0.84	NA	3.27	3.23	NA	2.35	3.16	NA	NA	2.9
1786	1.57	1.98	NA	2.27	3.62	NA	1.87	3.8	NA	NA	3.5
1787	1.46	1.89	NA	1.82	3.98	NA	1.26	3.53	NA	NA	2.72
1788	1.64	1.39	NA	0.69	0.97	NA	1.92	3.61	NA	NA	3.05
1789	1.39	0.81	NA	0.53	1.24	NA	2.27	2.83	NA	NA	3.04
1790	1.24	1.06	NA	0.95	2.15	NA	2.51	2.76	NA	NA	2.14
1791	1.23	1.36	NA	1.2	1.98	NA	2.78	3.67	NA	NA	2.14
1792	1.41	1.51	NA	1.92	2.4	NA	2.76	3.64	NA	NA	2.21
1793	0.91	1.3	NA	1.26	1.55	NA	2.95	3.1	NA	NA	1.55
1794	1.37	1.73	NA	1.3	3.05	NA	3.24	3.93	NA	NA	1.3
1795	1.78	1.27	NA	1.18	3.06	NA	2.9	3.09	NA	NA	1.43
1796	1.54	2.05	NA	1.3	3.63	NA	4.44	3.56	NA	NA	1.65
1797	1.66	2.36	NA	1.38	3.16	NA	3.19	3.81	NA	NA	1.36
1798	1.55	2.22	NA	1.43	2.84	NA	3.63	3.89	NA	NA	1.73
1799	1.64	1.68	NA	1.12	2.28	NA	2.17	2.73	NA	NA	1
1800	1.5	1.92	NA	0.88	3.26	NA	1.87	2.9	NA	NA	1.06
1801	1.11	1.64	NA	0.89	2.35	NA	1.62	2.43	NA	NA	1.26
1802	1.12	0.97	2.35	1.38	3.4	NA	2.57	2.5	NA	NA	2
1803	1.07	0.37	1.78	1.24	2.21	NA	1.47	1.78	NA	NA	1.94
1804	1.59	0.97	1.82	0.96	2.3	NA	2.26	2.08	NA	NA	1.83
1805	1.16	0.82	1.25	0.83	1.44	NA	1.25	1.94	NA	NA	1.98
1806	1.44	1.21	1.27	1.13	1.63	NA	1.01	1.53	NA	NA	2.59
1807	2.28	1.3	2.1	2.12	2.83	NA	2.36	3.52	NA	NA	4.36
1808	1.8	1.19	1.7	1.11	2.2	NA	1.67	2.11	NA	NA	2.84
1809	1.13	1.02	1.46	0.98	1.58	NA	1.38	1.53	NA	NA	2.93
1810	1.4	0.95	1.16	0.7	1.42	NA	0.87	1.34	NA	NA	2.71
1811	1.99	1.59	2.13	1.44	2.16	NA	1.81	2.32	NA	NA	3.96
1812	1.41	1.36	1.04	1.42	1.63	NA	1.64	1.34	NA	NA	2.57
1813	1.61	1.4	0.56	0.75	1.28	NA	0.66	0.82	NA	NA	1.3
1814	1.36	1.45	0.52	0.93	2.04	NA	0.53	1.2	NA	NA	1.69
1815	1.11	1.38	0.34	0.75	1.44	NA	0.58	0.98	NA	NA	1.27
1816	1.11	1.57	0.41	0.58	1.68	NA	0.25	0.96	NA	NA	0.91
1817	1.37	2.38	0.78	1.55	2.49	NA	1.12	1.84	NA	NA	1.42
1818	1.06	2.07	0.88	1.14	2.73	NA	0.7	2.35	NA	NA	1.8
1819	0.54	1.09	0.15	0.61	1.85	NA	0.44	0.93	NA	NA	1.06
1820	0.59	1.64	0.45	0.44	1.74	NA	0.31	0.67	NA	NA	1.34
