# Fischer - Nordrhein-Westfalen/Haiger-Siegerland drh03 - QUPE - ITRDB GERM191
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16708
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16708.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ191-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ191-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ191.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ191.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Haiger-Siegerland drh03 - QUPE - ITRDB GERM191
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Haiger-Siegerland drh03
#   Location: Germany
#   Northernmost_Latitude: 50.7167
#   Southernmost_Latitude: 50.7167
#   Easternmost_Longitude: 8.1167
#   Westernmost_Longitude: 8.1167
#   Elevation_m: 450
#--------------------
# Data_Collection
#   Collection_Name: GERM191
#   First_Year: 1723
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.
#   Common_Name: durmast oak
#   Tree_Species_Code: QUPE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drh0301m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0301m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0302m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0302m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0303m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0303m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0305m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0305m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0306m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0306m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0307m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0307m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0308m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0308m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0309m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0309m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0310m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0310m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0311m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0311m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0312m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0312m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0313m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0313m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0314m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0314m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0315m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0315m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0316m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0316m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0317m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0317m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drh0301m_raw	drh0302m_raw	drh0303m_raw	drh0305m_raw	drh0306m_raw	drh0307m_raw	drh0308m_raw	drh0309m_raw	drh0310m_raw	drh0311m_raw	drh0312m_raw	drh0313m_raw	drh0314m_raw	drh0315m_raw	drh0316m_raw	drh0317m_raw
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	1.69
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	1.67
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	1.38
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.96
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	1.13
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	1.06
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	1.01
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.83
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	0.75
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	0.75
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	1.14
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.93
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	1.25
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	1.22
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.81
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	1.25
1750	NA	NA	NA	NA	NA	NA	NA	NA	1.99	NA	NA	NA	NA	0.37	1.11	1.19
1751	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	NA	NA	0.41	0.91	0.94
1752	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	0.46	1.2	1.21
1753	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	0.44	0.71	0.77
1754	NA	NA	NA	NA	NA	NA	NA	NA	2.33	NA	NA	NA	NA	0.54	1.09	1.3
1755	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	0.23	0.85	0.83
1756	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA	0.52	0.91	1.02
1757	NA	NA	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	0.37	0.82	0.84
1758	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	0.33	0.73	0.7
1759	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA	0.35	0.8	0.73
1760	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	0.3	0.81	0.75
1761	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	0.48	0.92	0.83
1762	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	0.36	0.59	0.55
1763	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	0.63	0.89	1.18
1764	NA	NA	NA	NA	NA	NA	NA	1.13	1.26	NA	NA	NA	NA	0.79	0.83	1.34
1765	NA	NA	NA	NA	NA	NA	NA	1.58	1.98	NA	NA	NA	NA	1.76	1.8	2.28
1766	NA	NA	NA	NA	NA	NA	NA	3.06	3.06	NA	NA	NA	NA	2.62	2.11	3.62
1767	NA	NA	NA	NA	NA	NA	NA	2.17	2.94	NA	NA	NA	NA	2.7	2.58	2.48
1768	NA	NA	NA	NA	NA	NA	NA	2.7	3.66	NA	NA	NA	NA	3.22	2.14	2.82
1769	NA	NA	NA	NA	NA	NA	NA	2.6	2.79	NA	NA	NA	NA	3.24	2.23	2.81
1770	NA	NA	NA	NA	NA	NA	NA	2.65	2.63	NA	NA	NA	NA	3.1	2.01	2.61
1771	NA	NA	NA	NA	NA	NA	NA	2.57	2.11	NA	NA	NA	NA	2.14	1.66	1.86
1772	NA	NA	NA	NA	NA	NA	NA	2.31	1.64	NA	NA	NA	NA	1.8	1.7	1.34
1773	NA	NA	NA	NA	NA	NA	NA	2.18	1.85	NA	NA	NA	NA	1.82	1.71	1.7
1774	NA	NA	NA	NA	NA	NA	NA	2.96	1.4	NA	NA	NA	NA	1.48	1.77	1.47
1775	NA	NA	NA	NA	NA	NA	NA	3.26	1.71	NA	NA	NA	NA	1.61	1.68	1.34
1776	NA	NA	NA	NA	NA	NA	NA	2.96	1.52	NA	NA	NA	NA	1.25	1.7	1
1777	NA	NA	NA	NA	NA	NA	NA	2.84	1.6	NA	NA	NA	NA	1.3	1.62	1.1
1778	NA	NA	NA	NA	NA	NA	NA	2.68	1.38	NA	NA	NA	NA	1.18	1.37	0.9
1779	NA	NA	NA	NA	NA	NA	NA	1.72	0.97	NA	NA	NA	NA	0.96	1.03	0.78
1780	NA	NA	NA	NA	NA	NA	NA	1.44	1.22	NA	NA	NA	NA	0.9	1.24	0.8
1781	NA	NA	NA	NA	NA	NA	NA	1.52	1.08	NA	NA	NA	NA	0.88	0.84	0.74
1782	NA	NA	NA	NA	NA	NA	NA	1.96	1.22	NA	NA	NA	NA	0.96	1.15	1
1783	NA	NA	NA	NA	NA	NA	NA	2.11	1.28	NA	NA	NA	NA	0.94	1.21	1.24
1784	NA	NA	NA	NA	NA	NA	NA	1.62	1.15	NA	NA	NA	NA	0.79	1.34	1.12
1785	NA	NA	NA	NA	NA	NA	NA	1.26	1.12	NA	NA	NA	NA	0.77	1.33	1.3
1786	NA	NA	NA	NA	NA	NA	NA	0.7	0.61	NA	NA	NA	NA	0.6	0.9	0.78
1787	NA	NA	NA	NA	NA	NA	NA	0.44	0.57	NA	NA	NA	NA	0.58	0.94	0.76
1788	NA	NA	NA	NA	NA	NA	NA	0.42	0.56	NA	NA	NA	NA	0.73	1.06	1.02
1789	NA	NA	NA	NA	NA	NA	NA	0.46	0.72	NA	NA	NA	NA	0.67	1.04	1.32
1790	NA	NA	NA	NA	NA	NA	NA	0.64	0.67	NA	NA	NA	NA	0.58	0.8	0.86
1791	NA	NA	NA	NA	NA	NA	NA	0.94	0.91	NA	NA	NA	NA	0.7	1.07	1.16
