# Briongos - La Camarilla el Provencio Cuenca Disturbed - PIPN - ITRDB SPAI054
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2864
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2864.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai054-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai054-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai054.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai054.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-07-10
#--------------------
# File_Last_Modified_Date
#   Date: 2007-07-10
#--------------------
# Title
#   Study_Name: Briongos - La Camarilla el Provencio Cuenca Disturbed - PIPN - ITRDB SPAI054
#--------------------
# Investigators
#   Investigators: Briongos, J.M.; Cerro-Barja, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: La Camarilla el Provencio Cuenca  Disturbed Site
#   Location: Spain
#   Northernmost_Latitude: 39.38
#   Southernmost_Latitude: 39.38
#   Easternmost_Longitude: -2.63
#   Westernmost_Longitude: -2.63
#   Elevation_m: 700
#--------------------
# Data_Collection
#   Collection_Name: SPAI054
#   First_Year: 1924
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus pinea L.
#   Common_Name: Italian stone pine
#   Tree_Species_Code: PIPN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RSC01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC05M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC05M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC07M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC07M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC11AM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC11AM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC15BM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC15BM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC18AM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC18AM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC18BM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC18BM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC19AMT_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC19AMT; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC20AM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC20AM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC20BM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC20BM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC21AMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC21AMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC22AMP_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC22AMP; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC22BMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC22BMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC25AM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC25AM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC25BM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC25BM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC28A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC28A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RSC29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RSC29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RSC01_raw	RSC02_raw	RSC03_raw	RSC04_raw	RSC05M_raw	RSC06_raw	RSC07M_raw	RSC08_raw	RSC11AM_raw	RSC11B_raw	RSC12_raw	RSC13A_raw	RSC13B_raw	RSC14_raw	RSC15A_raw	RSC15BM_raw	RSC17_raw	RSC18AM_raw	RSC18BM_raw	RSC19AMT_raw	RSC20AM_raw	RSC20BM_raw	RSC21AMM_raw	RSC22AMP_raw	RSC22BMM_raw	RSC23A_raw	RSC23B_raw	RSC24A_raw	RSC24B_raw	RSC25AM_raw	RSC25BM_raw	RSC26A_raw	RSC26B_raw	RSC27B_raw	RSC28A_raw	RSC28B_raw	RSC29A_raw	RSC29B_raw
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.98	NA	0.83	7.37	7.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.85	NA	0.83	7.47	6.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.09	NA	0.68	1.79	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.43	4.37	1.3	2.56	3.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.91	3.75	1.1	1.85	2.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.65	3.1	1.21	0.89	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	5.81	NA	NA	NA	NA	NA	NA	NA	NA	8.28	NA	NA	6.15	4.28	1.22	2.55	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	5.58	NA	NA	NA	NA	NA	NA	NA	NA	4.86	3.52	NA	4.85	2.58	1.51	2	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	NA	NA	NA	NA	NA	NA	2.94	NA	NA	NA	NA	NA	NA	NA	NA	2.41	2.2	NA	2.99	2.05	0.71	1.17	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	NA	NA	NA	NA	NA	NA	NA	NA	5.35	NA	NA	NA	NA	NA	NA	NA	NA	3.19	3.15	NA	4.06	3.01	0.36	1.96	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.28	NA	1.04	1.23	0.48	1.24	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.65	NA	1.04	1.14	0.89	0.3	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA
1936	NA	NA	0.74	NA	NA	NA	NA	NA	3.13	NA	NA	NA	NA	NA	NA	NA	NA	1.99	2.72	NA	1.24	1.18	1.08	0.71	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	NA
1937	NA	NA	3.57	NA	NA	NA	NA	NA	5.21	NA	NA	NA	NA	NA	NA	NA	NA	3.71	4.68	NA	1.85	1.77	1.7	0.98	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA
1938	NA	NA	4.66	NA	NA	NA	NA	NA	5.42	4.43	NA	NA	NA	NA	NA	NA	NA	2.43	3.16	NA	0.78	1.03	1.3	1.17	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.27	NA
1939	NA	NA	4.5	NA	NA	NA	2.3	NA	4.83	5.09	NA	NA	NA	NA	NA	NA	NA	1.95	2.4	NA	1.23	1.06	1.03	0.51	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.38	NA
1940	NA	NA	6.08	NA	NA	NA	5.15	NA	6.2	6.02	NA	NA	NA	NA	NA	NA	NA	1.88	2.27	NA	1.2	1.01	0.8	0.77	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.26	6.62
1941	8.3	NA	4.07	NA	NA	2.78	1.73	NA	6.32	5.08	NA	NA	NA	NA	NA	NA	NA	2.19	2.66	NA	1.09	1.06	0.92	0.6	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.18	8.48
1942	7.34	7.13	3.09	NA	NA	1.48	2.81	NA	5.22	3.83	NA	NA	NA	NA	NA	NA	NA	2.85	2.56	NA	1.31	1.37	1.24	0.79	0.57	4.58	NA	NA	NA	NA	NA	NA	3.7	NA	NA	NA	6.63	7.71
1943	7.89	6.67	2.86	NA	NA	0.79	0.88	NA	2.3	3.17	NA	NA	NA	NA	NA	NA	NA	2.18	1.98	NA	0.87	1.08	0.76	1.25	1.26	3.04	NA	NA	4.81	NA	NA	0.69	0.94	NA	NA	NA	4.8	7.08
1944	3.56	1.64	3.75	NA	NA	0.86	0.99	NA	1.81	3	NA	NA	NA	NA	NA	NA	NA	1.02	0.81	NA	0.41	0.43	0.39	0.34	0.31	2.05	NA	NA	4.72	NA	NA	1.04	0.85	NA	NA	NA	3.65	4.25
1945	2.96	2.48	4.66	NA	NA	0.61	0.91	NA	1.15	1.91	NA	NA	NA	NA	NA	NA	NA	0.65	0.43	NA	0.47	0.44	0.35	0.36	0.55	2.8	NA	NA	4.52	NA	NA	0.68	0.51	NA	NA	NA	1.32	3.46
1946	2.25	1.25	3.49	NA	NA	2.36	5.11	NA	1.55	1.72	NA	NA	NA	NA	NA	NA	NA	0.39	0.45	NA	0.53	0.37	0.19	0.41	0.46	1.95	NA	NA	6.08	NA	NA	4.63	4.05	NA	NA	NA	1.18	1.33
1947	4.05	5.03	2.02	3.59	NA	3.45	5.28	NA	2.36	3.57	NA	NA	NA	NA	NA	NA	NA	0.85	0.91	NA	1.28	1.04	0.66	0.49	0.35	5.31	NA	7.22	6.62	NA	NA	3.65	5.35	NA	NA	NA	1.95	2.27
1948	6.27	7.81	1.87	8.6	NA	4.61	6.4	NA	3.84	7.16	NA	NA	NA	NA	NA	NA	2.65	1.8	2.89	NA	1.77	1.6	0.86	0.49	0.31	5.98	NA	7.5	7.1	NA	NA	5.42	7.35	NA	NA	NA	3.64	4.66
1949	10.1	5.97	0.76	6.88	NA	3.05	3.96	NA	3.68	6.09	NA	NA	NA	NA	NA	NA	5.54	2.53	2.84	NA	1.83	1	0.38	0.6	0.55	9.22	NA	5.68	5.75	NA	NA	4.1	4.1	NA	NA	NA	3.32	3.83
1950	7.16	5.77	1.64	4.72	NA	2.25	2.08	NA	2.9	4.59	NA	NA	NA	NA	3.51	NA	6.11	1.9	2.14	NA	1.43	0.81	0.25	0.48	0.85	8.27	NA	4.19	4.22	NA	NA	2.53	2.8	NA	NA	NA	3.55	3.91
1951	6.61	4.93	3.31	5.34	NA	3.96	3.09	NA	3.69	6.3	NA	NA	NA	NA	9.37	NA	7.73	2.92	3.16	NA	1.02	0.56	0.52	0.46	0.75	6.74	NA	6.23	5.3	NA	NA	3.58	4.56	NA	3.76	NA	3.1	3.4
1952	7.93	3.91	3.59	4.56	NA	2.41	3.36	NA	4.22	5.71	NA	NA	NA	NA	4.64	NA	4.03	1.3	2.12	NA	0.71	0.37	0.69	0.95	0.66	6.21	NA	4.4	4.2	NA	NA	3.37	4.33	NA	2.4	NA	2.59	3.97
1953	7.11	1.63	2.37	1.54	NA	2.14	1.83	NA	2.27	2.13	NA	NA	NA	NA	4.12	3.92	2.27	1.06	0.94	NA	0.46	0.43	0.29	0.23	1.04	2.9	NA	1.83	2.63	NA	NA	1.88	2.24	NA	1.28	NA	1.31	1.35
1954	2.13	2.65	2.22	1.72	9.37	2.84	2.5	NA	1.52	1.44	NA	NA	NA	NA	4.54	4.28	3.41	2.62	2.25	NA	0.71	0.83	0.46	0.46	0.17	2.52	NA	2.94	3.18	NA	NA	2.41	3.06	NA	2.02	NA	3.27	3.27
1955	2.87	1	1.07	2.93	8.69	1.59	3.22	NA	0.96	1.46	NA	NA	NA	NA	2.43	1.54	3.64	0.71	1.88	NA	0	0	0.42	0	0.2	4.03	NA	1.3	0.5	11.26	NA	0.68	1.33	NA	4.49	NA	1.44	1.1
1956	0.39	1.39	2.7	3.57	7.13	0.75	3.92	8.77	1.47	1.52	3.47	NA	NA	NA	1.81	1.47	5.19	1.11	1.53	NA	0.53	0.51	0.34	0.23	0.54	0.49	NA	1.37	1.44	9.5	NA	1.3	2.8	NA	5.82	NA	1.13	1.44
