# Schweingruber - Nizza Foret d'Aillon - PCAB - ITRDB FRAN018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4557
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4557.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran018n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran018n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran018n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran018n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nizza Foret d'Aillon - PCAB - ITRDB FRAN018
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nizza Foret d'Aillon
#   Location: France
#   Northernmost_Latitude: 43.88
#   Southernmost_Latitude: 43.88
#   Easternmost_Longitude: 7.33
#   Westernmost_Longitude: 7.33
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: FRAN018
#   First_Year: 1795
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 260110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260180_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260180; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260190_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260190; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260200_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260200; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	260110_raw	260120_raw	260130_raw	260140_raw	260150_raw	260160_raw	260170_raw	260180_raw	260190_raw	260200_raw
1795	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA
1828	NA	NA	NA	NA	0.25	0.23	0.38	NA	NA	NA
1829	NA	NA	NA	NA	0.28	0.25	0.39	0.29	NA	NA
1830	NA	NA	NA	NA	0.32	0.28	0.44	0.34	NA	NA
1831	NA	NA	NA	NA	0.32	0.26	0.35	0.33	NA	NA
1832	NA	NA	NA	NA	0.28	0.25	0.33	0.3	NA	NA
1833	NA	NA	NA	NA	0.35	0.27	0.38	0.36	NA	NA
1834	NA	NA	NA	NA	0.29	0.25	0.34	0.34	NA	NA
1835	NA	NA	NA	NA	0.29	0.25	0.35	0.35	NA	NA
1836	NA	NA	NA	NA	0.27	0.26	0.37	0.34	NA	NA
1837	NA	NA	NA	NA	0.26	0.25	0.32	0.31	NA	NA
1838	NA	NA	NA	NA	0.24	0.24	0.36	0.33	NA	NA
1839	NA	NA	NA	NA	0.3	0.3	0.4	0.34	NA	NA
1840	NA	NA	NA	NA	0.32	0.29	0.36	0.33	NA	NA
1841	NA	NA	NA	NA	0.28	0.26	0.35	0.31	NA	NA
1842	0.27	NA	NA	NA	0.27	0.23	0.34	0.29	NA	NA
1843	0.28	0.34	NA	NA	0.29	0.26	0.38	0.33	NA	NA
1844	0.28	0.33	NA	NA	0.31	0.29	0.38	0.32	NA	NA
1845	0.27	0.26	NA	NA	0.26	0.29	0.38	0.3	NA	NA
1846	0.29	0.28	NA	NA	0.29	0.27	0.4	0.33	NA	NA
1847	0.32	0.3	NA	NA	0.33	0.31	0.31	0.33	NA	NA
1848	0.29	0.29	NA	NA	0.27	0.25	0.28	0.34	NA	NA
1849	0.3	0.31	NA	NA	0.29	0.27	0.26	0.32	NA	NA
1850	0.32	0.32	NA	NA	0.3	0.29	0.29	0.31	NA	NA
1851	0.29	0.33	NA	NA	0.29	0.27	0.29	0.33	NA	NA
1852	0.29	0.3	NA	NA	0.3	0.32	0.29	0.35	0.32	NA
1853	0.29	0.3	NA	NA	0.3	0.29	0.28	0.33	0.29	NA
1854	0.3	0.3	NA	NA	0.3	0.32	0.35	0.37	0.34	NA
1855	0.29	0.3	NA	NA	0.3	0.29	0.33	0.32	0.31	NA
1856	0.29	0.3	NA	NA	0.26	0.29	0.31	0.3	0.28	NA
1857	0.28	0.29	NA	NA	0.29	0.28	0.37	0.35	0.28	NA
1858	0.31	0.33	NA	NA	0.3	0.31	0.32	0.35	0.26	NA
1859	0.29	0.27	NA	0.2	0.25	0.27	0.34	0.37	0.26	NA
1860	0.29	0.27	NA	0.2	0.3	0.32	0.31	0.37	0.3	NA
1861	0.33	0.32	NA	0.23	0.32	0.32	0.36	0.38	0.27	NA
1862	0.33	0.3	NA	0.22	0.28	0.32	0.34	0.35	0.32	NA
1863	0.32	0.29	NA	0.22	0.26	0.28	0.31	0.33	0.28	NA
1864	0.33	0.31	NA	0.22	0.31	0.33	0.33	0.31	0.27	NA
1865	0.33	0.3	NA	0.24	0.3	0.28	0.33	0.36	0.27	NA
1866	0.31	0.29	NA	0.21	0.28	0.28	0.31	0.31	0.28	NA
1867	0.34	0.32	NA	0.24	0.33	0.32	0.35	0.35	0.26	NA
1868	0.31	0.31	NA	0.22	0.3	0.32	0.35	0.31	0.26	NA
1869	0.31	0.27	NA	0.22	0.3	0.28	0.36	0.34	0.26	NA
1870	0.3	0.29	NA	0.23	0.3	0.29	0.34	0.31	0.27	NA
1871	0.32	0.3	NA	0.27	0.34	0.28	0.38	0.4	0.27	NA
1872	0.34	0.29	NA	0.27	0.32	0.28	0.33	0.36	0.25	NA
1873	0.28	0.29	NA	0.23	0.32	0.27	0.3	0.34	0.26	NA
1874	0.27	0.3	NA	0.24	0.31	0.28	0.34	0.32	0.28	0.31
1875	0.34	0.31	NA	0.24	0.35	0.29	0.31	0.34	0.33	0.3
1876	0.38	0.28	NA	0.2	0.32	0.27	0.3	0.31	0.28	0.29
1877	0.34	0.29	NA	0.22	0.34	0.28	0.31	0.29	0.28	0.31
1878	0.34	0.27	NA	0.26	0.35	0.29	0.32	0.35	0.28	0.32
1879	0.34	0.31	NA	0.23	0.37	0.31	0.36	0.37	0.32	0.35
1880	0.37	0.28	NA	0.25	0.33	0.29	0.35	0.38	0.3	0.33
1881	0.32	0.27	NA	0.22	0.28	0.25	0.34	0.35	0.28	0.3
1882	0.3	0.31	NA	0.23	0.29	0.26	0.32	0.31	0.27	0.33
1883	0.3	0.29	NA	0.2	0.27	0.24	0.3	0.32	0.25	0.28
1884	0.31	0.29	NA	0.2	0.28	0.26	0.33	0.31	0.28	0.3
1885	0.29	0.29	NA	0.2	0.27	0.28	0.33	0.3	0.3	0.29
