# Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4664
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4664.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust008-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust008.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Stubaital Milderaun Alm
#   Location: Austria
#   Northernmost_Latitude: 47.13
#   Southernmost_Latitude: 47.13
#   Easternmost_Longitude: 11.28
#   Westernmost_Longitude: 11.28
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: AUST008
#   First_Year: 1822
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus cembra L.
#   Common_Name: Swiss stone pine
#   Tree_Species_Code: PICE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 251006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	251006_raw	251008_raw	251009_raw	251010_raw	251011_raw	251014_raw	251016_raw	251018_raw
1896	0.78	1.05	1.67	1.83	0.5	0.86	0.71	0.99
1897	0.84	0.95	1.56	1.89	0.52	0.92	0.9	0.89
1898	0.93	1.23	1.32	2.39	0.46	0.76	0.7	0.86
1899	0.9	1.05	1.59	2.36	0.46	0.73	0.66	1.25
1900	1.13	0.9	1.75	2.41	0.52	0.97	0.57	1.38
1901	1.32	0.91	2.38	2.34	0.51	0.85	0.78	1.47
1902	1.14	0.79	1.98	2.48	0.49	0.97	0.65	1.31
1903	1.07	0.75	2.41	2.46	0.57	1.01	0.66	1.8
1904	1.28	0.88	2.37	3.32	0.65	0.96	0.86	2.07
1905	1.15	0.87	1.93	3.13	0.75	0.77	0.64	2.01
1906	1.05	0.78	1.74	2.77	0.59	0.74	0.57	2.26
1907	1.04	0.74	1.93	2.69	0.53	0.66	0.68	1.99
1908	1.23	0.89	2.11	2.61	0.6	0.73	0.84	2.73
1909	1.09	1.05	2.4	2.65	0.55	0.83	0.72	2.79
1910	0.86	0.97	2.11	2.1	0.52	0.64	0.52	1.87
1911	1.17	1.36	1.97	2.38	0.6	0.75	0.6	1.71
1912	1.06	1.28	1.88	1.17	0.53	0.64	0.57	1.25
1913	0.8	0.88	1.25	2.46	0.54	0.6	0.55	0.85
1914	0.91	0.83	1.27	2.28	0.49	0.51	0.53	0.8
1915	0.78	0.77	1.25	2.72	0.44	0.47	0.62	0.74
1916	0.88	0.92	1.22	2.76	0.47	0.48	0.48	0.72
1917	0.98	1.14	1.34	2.62	0.54	0.64	0.54	0.7
1918	0.89	1.09	0.9	1.88	0.38	0.43	0.54	0.62
1919	0.88	0.86	0.92	1.94	0.42	0.47	0.55	0.71
1920	0.81	0.62	1.01	1.68	0.35	0.38	0.44	0.58
1921	1.23	0.88	1.21	2.31	0.49	0.47	0.69	0.74
1922	1.34	0.76	1.27	2.15	0.55	0.57	0.62	0.65
1923	3.07	1.11	1.5	2.23	0.58	0.46	0.68	0.81
1924	2.48	1.01	2.02	1.98	0.58	0.51	0.62	0.7
1925	2.2	0.67	1.46	1.76	0.55	0.63	0.38	0.62
1926	1.46	0.5	0.91	1.34	0.48	0.39	0.44	0.55
1927	1.59	0.55	0.98	1.54	0.49	0.5	0.59	0.78
1928	1.54	0.6	0.81	1.57	0.72	0.67	0.67	1.57
1929	2.39	0.96	0.87	1.81	0.64	0.73	0.71	1.74
1930	2.38	0.79	0.66	1.17	0.6	0.7	0.84	1.21
1931	1.47	0.6	0.79	1.12	0.44	0.68	0.71	0.9
1932	2.18	0.79	1.11	1.57	0.47	0.79	1.02	0.96
1933	1.33	0.64	0.74	1.13	0.33	0.5	0.5	0.9
1934	0.93	0.65	0.78	0.8	0.26	0.37	0.49	0.58
1935	1	0.55	0.97	0.88	0.38	0.56	0.62	0.91
1936	1.21	0.81	1.39	1.19	0.42	0.57	0.71	0.92
1937	0.98	0.57	1.42	1.13	0.51	0.55	0.69	1.09
1938	1.22	0.72	1.37	1.19	0.46	0.5	0.52	1.21
1939	1.55	0.95	1.43	1.14	0.47	0.51	0.7	1.17
1940	1.24	0.94	1.38	0.99	0.41	0.32	0.53	0.89
1941	0.88	0.84	1.28	1.06	0.43	0.49	0.46	0.95
1942	0.92	0.74	1.12	0.96	0.38	0.38	0.39	0.87
1943	0.74	0.74	0.77	0.84	0.39	0.31	0.42	0.84
1944	0.88	0.68	1.1	1.03	0.36	0.34	0.47	1.03
1945	1.07	0.78	1.12	1.12	0.49	0.49	0.48	0.94
1946	1.03	0.98	0.9	1.73	0.48	0.43	0.42	0.97
1947	0.93	0.8	1.28	1.6	0.39	0.29	0.5	0.89
1948	0.67	0.47	0.89	1.1	0	0.28	0.39	0.71
1949	0.74	0.84	0.78	1.24	0.6	0.29	0.43	0.79
1950	0.56	0.59	0.92	1.26	0.33	0.27	0.44	0.8
1951	1.06	0.83	1.14	1.87	0.37	0.41	0.47	1.12
1952	2.01	1.08	0.98	2.26	0.45	0.42	0.66	1.14
1953	2.07	1.22	1.14	1.67	0.51	0.37	0.56	1.02
1954	1.81	1.1	0.94	1.57	0.45	0.33	0.5	1.31
1955	2.32	1.15	0.94	1.78	0.42	0.5	0.57	2.01
1956	1.8	0.89	0.83	1.76	0.38	0.4	0.53	1.19
1957	1.56	0.97	0.64	1.4	0.47	0.51	0.53	0.87
1958	1.87	0.93	0.64	1.92	0.38	0.54	0.61	0.97
1959	1.62	0.99	0.53	1.82	0.36	0.41	0.56	0.75
1960	1.19	0.54	0.56	1.29	0.27	0.39	0.51	0.57
1961	1.36	0.72	0.62	1.2	0.3	0.31	0.37	0.68
1962	1.16	0.62	0.77	1.25	0.25	0.4	0.41	0.58
1963	0.9	0.51	0.8	1.29	0.24	0.31	0.35	0.41
1964	0.86	0.4	0.68	1.71	0.25	0.34	0.34	0.41
1965	0.68	0.38	0.74	1.53	0.41	0.37	0.34	0.31
1966	0.68	0.5	0.87	1.37	0.27	0.29	0.34	0.41
1967	0.58	0.52	1.21	1.36	0.31	0.35	0.41	0.45
1968	0.79	0.56	1.5	1.43	0.31	0.34	0.55	0.34
1969	0.77	0.52	1.78	1.5	0.45	0.37	0.5	0.39
1970	0.68	0.61	1.54	1.61	0.41	0.42	0.51	0.61
1971	0.66	0.55	1.9	1.46	0.34	0.33	0.4	0.54
1972	0.51	0.43	1.56	1.12	0.44	0.51	0.36	0.36
1973	0.64	0.6	1.34	1.47	0.49	0.51	0.39	0.49
1974	0.57	0.55	1.06	1.6	0.5	0.56	0.37	0.5
1975	0.56	0.56	0.86	1.53	0.44	0.86	0.38	0.46
