# Schneider - Berlin Grünanlage Britz-Süd den08 - FASY - ITRDB DEU311
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36425
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36425.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu311-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu311-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu311.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu311.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Grünanlage Britz-Süd den08 - FASY - ITRDB DEU311
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Grünanlage Britz-Süd den08
#   Location: Germany
#   Northernmost_Latitude: 52.443889
#   Southernmost_Latitude: 52.443889
#   Easternmost_Longitude: 13.439444
#   Westernmost_Longitude: 13.439444
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU311
#   First_Year: 1951
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## den0801m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0801m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0802m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0802m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0803m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0803m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0804m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0804m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0805m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0805m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0806m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0806m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0807m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0807m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0808m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0808m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0809m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0809m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0810m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0810m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0811m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0811m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0812m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0812m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0813m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0813m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0814m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0814m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0815m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0815m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0816m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0816m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0817m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0817m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0818m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0818m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	den0801m_raw	den0802m_raw	den0803m_raw	den0804m_raw	den0805m_raw	den0806m_raw	den0807m_raw	den0808m_raw	den0809m_raw	den0810m_raw	den0811m_raw	den0812m_raw	den0813m_raw	den0814m_raw	den0815m_raw	den0816m_raw	den0817m_raw	den0818m_raw
1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA
1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.41	NA	NA	NA	NA
1953	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	2.11	NA	NA	2.96	NA	1.63	NA	NA
1954	NA	NA	2.53	NA	NA	NA	NA	NA	NA	NA	4.09	NA	NA	3.2	NA	3.42	NA	NA
1955	NA	NA	2.01	NA	NA	NA	NA	NA	NA	NA	3.52	1.77	NA	3.83	NA	3.47	NA	NA
1956	NA	NA	2.24	NA	3.11	NA	NA	NA	3.46	NA	2.74	2.2	NA	2.4	NA	2.41	1.23	NA
1957	NA	NA	0.28	NA	3.33	NA	NA	NA	3.07	NA	3.46	2	NA	3.6	NA	0.2	0.67	1.59
1958	NA	NA	0.2	NA	2.41	NA	NA	NA	1.52	NA	2.09	0.57	NA	3.56	1.74	0.18	2.27	2.11
1959	4.06	NA	0.37	NA	0.42	4.51	NA	5.28	0.73	2.21	0.22	0.55	NA	0.28	0.81	0.33	3.35	2.26
1960	3.13	NA	1.41	NA	1.19	2.58	NA	0.36	0.2	2.03	0.14	0.06	NA	0.14	0.14	0.11	1.95	0.34
1961	4.11	NA	2.78	NA	0.1	1.81	NA	0.34	0.05	3.25	0.15	0.17	NA	0.3	0.15	1.49	2.18	0.56
1962	3.66	3.88	3	NA	0.18	0.11	2.05	0.38	0.06	1.88	0.42	0.44	NA	0.48	0.46	2.68	3.46	2.3
1963	2.01	4.12	1.72	NA	0.67	0.4	1.42	0.72	0.28	4.9	0.6	0.59	NA	0.46	0.43	2.08	2.71	1.74
1964	2.53	3.94	2.82	1.71	1.07	0.47	2.43	0.34	0.51	4.31	0.88	1.14	NA	0.52	0.86	2.91	4.26	3.01
1965	3.85	4.17	5	2.94	1.76	0.75	4.41	0.59	0.31	4.24	0.71	2.14	NA	1.38	2.53	5.5	6.25	5.65
1966	3.42	7.96	5.28	2.82	0.91	1.03	4.88	0.69	0.38	4.96	2.82	2.88	NA	2.03	2.99	6.22	5.52	4.54
1967	3	5.97	3.56	3.51	3.91	1.48	4.62	3.27	0.5	4.76	0.58	5.48	NA	4.99	3.12	7	6.02	5.1
1968	4.91	8.04	5.39	4.18	7.87	1.56	5.88	3.66	1.88	5.28	3.34	4.82	NA	4.63	5.13	6.5	6.19	8.28
1969	4.53	5.7	4.21	5.32	5.91	1.86	5.05	3.67	3.16	4.15	4.98	4.32	NA	5.54	5.36	7.04	5.5	5.6
1970	4.88	5.4	4.63	4.4	5.86	2.04	3.89	3.56	4.55	4.58	5.32	4.88	NA	5.04	4.43	4.86	4.88	4.68
1971	4.79	5.78	4.71	5.4	8	1.77	6.06	3.66	5.98	3.08	5.73	5.92	NA	5.58	5.42	6.38	4.99	7.46
1972	5.38	6.52	7.1	4.76	5.22	2.47	7.68	3.72	2.84	4.09	7.01	7.92	NA	5.86	5.78	5.6	4.48	7.06
1973	2.88	4.12	4.74	3.68	3.23	1.76	4.88	3.23	2.72	4.29	5.52	5.26	6.39	4.3	3.2	5.87	0.4	6.68
1974	4.83	5.54	5.06	5.8	5.8	2.6	5.4	4.36	4.86	3.72	5.87	6.22	5.54	5.24	4.54	4.97	3.27	7.65
1975	3.35	7.03	5.15	5.24	5.86	2.85	6.42	4.86	4.61	3.44	5.5	4.78	4.72	6	4.82	5.12	5.73	4.82
1976	2.05	3.8	5.52	2.46	5.18	2.68	3.77	4.16	2.96	2.5	3.85	4.26	4.92	3.64	2.7	3.08	1.36	4.68
1977	3.68	6.76	8.01	3.48	7.48	3.38	5.98	4.97	5.84	3.66	5.99	9.38	5.72	6.76	5.48	5.1	5.37	6.98
1978	2.45	4.94	7.01	3.8	5.1	3.7	5.87	5.91	5.48	2.86	3.92	6.69	6.7	5.45	4.03	5.06	1.65	5.05
1979	3.87	8.18	7.86	6.03	6.32	7.58	6.27	6.88	6.44	4.02	5.05	7.92	6.64	8.47	5.76	7.03	8.01	7.26
1980	3.3	8.3	6.62	5.42	6.08	7.89	5.18	7.14	6.11	3.82	5.23	7.04	7.16	8.39	6.4	6.22	6.67	6.03
1981	1.99	6.3	4.31	4.52	5.28	6.36	2.76	6.52	5.82	2.67	4.43	5.7	3.78	6.45	5.01	5.45	6.14	7.34
1982	2.44	4.94	3.38	3.67	4.48	4.76	5.22	4.4	4.34	2.1	3.57	4.92	3.42	5.54	4.14	2.88	4.55	5.11
1983	0.6	3.6	2.24	3.1	3.78	3.1	3.63	3.96	4.46	2.41	2.57	4.23	6.02	6.28	3.52	2.58	2.65	3.26
1984	5.9	6.83	4.35	3.84	3.68	5.15	6.62	3.2	7.72	5.44	2.84	7.2	7.5	8.65	4.68	4.04	4.29	6.5
1985	5.71	5.45	4.16	2.88	3.27	4.06	5.72	3.2	5.92	4.12	1.7	7	5.26	7	2.91	3.5	3.8	5.3
1986	4.79	6.02	3.85	2.26	2.94	4.22	4.74	4.92	6.56	4.32	1.76	7.5	6.28	8.18	6.15	3	4.12	4.15
1987	5	11.79	6.79	5.96	7.28	9.38	6.48	7.84	9.78	6.34	2.98	8.86	8.57	10.66	10.22	4.23	7.52	7.43
1988	3.7	8.68	6.35	5.92	6.08	7.56	4.82	6.64	7.96	5.14	2.28	8.94	7.24	8.86	8	4.48	5.26	6.63
1989	2.1	3.96	3.26	3.28	2.57	4.3	2.22	3.74	3.92	2.64	1.06	4.1	3.38	4.46	3.4	2	3.79	3.79
1990	2.5	6.18	5.16	4.58	6.04	7.96	3.66	7.12	5.62	3.86	2.2	7.38	4.45	8.1	4.68	4.94	7.38	5.47
1991	3.34	4.7	4.47	3.74	3.82	5.24	3.96	4.84	4.37	3	2.24	6.54	3.68	6.26	4.49	3.21	6.14	2.96
1992	0.7	2.86	2.2	2.44	2.46	4.08	1.68	3.52	4.42	1.9	0.57	4.08	3.64	4.87	1.67	2.08	4.9	1.63
1993	4.19	6.06	4.83	3.91	7.61	8.71	6.06	7.16	8.88	3.65	3.26	9.16	6.49	8.88	6.52	3.32	6.62	6.24
1994	4.97	5.91	5.12	3.18	7.74	6.4	6.04	5.98	6.92	3.11	3.52	7.48	5.16	6.92	6.3	3.11	5.5	4.25
1995	3.7	5.46	5.09	2.68	7.66	5.38	4.76	6.63	6.88	2.84	2.54	6.62	4.6	7.06	5.28	2.96	5.26	4.94
1996	2.73	3.55	3.13	2.3	6.24	6.56	4.92	5.6	7.68	3.06	2.33	6.28	4.98	6.44	3.75	3.59	4.68	6.6
1997	2.37	4.06	4.54	2.58	5.08	7.2	3.76	4.66	6.38	3.31	1.68	5.88	3.94	6.91	3.7	2.44	3.21	6.04
1998	1.01	7.28	4.02	1.97	5.02	9.23	1.42	4.76	6.5	2.98	0.56	4.32	3.5	5.62	0.78	1.79	2.4	5.02
1999	1.91	6.3	4.06	2.36	5.3	7.08	2.28	3.5	5.86	3.1	0.88	4.95	3.96	5.5	4.26	2.21	4.78	5.54
2000	0.79	3.86	4.03	1.14	7.06	8.2	2.54	4.58	8.14	2.7	0.44	3.48	2.88	5.09	2.62	0.96	6.54	3.3
2001	1.93	4.37	4.24	2.44	7.62	8.08	3.58	4.26	5.82	3.38	0.78	6.36	4.56	5.34	4.58	2.16	5.02	5.54
2002	1.26	4.45	6.33	3.8	10.28	9.28	6.07	6.2	9.68	5.16	0.35	9.82	5.13	8.31	5.82	3.08	6.41	7.41
2003	1.29	2.36	2.48	1.85	4.91	5.37	3.38	3.2	4.53	2.94	0.2	6.02	4.83	4.22	2.98	1.42	5.3	3.97
2004	0.56	1.73	2.94	1.47	4.62	5.96	1.88	4.36	5.56	2.74	0.35	5.52	4.66	3.95	1.69	1.81	4.04	3.23
2005	1.12	2.76	4.29	2.36	6.35	8.08	3.16	4.72	7.04	3.11	0.24	7.52	5.71	5.96	3.12	2.99	5.86	6.22
2006	1.08	1.23	2.54	1.45	3.28	4.48	2.37	3.16	3.66	2.24	0.15	4.14	2.38	2.39	1.98	1.68	2.62	2.56
2007	1.68	2.16	2.32	2.57	7.91	8.72	2.92	6.3	6.8	4.43	0.64	7.8	6.57	7.32	5.74	2.6	5.28	6.3
2008	1.58	1.54	2.02	1.5	3.58	4.2	2.52	2.78	3.8	2.36	0.48	3.9	3.7	4.42	3.42	1.51	2.55	3.05
