# Linderholm - Årsön - PISY - ITRDB SWED318
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6130
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6130.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed318-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed318-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed318.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed318.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-05
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-05
#--------------------
# Title
#   Study_Name: Linderholm - Årsön - PISY - ITRDB SWED318
#--------------------
# Investigators
#   Investigators: Linderholm, H.W.(https://orcid.org/0000-0002-1522-8919)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Årsön
#   Location: Sweden
#   Northernmost_Latitude: 63.25
#   Southernmost_Latitude: 63.25
#   Easternmost_Longitude: 12.5
#   Westernmost_Longitude: 12.5
#   Elevation_m: 525
#--------------------
# Data_Collection
#   Collection_Name: SWED318
#   First_Year: 1835
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JAOP0029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0049_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0049; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0059_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0059; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0099_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0099; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0149_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0149; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0159_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0159; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0179_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0179; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0199_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0199; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0219_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0219; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0229_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0229; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0239_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0239; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0249_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0249; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0269_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0269; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JAOP0029_raw	JAOP0039_raw	JAOP0049_raw	JAOP0059_raw	JAOP0079_raw	JAOP0089_raw	JAOP0099_raw	JAOP0129_raw	JAOP0149_raw	JAOP0159_raw	JAOP0179_raw	JAOP0199_raw	JAOP0219_raw	JAOP0229_raw	JAOP0239_raw	JAOP0249_raw	JAOP0269_raw
1891	0.32	0.29	NA	NA	0.35	NA	NA	0.71	NA	NA	0.21	1.01	0.45	NA	0.66	0.29	NA
1892	0.47	0.43	NA	NA	0.35	NA	NA	0.83	NA	NA	0.25	1	0.66	NA	0.86	0.39	NA
1893	0.51	0.52	NA	NA	0.34	NA	NA	0.94	NA	NA	0.36	1.15	0.82	NA	0.72	0.35	NA
1894	0.5	0.59	NA	NA	0.3	NA	NA	0.77	NA	NA	0.29	1.07	0.9	NA	0.65	0.23	NA
1895	0.73	0.6	NA	NA	0.39	NA	NA	0.95	NA	NA	0.44	1.11	0.93	NA	0.97	0.41	NA
1896	0.55	0.56	NA	NA	0.33	NA	NA	0.94	0.82	NA	0.35	1.1	0.89	NA	0.86	0.39	NA
1897	0.76	0.73	NA	NA	0.4	NA	NA	1.23	0.98	NA	0.5	1.3	0.88	NA	1.3	0.9	NA
1898	0.68	0.63	NA	NA	0.31	NA	NA	0.9	0.8	NA	0.44	1.12	0.92	NA	0.99	0.71	NA
1899	0.48	0.44	NA	NA	0.37	0.36	NA	0.7	0.72	NA	0.32	0.93	0.85	NA	0.87	0.52	NA
1900	0.61	0.63	NA	NA	0.39	0.57	NA	0.61	0.47	NA	0.3	1.01	0.83	NA	1.22	0.5	NA
1901	0.57	0.71	NA	NA	0.44	1.08	NA	0.7	0.98	NA	0.32	1.11	0.6	NA	1.18	0.69	NA
1902	0.56	0.6	NA	NA	0.39	0.8	NA	0.39	0.5	NA	0.21	0.72	0.46	NA	1.15	0.69	NA
1903	0.38	0.47	NA	NA	0.2	0.13	NA	0.32	0.16	NA	0.2	0.49	0.34	NA	0.51	0.15	NA
1904	0.48	0.5	NA	NA	0.29	0.37	NA	0.55	0.35	NA	0.28	0.58	0.38	NA	0.61	0.24	NA
1905	0.34	0.33	NA	NA	0.24	0.1	NA	0.55	0.3	NA	0.17	0.37	0.33	NA	0.58	0.24	NA
1906	0.54	0.45	NA	NA	0.3	0.23	NA	0.68	0.49	NA	0.18	0.4	0.47	NA	0.88	0.51	NA
1907	0.63	0.43	NA	NA	0.31	0.16	NA	0.5	0.66	NA	0.2	0.48	0.52	NA	0.95	0.28	NA
1908	0.83	0.44	NA	NA	0.36	0.14	NA	0.66	0.89	NA	0.34	0.75	0.71	NA	1.05	0.29	NA
1909	0.73	0.36	NA	NA	0.22	0.12	NA	0.58	0.73	NA	0.34	0.57	0.52	NA	0.81	0.23	NA
1910	0.79	0.39	NA	NA	0.27	0.14	NA	0.59	0.78	NA	0.36	0.57	0.67	NA	0.99	0.26	NA
1911	0.63	0.32	NA	NA	0.28	0.25	NA	0.45	0.94	NA	0.27	0.59	0.48	NA	1.01	0.31	NA
1912	0.55	0.4	NA	NA	0.38	0.58	NA	0.5	1.28	NA	0.34	0.53	0.73	NA	1.16	0.61	NA
1913	0.58	0.56	NA	NA	0.42	0.86	NA	0.78	1.77	NA	0.4	0.49	0.91	NA	1.27	0.66	NA
1914	0.78	0.52	1.11	NA	0.52	1.2	NA	0.77	1.68	NA	0.42	0.69	1.08	NA	1.48	0.63	NA
1915	0.83	0.67	1.59	NA	0.47	1.36	NA	0.45	1.61	NA	0.55	0.65	1.12	NA	1.47	0.78	NA
1916	0.74	0.48	0.86	NA	0.36	0.7	NA	0.46	1.35	NA	0.49	0.55	1	NA	1.4	0.68	NA
1917	0.74	0.68	1.84	NA	0.57	1.13	NA	0.48	1.55	NA	0.55	0.65	0.81	NA	1.47	0.88	NA
1918	0.64	0.6	1.55	NA	0.49	0.51	NA	0.49	1.56	NA	0.46	0.67	0.77	NA	1.47	0.91	NA
1919	0.5	0.57	1.33	NA	0.53	0.89	NA	0.62	1.57	NA	0.65	0.64	0.95	NA	1.28	0.88	NA
1920	0.5	0.47	0.82	NA	0.49	0.87	NA	0.58	1.84	NA	0.53	0.64	0.87	NA	0.92	0.73	NA
1921	0.48	0.47	0.81	NA	0.46	0.75	NA	0.46	1.58	NA	0.57	0.68	0.68	NA	0.74	0.58	NA
1922	0.56	0.57	0.88	NA	0.49	0.9	NA	0.73	1.87	NA	0.66	0.95	0.96	NA	0.94	0.61	NA
1923	0.45	0.37	0.78	NA	0.41	0.63	NA	0.6	1.02	NA	0.4	0.5	0.65	NA	0.83	0.5	NA
1924	0.54	0.4	1.1	NA	0.46	1.26	NA	0.61	1.07	NA	0.58	0.48	0.66	NA	0.88	0.46	NA
1925	0.59	0.42	1.19	NA	0.45	1.13	NA	0.57	1.11	NA	0.49	0.65	0.66	NA	1.05	0.54	NA
1926	0.45	0.38	1.15	NA	0.41	1.05	NA	0.4	1.37	NA	0.22	0.53	0.68	NA	1.03	0.66	NA
1927	0.57	0.4	1.13	NA	0.44	0.97	NA	0.4	1.79	NA	0.18	0.63	0.59	NA	1.02	0.4	NA
1928	0.43	0.29	0.82	NA	0.33	0.83	NA	0.27	1.18	NA	0.12	0.35	0.46	NA	0.74	0.32	0.34
1929	0.48	0.48	1.25	0.41	0.46	1.05	NA	0.48	1.57	NA	0.37	0.62	0.99	NA	0.89	0.59	0.63
1930	0.62	0.47	1.23	0.46	0.49	1.2	NA	0.62	1.52	NA	0.44	0.72	0.85	NA	0.99	0.5	0.95
1931	0.61	0.58	1.08	0.37	0.4	0.93	1.92	0.47	1.47	NA	0.32	0.51	0.57	NA	0.89	0.75	0.95
1932	0.42	0.5	0.96	0.32	0.37	1	1.9	0.31	1.16	NA	0.2	0.3	0.71	NA	0.61	0.72	1.11
1933	0.58	0.48	0.84	0.54	0.37	0.98	1.96	0.37	1.43	NA	0.23	0.49	0.87	NA	0.81	0.81	1.42
1934	0.68	0.55	0.78	0.82	0.34	0.9	1.79	0.42	1.67	NA	0.31	0.48	0.78	NA	1.04	0.73	1.48
1935	0.48	0.36	0.73	0.43	0.29	0.54	1.39	0.28	0.99	NA	0.11	0.41	0.77	NA	0.78	0.61	1.11
1936	0.52	0.45	1.17	1.23	0.36	0.89	2.01	0.29	0.97	3.29	0.25	0.48	0.75	NA	0.71	0.67	1.64
1937	0.54	0.54	1.65	0.99	0.37	1.12	2.36	0.37	2.04	4.42	0.4	0.56	0.71	NA	0.73	0.66	1.85
1938	0.59	0.52	1.04	0.68	0.41	0.74	1.86	0.23	1.64	3.05	0.27	0.53	0.5	1.65	0.76	0.75	1.21
1939	0.53	0.51	1.41	0.78	0.5	1.19	2.01	0.21	1.48	2.71	0.27	0.5	0.54	1.47	0.68	0.72	1.24
1940	0.65	0.57	1.2	0.85	0.47	0.89	1.24	0.24	0.66	2.08	0.22	0.5	0.6	1.3	0.75	0.7	0.8
1941	0.7	0.69	1.25	0.86	0.53	0.68	1.34	0.27	0.59	1.73	0.24	0.57	0.85	1.37	0.82	0.69	0.71
1942	0.5	0.6	0.8	1.08	0.38	0.67	0.84	0.19	0.45	1.2	0.17	0.37	0.7	1.46	0.79	0.7	0.5
1943	0.21	0.4	0.47	0.57	0.26	0.7	1.03	0.12	0.36	1.11	0.16	0.19	0.29	0.27	0.7	0.33	0.33
1944	0.07	0.26	0.53	0.75	0.3	0.67	1.24	0.25	0.56	1.18	0.22	0.24	0.42	0.73	0.66	0.31	0.75
1945	0.2	0.5	1.03	0.8	0.52	0.95	2.01	0.22	0.55	1.7	0.19	0.32	0.45	1.22	0.86	0.51	1.34
1946	0.33	0.66	1.29	0.82	0.59	1.04	2.15	0.26	0.6	1.69	0.32	0.45	0.52	1.24	0.96	0.63	1.45
1947	0.49	0.69	1.41	1.21	0.7	1.72	2.4	0.37	1.13	2.18	0.34	0.58	0.71	0.98	1.05	0.66	1.5
1948	0.38	0.77	0.97	1.14	0.49	1.05	1.69	0.31	0.73	1.52	0.28	0.47	0.64	0.85	1.22	0.57	1.11
1949	0.38	0.84	1.1	1.43	0.55	0.99	1.78	0.32	0.65	1.45	0.39	0.62	0.79	1.18	1.27	0.76	1.17
