# Genova Fuster - Boqueron - PINI - ITRDB SPAI009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3284
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3284.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Genova Fuster - Boqueron - PINI - ITRDB SPAI009
#--------------------
# Investigators
#   Investigators: Genova Fuster, M.; Fernandez-Cancio, A.; Perez Antelo, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Boqueron
#   Location: Spain
#   Northernmost_Latitude: 40.35
#   Southernmost_Latitude: 40.35
#   Easternmost_Longitude: -2.13
#   Westernmost_Longitude: -2.13
#   Elevation_m: 1250
#--------------------
# Data_Collection
#   Collection_Name: SPAI009
#   First_Year: 1688
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SC202EPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC202EPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC202OPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC202OPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC209NPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC209NPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC209SPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC209SPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC210NPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC210NPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC210SPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC210SPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC211NPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC211NPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC211SPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC211SPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC212EPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC212EPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC212OPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC212OPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC213SPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC213SPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC213OPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC213OPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SC202EPN_raw	SC202OPN_raw	SC209NPN_raw	SC209SPN_raw	SC210NPN_raw	SC210SPN_raw	SC211NPN_raw	SC211SPN_raw	SC212EPN_raw	SC212OPN_raw	SC213SPN_raw	SC213OPN_raw
1757	4.02	NA	NA	NA	0.77	NA	1.74	1.18	NA	0.86	1.35	1.17
1758	3.94	NA	NA	NA	0.82	NA	1.58	1.5	NA	0.88	1.55	1.3
1759	4.71	NA	NA	NA	0.77	NA	2.34	1.64	NA	1.05	1.41	1.85
1760	5.19	NA	NA	NA	0.97	NA	2.1	1.54	NA	1.36	2.27	2.55
1761	4.57	NA	NA	NA	1.02	NA	1.98	1.51	NA	2.04	1.68	1.89
1762	3.86	NA	NA	NA	1.31	NA	2.72	1.86	NA	2.14	1.33	1.46
1763	4.43	NA	NA	NA	1.68	NA	2.87	2.43	NA	3.08	1.63	1.79
1764	4.74	NA	NA	NA	2.46	NA	2.64	2.07	NA	3.53	2.38	1.98
1765	2.67	NA	NA	NA	1.15	2.96	2.7	1.41	2.91	2.02	1.6	1.09
1766	2.34	NA	NA	NA	0.58	1.89	1.88	0.92	2.08	0.97	1.25	1.08
1767	1	NA	NA	NA	0.39	0.98	1.33	1.37	2.06	1.25	1.31	0.83
1768	0.32	NA	NA	NA	0.55	1.18	1.14	0.98	2	1.62	0.97	0.83
1769	0.83	NA	NA	NA	0.38	0.95	0.95	1.12	1.48	1.18	0.83	0.65
1770	0.87	NA	NA	NA	0.22	1.61	1.18	1.22	1.73	0.94	0.65	0.69
1771	1.47	NA	NA	NA	0.22	2.06	1.61	1.45	1.52	0.86	1.04	0.67
1772	1.72	NA	NA	NA	0.34	2.1	1.83	1.69	1.89	1.09	1.21	0.92
1773	2.03	NA	NA	NA	0.31	1.31	1.37	1.76	3.02	1.44	1.33	0.97
1774	1.84	NA	NA	NA	0.59	3.01	1.82	1.32	1.9	2.44	1.13	0.87
1775	2.55	NA	NA	NA	0.26	3.24	1.5	1.55	2.3	1.52	0.89	0.67
1776	1.85	NA	NA	NA	0.28	2.52	1.34	1.47	2.04	1.99	0.72	0.72
1777	3.11	NA	NA	NA	0.55	3.48	1.22	1.82	1.87	1.81	0.78	0.94
1778	1.85	NA	NA	NA	0.46	3.03	0.91	1.12	2.05	1.77	0.93	0.79
1779	1.6	NA	NA	NA	0.67	3.87	1.04	1.02	2.32	1.97	0.81	0.63
1780	1.3	NA	NA	NA	0.69	1.61	0.66	0.87	1.56	1.5	0.47	0.51
1781	1.47	NA	NA	NA	1.21	2.32	0.91	1.04	1.77	1.62	0.78	0.61
1782	1.53	NA	NA	NA	1.27	2.17	1.85	1.54	1.96	1.48	1.04	0.81
1783	1.63	NA	NA	NA	1.3	2.13	1.64	1.73	2.18	1.71	1.07	0.81
1784	2.5	3.4	NA	NA	0.89	2.2	2.44	1.91	1.78	1.78	1.17	0.86
1785	2.45	3.51	NA	3.28	1.53	1.98	1.72	1.36	2.72	1.99	1.03	0.71
1786	2.04	4.12	NA	4.05	0.94	1.41	0.85	0.84	3.13	2.21	0.86	0.41
1787	2.53	3.73	NA	3.26	1.29	1.91	0.7	1.07	2.6	2.87	1.09	0.52
1788	3.61	4.78	NA	3.11	1.65	3.09	1.22	1.57	2.52	2.71	1.27	0.86
1789	2.28	2.71	NA	2.45	1.38	1.8	1.1	1.21	1.64	1.4	0.87	0.56
1790	2.17	2.35	NA	2.27	1.29	1.83	1.11	0.96	1.43	1.24	0.75	0.71
1791	2.77	2.54	NA	4.5	1.55	3.37	1.8	1.75	3.03	2.77	1.16	0.69
1792	2.69	2.02	NA	2.93	1.36	2.23	1.5	1.8	2.3	1.6	1.15	0.91
1793	2.5	2.11	NA	3.09	0.63	1.8	1.1	1.39	1.61	1.74	0.86	0.77
1794	2.38	2.2	NA	3.35	0.56	2.09	1.03	1.18	1.87	1.81	0.85	0.74
1795	2.88	1.76	NA	2.38	0.81	1.91	1.19	1.09	2.63	2.78	0.88	0.69
1796	2.89	1.65	NA	2.5	1.39	2.01	1.71	0.97	2.83	2.55	0.99	0.76
1797	2.61	1.4	NA	1.32	0.57	0.97	1.58	0.91	1.56	1.48	0.63	0.38
1798	2.23	1.25	NA	1.67	0.52	1.03	0.75	0.59	1.47	1.33	0.41	0.34
1799	2.52	1.5	NA	1.97	0.37	0.71	0.88	0.91	1.43	1.62	0.7	0.4
1800	3.55	2.01	NA	2.01	0.5	0.74	1.02	1.11	1.63	1.63	0.65	0.51
1801	3.41	2.18	NA	2.34	0.48	1	1	0.71	2.14	1.71	0.79	0.64
1802	2.98	2.83	NA	1.99	0.38	1.09	0.96	0.69	2.19	1.74	0.91	0.66
1803	1.7	1.46	NA	0.71	0.25	0.77	0.78	0.5	0.88	0.57	0.35	0.4
1804	2.05	2.31	NA	1.45	0.17	1.58	0.95	0.38	1.89	1.54	0.51	0.44
1805	1.17	1.98	NA	0.82	0.22	1.18	0.59	0.61	1.58	1.18	0.34	0.43
1806	1.3	1.7	NA	1.01	0.19	0.7	0.45	0.41	1.61	1.15	0.55	0.43
1807	1.17	1.98	NA	1.04	0.35	1.59	0.31	0.47	1.8	1.63	0.55	0.48
1808	1.48	1.75	NA	1.2	0.41	1.65	0.4	0.74	1.29	1.01	0.56	0.5
1809	1.63	1.81	NA	1.22	0.3	1.76	0.38	0.76	1.54	1.42	0.48	0.32
1810	2.76	2.2	NA	1.21	0.73	2.84	0.95	1.2	2.89	1.8	1.13	0.75
1811	2.62	2.38	2.58	1.43	1.08	2.22	1.19	1.67	2.96	2.19	1.13	0.86
1812	1.69	1.79	1.66	1	0.67	1.65	0.78	1.43	1.3	1.25	0.63	0.7
1813	3.53	1.89	2.49	1.06	0.62	0.97	1.32	1.5	1.5	2.53	0.83	0.66
1814	3	1.93	1.5	0.52	1.37	1.02	1.19	1.59	1.98	2.25	1.01	0.79
1815	2.9	1.68	1.22	0.75	1.24	1.02	1.23	1.17	1.58	2.09	0.57	0.53
1816	3.05	1.26	0.79	0.6	0.72	1.27	0.84	0.6	1.64	1.62	0.57	0.66
1817	2.75	1.64	0.85	0.9	1.04	2.73	0.65	0.66	1.84	1.56	0.79	0.53
1818	4.15	2.26	1.26	1.4	0.99	2.97	0.93	1.12	2.53	1.74	0.83	0.67
1819	3.83	1.88	1.51	1.57	0.97	1.85	0.86	1.14	2.55	2.33	0.84	0.68
1820	3.79	1.83	0.99	0.88	0.49	1.58	1.01	0.86	1.83	1.36	0.5	0.65
1821	2.06	0.83	0.84	1.02	0.55	1.13	1.08	0.75	2.35	2.3	0.76	0.59
1822	3.93	1.42	1.07	0.92	0.49	1.47	1.11	0.76	2.22	2.09	0.66	0.64
1823	2.79	1.55	1.4	0.77	0.62	1.28	0.86	0.93	2.38	1.93	0.81	0.61
1824	2.37	1.49	1.53	0.86	0.66	0.89	0.88	0.75	1.53	0.93	0.66	0.52
1825	2.35	1.75	2.22	1.3	1.35	1.8	1.37	1.08	2.67	1.66	0.8	0.9
1826	2.69	2.85	2.34	1.16	1.42	1.43	2	1.21	2.41	1.61	1.01	0.73
1827	2.13	2.31	1.98	0.98	0.93	1.72	1.08	0.89	1.71	1.48	0.64	0.55
1828	1.52	2.59	1.48	1.01	1.12	1.97	1.52	0.96	1.6	1.84	0.68	0.69
1829	1.42	2.17	1.33	1.19	1.06	1.7	1.66	1.19	2.4	2.26	0.85	0.61
1830	1.66	2.82	1.16	0.82	0.85	1.71	1.4	1.05	2.37	1.81	0.8	0.43
1831	1.2	3.08	1.35	0.81	0.8	1.72	1.35	1.07	2.57	1.91	0.82	0.58
1832	1.18	2.97	1.22	1.08	0.71	1.21	1.36	1.07	2.42	1.93	0.69	0.66
1833	0.99	2.25	1.71	1.28	0.72	1.41	1.88	1.27	1.94	1.99	0.64	0.51
1834	1.45	4.25	2.43	1.38	1.24	1.56	2.16	1.8	3.44	3.17	1.12	0.89
1835	1.17	2.74	1.75	0.8	0.66	1.57	1.57	1.14	2.35	2.21	0.7	0.6
1836	1.32	2.6	1.23	0.89	0.7	1.82	1.71	1.19	2.08	1.39	0.73	0.64
1837	1.37	2.14	1.45	0.96	0.62	1.18	1.79	1.24	2.16	1.7	0.68	0.64
1838	1.14	1.96	1.18	0.94	0.56	1.7	1.33	0.94	2.19	1.66	0.64	0.48
1839	1.14	1.36	0.94	0.48	0.3	0.49	0.59	0.6	0.41	0.42	0.41	0.28
1840	1.13	1.6	1.4	0.9	0.3	0.99	0.49	0.96	0.84	0.79	0.42	0.38
1841	1.5	1.79	2.17	1.47	0.3	1.31	1.18	1.12	2.41	0.97	0.95	0.37
1842	1.35	1.45	1.96	1.5	0.24	0.9	0.32	0.86	1.91	0.61	0.77	0.36
1843	1.6	2.28	1.66	1.31	0.53	1.72	0.5	1.11	2.32	0.99	0.82	0.61
1844	2.34	2.21	1.92	1.27	0.51	1.56	0.48	0.97	2.45	1.09	0.78	0.62
1845	2.2	2.21	1.11	1.27	0.73	1.86	0.47	1.38	2.3	1.37	0.7	0.53
1846	2.74	2.2	1.03	2.23	0.88	2.16	0.83	1.49	3.04	1.73	0.87	0.8
1847	2.23	1.05	1.2	0.91	0.55	0.73	0.47	0.99	1.98	1.07	0.59	0.58
1848	1.74	0.61	0.91	0.7	0.35	0.35	0.31	0.9	1.76	0.82	0.53	0.5
1849	1.7	0.89	0.7	0.55	0.53	0.75	0.44	0.88	2.03	0.89	0.66	0.59
1850	2.34	1.03	0.55	1.22	0.98	1.74	0.62	1.35	3.17	1.5	0.79	0.57
1851	2.08	1.02	1.45	1.21	0.79	1.32	0.65	1.26	2.29	1.39	0.65	0.82
1852	0.99	0.53	1.31	0.95	0.45	0.59	0.48	0.68	1.51	0.94	0.34	0.47
1853	1	0.64	0.91	0.84	0.44	0.36	0.35	0.65	1.02	0.73	0.24	0.65
1854	1.76	1.1	1.1	1.31	0.85	0.84	0.55	0.8	1.11	1.31	0.44	0.45
1855	1.72	1.33	1.27	1.22	0.87	1.07	0.51	0.89	1.84	1.52	0.62	0.57
1856	2.48	1.76	2.21	1.75	1.15	1.83	0.61	1.41	2.51	1.77	0.86	0.73
1857	2.46	1.39	2	1.19	1.25	1.69	0.67	1.13	2.51	1.55	0.64	0.82
1858	2.29	1.66	1.67	1.45	1.27	1.54	0.82	1.28	2.87	1.55	0.73	0.76
1859	1.47	1.36	2.93	2.62	1.12	1.67	0.69	1.32	2.66	1.51	0.99	0.89
1860	1.72	0.98	1.54	1.21	0.63	0.86	0.62	0.95	1.88	0.76	0.78	0.63
1861	1.91	1.04	1.33	1.01	0.94	1.05	0.68	1.05	2.83	1.2	0.92	0.72
1862	1.71	0.91	1.27	0.75	0.54	0.66	0.69	0.79	2.68	1.17	0.84	0.64
1863	2.17	0.97	1.29	0.65	0.7	0.64	0.8	0.67	2.35	0.89	0.67	0.52
