# Briongos - La Pasadilla - PIPN - ITRDB SPAI059
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2866
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2866.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai059-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai059-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai059.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai059.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Briongos - La Pasadilla - PIPN - ITRDB SPAI059
#--------------------
# Investigators
#   Investigators: Briongos, J.M.; Cerro-Barja, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: La Pasadilla
#   Location: Spain
#   Northernmost_Latitude: 39.28
#   Southernmost_Latitude: 39.28
#   Easternmost_Longitude: -1.35
#   Westernmost_Longitude: -1.35
#   Elevation_m: 705
#--------------------
# Data_Collection
#   Collection_Name: SPAI059
#   First_Year: 1907
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus pinea L.
#   Common_Name: Italian stone pine
#   Tree_Species_Code: PIPN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CDV02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV12AM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV12AM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV16BM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV16BM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV22AM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV22AM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDV24AM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDV24AM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CDV02A_raw	CDV02B_raw	CDV03A_raw	CDV03B_raw	CDV04A_raw	CDV05A_raw	CDV05B_raw	CDV06A_raw	CDV06B_raw	CDV08B_raw	CDV09B_raw	CDV10A_raw	CDV10B_raw	CDV11A_raw	CDV11B_raw	CDV12AM_raw	CDV12B_raw	CDV14A_raw	CDV15A_raw	CDV15B_raw	CDV16A_raw	CDV16BM_raw	CDV17A_raw	CDV18A_raw	CDV19_raw	CDV20A_raw	CDV20B_raw	CDV21_raw	CDV22AM_raw	CDV23_raw	CDV24AM_raw
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.35	8.83	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.69	9.31	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.41	9.53	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.78	12.68	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.89	10.18	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.79	5.84	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	3.12	7.01	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.38	3.54	2.82	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.44	2.69	3.01	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.11	3.19	4.42	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.97	NA	NA	NA	NA	NA	NA	NA	NA	6.17	5.23	4.2	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.11	NA	3.1	NA	NA	NA	NA	NA	NA	NA	NA	8.13	6.4	5.35	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.66	2.62	NA	3.29	3.72	NA	NA	NA	NA	NA	NA	NA	9.93	5.49	7.16	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.85	4.95	NA	3.55	3.6	NA	NA	NA	NA	NA	NA	NA	9.83	5.35	7.91	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.05	5.26	NA	4.64	3.07	NA	NA	NA	NA	NA	NA	NA	5.76	5.37	5.41	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.93	5.76	NA	3.3	3.52	NA	NA	NA	NA	NA	NA	NA	4.74	2.53	5.57	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	3.63	3.47	NA	2.67	2.12	NA	NA	NA	NA	NA	NA	NA	2.09	1.41	4.89	10.32
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	NA	NA	NA	2.82	2.79	NA	3.62	2.71	NA	NA	NA	NA	NA	NA	NA	1.47	2.58	3.17	8.54
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.43	NA	NA	NA	9.05	6.11	NA	2.99	5.11	NA	NA	NA	NA	NA	NA	NA	1.44	2.38	1.67	9.45
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57	NA	NA	NA	3.92	1.68	NA	2.7	3.13	4.32	4.13	NA	NA	NA	NA	NA	1.06	1.84	2.26	7.28
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.24	NA	NA	NA	2.04	1.33	NA	3.55	3.22	6.28	5.66	NA	NA	NA	NA	NA	0.84	2.86	2.22	7.52
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.43	NA	NA	NA	3	2.18	NA	3.04	3.49	5.78	4.96	NA	NA	NA	NA	NA	1.34	3.45	2.06	5.96
1929	NA	NA	3.81	NA	NA	NA	NA	NA	NA	NA	NA	4.87	5.77	NA	NA	1.78	1.23	NA	1.98	2.61	4.23	3.72	NA	NA	NA	NA	NA	1.22	2.82	2.33	2.4
1930	NA	NA	6.29	NA	NA	NA	NA	NA	NA	3.3	NA	5.32	6.15	NA	NA	1.75	0.91	NA	1.93	1.41	3.64	3.12	NA	NA	NA	NA	NA	0.98	1.01	2.47	4.22
1931	NA	NA	7.39	NA	NA	NA	NA	NA	NA	2.94	NA	2.32	2.55	NA	NA	1.88	1.28	NA	1.15	1.3	4.15	4.09	NA	NA	NA	NA	NA	1.05	0.62	0.56	3.73
1932	NA	NA	6.08	NA	NA	NA	NA	NA	NA	1.12	NA	3.84	4.98	NA	NA	0.88	0.87	NA	1.54	0.96	2.2	2.53	NA	NA	NA	NA	NA	0.55	0.39	0.65	3.68
1933	NA	NA	8.08	6.81	NA	NA	NA	NA	NA	4.79	NA	3.95	6.01	NA	NA	1.15	0.95	NA	1.8	1.39	3.33	2.81	NA	NA	NA	NA	NA	0.9	0.49	1.04	4.01
1934	NA	NA	13.27	9.38	NA	NA	NA	NA	NA	5.15	NA	3.8	4.81	NA	NA	1.78	1.22	NA	1.99	1.47	4.9	2.92	NA	NA	NA	NA	NA	0.77	0.81	1.36	2.77
1935	NA	NA	10.4	7.29	NA	NA	NA	NA	NA	4.39	NA	3.45	4.58	NA	NA	2.53	1.49	NA	2.08	1.99	3.94	2.91	NA	NA	NA	NA	NA	0.77	1.05	1.31	3.3
1936	NA	NA	10.95	10.55	NA	NA	NA	NA	NA	5.22	NA	3.16	4.56	NA	NA	2.22	1.19	NA	2.35	1.43	3.17	2.87	NA	NA	NA	NA	NA	0.84	0.72	1.13	4.43
1937	NA	NA	10.91	12.41	NA	NA	NA	NA	NA	5.79	8.9	2.64	3.76	NA	NA	2.29	1.23	NA	2.14	1.28	2.54	2.78	NA	NA	NA	NA	NA	0.98	1.07	1.49	4.26
1938	NA	NA	3.67	5.48	NA	NA	NA	NA	NA	5.51	6.68	1.29	1.32	NA	NA	2.06	1.13	NA	2.07	1.6	2.58	2.39	NA	NA	NA	NA	NA	0.9	0.86	1.57	2.98
1939	NA	NA	3.65	5.04	NA	NA	NA	NA	NA	4.37	4.32	0.92	0.9	NA	NA	1.74	0.96	6.9	1.26	1.54	2.22	1.93	NA	NA	NA	NA	NA	0.91	0.56	1.64	2.56
1940	NA	NA	3.3	5.65	NA	NA	NA	NA	NA	4.66	4.8	1.29	1.41	NA	NA	1	0.59	11.14	0.58	1.49	1.16	1.29	NA	NA	NA	NA	NA	0.65	0	0.64	2.98
1941	NA	NA	5.56	7.37	NA	NA	NA	NA	NA	6.09	4.6	1.51	1.51	NA	NA	1.46	0.81	8.62	1.28	0.48	2.14	1.9	NA	NA	NA	NA	NA	1.21	0.5	0.9	2.98
1942	NA	NA	5.71	6.65	NA	NA	NA	NA	NA	9.17	3.59	1.3	1.4	NA	NA	1.46	0.93	4.78	1.28	0.87	2.7	2.2	NA	NA	NA	NA	NA	1.08	0.84	0.77	2.41
1943	NA	NA	2.82	2.86	NA	NA	NA	NA	NA	7.02	3.21	1.11	1.12	NA	NA	1.34	0.91	5.3	1.03	1	1.58	1.74	NA	NA	NA	NA	NA	0.4	0.61	0.66	0.84
1944	NA	NA	1.99	2	NA	NA	NA	NA	NA	4.75	3.97	1.24	1.09	NA	NA	0.68	0.43	4.99	1.15	1.24	1.07	1.12	NA	NA	NA	NA	NA	0.26	0.49	0.81	0.76
1945	NA	NA	3.16	2.79	NA	NA	NA	NA	NA	2.72	2.76	0.81	0.71	NA	NA	1.05	0.65	4.81	1.08	1.21	1.56	1.24	NA	NA	NA	NA	NA	0.63	0.25	0.74	0.86
1946	NA	NA	2.81	2.69	NA	NA	NA	NA	NA	3.18	3.58	0.64	0.91	NA	NA	1	0.61	6.61	1.55	1.71	1.28	0.75	NA	NA	NA	NA	NA	0.24	0.13	0.92	1.24
1947	NA	NA	3.28	3.72	NA	NA	NA	NA	NA	4.45	3.36	1.05	1.39	NA	NA	1.84	1.3	5.24	1.16	1.17	2.14	1.6	NA	NA	NA	NA	NA	0.74	0.43	0.97	1.04
1948	NA	NA	2.09	0.46	NA	NA	NA	NA	NA	0.7	4.24	2.07	2.05	NA	3.79	1.74	1.16	4.13	1.22	1.55	2.16	1.59	NA	NA	NA	NA	NA	0.87	0.51	0.81	1.06
1949	NA	NA	2.24	1.51	NA	NA	NA	NA	NA	0.57	1.91	2.35	1.73	NA	2.2	1.81	1.38	3.36	0.98	1	2.77	1.73	NA	NA	1.94	NA	NA	0.92	0.54	0.76	0.76
