# Fonti - Gerra - CASA - ITRDB SWIT245
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14065
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14065.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit245-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit245-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit245.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit245.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Fonti - Gerra - CASA - ITRDB SWIT245
#--------------------
# Investigators
#   Investigators: Fonti, P.; García-González, I.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: New Phytologist
#   Published_Title: Suitability of chestnut earlywood vessel chronologies for ecological studies
#   Published_Date_or_Year: 2004
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/j.1469-8137.2004.01089.x
#   Full_Citation: Fonti, P. and I. García-González. 2004. 
Suitability of chestnut earlywood vessel chronologies for ecological studies. 
New Phytologist, Vol. 163, Issue 1, pp. 77-86, July 2004.
DOI: 10.1111/j.1469-8137.2004.01089.x
#   Abstract: Wood anatomical features measured in dated tree rings have often proven to be of ecological value. However, little is known about the suitability and power of such measurements studied in a year-to-year basis as is done in dendrochronology.# # The present work is based on a comparative analysis of 60 dated time-series of earlywood features of chestnut (Castanea sativa) grown in the climatic context of the Southern part of the Swiss Alps.# # It has been shown that the earlywood vessel area is a suitable ecological indicator. This variable, although not very sensitive, contains environmental information that is different from that stored in all other ring-width and earlywood features we considered. The vessel size is mainly related to the temperature during two physiologically crucial periods for vessel growth: the end of the previous vegetation period (during reserve storage) and the onset of cambial activity (during cell division and vessel differentiation).# # Our work shows that the mean vessel size of the ring-porous chestnut contains ecophysiological information that can be used for research in dendrochronology.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gerra CASA
#   Location: Switzerland
#   Northernmost_Latitude: 46.1214
#   Southernmost_Latitude: 46.1214
#   Easternmost_Longitude: 8.7967
#   Westernmost_Longitude: 8.7967
#   Elevation_m: 660
#--------------------
# Data_Collection
#   Collection_Name: SWIT245
#   First_Year: 1956
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Castanea sativa Mill.
#   Common_Name: sweet chestnut
#   Tree_Species_Code: CASA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## G0-1074_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-1074; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-1234_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-1234; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-337_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-337; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-432_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-432; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-476_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-476; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-645_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-645; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-674_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-674; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-681_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-681; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-196_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-196; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-414_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-414; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-641_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-641; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-646_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-646; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-649_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-649; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-655_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-655; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-705_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-705; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-711_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-711; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-804_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-804; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G1-859_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G1-859; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G0-692_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G0-692; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	G0-1074_raw	G0-1234_raw	G0-337_raw	G0-432_raw	G0-476_raw	G0-512_raw	G0-645_raw	G0-674_raw	G0-681_raw	G1-196_raw	G1-414_raw	G1-641_raw	G1-646_raw	G1-649_raw	G1-655_raw	G1-705_raw	G1-711_raw	G1-804_raw	G1-859_raw	G0-692_raw
1956	2.72	0	0	2.89	2.19	5.08	0	0	0	3.78	4.6	4.25	0	3.52	0	3.04	0	6.09	0	0
1957	2.4	2.26	3.63	1.95	2.08	3.74	0	0	0	2.51	4.47	2.77	1.91	2.28	2.83	2.05	2.68	4.39	0	0
1958	2.33	2.23	5.11	2.26	2.43	4.37	2.47	3.37	3.32	2.74	5.51	2.34	3.05	1.61	3.81	1.84	2.79	5.46	7.39	3.66
1959	2.37	3.18	5.11	2.14	1.78	4.55	3.39	4.83	3.03	3.03	6.5	2.32	3.7	2.46	3.86	2.45	3.52	5.9	7.59	4.02
1960	2.16	2.95	4.6	1.82	2.21	3.63	3.8	4.63	3.03	2.69	4.62	1.86	2.81	2.25	3.11	2.64	2.49	5.88	5.02	2.78
1961	3.01	2.54	5.48	2.16	2.6	4.16	4.21	5.28	2.85	2.74	6.22	2.07	3.6	3.79	4.58	3.39	3.2	6.91	4.66	5.02
1962	2.83	2.44	3.64	1.65	2.33	3.16	3.7	3.79	2.01	2.17	4.81	2.05	3.54	4.53	4.05	3.42	4.06	6.66	4.18	3.34
1963	2.24	2.54	2.88	1.57	2.14	2.84	4.56	3.38	1.55	1.96	3.25	2.07	3.63	3.71	3.54	3.16	2.97	6.55	3.88	2.58
1964	2.93	1.83	2.29	1.5	2.06	1.99	4.45	5.1	1.87	2.04	4.62	1.78	3.73	3.68	4.45	3.23	4.03	7.21	3.95	2.43
1965	2.33	1.47	1.55	1.36	2.04	1.97	3.95	2.46	1.63	1.73	3.48	2.42	2.8	4.03	2.19	3.01	3.23	4.18	3.49	1.96
1966	1.29	0.84	0.81	0.85	1.01	0.68	2.34	1.37	0.6	0.48	2.58	1.16	1.56	2.28	1.29	1.24	1.61	2.62	2.11	0.59
1967	1.58	1.17	1.07	0.76	1.67	0.85	3.98	2.23	0.86	0.99	3.98	2.05	3.45	3.94	2.06	1.46	2.95	3.36	3.39	1.86
1968	1.77	1.81	1.43	1.18	1.99	1.19	4.31	2.79	0.97	1.2	3.55	1.83	3.15	3.83	1.79	1.99	3.09	3.62	2.62	1.89
1969	2.34	1.94	1.37	1.22	2.07	1.09	3.87	2.62	1.19	0.95	2.1	1.43	2.5	3.55	1.85	2.39	4.53	3.92	2.33	1.96
1970	1.54	1.9	1.44	1.17	1.42	0.97	4.12	2.09	1.33	0.81	2.08	1.52	1.74	3.03	1.45	1.83	3.91	3.52	1.89	1.78
1971	1.67	2.31	2.08	1.72	1.52	1	5.46	1.56	1.31	0.82	2.82	2.38	2.01	2.88	1.76	2.12	4.58	4.39	2.3	1.84
1972	1.87	1.82	2.21	1.72	1.16	0.65	4.77	1.19	1.46	0.53	1.54	2.69	1.78	3.31	1.56	2.17	4.53	2.99	1.7	0.86
1973	1.56	1.5	1.92	1.5	0.88	0.86	4.15	1.32	1.48	0.57	1.1	2.39	1.15	3.38	1.59	1.51	4.73	3.52	1.31	0.78
1974	1.33	1.14	1.39	1.49	0.86	0.71	3.45	2.17	1.33	0.45	0.29	1	0.79	2.11	1.98	1.17	3.42	2.76	1.7	0.66
1975	1.45	1.53	1.59	1.27	1.34	1.36	2.52	2.49	1.27	0.56	0.35	1.73	1.11	2.61	1.55	1.26	3.42	3.35	2.45	1.78
1976	1.33	1.25	1.06	0.99	0.67	0.84	1.59	1.41	1.32	0.49	0.45	1	0.81	1.75	0.93	0.77	2.83	2.49	1.33	1.12
1977	1.45	2.31	2.12	1.92	1.23	0.76	3.19	1.61	1.63	0.66	0.5	1.81	1.39	2.27	1.56	0.95	3.49	3.26	1.79	2.32
1978	2.32	2.08	1.74	2.46	1.69	0.89	2.98	2.21	1.88	0.8	0.54	1.82	1.69	3.55	1.9	1.44	3.18	5.26	2.33	1.82
1979	2.09	1.45	1.69	2.47	1.21	1.21	2.83	2.09	1.83	1.03	0.75	3.32	1.37	3.6	2.08	1.2	1.74	2.81	1.71	1.61
1980	2.18	1	2.16	2.73	0.99	1.51	2.06	2.03	1.56	0.75	0.43	1.39	1.51	3.93	1.67	1.01	0.9	1.84	0.85	1.54
1981	2.32	1.11	1.86	2.18	1.47	1.23	2.12	1.01	1.55	0.69	0.79	2.68	1.19	3.99	1.66	0.88	0.5	1.19	0.62	1.09
1982	2.9	1.25	1.73	2.37	1.39	1.56	1.71	1.09	2	0.86	0.87	0.89	1.76	3.68	2.5	1.2	1.24	1.76	0.62	1.47
1983	1.43	1.06	1.69	2.29	1.58	1.17	1.72	1.02	1.6	0.76	0.73	0.61	1.82	3.73	1.62	0.86	1.22	0.81	0.75	1.4
1984	1.64	1.2	1.24	2	1.49	0.94	1.51	0.88	1.3	0.63	0.75	0.47	1.24	2.63	0.86	0.88	1.89	1.06	0.59	1.38
1985	1.95	1.1	1.7	2.48	1.03	0.76	1.57	0.79	1.31	0.76	0.79	0.8	2.36	4.71	0.55	1.11	2.16	1.68	0.76	1.15
1986	1.43	1.01	2.04	2.06	0.77	1.23	1.74	0.53	1.26	0.71	0.65	0.63	1.7	5.79	0.72	1.01	2.18	1.59	1.13	1.58
1987	6.89	1.43	2.21	3.56	0.32	5.03	2.12	5.37	1.02	0.77	1.06	0.61	1.85	11.9	0.66	1.66	3.32	1.82	3.52	1.67
1988	6.51	2.7	0.61	3.75	0.39	7.18	3.3	9.88	2.88	1.1	0.9	2.81	6.01	10.9	2.73	2.88	3.11	3.98	2.81	5.87
1989	6.17	4	2.45	3.74	0.96	6.74	4.58	7.85	4.62	3.64	0.89	4.84	6.87	11.4	6.03	2.78	3.06	4.37	4.16	6.02
1990	4.98	3.28	2.22	2.18	1.11	5.09	3.42	4.66	3.45	2.56	2.25	5.6	4.5	6.85	8.18	2.41	2.5	5.52	3.26	5.25
1991	3.39	3.24	3.73	2.41	1.12	3.38	3.36	3.02	3.87	2.49	2.46	3.57	2.84	4.92	7.19	2.09	1.31	4.21	5.7	4.79
1992	2.75	3.97	4.64	2.26	0.7	1.63	3.66	3.24	4.86	1.55	2.13	4.58	3.2	5.62	6.29	2.07	3.25	5.27	5.33	4.12
1993	3.99	4.85	5.89	2.69	1.32	1.38	3.04	3.31	5.07	1.32	2.33	4.09	2.9	4.73	5.92	2.64	3.83	7.16	4.8	4.48
1994	3.22	4.22	5.5	2.38	1.12	2.15	2.15	2.62	3.62	0.87	5.04	5.73	2.4	5.03	3.96	2.63	4.77	6.91	3.88	4.77
1995	2.51	2.87	2.99	1.87	0.95	2.32	2.16	2.38	2.68	0.93	4.37	4.13	2.52	4.98	4.34	2.32	3.63	5.35	2.86	3.56
1996	1.89	2.14	2.61	1.28	0.57	2.11	2.09	1.58	2.41	0.83	3.94	1.89	1.89	4.41	3.37	1.77	2.1	3.9	1.95	2.9
1997	1.09	2.22	3.17	1.05	0.41	1.99	2	1.47	1.86	0.69	4.75	2.91	2.05	4.02	4.21	1.85	2.7	4.52	1.5	3.53
1998	1.38	2.4	2.19	1.99	0.44	3.86	1.96	2.15	1.86	1.05	3.83	3.42	1.98	4.15	4.16	1.73	3.82	4.27	1.51	3.67
