# Hartl - Berchtesgaden, Bockstall - PCAB - ITRDB DEU322
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37521
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37521.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu322-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu322.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu322.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Bockstall - PCAB - ITRDB DEU322
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Bockstall
#   Location: Germany
#   Northernmost_Latitude: 47.667
#   Southernmost_Latitude: 47.667
#   Easternmost_Longitude: 13.021
#   Westernmost_Longitude: 13.021
#   Elevation_m: 760
#--------------------
# Data_Collection
#   Collection_Name: DEU322
#   First_Year: 1849
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGBS101G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS101G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS101K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS101K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS104G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS104G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS104K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS104K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS105G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS105G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS105K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS105K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS106G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS106G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS106K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS106K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS107G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS107G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS107K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS107K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS108G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS108G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS108K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS108K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS109G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS109G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS109K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS109K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS111G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS111G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS111K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS111K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS112G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS112G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS112K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS112K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS114G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS114G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS114K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS114K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGBS101G_raw	BGBS101K_raw	BGBS104G_raw	BGBS104K_raw	BGBS105G_raw	BGBS105K_raw	BGBS106G_raw	BGBS106K_raw	BGBS107G_raw	BGBS107K_raw	BGBS108G_raw	BGBS108K_raw	BGBS109G_raw	BGBS109K_raw	BGBS111G_raw	BGBS111K_raw	BGBS112G_raw	BGBS112K_raw	BGBS114G_raw	BGBS114K_raw
1849	NA	NA	NA	NA	NA	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	4.29	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	3.57	NA	NA	NA	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	3.31	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	3.23	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	2.71	NA	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	2.66	NA	NA	NA	1	NA	3.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	3.97	2.73	NA	NA	3.4	1.72	3.12	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	3.37	2.54	NA	NA	3.35	2.14	3.02	2.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	2.85	2.18	3.83	NA	3.12	1.78	3.02	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	3.01	2.32	3.8	NA	2.94	2.03	3.27	3.05	NA	2.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	2.44	1.97	3.4	4.78	2.93	1.63	2.46	2.77	NA	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	2.44	2.09	3.57	4.56	3.28	1.64	2.75	2.57	NA	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	2.44	1.84	3.1	3.62	2.86	1.52	1.95	1.95	NA	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	1.85	1.76	2.84	2.99	2.25	1.32	2.33	1.65	NA	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	1.57	1.15	1.44	1.78	1.59	0.71	2.02	1.56	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	2.17	1.56	2.25	2.22	2.23	0.92	2.29	2.05	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	2.39	1.32	2.61	2.14	1.63	0.99	2.45	1.54	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	1.69	1.32	2.11	1.65	1.45	0.94	1.84	1.54	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	1.51	1.47	2.39	2.14	2.64	1.15	1.79	2.11	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	1.66	1.22	1.91	2.23	2.6	0.89	1.93	1.81	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	1.95	1.16	2.53	2.25	2.03	1.15	2.16	1.89	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	2.58	1.49	2.55	2.47	2.22	1.43	2.26	2.65	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	1.61	1.26	2.52	1.66	1.33	1.18	2.19	1.94	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	1.47	0.92	2.61	1.14	1.2	0.84	2.07	1.71	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	1.91	1.25	2.34	2.01	1.43	1.14	1.96	1.81	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	1.76	1.18	2.33	2.33	1.78	1.35	1.96	1.93	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	1.41	1.07	1.57	2.01	1.44	1.22	1.74	1.54	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	1.59	1.18	2.41	2.17	1.79	1.4	2.21	1.65	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	1.66	1.28	2.3	1.51	1.35	0.97	1.9	1.21	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	1.69	1.11	1.88	1.48	1.17	0.87	1.76	1.7	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	1.31	1.33	1.68	1.2	1.51	0.74	1.81	1.45	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	1.66	1.55	2.03	0.94	1.51	1	1.88	1.43	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	1.06	1.16	1.4	0.83	1.05	0.87	1.37	1.36	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	1.11	1.13	2.05	1.02	1.32	1.1	1.56	1.47	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	1.02	0.97	1.77	1.04	1.27	0.9	1.28	1.31	2.08	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	0.8	0.6	1.05	0.81	1.09	0.75	0.93	1.13	1.88	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	0.93	0.78	1.45	1.34	0.95	0.78	1.29	1.36	1.81	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	1.18	0.94	1.52	1.67	1.27	0.93	1.58	1.26	1.79	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	1.12	1.22	1.76	1.46	1.44	0.98	1.83	1.38	1.84	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	1.11	1.07	1.98	1.7	2.53	1.05	1.89	1.49	1.82	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	0.84	0.88	2.2	1.32	2.37	1.02	2.37	1.72	1.55	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	0.78	0.49	2.25	1	1.64	0.61	2.59	2.04	1.41	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	0.67	0.53	1.92	1.05	1.35	0.61	2.46	1.99	1.36	1.2	NA	NA	NA	NA	NA	NA	NA	3.06	NA	NA
1894	0.79	0.77	1.52	0.91	1.02	0.67	2.29	1.75	1.64	1.18	NA	NA	NA	NA	NA	NA	NA	4.01	NA	NA
1895	0.91	0.83	1.82	0.87	1.16	0.83	2	1.32	1.36	1.21	2.43	NA	NA	NA	NA	NA	NA	4.1	NA	NA
1896	0.93	0.61	2.15	0.7	1.34	0.88	1.23	0.93	1.06	1.13	3.1	NA	NA	NA	NA	NA	NA	2.6	NA	NA
1897	1.05	0.68	2.08	0.8	1.52	0.77	1.12	0.92	1.93	1.41	4.48	NA	NA	NA	NA	NA	NA	3.57	NA	NA
1898	1.08	0.73	2.21	0.68	1.96	0.86	1.08	0.99	1.61	1.34	5.39	NA	NA	NA	NA	NA	NA	4.18	3.35	NA
1899	1.03	0.75	2.21	0.84	1.37	0.71	1.09	0.87	2.01	1.38	5.37	NA	NA	2.66	NA	4.5	NA	3.01	2.68	NA
1900	0.93	0.48	2.08	0.83	1.08	0.54	1.09	0.74	2.12	1.24	4.14	NA	NA	5.6	NA	2.15	NA	2.83	2.43	4.74
1901	1.6	0.61	2.18	1.34	1.12	0.83	1.23	0.99	2.73	2.04	4.7	NA	NA	4.38	NA	3.11	NA	2.83	2.15	2.39
1902	1.2	0.49	2.07	1.68	0.99	0.61	1.01	0.93	2.03	1.73	3.43	NA	NA	4	NA	2.92	NA	2.76	1.88	2.09
1903	1.4	0.9	1.56	1.65	1.31	0.74	1.01	1	2.52	1.67	3.18	NA	NA	3.14	2.94	3.14	NA	2.08	2.14	2.77
1904	1.57	0.62	1.22	1.84	1.06	0.64	0.96	0.89	2.09	1.36	2.79	NA	NA	2.95	3.01	3.11	NA	3.27	1.77	2.05
