# Schweingruber - Riederalp Vs Aletschwald - LADE - ITRDB SWIT140
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4608
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4608.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit140p-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit140p-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit140p.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit140p.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Riederalp Vs Aletschwald - LADE - ITRDB SWIT140
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Riederalp Vs Aletschwald
#   Location: Switzerland
#   Northernmost_Latitude: 46.4
#   Southernmost_Latitude: 46.4
#   Easternmost_Longitude: 8.02
#   Westernmost_Longitude: 8.02
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: SWIT140
#   First_Year: 1792
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood percent
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 226015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 226015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 226016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 226016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 226017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 226017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 226020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 226020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 226039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 226039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 226041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 226041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 226043_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 226043; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 226045_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 226045; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	226015_raw	226016_raw	226017_raw	226020_raw	226039_raw	226041_raw	226043_raw	226045_raw
1871	2.98	2.63	2.97	3.2	2.38	2.73	2.65	4.19
1872	2.45	2.76	2.88	2.83	2.03	2.78	2.59	2.43
1873	3.12	2.71	3.97	3.58	3.44	2.7	3.19	3.7
1874	3.01	1.82	2.96	3.26	2.93	2.31	2.12	3.01
1875	2.73	2.18	2.42	2.43	2.99	2.61	2.49	2.61
1876	2.61	2.13	3.31	2.4	2.79	2.36	2.69	2.63
1877	2.58	2.36	2.56	2.5	3.19	2.83	2.61	2.54
1878	2.57	2.49	3.81	2.82	2.64	2.94	2.75	2.86
1879	2.97	2.37	3.45	3.3	2.87	3.25	3.26	2.81
1880	2.86	2.39	4.25	2.7	3.48	3.33	2.76	3.44
1881	2.43	2.64	4.61	2.8	4.26	3.16	2.81	2.84
1882	2.96	2.97	5.1	3.15	3.78	2.8	2.85	3.04
1883	2.46	1.91	2.93	1.89	3.14	2.41	2	2.4
1884	3.54	2.77	4.79	3.86	3.42	2.66	3.05	3.71
1885	3.46	2.67	3.73	3.33	3.14	3.06	2.83	3.37
1886	3.56	3.21	5.27	3.73	3.05	4.65	4.4	3.38
1887	2.33	2.13	3.45	2.57	2.15	2.14	2.36	2.86
1888	2.43	1.7	3.23	1.9	2.38	2.67	1.76	2.37
1889	2.48	1.86	2.77	2.6	1.98	2.42	2.46	3.77
1890	2.86	2.55	3.41	4.49	2.78	2.78	2.89	3.04
1891	2.55	1.59	2.8	2.76	2.1	1.79	1.88	2.46
1892	3.08	1.75	3.21	2.39	2.38	2.32	2.35	2.53
1893	2.95	2.42	3.82	3.05	3.73	2.98	3.18	3.94
1894	2.28	1.44	2.44	2.62	2.76	2.57	2.71	3.56
1895	2.7	2	3.3	3.27	2.73	2.83	3.06	3.13
1896	2.41	1.45	3.12	2.43	2.17	2.31	1.55	3.05
1897	3.11	2.08	3.72	2.8	2.5	3.04	2.52	3.61
1898	2.56	2.43	2.08	2.76	2.26	3.01	2.97	3.18
1899	3.09	2.57	3.53	3.02	2.64	3.28	3.38	3.54
1900	2.93	2.12	3.33	2.87	2.54	2.48	3.22	3.56
1901	2.26	1.17	2.5	2.72	2.31	1.97	2.74	3.4
1902	2.84	1.59	3.14	2.37	2.21	2.62	2.24	3.2
1903	2.74	1.84	2.91	2.62	2.24	2.67	2.38	2.92
1904	3.14	2.27	4.57	3.41	2.73	2.76	2.53	2.86
1905	3.62	2.38	3.78	3.61	3.31	2.92	2.83	3.37
1906	3.14	2.27	4	2.86	2.91	2.5	2.57	3.56
1907	2.67	2.37	3.38	3.09	3.41	3.5	2.66	3
1908	2.86	1.42	3.06	2.16	3.08	3.16	1.78	2.4
1909	4.6	4.07	4.19	3.59	3.86	3.38	2.46	4.1
1910	2.77	1.78	2.53	2.75	2.22	2.38	2.06	2.97
1911	3.36	3.11	3.33	3.46	3.77	3.58	3.83	4.1
1912	2.08	1	2.56	2.12	1.2	0.66	0.06	3.27
1913	1.97	1.07	2.86	2.28	1.64	1.85	1.43	2
1914	3	1.69	3.33	2.37	1.89	2.55	1.6	3.33
1915	3.29	2.68	3.49	3.24	2.5	3.67	1.82	2.61
1916	3.25	2.39	5.29	3.33	2.82	3.48	2.44	3.62
1917	2.48	2.4	4.66	3.01	2.1	2.5	2.38	2.94
1918	3.54	2.14	4.14	3.23	2.61	2.21	2.93	3.15
1919	3.09	1.69	3.78	3.12	2.44	3.02	2.64	2.68
1920	3.89	2.13	5.21	3.5	3.03	2.74	3.13	3.45
1921	3.1	1.86	6.45	4.05	2.71	3.06	2.44	3.87
1922	2.63	1.73	2.04	2.51	2.82	2.55	2.26	2.31
1923	2.57	3.09	4.82	3.6	3.38	2.8	3.37	3.48
1924	2.3	1.87	3.63	2.95	3.23	2.26	2.03	3.72
1925	2.16	1.86	3.38	3.44	2.8	2.54	2.17	3.48
1926	2.47	1.93	4.06	2.64	2.74	2.53	2.1	3.74
1927	3.41	2.67	3.52	3.06	4.87	3.2	2.81	3.58
1928	3.27	1.87	3.8	3.29	4.97	2.61	2.54	3.38
1929	2.99	2.04	3.21	3.28	3.84	2.75	2.63	2.48
1930	2.43	1.48	3.19	2.55	2.28	2.25	2	2.07
1931	2.73	1.91	3.51	3.02	3.4	2.55	2.04	3.24
1932	2.55	2.01	3.17	3.15	3.42	3.09	2.71	3.6
1933	2.91	2.28	3.97	2.88	2.65	2.81	2.97	4
1934	3.63	2.45	3.76	3.61	2.79	3.2	3.46	3.44
1935	2.52	2.07	3.98	3.22	2.53	2.78	2.99	3.02
1936	2.33	2.23	2.5	2.46	3.41	2.16	1.76	2.62
1937	3.94	2.64	3.11	2.89	5	2.83	2.35	1.87
1938	2.47	2.64	2.59	3.28	3.88	3.33	2.54	3.21
1939	2.96	2.25	2.58	3.12	5.65	2.86	1.92	2.38
1940	2.3	2.11	3.09	3.17	7.76	3.61	2.31	2
1941	2.34	2.04	2.55	3.66	8.68	2.5	1.94	2.78
1942	2.61	1.81	2.17	2.29	8.98	2.5	2.1	2.53
1943	3.66	2.22	3.48	3.6	7.33	3.72	3.14	4.38
1944	2.88	2.56	2.72	2.87	4.43	2.77	2.5	3.77
1945	3.47	2.61	3.77	2.87	4.52	3.23	3.19	2.5
1946	4.17	2.46	4.23	3.29	4.64	3.86	2.83	2.17
1947	3.25	2.72	3.16	3.14	5.93	2.93	3.51	2.86
1948	2.88	1.94	1.86	3.24	4.82	3.4	3.21	2.13
1949	2.72	1.97	2.24	3.07	2.48	2.78	2.69	3.33
1950	2.87	1.82	1.57	3.1	3.31	2.67	3.03	3.25
1951	2.62	2.19	2.05	2.65	3.33	2.83	2.8	3.65
1952	3.04	2.11	2.63	2.8	3.33	3.57	3.09	4.21
1953	4.05	2.5	0.53	2.69	1.78	3.16	2.89	3.41
1954	2.57	1.85	1.48	2.76	2.35	2.44	2.13	2.76
1955	2.5	2.08	2.31	2.89	2.04	2.2	2.11	3.22
1956	3.39	2.07	2.35	3.18	3.24	2.99	2.76	3.28
1957	2.43	1.52	2	2.8	2.57	3	2.5	2.24
1958	2.93	2.04	2.76	3.61	3.33	3.52	2.38	3.37
1959	2.93	1.98	2.63	2.9	3.21	3	2.88	3.37
1960	2	1.22	1.74	1.95	1.86	1.75	1.76	2.69
1961	4.39	1.71	2.76	2.5	2.95	3.37	3.04	3.8
1962	2.84	1.79	2.34	2.93	1.93	2.77	2.63	3.25
1963	2.56	2.22	1.82	2.26	2.02	1.36	1.49	1.49
1964	2.6	2.13	2.62	2.81	2.03	3.14	2.36	5.16
1965	2.41	1.09	1.33	2.47	1.57	2.7	1.91	2.44
1966	2.32	1.71	2.12	2.83	2.95	3.1	2.42	2.67
1967	2.63	1.81	1.88	2.98	2.04	3.33	2.73	3.59
1968	2	1.4	1.74	2.48	1.97	2.63	2.31	2.42
1969	3.1	2.28	2.35	3.15	2.33	2.87	3.05	3.94
1970	2.44	1.81	1.58	2.52	1.78	2	2.36	2.63
1971	3.26	2.48	3.59	3.11	3.54	2.57	3.53	4.03
1972	2.12	1.38	2	2	0.91	1.51	1.54	2
1973	2.28	1.89	2.2	2.33	2.07	2.06	1.92	2.17
1974	2.86	2.3	2.94	2.77	1.88	2.95	3.57	3.06
