# Neuwirth - Nordrhein-Westfalen/Niedersauerland drp05 - FASY - ITRDB GERM212
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16745
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16745.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ212-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ212-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ212.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ212.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Neuwirth - Nordrhein-Westfalen/Niedersauerland drp05 - FASY - ITRDB GERM212
#--------------------
# Investigators
#   Investigators: Neuwirth, B.(https://orcid.org/0000-0001-7473-462X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Niedersauerland drp05
#   Location: Germany
#   Northernmost_Latitude: 51.4333
#   Southernmost_Latitude: 51.4333
#   Easternmost_Longitude: 8.1167
#   Westernmost_Longitude: 8.1167
#   Elevation_m: 350
#--------------------
# Data_Collection
#   Collection_Name: GERM212
#   First_Year: 1801
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drp0512m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0512m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0511m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0511m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0510m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0510m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0509m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0509m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0508m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0508m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0507m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0507m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0506m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0506m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0504m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0504m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0503m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0503m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drp0502m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drp0502m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drp0512m_raw	drp0511m_raw	drp0510m_raw	drp0509m_raw	drp0508m_raw	drp0507m_raw	drp0506m_raw	drp0504m_raw	drp0503m_raw	drp0502m_raw
1880	0.44	1.1	1.33	1.72	1.42	1.6	0.32	1.11	1.73	1.47
1881	0.52	0.95	1.16	1.52	0.99	1.37	0.42	0.86	1.17	1.28
1882	0.78	1.08	1.4	2	1.56	1.42	0.42	0.88	1.48	1.34
1883	0.64	0.63	1.14	1.32	0.92	1.28	0.33	0.71	0.98	0.86
1884	0.92	0.92	1.46	1.6	1.36	1.92	0.36	1.14	1.47	1.08
1885	0.68	0.6	1.38	1.32	1.18	1.44	0.24	0.9	1.09	0.88
1886	0.74	0.62	1.44	1.32	1.38	1.46	0.34	0.95	1.27	1.23
1887	0.76	0.62	1.2	1.35	1	1.14	0.51	0.99	1.32	1.31
1888	0.54	0.42	1.04	0.82	0.83	0.92	0.35	0.6	0.96	0.62
1889	0.59	0.44	1.12	1.12	0.87	1.28	0.5	0.88	1.09	0.54
1890	0.6	0.66	1.3	1.72	0.88	1.49	0.58	1	1.13	0.65
1891	0.74	0.8	1.38	1.26	1.06	1.5	0.31	0.97	0.99	0.79
1892	0.54	0.6	0.68	0.8	0.71	1.03	0.26	0.79	0.89	0.56
1893	0.3	0.43	0.61	0.52	0.36	0.8	0.24	0.62	0.95	0.46
1894	0.4	0.54	0.98	1.16	0.79	1.29	0.41	1.04	1.34	0.65
1895	0.62	1.19	1.5	1.83	1.08	1.62	0.71	1.44	2.22	1.26
1896	0.5	1.16	1.21	1.35	0.84	1.89	0.56	1.26	1.66	1.02
1897	0.48	0.92	1.07	1.39	0.87	1.66	0.55	1.3	1.63	0.98
1898	0.48	1.06	1.42	1.64	1.12	1.83	0.69	1.3	1.79	1.08
1899	0.4	0.92	1.43	1.34	1.05	1.36	0.79	1.12	1.56	1.06
1900	0.41	1	1.6	1.24	1.18	1.16	0.64	1.02	1.74	1
1901	0.36	1.49	1.3	1.08	1.09	1.14	0.72	1.42	1.44	0.94
1902	0.41	1.6	1.04	1.14	1.2	1.01	0.84	1.23	0.89	0.92
1903	0.45	1.65	1.43	1.34	1.36	1.34	0.92	1.11	0.88	0.93
1904	0.72	1.5	1.22	1.4	1.32	1.3	0.92	1.31	1.07	0.9
1905	0.66	1.12	1.33	1.18	1.3	1.23	0.78	1.14	1.16	0.96
1906	0.7	1.32	1.9	1.64	1.57	1.65	0.72	1.56	1.47	1.4
1907	1.12	1.22	2.18	1.08	1.86	1.28	0.76	0.96	1.43	1.42
1908	1.46	1.31	2.28	1.16	1.8	1.42	0.78	1.34	1.22	1.31
1909	0.9	1.66	2.22	0.94	1.84	1.06	0.76	0.88	0.82	0.9
1910	0.76	2	2.24	0.98	1.71	1.06	0.58	0.96	1.13	0.94
1911	0.62	1.38	2.08	0.89	1.34	1.08	0.64	1.22	1.63	1.01
1912	0.74	0.64	2.08	0.54	1.24	0.88	0.89	1.05	1.63	1.08
1913	0.74	0.46	1.83	0.68	1.14	0.61	0.96	0.58	1.43	0.94
1914	0.92	0.66	1.74	0.76	0.92	0.48	1.16	0.58	1.51	0.5
1915	0.67	0.66	1.28	0.7	0.87	0.75	0.84	0.44	1.17	0.64
1916	0.6	0.82	1.75	0.8	1.2	0.74	1.03	0.74	0.96	0.9
1917	0.69	0.86	1.58	0.98	1.14	0.92	0.9	0.79	1.09	0.79
1918	0.28	0.82	1.38	0.62	0.81	0.84	0.92	0.6	0.87	0.46
1919	0.49	0.79	1.3	0.9	1	0.9	0.91	0.62	0.66	0.4
1920	0.54	0.92	1.78	1.22	1.12	0.78	0.83	0.9	0.74	0.36
1921	0.46	0.77	1.36	0.8	1.01	0.38	0.81	0.76	1.18	0.38
1922	0.46	1.18	1.28	0.91	1.17	0.8	0.84	0.98	1.67	0.7
1923	0.3	0.62	1.64	0.58	1.06	0.4	0.51	1.04	0.88	0.47
1924	0.82	1.5	1.4	1.26	1.16	0.76	1.03	1.34	1.15	0.79
1925	0.62	1.47	1.31	1.32	1.09	0.63	1.04	1.22	1.13	0.78
1926	0.96	2	1.84	1.46	1.55	0.62	1.08	1.32	1.2	1.08
1927	0.54	1.88	1.81	1.7	1.5	0.56	1.06	1.39	1.22	1.08
1928	0.37	1.13	1.73	1.6	1.38	0.58	0.87	1.26	1.5	1.22
1929	0.5	1.52	1.94	1.64	1.26	0.58	0.66	1.17	3.52	1.28
1930	0.38	1.46	1.8	1.5	1.03	0.7	0.78	1.54	3.45	1.15
1931	0.84	1.5	2.21	2.28	1.3	0.81	0.8	1.34	2.93	1.14
1932	0.8	1.2	2.06	2.4	1.03	0.7	0.78	1.08	1.81	0.96
1933	1.1	1.5	2.3	2.77	1.54	0.88	0.87	1	2.03	1.28
1934	0.75	1.24	1.82	2.14	1.35	0.78	0.72	0.98	1	1
1935	0.95	1.4	1.96	2.18	1.41	0.94	1	1.26	1.14	1.02
1936	0.9	1.04	1.33	2.16	1.5	0.72	1.12	1.06	0.93	1.04
1937	0.96	1.32	1.22	2.01	1.2	0.78	1.1	0.96	0.89	0.91
1938	1.06	1.38	1.24	1.93	1.42	0.55	0.88	0.7	0.66	0.77
1939	1.12	1.88	1.52	2.06	1.52	0.68	0.92	0.95	0.95	1.02
1940	1.19	2.14	1.96	2.37	1.7	0.77	0.88	0.92	0.95	1.04
1941	1.12	2	1.89	2.36	1.74	0.54	1.08	1.28	1.64	1.39
1942	1.01	2.14	1.78	2.16	1.76	0.69	1.27	1.28	1.9	1.4
1943	0.98	2.2	2.12	2.5	2.08	0.69	1.12	1.84	2.51	0.94
1944	0.56	1.48	1.54	1.58	1.28	0.47	0.66	1.56	1.73	0.69
1945	0.6	1.36	1.58	1.32	1.23	0.52	0.9	1.9	1.74	0.82
1946	1.18	1.86	1.73	2.48	1.4	0.7	1.26	1.96	2.62	1.31
1947	0.97	1.47	1.16	1.69	1.02	0.72	0.96	0.94	1.44	0.9
1948	0.32	0.5	1.12	0.48	0.77	0.34	0.64	0.38	0.68	0.24
1949	1.1	1.04	1.53	1.38	1.23	0.7	1.1	1.54	1.76	0.62
1950	1.7	1.72	1.24	1.84	1.62	0.9	1.3	2.06	2.28	0.89
1951	1.68	1.78	1.17	1.98	1.66	0.68	1.02	1.61	1.46	0.82
1952	1.52	1.67	1.08	1.72	1.36	0.6	0.82	1.04	1.48	0.68
1953	2.39	1.64	1.05	1.94	1.54	0.58	0.64	1.32	1.24	0.79
1954	1.39	1.61	1.08	1.42	1.29	0.75	0.86	1.31	1.07	0.7
1955	2.12	2.04	1.08	1.89	1.8	0.94	0.83	2.2	1.93	1.14
1956	1.75	1.54	0.81	1.36	1.16	0.64	0.47	1.55	1.45	0.61
1957	1.44	1.47	0.74	1.59	1.23	0.55	0.66	1.12	1.9	1.06
1958	1.96	1.46	1.02	1.54	1.71	1.38	0.96	1.22	1.78	1.62
1959	1.16	0.98	0.76	0.98	0.86	0.96	0.88	1	1.14	1.18
1960	2.08	0.97	0.84	0.86	0.99	1.05	0.94	0.77	0.84	1.56
1961	2.03	2.16	1.26	1.6	1.46	1.48	1.53	1.4	1.26	1.67
1962	2.87	3	2	2.2	1.9	2.2	2.17	2.29	2.05	2.08
1963	1.6	1.85	1.51	1.8	1.38	1.59	1.86	1.5	1.74	1.47
1964	1.44	2.03	1.28	1.52	1.22	1.36	1.62	1.24	1.62	1.54
1965	2.36	3.08	1.7	2.36	2.22	1.88	2.8	1.96	2.16	2.34
1966	2.07	2.98	2.12	2.92	2.24	1.98	2.7	2.2	2.38	1.94
1967	2.4	3.26	2.47	3.4	2.45	2.38	3.22	2.76	2.76	2.43
1968	2.62	3.14	2.08	3.6	2.45	2.22	2.95	2.41	2.31	2.26
1969	1.96	2.73	2.3	3.6	2.64	1.9	2.89	2.62	2.2	2.64
1970	1.43	2.91	2.2	3.84	2.42	1.26	2.56	2.37	1.73	1.99
1971	1.48	3.19	2.66	3.38	2.44	1.52	2.53	2.37	2.26	2.18
1972	1.88	2.94	2.88	3.78	2.34	1.4	2.54	2.22	2.44	2.24
1973	1.92	3.1	2.74	3.74	2.8	2.06	2.54	2.41	2.28	3.26
1974	1.64	1.99	2.31	3.16	3.08	2.48	1.6	1.66	2.28	3.42
1975	2.74	2.89	2.6	4.08	3.3	3.02	1.92	2.16	2.91	4.14
1976	0.98	1.58	1.22	1.74	1.82	1.3	1.2	1.08	1.41	1.5
1977	1.19	1.64	1.32	2.68	2.62	2.24	1.62	1.28	2	2.1
1978	1.06	2.8	1.74	3.1	3.32	2.46	2.26	1.94	3.04	2.83
1979	1.92	2.86	2.19	2.98	3.38	2.92	2.8	2.16	3.59	3.11
1980	1.5	3.65	2.67	3.5	3.29	3.6	2.83	2.42	3.72	3.68
1981	2.12	3.44	2.24	3.6	3.04	3.94	2.66	1.59	3.24	4.06
1982	2.45	3.58	2.52	3.65	3.58	3.71	2.8	1.6	3.02	3.72
