# Hartl - Schliersee, Hausberg-Alm oben - ABAL - ITRDB DEU409
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37608
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37608.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu409-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu409.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu409.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Schliersee, Hausberg-Alm oben - ABAL - ITRDB DEU409
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Schliersee, Hausberg-Alm oben
#   Location: Germany
#   Northernmost_Latitude: 47.631
#   Southernmost_Latitude: 47.631
#   Easternmost_Longitude: 11.991
#   Westernmost_Longitude: 11.991
#   Elevation_m: 1110
#--------------------
# Data_Collection
#   Collection_Name: DEU409
#   First_Year: 1804
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SSHO303C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO303C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO303O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO303O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO304C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO304C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO304O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO304O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO307C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO307C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO307O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO307O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO308C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO308C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO308O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO308O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO309C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO309C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO309O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO309O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO310C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO310C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO310O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO310O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO312C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO312C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO312O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO312O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO314C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO314C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO314O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO314O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO315C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO315C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO315O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO315O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO316C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO316C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHO316O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHO316O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SSHO303C_raw	SSHO303O_raw	SSHO304C_raw	SSHO304O_raw	SSHO307C_raw	SSHO307O_raw	SSHO308C_raw	SSHO308O_raw	SSHO309C_raw	SSHO309O_raw	SSHO310C_raw	SSHO310O_raw	SSHO312C_raw	SSHO312O_raw	SSHO314C_raw	SSHO314O_raw	SSHO315C_raw	SSHO315O_raw	SSHO316C_raw	SSHO316O_raw
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31	1.79
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	2.4
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.68	2.69
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.32	2.94
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	2.55
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	2.32
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.85
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.47
1812	NA	3.97	NA	NA	NA	NA	NA	NA	NA	3.49	NA	NA	NA	NA	NA	NA	NA	NA	0.9	1.13
1813	NA	4.49	NA	NA	NA	NA	NA	NA	NA	3.27	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.21
1814	NA	3.24	NA	NA	NA	NA	NA	NA	3.02	2.65	NA	NA	NA	NA	NA	NA	1.12	1.26	1.32	1.28
1815	NA	2.9	NA	NA	NA	NA	NA	NA	3.27	2.71	NA	NA	NA	NA	NA	NA	1.66	1.64	1.25	1.35
1816	NA	3.04	NA	NA	NA	NA	NA	NA	3.22	2.42	NA	NA	NA	NA	NA	NA	1.4	1.5	1.19	1.36
1817	2.57	2.45	NA	NA	NA	NA	NA	NA	2.36	2.01	NA	NA	NA	NA	NA	NA	1.09	1.88	1.16	1.14
1818	2.42	2.5	NA	NA	NA	NA	NA	NA	2.07	1.9	NA	NA	NA	NA	NA	NA	1.87	1.46	0.85	0.95
1819	2.04	2.36	NA	NA	NA	NA	NA	NA	1.95	1.88	NA	NA	NA	NA	NA	NA	1.6	1.25	1.02	0.97
1820	1.17	1.63	NA	NA	NA	NA	NA	1.85	1.52	1.44	NA	NA	NA	NA	NA	NA	1.5	0.94	0.71	0.68
1821	1.31	1.33	NA	NA	NA	NA	NA	1.42	1.27	1.37	NA	NA	NA	NA	NA	NA	1.57	0.98	0.69	0.59
1822	1.5	1.24	NA	NA	NA	NA	NA	1.42	1.25	1.33	NA	NA	NA	NA	NA	NA	2	1.14	0.96	0.67
1823	1.8	0.98	NA	NA	NA	NA	NA	1.61	1.24	1.04	NA	NA	NA	NA	NA	NA	1.83	1.1	0.71	0.75
1824	1.77	1.1	NA	NA	2.5	NA	1.88	1.49	1.73	1.3	NA	NA	NA	2.36	NA	NA	1.94	1.28	0.71	0.72
1825	1.59	0.97	NA	NA	1.45	1.78	1.16	1.31	1.47	0.92	NA	2.2	NA	1.39	NA	NA	1.9	1.07	0.55	0.47
1826	1.46	1.13	NA	NA	1.77	1.75	1.67	1.79	1.64	1.48	NA	3.07	NA	2.44	NA	NA	2.01	1.17	0.72	0.54
1827	1.42	0.87	NA	NA	1.39	1.34	1.19	1.17	0.94	0.98	NA	2.49	NA	1.49	NA	NA	1.28	0.96	0.68	0.39
1828	1.03	0.63	NA	NA	1.35	1.13	0.73	0.76	1.04	0.83	1.49	1.36	NA	0.69	NA	NA	1.23	0.64	0.63	0.5
1829	0.81	0.74	NA	NA	1.54	1.3	0.86	0.91	1.1	0.71	1.28	1.11	NA	1.46	NA	NA	1.72	0.94	0.61	0.5
1830	0.88	0.83	NA	NA	1.25	0.8	0.74	0.7	0.91	0.42	1.2	0.96	0.97	1.39	NA	NA	1.15	0.81	0.43	0.41
1831	0.95	0.86	NA	NA	1.3	0.88	0.73	0.88	0.74	0.79	1.15	0.86	0.99	1.48	NA	NA	1.43	0.94	0.5	0.54
1832	1.05	0.76	NA	NA	1.25	0.94	0.68	0.79	0.58	0.82	0.96	1.09	0.98	1.68	NA	NA	1.2	0.88	0.52	0.59
1833	1.02	0.75	NA	NA	1.02	0.76	0.66	0.79	0.56	0.81	0.92	0.93	1.13	1.52	NA	NA	0.89	0.8	0.28	0.34
1834	0.59	0.53	NA	NA	0.71	0.49	0.29	0.55	0.41	0.71	0.6	0.46	1.2	1.29	NA	NA	0.86	0.61	0.21	0.31
1835	0.43	0.39	NA	NA	0.75	0.66	0.36	0.56	0.4	0.62	0.69	0.53	1.4	1.3	NA	NA	0.89	0.67	0.24	0.32
1836	0.38	0.32	NA	NA	0.79	0.7	0.67	0.56	0.44	0.87	0.46	0.52	1.41	1.18	NA	NA	1	0.78	0.3	0.31
1837	0.37	0.36	NA	NA	0.93	0.85	0.84	0.99	0.54	0.75	0.75	0.55	1.4	1.26	NA	NA	1.03	0.98	0.35	0.42
1838	0.51	0.41	NA	NA	0.86	0.83	0.9	1.09	0.31	0.79	0.69	0.58	1.32	1.3	NA	NA	1.02	0.93	0.34	0.41
1839	0.43	0.41	NA	NA	0.78	0.84	1	1.1	0.29	0.61	0.66	0.55	1.32	1.49	NA	NA	0.96	0.97	0.43	0.44
1840	0.56	0.38	NA	NA	0.86	0.87	0.94	1.09	0.28	0.54	0.81	0.78	1.55	1.6	NA	NA	1.12	0.77	0.32	0.32
1841	0.61	0.42	NA	NA	0.64	0.47	0.53	0.75	0.22	0.28	0.55	0.6	1.39	1.26	NA	NA	0.7	0.82	0.35	0.33
1842	0.72	0.46	NA	NA	1	0.71	0.71	1.07	0.27	0.45	0.85	0.94	1.62	1.71	NA	NA	1.01	1.01	0.57	0.43
1843	0.78	0.55	NA	NA	0.98	0.62	0.69	1.05	0.15	0.23	0.87	0.86	1.36	1.58	NA	NA	0.91	0.92	0.46	0.31
1844	0.69	0.44	NA	NA	0.83	0.48	0.68	1	0.17	0.24	0.67	0.66	1.5	1.5	NA	NA	0.81	0.82	0.61	0.44
1845	1.01	0.73	NA	NA	1.03	0.53	0.94	1.24	0.25	0.24	0.66	0.69	1.58	1.47	NA	NA	0.86	1	0.64	0.44
1846	1.29	0.87	NA	NA	1.3	0.5	1.02	1.23	0.37	0.29	0.85	0.84	1.98	2.35	NA	NA	1.19	1.03	0.59	0.51
1847	1.27	0.84	NA	NA	0.73	0.35	0.76	0.9	0.28	0.26	0.65	0.66	1.28	1.83	NA	NA	0.79	0.58	0.43	0.31
1848	1.56	1.2	NA	NA	0.89	0.44	0.92	1.25	0.35	0.28	0.69	0.72	1.59	1.67	NA	NA	0.85	0.69	0.49	0.36
1849	1.67	1.69	NA	NA	1.02	0.67	1.17	1.71	0.48	0.44	0.72	0.77	1.52	1.82	NA	NA	0.98	0.79	0.56	0.45
1850	1.76	1.59	NA	NA	0.99	0.63	1.15	1.6	0.58	0.55	0.78	0.73	1.63	1.77	1.09	NA	0.89	0.62	0.47	0.39
1851	1.78	1.5	NA	NA	1.22	0.75	1.09	1.61	0.64	0.78	0.91	0.79	1.93	1.74	1.12	NA	0.99	0.53	0.58	0.55
1852	1.77	1.53	NA	NA	1.01	0.58	1.05	1.41	0.63	0.8	0.74	0.79	1.44	1.49	1.38	1.19	0.78	0.38	0.58	0.55
1853	1.88	1.74	NA	NA	1.23	0.77	1.04	1.66	1.1	0.89	1.15	0.97	1.82	1.7	1.44	1.12	0.89	0.42	0.49	0.64
1854	1.36	1.44	NA	NA	1.2	0.61	0.77	1.2	0.83	0.67	1.09	0.77	1.32	1.38	0.78	0.54	0.53	0.31	0.32	0.34
1855	1.34	1.05	NA	NA	1.05	0.58	0.79	1.07	0.67	0.74	0.85	0.79	1.32	1.23	1.17	0.89	0.49	0.33	0.4	0.34
1856	1.39	1.15	NA	NA	1.17	0.74	0.73	0.89	0.71	0.77	0.53	0.79	1.44	1.56	1.32	0.98	0.46	0.5	0.33	0.3
