# Tumajer - Roudnice 1 - QURO - ITRDB CZEC030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34975
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34975.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/czec030-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; czec030-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/czec030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/czec030.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-15
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-15
#--------------------
# Title
#   Study_Name: Tumajer - Roudnice 1 - QURO - ITRDB CZEC030
#--------------------
# Investigators
#   Investigators: Tumajer, J.(https://orcid.org/0000-0002-7773-7081)
#--------------------
# Description_Notes_and_Keywords
#   Description: The data represent raw tree-ring width series. One core was extracted from each tree (Quercus robur). NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Jan Tumajer and Václav Treml
#   Journal_Name: Forest Ecology and Management
#   Published_Title: Response of floodplain pedunculate oak (Quercus robur L.) tree-ring width and vessel anatomy to climatic trends and extreme hydroclimatic events
#   Published_Date_or_Year: 2016
#   Volume: 379
#   Pages: 185-194
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.foreco.2016.08.013
#   Full_Citation: None
#   Abstract: Increasing temperatures and recent changes in runoff regimes observed in Central Europe might alter the growth and relative water uptake of floodplain trees. To predict responses of floodplain forests to climate change, it is necessary to determine the climatic controls over tree growth and vessel anatomy. We analysed the responses of tree-ring width and earlywood vessel anatomical parameters (average vessel lumen area, vessel density and total vessel lumen area) of pedunculate oak (Quercus robur L.) growing in a floodplain to hydroclimatic conditions represented by temperature, the drought index (scPDSI), river discharge, groundwater level, and occurrence of floods and drought events. Site chronologies were assembled for floodplain and reference sites and, subsequently, correlated with time series of hydroclimatic conditions. Our results show that radial growth of floodplain trees is particularly positively influenced by temperature during the growing season and during previous year's summer. By contrast, the growth of reference trees is highly drought-limited. Earlywood average vessel lumen area chronologies from both floodplain and reference sites share a positive temperature signal from January to April. However, the effect of water availability (indicated by the drought index) on vessel size is mostly negative for floodplain trees (with a maximum response to the autumn of the year preceding tree-ring formation) and positive or non-significant for reference trees. Vessel density chronologies contain the inverse environmental information as tree-ring width, however, with amplified negative correlations with current year temperatures at floodplain sites. Total vessel area is associated mostly with temperature in previous May and June. The drought index recorded exactly the same information in tree-rings as did river discharges and groundwater levels. The results of both correlation and trend analysis evidence that tree-ring width of floodplain Q. robur unambiguously increases with increasing temperature; on the other hand, droughts can become a serious problem affecting the productivity of reference trees growing in more distal parts of the lowland. Vessel size of Q. robur growing outside the floodplain recently tends to increase with increasing temperatures, making xylem more effective at water transport but also more vulnerable to cavitation.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Ministry of Education, Youth and Sports of the Czech Republic
#   Grant: SVV 260078/2014
#--------------------
# Site_Information
#   Site_Name: Roudnice 1
#   Location: Czech Republic
#   Northernmost_Latitude: 50.431
#   Southernmost_Latitude: 50.431
#   Easternmost_Longitude: 14.278
#   Westernmost_Longitude: 14.278
#   Elevation_m: 160
#--------------------
# Data_Collection
#   Collection_Name: CZEC030
#   First_Year: 1916
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## r1_01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r1_26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r1_26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0r1_09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0r1_09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0r1_19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0r1_19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	r1_01_raw	r1_02_raw	r1_03_raw	r1_04_raw	r1_05_raw	r1_06_raw	r1_07_raw	r1_08_raw	r1_10_raw	r1_11_raw	r1_12_raw	r1_13_raw	r1_14_raw	r1_15_raw	r1_16_raw	r1_17_raw	r1_20_raw	r1_22_raw	r1_23_raw	r1_24_raw	r1_25_raw	r1_26_raw	0r1_09_raw	0r1_19_raw
1916	2.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	2.75	NA	NA	NA	NA	NA	NA	NA	NA	3.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	2.73	NA	NA	NA	NA	NA	NA	NA	3.91	4.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.97	NA
1921	2.42	NA	NA	NA	NA	NA	NA	NA	3.02	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.15	NA
1922	3.4	NA	NA	NA	NA	5.14	NA	NA	3.38	3.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.41	NA
1923	4.7	3.68	NA	NA	NA	5.62	NA	NA	5.03	5.47	NA	NA	NA	NA	NA	NA	5.56	NA	4.07	NA	NA	3.68	6.14	NA
1924	7.42	5.41	NA	NA	NA	5.61	NA	4.68	6.36	7.48	NA	5.19	NA	NA	NA	NA	7.41	NA	5.04	NA	NA	2.96	8.48	NA
1925	8.06	6.15	3.49	NA	4.51	5.36	NA	5.45	6.81	8.66	NA	7.89	NA	NA	NA	NA	7.01	NA	4.77	8.36	NA	3.77	8.79	NA
1926	9.55	6.94	6.36	NA	4.57	0.83	NA	5.43	6.11	8.8	NA	7.61	NA	NA	NA	NA	7.49	NA	4	8.11	NA	4.31	8.6	NA
1927	6.21	4.37	3.19	2.74	2.02	2.93	NA	3.26	4.67	7.21	NA	3.75	NA	NA	NA	NA	6.71	NA	2.95	7.85	4.56	3.23	4.76	NA
1928	5.61	5.07	3.35	3.07	1.86	3.26	NA	4.02	4.32	6.67	3.51	3.92	5.85	NA	3.16	NA	6.05	NA	2.44	6.88	4.4	2.79	6.18	NA
1929	5.92	3.2	3.79	2.64	2.15	3.46	NA	3.36	3.31	4.81	3.16	5.32	4.95	NA	2.12	NA	4.43	NA	2.38	4.59	2.83	2.38	4.03	3.11
1930	5.81	4.58	3.84	3.97	2.53	4.28	3.99	3.42	3.31	4.88	3.32	5.06	4.61	NA	2.96	NA	4.69	NA	2.95	5.1	5.5	2.78	4.33	3.67
1931	6	5.29	6.26	6.33	5.36	4.57	2.79	3.36	3.52	4.16	3.73	7.02	5.8	NA	5.93	NA	6.09	4.15	3.46	6.66	5.77	4.5	4.68	5.82
1932	5.56	5.94	6.64	6.24	6.33	5.77	4.81	2.52	3.5	3.84	4.09	6.98	4.6	NA	6.8	NA	5.56	3.64	3.23	5.73	5.64	5.07	6.14	6.52
1933	2.85	5.21	6.42	4.88	6.45	5.23	3.93	3.11	3.18	2.43	3.27	5.98	4.51	NA	7.04	NA	5.7	3.62	2.8	5.46	4.25	4.09	6.15	6.19
1934	4.57	4.98	5.38	5.08	4.12	6.07	3.5	3.33	3.11	2.81	2.85	5.64	4.21	NA	5.13	NA	5.19	4.34	2.01	3.62	4.48	3.42	6.37	6.33
1935	3.42	4.63	6.15	4.66	3.69	4.42	4.5	3.33	3.09	2.9	2.26	4.95	3.86	4.02	4.29	NA	5.26	5.09	1.63	5.01	4.57	3.64	6.44	4.75
1936	3	3.82	7.22	4.74	4.03	5.19	6.42	2.93	3.94	2.73	2.4	5.62	4.44	4.28	3.49	NA	5.2	5.86	1.35	4.24	5.32	4.55	5.4	5.37
1937	1.92	2.84	6.76	5.5	3.04	2.55	5.42	2.83	3.04	2.19	1.82	3.7	3.01	2.82	4.08	NA	3.75	3.3	1.05	3.58	4.34	5.73	3.08	4.9
1938	2.65	2.97	7.26	4.84	3.65	2.71	4.8	2.76	3.03	2.47	1.59	4.23	4.09	3.31	3.45	NA	4.52	3.1	1.17	3.84	4.54	4.67	4.22	5.36
1939	2.26	2.72	5	5.76	3.89	2.53	6.23	2.3	3.62	2.54	1.66	3.14	3.43	2.35	4.41	NA	5.18	4.16	1.54	4.17	5.6	3.74	5.75	7.25
1940	1.59	2.68	3.96	3.21	2.24	1.84	4.94	1.72	2.8	1.93	1.42	2.32	2.35	1.97	2.48	NA	3.88	1.89	1.69	3.54	3.56	2.84	2.66	3.5
1941	2.17	2.2	3.62	3.54	2.35	0.92	2.93	1.49	2.68	1.8	1.7	1.74	1.8	1.61	2.41	NA	3.05	2.47	1.87	3.03	2.88	2.43	3.87	2.61
1942	1.87	1.97	3.67	3.15	1.94	0.86	3.1	1.45	1.89	1.28	1.52	1.32	1.14	1.34	2.12	NA	2.75	2.56	1.65	2.44	2.04	1.88	2.64	2.84
1943	1.47	2.18	3.46	2.14	1.76	1.02	2.49	1.26	1.49	1.14	1.89	1.48	1.2	1.19	2.35	NA	2.36	2.03	1.58	2.27	2.34	1.54	1.56	2.71
1944	2.98	2.96	4.63	3.33	2.29	1.53	2.86	2.11	2.88	1.14	2.18	1.69	1.73	2.01	2.91	3.21	3.52	4.35	2.24	3.29	3.8	1.83	2.79	6.25
1945	5.03	3.12	4.8	3.77	3.08	3.84	3.79	3.02	3.55	1.63	3.11	2.65	2.69	3.07	4.7	4.92	3.54	4.29	3.31	4.42	4.1	3.89	4.48	6.95
1946	2.75	3.16	3.98	3.06	3.32	3.44	3.1	2.92	2.56	1.71	3.93	2.16	2.89	4.08	4.2	5.02	3.11	2.93	3.23	3.7	4.1	3.25	3.13	4.25
1947	1.65	2.77	3.77	1.83	2.58	2.32	2	2.34	1.83	1.23	3.44	1.87	3.03	3.89	3.48	3.56	3.44	2.33	3.15	2.98	2.22	2.47	2.33	2.96
1948	1.76	2.26	3.56	3.76	2.59	3.57	3.04	2.67	1.58	1.29	5.33	1.32	2.7	4.25	2.93	3.46	2.94	2.34	3.9	2.5	2.88	2.26	3.93	2.65
1949	1.97	3.2	3.95	2.99	2.35	3.26	3.3	2.3	2.7	1.55	3.12	1.42	2.44	3.86	3.3	3.51	3.42	2.24	2.97	3.16	2.46	2.33	2.83	3.06
1950	2.49	3.89	6.81	2.87	3.13	3.69	3.1	3.76	3.8	1.71	4.5	2.03	2.93	5.3	3.96	3.86	4.06	3.11	3.89	3.93	2.74	2.97	5.06	4.58
1951	1.53	3.27	5.69	2.2	2.77	3.06	2.21	2.75	3.64	1.7	3.59	1.98	3.37	4.88	3.38	3.13	2.92	2.39	3.09	3.66	2.57	2.19	4.11	5.42
1952	1.3	2.58	4.39	2.32	2.12	2.35	2	2.05	2.32	1.4	2.83	1.34	1.86	4.16	2.76	2.78	1.99	1.93	2.54	3.22	1.73	1.74	3	4.71
1953	1.71	2.12	3.46	2.24	2.28	3.23	2.02	1.63	2.08	1.33	2.88	1.83	2.28	3.25	2.79	2.46	2.51	1.98	2.41	2.3	1.59	1.87	3.69	4.38
1954	1.35	2.34	3.72	2.65	2.63	3.08	1.68	1.58	2.28	1.58	3.48	1.42	3.16	4.38	1.93	2.31	2.13	1.63	2.65	2.83	1.56	2.5	4.16	4.27
1955	1.58	2.68	3.06	3.3	2.28	2.54	2.26	2	2.61	2	2.63	1.68	3.39	3.2	1.73	2.49	2.99	2.07	3.13	2.52	1.47	2.06	3.58	3.44
1956	1.19	1.98	1.65	1.61	2.45	2.29	2.2	1.37	1.82	1.57	1.82	1.05	1.66	1.67	1.47	1.73	1.54	1.61	2.23	1.49	0.67	1.55	3.6	2.67
1957	1.45	1.73	2.49	2.03	1.83	3.06	2.02	1.83	1.99	1.42	2.48	1.01	2.3	1.36	1.18	1.81	1.86	1.82	2.59	1.4	0.88	1.86	3.47	2.63
1958	2.08	1.78	2.48	2.36	2.14	2.87	2.33	2.24	2.14	2.01	2.21	1.55	2.42	1.03	1.56	3.01	2.47	2.38	2.59	1.88	0.98	2.15	4.13	3.48
1959	1.07	1.98	2.19	2.08	1.93	2.55	1.78	1.92	1.56	1.25	2.12	1.23	2.32	1.5	1.12	1.84	2.14	1.94	2.07	1.43	1.44	1.57	3.02	3.74
1960	1.79	2.18	2.93	2.93	2.22	2.76	2.56	2.01	1.74	1.17	2.56	1.52	2.5	2.93	1.73	3	2.31	2.78	1.97	2.45	1.53	1.77	2.98	4.46
1961	1.41	1.71	1.84	2.51	1.92	2.15	1.7	1.67	2.21	1.63	1.7	1.32	2.11	2.92	1.17	2.52	1.98	2.77	2.08	2.21	1.6	1.65	2.57	4.1
1962	1.66	2.16	2.47	2.91	2.22	2.97	2.15	2.03	2.58	2.04	1.98	1.63	2.2	3.4	1.43	3.34	2.16	3.21	2.08	3.55	1.5	2.38	3.25	4.24
1963	1.82	1.93	1.41	2.09	1.51	2.06	2.18	1.72	1.89	1.65	1.33	1.05	1.67	3.91	1.12	3.08	2.03	2.23	1.66	2.64	0.8	1.99	2.42	3.62
1964	1	1.73	1.34	1.7	1.48	1.1	1.28	1.55	1.63	0.8	1.45	1.15	1.08	2.55	0.93	2.81	2.12	2.04	1.47	2.36	0.94	1.46	2.29	3.18
1965	1.18	1.98	1.35	2.71	1.88	1.42	1.85	1.78	1.96	1.17	1.41	1.29	1.67	2.36	1.24	3.31	1.76	2.73	2.26	2.03	1.37	1.81	2.63	2.78
1966	1.28	1.78	1.9	2.22	2.01	1.52	1.94	2.11	2.41	1.23	1.64	1.15	1.5	2.25	1.46	3.73	1.72	2.81	2.19	2.64	1.25	2.2	2.74	3
