# Meriläinen - Lemola Savonlinna House - PISY - ITRDB FINL023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4000
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4000.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl023-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; finl023-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/finl023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-03-09
#--------------------
# File_Last_Modified_Date
#   Date: 2004-03-09
#--------------------
# Title
#   Study_Name: Meriläinen - Lemola Savonlinna House - PISY - ITRDB FINL023
#--------------------
# Investigators
#   Investigators: Meriläinen, J.; Lindholm, M.; Timonen, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lemola Savonlinna House
#   Location: Ita-Suomen laani
#   Northernmost_Latitude: 61.87
#   Southernmost_Latitude: 61.87
#   Easternmost_Longitude: 28.88
#   Westernmost_Longitude: 28.88
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: FINL023
#   First_Year: 1623
#   Last_Year: 1851
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OMA0851A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0851A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0851B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0851B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0852A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0852A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0852B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0852B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0853A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0853A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0853B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0853B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0854A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0854A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0854B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0854B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0855A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0855A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0855B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0855B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0856A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0856A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0856B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0856B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0857A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0857A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0857B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0857B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0860A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0860A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0860B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0860B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0862A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0862A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0862B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0862B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OMA0851A_raw	OMA0851B_raw	OMA0852A_raw	OMA0852B_raw	OMA0853A_raw	OMA0853B_raw	OMA0854A_raw	OMA0854B_raw	OMA0855A_raw	OMA0855B_raw	OMA0856A_raw	OMA0856B_raw	OMA0857A_raw	OMA0857B_raw	OMA0860A_raw	OMA0860B_raw	OMA0862A_raw	OMA0862B_raw
1623	2.32	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	1.26	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	2.16	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	2.13	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	1.57	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	2.58	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	2.63	2.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	2.46	1.89	NA	NA	NA	NA	NA	NA	NA	NA	1.66	1.7	NA	NA	1.94	1.54	NA	NA
1631	1.82	1.72	NA	NA	NA	NA	NA	NA	NA	NA	1.58	1.39	NA	NA	1.75	1.27	NA	NA
1632	1.74	1.62	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.12	NA	NA	1.13	0.94	NA	NA
1633	1.87	1.53	NA	NA	NA	NA	NA	NA	NA	NA	1.51	1.31	NA	NA	1.41	0.99	NA	NA
1634	2.4	1.55	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.59	NA	NA	1.44	1.17	NA	NA
1635	1.75	1.45	NA	NA	NA	NA	NA	NA	NA	NA	1.6	1.78	NA	NA	1.49	1.35	NA	NA
1636	1.69	1.47	NA	NA	NA	NA	NA	NA	NA	NA	1.4	1.75	NA	NA	1.54	1.2	NA	NA
1637	1.73	1.5	NA	NA	NA	NA	NA	NA	NA	NA	1.48	1.47	NA	NA	1.41	1.07	NA	NA
1638	1.49	1.57	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.82	NA	NA	0.77	0.64	NA	NA
1639	1.5	1.55	NA	NA	NA	NA	NA	NA	NA	NA	1.05	0.92	NA	NA	0.98	0.68	NA	NA
1640	1.45	1.66	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1.31	NA	NA	1.21	1.18	NA	NA
1641	1.48	1.38	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.33	NA	NA	1.18	1.13	NA	NA
1642	1.82	1.32	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.99	NA	NA	0.95	0.71	NA	NA
1643	1.4	1.05	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.69	NA	NA	0.77	0.6	NA	NA
1644	1.28	0.99	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.68	NA	NA	0.73	0.66	NA	NA
1645	1.63	1.07	NA	NA	NA	NA	NA	NA	NA	NA	1.05	0.9	NA	NA	1.04	0.86	NA	NA
1646	1.47	1.29	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.75	NA	NA	0.89	0.7	NA	NA
1647	1.01	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.61	NA	NA	0.72	0.73	NA	NA
1648	0.88	0.78	NA	NA	NA	NA	NA	NA	NA	NA	1.12	0.87	NA	NA	1.08	0.85	NA	NA
1649	0.65	0.86	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.79	NA	NA	0.96	1.01	NA	NA
1650	0.9	1.4	NA	NA	NA	NA	NA	NA	NA	NA	1	1.03	NA	NA	1.02	1.09	NA	NA
1651	0.99	1.56	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.4	NA	NA	1.46	1.07	NA	NA
1652	0.44	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.84	1	NA	NA	1.08	0.8	NA	NA
1653	0.41	0.47	NA	NA	NA	NA	NA	NA	NA	NA	1.09	1.28	NA	NA	1.24	0.95	NA	NA
1654	0.31	0.35	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.2	NA	NA	1.18	0.98	NA	NA
1655	0.54	0.75	NA	NA	NA	NA	NA	NA	NA	NA	1.28	1.57	NA	NA	1.44	0.99	NA	NA
1656	0.22	0.26	NA	NA	NA	NA	NA	NA	NA	NA	1.26	1.4	NA	NA	1.29	1.03	NA	NA
1657	0.38	0.41	NA	NA	NA	NA	NA	NA	NA	NA	1.36	1.41	NA	NA	1.39	0.9	NA	NA
1658	0.49	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.36	NA	NA	1.45	0.96	NA	NA
1659	0.31	0.37	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.09	NA	NA	1.06	0.76	NA	NA
1660	0.33	0.45	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1	NA	NA	1.12	0.82	NA	NA
1661	0.38	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.8	NA	NA	0.92	0.92	NA	NA
1662	0.36	0.47	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.79	NA	NA	0.94	0.93	NA	NA
1663	0.31	0.39	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.82	NA	NA	0.87	0.9	NA	NA
1664	0.33	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.74	NA	NA	0.77	0.72	NA	NA
1665	0.32	0.47	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.82	NA	NA	0.82	0.72	NA	NA
1666	0.4	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.87	NA	NA	0.88	0.65	NA	NA
1667	0.56	0.85	NA	NA	NA	NA	NA	NA	NA	NA	1.24	1.04	NA	NA	1.12	0.85	NA	NA
1668	0.58	0.91	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.06	NA	NA	1.09	0.88	NA	NA
1669	0.62	0.68	NA	NA	NA	NA	NA	NA	NA	NA	1.09	0.96	NA	NA	1.12	0.77	NA	NA
1670	0.73	0.92	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.71	NA	NA	0.74	0.57	NA	NA
1671	0.87	0.95	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.9	NA	NA	0.86	0.71	NA	NA
1672	0.9	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.67	NA	NA	0.66	0.62	NA	NA
1673	1.18	0.94	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.83	NA	NA	0.87	0.57	NA	NA
1674	0.58	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.68	NA	NA	0.87	0.45	NA	NA
1675	0.58	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.44	NA	NA	0.47	0.28	NA	NA
1676	0.69	0.79	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.48	NA	NA	0.55	0.37	NA	NA
1677	0.76	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.49	NA	NA	0.63	0.39	NA	NA
