# Schneider - Berlin Grünanlage Britz-Süd den09 - QURO - ITRDB DEU312
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36426
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36426.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu312-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu312-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu312.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu312.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Grünanlage Britz-Süd den09 - QURO - ITRDB DEU312
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Grünanlage Britz-Süd den09
#   Location: Germany
#   Northernmost_Latitude: 52.443611
#   Southernmost_Latitude: 52.443611
#   Easternmost_Longitude: 13.440278
#   Westernmost_Longitude: 13.440278
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU312
#   First_Year: 1959
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## den0901m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0901m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0902m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0902m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0903m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0903m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0904m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0904m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0905m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0905m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0906m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0906m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0907m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0907m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0908m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0908m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0909m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0909m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0910m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0910m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0911m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0911m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0912m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0912m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0913m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0913m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0914m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0914m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0915m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0915m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	den0901m_raw	den0902m_raw	den0903m_raw	den0904m_raw	den0905m_raw	den0906m_raw	den0907m_raw	den0908m_raw	den0909m_raw	den0910m_raw	den0911m_raw	den0912m_raw	den0913m_raw	den0914m_raw	den0915m_raw
1959	NA	NA	1.97	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA
1960	NA	NA	2.15	NA	NA	NA	NA	NA	NA	1.29	NA	2.2	NA	NA	1.68
1961	NA	NA	3.44	NA	NA	NA	NA	NA	NA	3.02	NA	2.94	NA	NA	2.58
1962	NA	NA	3.48	NA	NA	NA	NA	1.72	NA	1.35	1.96	2.09	NA	NA	5.62
1963	NA	NA	1.96	NA	NA	NA	NA	1.25	NA	1.58	1.38	1.62	NA	0.83	2.56
1964	NA	1.45	3.43	NA	3.62	NA	2.87	1.79	NA	2.29	2.77	2.59	NA	1	3.52
1965	NA	1	2.78	NA	5.24	NA	3.64	3.02	1.59	3.58	5.06	5.28	NA	0.96	5.24
1966	NA	1.93	3.85	NA	5.7	NA	3.1	5.68	2.59	4.64	4.66	6.44	8.47	2.59	6.36
1967	NA	2.55	3.72	NA	5.68	NA	4.43	3.44	2.44	4.06	3.84	5.44	6.67	2.46	5.86
1968	NA	3.56	4.35	7.18	6.32	NA	6.1	5.16	3.36	4.66	3.75	4.52	7.24	3.08	5.94
1969	NA	3.02	4.49	7.06	5.45	4.71	5.9	6.92	3.12	3.85	3.97	4.11	7.24	2.41	5.6
1970	NA	2.81	3.41	6.71	5.8	4.78	5.88	5.08	2.86	3.55	4.3	4.16	5.91	2.2	5.66
1971	NA	3.88	6.56	7.21	5.98	5.28	6.36	6.2	3.82	3.78	5.04	4.5	6	2.81	5.81
1972	5.13	4.91	5.84	6.53	7.72	6.72	7.16	6.18	3.89	4.26	5.92	4.64	6.66	4.02	5.27
1973	5.32	2.99	3.88	6.66	6.26	4.92	6.36	4.92	3.37	3.22	4.06	2.66	4.72	3.26	5.31
1974	5.66	2.86	5	7.06	5.6	5.36	6.14	5.4	4.27	4.03	5.32	2.83	5.92	3.87	5.45
1975	6.44	3.93	6.78	6.48	7.64	5.4	5.8	5.61	3.34	4.2	4.87	3.24	6.12	3.88	5.9
1976	3.97	3.04	4.67	4.62	4.7	3.85	3.93	3.88	2.6	3.07	3.56	2.04	5.15	3.28	4.27
1977	4.92	5.64	7.08	5.84	5.32	4.93	5.48	5.23	4.19	4.91	4.89	3.1	6.12	3.75	5.96
1978	4.57	2.84	4.84	4.34	3.41	3.2	4.59	3.98	2.47	3.42	3.15	1.71	4.01	3.64	3.84
1979	4.81	5.23	5.42	6.3	6.71	4.14	5.68	4.85	3.94	4.68	4.76	2.65	5.34	3.52	5.58
1980	5.82	4.38	5.4	6.44	6.29	4.29	4.54	5.05	3.31	4.47	5.45	3.4	6.11	4.82	5.62
1981	4.56	3.26	4.06	4.81	4.9	3.11	3.74	2.62	1.09	3.64	3.5	2.23	5.56	4.56	4.58
1982	4.38	2.52	3.6	4.16	3.68	3.14	3.42	2.74	2.06	3.2	3.43	2.28	6.13	3.94	3.92
1983	3.18	1.85	2.56	3.44	3.7	2.76	3.32	2.59	2.41	3.14	2.61	2.38	4.58	3.52	3.38
1984	3.82	2.94	3.24	3.48	3.7	3.31	3.36	3.1	3.03	4.12	3.45	2.38	5.93	4.46	3.74
1985	2.4	1.88	2.07	3.36	2.44	2.84	2.92	2.46	1.98	3.02	2.42	2.2	5.64	3.84	3.36
1986	2.88	2.38	2.24	3.11	3.48	2.98	3	2.64	2.52	3.1	2.53	2.4	5.58	3.96	4.44
1987	3.84	4.18	5.64	4.88	3.99	5.41	4.59	4.78	4.91	3.98	3.04	3.68	8.24	5.34	5
1988	3.91	3.72	5.1	5.51	4.69	4.22	4.56	3.28	3.82	4.32	2.35	3.29	7.86	4.74	4.4
1989	2.21	1.6	2.18	3.84	2.3	1.97	2.05	1.36	1.29	2.48	1.22	1.84	4.08	2.98	1.98
1990	4.84	3.16	3.7	6.32	3.28	3.08	2.98	2.12	2.74	4.18	2.04	2.38	6.12	3.46	3.66
1991	3.48	2.05	2.64	7.15	2.3	3.06	2.98	2.5	1.86	3.78	1.9	2.26	6.8	3.04	3.6
1992	2.75	1.42	2.12	5.81	1.96	1.55	2.04	1.2	1.24	2.77	1.3	1.78	4.74	2.54	2.56
1993	3.94	2.62	3.25	7.12	3.46	3.08	3.78	1.84	2.3	5.04	3.44	2.97	6.08	3.62	2.98
1994	4.19	2.71	3.48	8.25	3.52	3.75	3.7	1.86	2.26	4.84	2.72	4.08	8.27	4.82	2.24
1995	4.02	2.78	3.08	8.53	4.34	3.06	3.89	3.74	4.24	5.72	3.32	4.24	7.71	5.95	4.39
1996	4.21	1.54	1.85	7.32	3.52	3.07	3.78	2.29	2.76	4.74	2.26	3.23	7.51	5.48	3.46
1997	3.07	1.64	2.22	5.31	2.74	2.45	2.86	1.58	2.09	3.87	1.88	2.53	7	3.72	3.46
1998	3.5	2.28	2.84	4.9	2.87	2.61	3.29	1.69	3.5	5.1	2.89	2.56	6.46	3.84	3.42
1999	3.93	2	2.66	5.6	2.82	2.48	3.35	2.26	3.1	5.06	2.51	2.72	6.64	3.16	3.27
2000	3.56	1.68	2.77	5.16	2.86	2.22	3.03	1.71	2.53	5.24	2.5	2.66	4.64	2.7	2.84
2001	4.32	2.26	3.18	4.68	3.27	2.42	3.22	2.45	3.68	5.89	2.94	3.23	5.63	3.03	3.89
2002	3.9	2.97	3.28	7.38	4.34	2.74	4.45	1.67	4.83	7.02	3.36	3.26	6.36	4.72	4.17
2003	2.55	1.86	2.15	5.67	3.66	2.81	2.98	1.99	2.5	4.88	2.35	2.6	4.91	3.12	3.02
2004	2.73	1.83	1.92	5.03	2.83	2.18	2.72	1.7	3.56	4.76	2.45	2.6	3.96	3.14	2.48
2005	2.54	2.14	1.84	4.02	3.18	2.08	2.78	1.54	4.27	4.86	2.46	3.12	3.41	2.94	2.67
2006	1.78	1.55	1.68	3.54	2.15	1.84	2.5	1.66	2.6	3.48	2.06	2.18	3.06	1.8	2.18
2007	4.06	2.99	2.37	6.88	4.46	2.27	3.9	2.15	6.17	5.94	3.73	3.38	4.7	3.4	3.8
2008	2.68	1.77	1.81	4.7	2.68	1.88	2.44	1.96	2.83	3.8	1.82	2.08	2.6	2.36	2.09
2009	5.29	3.8	3.3	8.2	4.54	3.84	5.89	5.34	6.24	7.37	5.03	4.14	6.14	3.29	3.66
2010	3.16	1.94	1.32	5.32	3.12	2.24	2.7	2.98	2.88	3.9	2.4	2.68	3.46	2.38	2.02
2011	2.68	2.42	2.2	4.8	3.02	2.38	2.5	2.52	5.1	5.62	2.42	2.51	3.38	3.12	2.4
2012	4	3.01	2	5.74	3.56	2.79	4.08	4.14	4.84	5.53	3.02	3.1	4.2	3.66	2.8
2013	2.45	2.19	1.6	4.32	3.71	2.56	3.04	3.59	2.88	4.7	2.52	2.4	4.22	2.5	2.34
2014	2.76	1.6	1.36	3.62	2.42	2.34	2.35	2.98	2.92	3.49	1.68	1.95	2.91	1.84	1.46
2015	2.1	1.4	1.12	2.72	2.18	1.8	1.54	1.68	1.9	2.23	1.36	1.76	2.22	1.37	1.6
2016	3.3	2.14	1.48	3.45	2.96	2.51	2.67	2.22	2.94	3.38	2.31	2.52	2.82	2.14	1.78
2017	2.99	3.05	2.91	4.69	3.34	3.54	4.02	2.3	3.75	4.13	3	2.64	3.71	2.34	3.16
