# Schweingruber - Nyteboda - PCAB - ITRDB SWED010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4568
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4568.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed010l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed010l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed010l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed010l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nyteboda - PCAB - ITRDB SWED010
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nyteboda
#   Location: Sweden
#   Northernmost_Latitude: 56.15
#   Southernmost_Latitude: 56.15
#   Easternmost_Longitude: 14.07
#   Westernmost_Longitude: 14.07
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: SWED010
#   First_Year: 1815
#   Last_Year: 1976
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 351021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	351021_raw	351031_raw	351041_raw	351051_raw	351061_raw	351071_raw	351081_raw	351091_raw	351101_raw
1815	NA	NA	NA	NA	0.6	NA	NA	NA	NA
1816	NA	NA	NA	NA	0.44	NA	NA	NA	NA
1817	NA	NA	NA	NA	0.38	NA	NA	NA	NA
1818	NA	NA	NA	NA	0.57	NA	NA	NA	NA
1819	NA	NA	NA	NA	0.37	NA	NA	NA	NA
1820	NA	NA	NA	NA	0.33	NA	NA	NA	NA
1821	NA	NA	NA	NA	0.47	NA	NA	NA	NA
1822	NA	NA	NA	NA	0.76	NA	NA	NA	NA
1823	NA	NA	NA	NA	0.45	NA	NA	NA	NA
1824	NA	NA	NA	NA	0.5	NA	NA	NA	NA
1825	NA	NA	NA	NA	0.39	NA	NA	NA	NA
1826	NA	NA	NA	NA	0.63	NA	NA	NA	NA
1827	NA	NA	NA	NA	0.39	NA	0.64	NA	NA
1828	NA	NA	NA	NA	0.45	NA	1	NA	NA
1829	NA	NA	NA	NA	0.72	NA	0.73	NA	NA
1830	NA	NA	NA	NA	0.35	NA	0.58	NA	NA
1831	NA	NA	NA	NA	0.67	NA	0.74	NA	NA
1832	NA	NA	NA	NA	0.51	NA	0.72	NA	NA
1833	NA	NA	NA	NA	0.76	NA	0.69	1.12	NA
1834	NA	NA	NA	NA	0.43	NA	0.97	0.91	NA
1835	NA	NA	NA	NA	0.4	NA	0.98	1.09	NA
1836	NA	NA	NA	NA	0.67	NA	2.44	1.19	NA
1837	NA	NA	NA	NA	0.66	NA	1.4	0.97	NA
1838	NA	NA	NA	NA	0.57	NA	1.19	0.9	NA
1839	NA	NA	NA	NA	0.37	NA	0.85	0.89	NA
1840	NA	NA	NA	NA	0.34	NA	0.59	1.04	NA
1841	NA	NA	NA	NA	0.36	NA	0.72	1.14	3.13
1842	NA	NA	NA	NA	0.51	NA	0.77	1.11	1.61
1843	NA	NA	NA	NA	0.5	NA	0.51	1.08	1.55
1844	NA	NA	NA	NA	0.49	NA	0.53	0.96	1.55
1845	NA	NA	NA	NA	0.48	NA	0.49	0.89	1.44
1846	NA	NA	NA	NA	0.62	NA	0.74	1.11	1.5
1847	1.08	NA	NA	NA	0.46	NA	0.43	0.96	1.06
1848	1.38	NA	NA	NA	0.74	NA	0.55	1.1	1.24
1849	0.78	NA	NA	NA	1.2	NA	0.5	1.1	1.23
1850	0.98	NA	NA	NA	1	NA	0.49	0.89	1.16
1851	1.05	NA	NA	NA	0.55	NA	0.58	0.89	1.17
1852	0.86	NA	NA	NA	0.4	NA	0.45	0.7	0.95
1853	1.04	NA	NA	NA	0.7	NA	0.57	0.9	0.95
1854	1.08	NA	NA	NA	0.5	NA	0.44	0.93	0.82
1855	0.77	NA	NA	NA	0.36	NA	0.4	0.79	0.74
1856	1.29	NA	NA	NA	0.61	NA	0.59	0.83	0.9
1857	1.67	NA	NA	NA	0.69	NA	0.5	0.85	0.96
1858	0.55	NA	NA	NA	0.31	NA	0.45	0.83	0.76
1859	1.5	NA	NA	NA	0.32	NA	0.62	0.99	0.63
1860	0.75	NA	NA	NA	0.36	NA	0.45	0.85	0.51
1861	1.01	0.7	NA	NA	0.53	NA	0.53	1.09	0.61
1862	0.63	0.57	NA	NA	0.56	NA	0.58	0.8	0.74
1863	0.89	0.56	NA	NA	0.49	NA	0.43	0.69	0.56
1864	0.67	0.45	0.54	NA	0.34	NA	0.34	0.56	0.47
1865	0.68	0.41	0.59	NA	0.49	NA	0.41	0.78	0.61
1866	0.95	0.44	0.61	NA	0.52	NA	0.48	0.8	0.43
1867	0.73	0.38	0.54	NA	0.5	NA	0.33	0.75	0.36
1868	0.6	0.39	0.61	NA	0.37	0.64	0.25	0.6	0.51
1869	0.6	0.52	0.97	NA	0.37	0.78	0.27	0.55	0.42
1870	0.9	0.45	0.63	NA	0.43	0.94	0.28	0.5	0.33
1871	0.78	0.35	0.56	NA	0.39	0.55	0.33	0.55	0.28
1872	0.46	0.38	0.59	NA	0.35	1.04	0.34	0.77	0.29
1873	0.77	0.53	0.78	NA	0.53	0.65	0.25	0.47	0.38
1874	0.82	0.67	0.9	NA	0.39	0.86	0.31	0.64	0.51
1875	0.4	0.74	0.76	NA	0.48	0.57	0.39	0.54	0.38
1876	0.68	0.71	0.63	NA	0.37	0.52	0.43	0.68	0.29
1877	0.38	0.41	0.37	NA	0.25	0.7	0.32	0.52	0.17
1878	0.8	0.54	0.84	NA	0.6	2.37	0.5	0.68	0.26
1879	1.04	0.62	0.73	NA	0.78	0.76	0.5	0.79	0.41
1880	0.87	1.06	1.03	NA	0.41	0.65	0.35	0.67	0.57
1881	0.75	0.36	0.77	NA	0.3	0.69	0.33	0.67	0.35
1882	0.93	0.97	1.51	NA	0.5	0.83	0.36	0.58	0.47
1883	0.3	0.89	0.86	1.11	0.45	0.82	0.29	0.43	0.4
1884	1.05	1.21	1.36	0.86	0.36	0.78	0.39	0.5	0.49
1885	0.7	0.8	1.46	0.81	0.43	0.52	0.34	0.59	0.5
