# Axelson - Klackbumyra - PISY - ITRDB SWED346
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34254
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34254.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed346-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed346-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed346.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed346.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-09-26
#--------------------
# File_Last_Modified_Date
#   Date: 2021-09-26
#--------------------
# Title
#   Study_Name: Axelson - Klackbumyra - PISY - ITRDB SWED346
#--------------------
# Investigators
#   Investigators: Axelson, T.
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection is based on 8 subfossil PISY logs found 2010 in a ditch for a new cable. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Klackbumyra
#   Location: Sweden
#   Northernmost_Latitude: 60.35
#   Southernmost_Latitude: 60.35
#   Easternmost_Longitude: 14.5
#   Westernmost_Longitude: 14.5
#   Elevation_m: 230
#--------------------
# Data_Collection
#   Collection_Name: SWED346
#   First_Year: 527
#   Last_Year: 913
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KLBM03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM03c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM03c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM03d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM03d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM03m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM03m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM03ta_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM03ta; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM05c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM05c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM05m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM05m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM07c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM07c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM07m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM07m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM09m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM09m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM10a1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM10a1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM10a2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM10a2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM10b1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM10b1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM10b2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM10b2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM10m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM10m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM14c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM14c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM14d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM14d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM14m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM14m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLBM15m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLBM15m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KLBM03a_raw	KLBM03b_raw	KLBM03c_raw	KLBM03d_raw	KLBM03m_raw	KLBM03ta_raw	KLBM05a_raw	KLBM05b_raw	KLBM05c_raw	KLBM05m_raw	KLBM07a_raw	KLBM07b_raw	KLBM07c_raw	KLBM07m_raw	KLBM09a_raw	KLBM09b_raw	KLBM09m_raw	KLBM10a_raw	KLBM10a1_raw	KLBM10a2_raw	KLBM10b_raw	KLBM10b1_raw	KLBM10b2_raw	KLBM10m_raw	KLBM14a_raw	KLBM14b_raw	KLBM14c_raw	KLBM14d_raw	KLBM14m_raw	KLBM15a_raw	KLBM15b_raw	KLBM15m_raw
527	NA	NA	NA	NA	NA	NA	2.29	2.31	2.16	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
528	NA	NA	NA	NA	NA	NA	2.39	2.44	2.3	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
529	NA	NA	NA	NA	NA	NA	2.16	2.18	2.16	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
530	NA	NA	NA	NA	NA	NA	2.1	1.93	2.02	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
531	NA	NA	NA	NA	NA	NA	1.93	1.67	1.97	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
532	NA	NA	NA	NA	NA	NA	1.65	1.57	1.49	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
533	NA	NA	NA	NA	NA	NA	2.03	2.31	1.73	2.02	NA	1.41	1.41	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
534	1.02	NA	NA	NA	1.02	NA	1.18	1.05	1.03	1.08	0.72	0.67	0.63	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
535	1.65	NA	NA	NA	1.65	NA	1.7	1.66	1.48	1.61	1.22	1.09	1.06	1.12	1.51	2.07	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
536	1.2	NA	NA	NA	0.79	0.38	1.09	1.15	1.11	1.12	0.95	1.13	1.1	1.06	1.38	1.05	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
537	0.91	NA	NA	NA	0.71	0.51	0.96	0.87	0.96	0.93	0.66	0.61	0.47	0.58	0.71	0.61	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
538	0.69	NA	NA	NA	0.65	0.62	0.55	0.53	0.57	0.55	0.77	0.71	0.76	0.75	0.79	0.67	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
539	0.81	NA	NA	NA	0.73	0.64	0.42	0.29	0.34	0.35	0.36	0.41	0.22	0.33	0.94	0.7	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
540	1.44	NA	NA	NA	1.1	0.76	0.6	0.51	0.36	0.49	0.24	0.25	0.24	0.24	0.9	0.79	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
541	1.43	NA	NA	NA	1.27	1.11	0.78	0.63	0.46	0.62	0.4	0.33	0.27	0.33	0.64	0.5	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
542	1.61	NA	NA	NA	1.56	1.51	0.87	0.56	0.48	0.64	0.44	0.61	0.48	0.51	0.83	0.49	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543	1.1	NA	NA	NA	0.92	0.74	0.59	0.57	0.51	0.56	0.41	0.51	0.34	0.42	0.84	0.38	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
544	0.92	NA	NA	NA	0.9	0.88	0.56	0.57	0.48	0.54	0.36	0.46	0.42	0.41	0.54	0.36	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
545	0.83	NA	NA	NA	0.91	0.99	0.54	0.52	0.32	0.46	0.4	0.54	0.5	0.48	0.54	0.35	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
546	0.62	NA	NA	NA	0.89	1.16	0.64	0.49	0.4	0.51	0.35	0.53	0.52	0.47	0.51	0.36	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
547	0.54	NA	NA	NA	0.83	1.12	0.64	0.63	0.46	0.58	0.44	0.56	0.54	0.52	0.61	0.49	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
548	0.5	NA	NA	NA	0.79	1.07	0.72	0.65	0.43	0.6	0.5	0.75	0.67	0.64	0.84	0.61	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
549	0.51	NA	NA	NA	0.75	1	0.56	0.52	0.37	0.48	0.56	0.66	0.69	0.64	0.61	0.34	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
550	0.45	NA	NA	NA	0.59	0.73	0.54	0.47	0.32	0.44	0.55	0.58	0.59	0.57	0.47	0.35	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
551	0.57	NA	NA	NA	0.85	1.13	0.55	0.51	0.38	0.48	0.67	0.79	0.9	0.78	0.6	0.41	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
552	0.53	NA	NA	NA	0.88	1.25	0.78	0.68	0.54	0.66	0.55	0.49	0.58	0.54	0.52	0.4	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
553	0.77	NA	NA	NA	1.06	1.35	0.87	0.89	0.64	0.8	0.68	0.55	0.56	0.6	0.65	0.44	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
554	0.74	NA	NA	NA	1.01	1.28	0.85	0.85	0.62	0.78	0.68	0.66	0.73	0.69	1.1	0.76	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
555	0.59	NA	NA	NA	0.82	1.05	0.91	0.89	0.68	0.82	1.01	0.79	0.8	0.87	0.91	0.96	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
556	0.71	0.86	NA	NA	0.95	1.11	0.83	0.85	0.69	0.79	0.78	0.62	0.74	0.71	0.59	0.64	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
557	0.77	0.89	NA	NA	0.9	0.98	0.6	0.76	0.56	0.64	0.55	0.55	0.63	0.58	0.61	0.55	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
558	1.05	0.8	0.92	NA	1.08	1.24	0.69	0.75	0.62	0.69	0.58	0.48	0.63	0.56	0.65	0.51	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
559	1.32	0.97	0.77	NA	1.15	1.29	0.72	0.84	0.66	0.74	0.58	0.63	0.69	0.63	0.62	0.58	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
560	1.76	0.92	0.95	NA	1.27	1.33	0.95	0.98	0.78	0.91	0.67	0.78	0.85	0.76	0.76	0.69	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
561	1.61	1.38	1.36	NA	1.53	1.61	0.9	0.94	0.76	0.87	0.66	0.75	0.68	0.69	0.63	0.5	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562	1.81	1.24	1.25	NA	1.4	1.37	0.72	0.91	0.7	0.78	0.73	0.59	0.61	0.64	0.46	0.5	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
563	1.64	1.19	1.27	NA	1.29	1.21	0.73	0.88	0.59	0.74	0.82	0.63	0.63	0.69	0.4	0.45	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
564	1.32	0.79	0.81	NA	1.04	1.12	0.58	0.72	0.54	0.61	0.58	0.51	0.46	0.52	0.33	0.42	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
565	1.63	1.5	1.6	NA	1.67	1.76	0.75	0.92	0.82	0.83	0.88	0.69	0.72	0.76	0.42	0.61	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
566	1.63	1.38	1.41	NA	1.67	1.86	0.78	0.89	0.8	0.83	0.94	0.73	0.71	0.79	0.53	0.79	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
567	1.49	0.97	0.99	NA	1.21	1.27	0.82	1.02	0.78	0.88	0.92	0.75	0.7	0.79	0.54	0.85	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
568	1.36	0.92	0.91	NA	1.09	1.12	0.77	0.77	0.59	0.71	0.95	0.79	0.86	0.87	0.39	0.79	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
569	0.89	0.88	0.91	NA	1.05	1.21	0.7	0.84	0.64	0.72	0.94	0.78	0.82	0.84	0.43	0.83	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
