# Vanoni - Rothenthurm - ABAL - ITRDB SWIT395
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33043
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33043.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit395-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit395-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit395.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit395.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Vanoni - Rothenthurm - ABAL - ITRDB SWIT395
#--------------------
# Investigators
#   Investigators: Vanoni, M.; Frey, H.-U.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Vanoni M. 2012. Klimatische Einflusse auf die Wachstumsvariabilitat von Weisstanne und Fichte entlang des Weisstannen-Ausbreitungsgradienten. Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rothenthurm
#   Location: Switzerland
#   Northernmost_Latitude: 47.069881
#   Southernmost_Latitude: 47.069881
#   Easternmost_Longitude: 8.677936
#   Westernmost_Longitude: 8.677936
#   Elevation_m: 1275
#--------------------
# Data_Collection
#   Collection_Name: SWIT395
#   First_Year: 1785
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RHT01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RHT15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RHT15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RHT01_raw	RHT02_raw	RHT03_raw	RHT04_raw	RHT05_raw	RHT06_raw	RHT07_raw	RHT08_raw	RHT09_raw	RHT10_raw	RHT11_raw	RHT12_raw	RHT13_raw	RHT14_raw	RHT15_raw
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA
1812	NA	1.08	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA
1813	NA	1.29	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA
1814	NA	1.25	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA
1815	NA	1.75	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA
1816	NA	1.71	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA
1817	NA	2.09	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA
1818	NA	2.65	NA	NA	2.84	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA
1819	NA	2.79	NA	NA	1.68	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA
1820	NA	2.03	NA	NA	1.21	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA
1821	NA	2.03	NA	NA	1.1	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA
1822	NA	2.34	NA	NA	1.28	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA
1823	NA	2.27	NA	NA	2.5	NA	NA	NA	NA	1.6	NA	NA	NA	NA	NA
1824	NA	2.27	NA	NA	2.91	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA
1825	NA	2.36	NA	NA	2.83	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA
1826	NA	2.41	NA	NA	3.61	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA
1827	NA	2.04	NA	3.72	4.78	NA	NA	NA	NA	1.98	NA	NA	NA	NA	NA
1828	NA	1.96	NA	3.93	5.85	NA	NA	NA	NA	1.86	NA	NA	2.34	NA	NA
1829	NA	2.23	NA	4.01	5.37	NA	NA	NA	NA	2.2	NA	NA	2.48	NA	NA
1830	NA	1.52	NA	4.45	4.9	NA	NA	NA	NA	1.11	NA	NA	1.46	0.91	NA
1831	NA	2.62	NA	3.63	5.56	NA	NA	NA	NA	2.02	NA	NA	2.1	1.37	NA
1832	NA	1.32	NA	3.25	4.38	NA	NA	NA	NA	1.97	NA	NA	2.07	1.64	NA
1833	NA	1.74	NA	3.11	3.39	NA	NA	NA	NA	1.65	NA	NA	1.66	1.66	NA
1834	NA	1.6	NA	3.37	3.78	NA	NA	NA	NA	1.96	NA	NA	1.91	2.05	NA
1835	NA	1.2	NA	2.05	3.16	NA	NA	NA	NA	1.5	NA	NA	1.53	1.71	NA
1836	NA	0.98	NA	1.79	2.8	NA	NA	NA	NA	1.58	NA	NA	1.23	1.49	NA
1837	NA	0.58	NA	1.64	3.02	NA	NA	NA	NA	2	NA	NA	1.29	1.63	NA
1838	NA	0.72	NA	1.21	2.48	NA	NA	NA	NA	1.64	NA	NA	1.21	1.36	NA
1839	NA	0.95	NA	1.35	2.69	NA	NA	NA	NA	1.76	NA	NA	1.38	1.3	NA
1840	NA	1.01	NA	1.29	2.58	NA	NA	NA	NA	1.37	NA	NA	1.76	1.48	NA
1841	NA	1.02	NA	1.31	2.23	NA	NA	NA	NA	1.61	NA	NA	1.3	1.27	NA
1842	NA	1.25	NA	1.72	2.87	NA	NA	NA	NA	2.35	NA	NA	1.56	1.25	NA
1843	NA	1.28	NA	1.18	2.31	NA	NA	NA	NA	1.85	NA	NA	1	1.34	NA
1844	NA	0.97	NA	1.2	1.83	NA	NA	NA	NA	1.74	NA	NA	0.93	0.97	NA
1845	NA	1.12	NA	1.48	1.66	NA	NA	NA	NA	1.66	NA	NA	0.76	1.03	NA
1846	NA	1.5	NA	1.87	2.52	NA	NA	NA	NA	2.31	NA	NA	1.09	1.38	NA
1847	NA	1.08	NA	1.26	2	NA	NA	NA	NA	2.02	NA	NA	0.8	1.6	NA
1848	NA	1.17	NA	1.42	2.5	NA	NA	NA	NA	2.05	NA	NA	1.08	1.68	NA
1849	NA	1.24	NA	1.43	2.13	NA	NA	NA	NA	2.21	NA	NA	0.98	1.43	NA
1850	1.31	1.29	NA	1.37	2.14	NA	2.21	NA	NA	2.17	NA	NA	0.94	1.41	NA
1851	1.39	1.5	NA	1.16	2.15	NA	2.51	NA	NA	2.04	NA	NA	0.93	1.25	NA
1852	1.57	1.4	NA	0.95	1.83	NA	2.11	NA	NA	1.99	2.23	NA	0.96	1.41	NA
1853	1.47	1.55	NA	1.09	1.69	NA	2.4	NA	NA	2.59	2.94	NA	1.03	1.77	NA
1854	1.22	1.08	NA	0.96	1.14	NA	1.97	NA	NA	1.9	2.26	NA	0.72	1.58	NA
1855	0.97	0.72	NA	0.74	1.4	NA	1.76	NA	NA	1.7	1.47	NA	0.72	1.46	NA
1856	1.17	1.1	1.81	0.87	1.89	NA	2.34	NA	NA	2.07	2.5	NA	0.98	1.77	NA
1857	1.17	0.98	1.83	0.88	1.85	NA	2.02	NA	NA	1.87	2.26	NA	0.85	1.78	NA
1858	0.99	0.71	1.52	0.78	1.41	NA	1.72	NA	NA	1.39	2.38	NA	0.78	1.25	NA
1859	1.31	1.32	1.77	0.92	1.68	NA	2.04	NA	NA	1.73	2.62	NA	1	1.9	NA
1860	1.16	1.23	1.54	0.72	1.29	NA	2.02	NA	NA	1.48	2.22	NA	0.71	1.33	NA
1861	1.61	1.67	1.46	1.04	1.7	NA	2.69	NA	NA	2.6	3.29	NA	1.02	2.13	NA
1862	1.23	1.16	1.28	0.98	1.34	NA	2.33	NA	NA	1.96	2.7	NA	0.73	1.62	NA
1863	1.41	1.58	2.22	1.23	1.62	NA	2.44	NA	NA	2.31	3.73	NA	0.9	2.19	NA
1864	1.2	1.47	1.63	1.09	1.44	NA	2.33	NA	NA	1.9	3.12	NA	0.82	1.89	NA
1865	1.08	1.09	1.02	0.96	1.25	NA	1.77	NA	NA	1.59	2.53	NA	0.71	1.3	NA
1866	1.53	1.61	1.83	1.3	1.36	NA	2.46	NA	NA	1.6	3.15	NA	0.58	1.53	NA
1867	1.46	1.61	1.71	1.34	1.51	NA	2.27	NA	NA	1.65	2.85	NA	0.56	1.61	NA
1868	1.25	1.57	1.46	1.05	1.31	NA	1.51	NA	NA	1.98	2.91	1.79	0.59	1.2	NA
1869	1.56	1.87	2.56	1.18	1.85	NA	2.57	NA	NA	2.1	3.33	1.92	0.71	1.59	NA
1870	1.37	1.28	2.25	1.13	1.83	NA	2.13	NA	NA	2.1	2.4	1.89	0.88	1.33	NA
1871	1.62	1.48	1.88	1.32	2.22	NA	2.37	NA	NA	2.2	3.17	1.95	1.07	1.38	NA
1872	1.58	2.2	1.81	1.16	2.31	NA	2.1	NA	NA	2.05	2.7	1.75	0.93	1.11	NA
1873	2.12	2.08	2.11	1.32	2.17	NA	2.4	NA	NA	2.16	3.38	2.43	0.96	1.4	NA
1874	1.82	1.8	1.18	1.17	2.02	NA	1.84	NA	NA	2.26	2.43	2.08	0.99	0.95	NA
1875	1.53	1.96	1.57	1.17	1.96	NA	1.63	NA	NA	2.11	2.45	2.06	0.81	0.8	NA
1876	1.45	2.1	2.1	1.14	1.83	NA	2.06	NA	NA	2.39	2.5	2	1	1.02	NA
1877	1.36	2	1.72	1	1.46	NA	2.02	NA	NA	2.18	2.42	2.09	1.07	1.04	NA
1878	1.24	2.24	2.03	0.87	1.6	NA	2.03	NA	NA	2.17	2.45	2.49	1.31	1.09	NA
1879	1.1	2.01	1.93	0.81	1.28	NA	1.99	NA	NA	1.89	2.62	2.43	0.97	0.81	NA
1880	0.98	1.85	1.22	0.83	1.32	NA	1.82	NA	NA	1.43	2.36	2.16	0.86	0.8	NA
1881	1.19	2.19	1.87	1.03	1.1	NA	2.21	NA	NA	1.73	2.71	2.13	0.78	1.18	NA
1882	1.07	1.79	1.8	1	1.56	NA	2.07	NA	NA	1.93	2.81	1.78	0.77	0.85	NA
1883	1.07	1.74	1.57	0.98	1.68	NA	1.92	NA	NA	1.75	2.52	2.14	0.86	1.06	NA
1884	1.02	1.76	1.68	0.79	1.8	NA	1.99	NA	NA	1.92	2.28	2.07	0.63	0.9	NA
1885	1.22	1.59	1.7	0.73	1.43	NA	1.87	NA	NA	1.73	2.52	1.74	0.68	0.91	NA
1886	1.04	1.76	1.37	0.77	1.21	NA	1.87	NA	NA	1.5	2.1	1.74	0.58	0.81	NA
1887	0.99	1.66	2.15	0.95	1.24	NA	1.97	NA	NA	1.47	2	2.12	0.75	1.33	0.57
1888	0.76	1.27	1.49	0.79	1.06	NA	1.26	NA	NA	1.07	1.77	1.77	0.67	0.75	0.37
1889	0.81	1.64	1.85	1.01	1.28	NA	1.62	NA	NA	1.48	2.24	2.34	0.8	1.11	0.46
1890	1.18	1.67	1.64	0.9	1.57	NA	1.52	NA	NA	1.64	2.39	2.4	0.77	0.77	0.57
1891	1.05	1.59	1.39	0.79	1.39	NA	1.38	NA	NA	1.63	1.76	1.82	0.88	0.74	0.55
1892	1.21	1.59	1.79	1.14	1.36	NA	1.57	NA	NA	2.06	1.74	2.24	0.79	0.9	0.53
1893	1.44	1.51	2.35	1.47	1.33	NA	1.61	NA	NA	1.73	2.03	2.09	0.97	0.85	0.38
1894	1.37	1.53	2.49	1.3	1.17	NA	1.64	NA	NA	2.02	2.12	2.09	0.91	0.82	0.3
1895	1.9	1.9	2.45	1.34	1.35	NA	1.61	NA	NA	1.88	2.18	2.02	1.39	0.86	0.46
1896	1.82	1.89	1.95	1.26	1.36	NA	1.59	NA	NA	1.59	1.58	1.73	1.13	0.98	0.48
1897	2.2	1.91	2.04	1.25	1.28	NA	1.77	NA	NA	2.3	2.24	2.34	1.57	0.98	0.64
1898	2.39	1.87	2.14	1.23	1.57	NA	2.2	NA	NA	2.01	2.63	2.8	2.25	1.01	0.59
1899	2.06	1.72	1.66	1.07	1.27	NA	2.01	NA	NA	1.61	2.03	2.12	2.37	0.89	0.57
1900	1.83	1.68	1.68	1.03	1.36	NA	1.87	NA	NA	1.86	2.09	2.1	2.25	0.97	0.44
1901	2.21	1.41	1.82	1.37	1.53	NA	2.01	NA	NA	2.23	2.05	2.12	2.6	1.04	0.63
1902	2.2	1.42	2.07	1.15	1.59	NA	1.9	NA	NA	2.67	2.51	2.28	2.35	1	0.81
1903	2.63	1.44	1.74	1.24	1.72	NA	2.22	NA	NA	2.91	2.79	2.39	2.89	0.95	0.73
1904	2.39	1.21	1.46	1.24	1.8	NA	2.04	NA	NA	2.94	2.57	2.32	2.83	0.91	0.57
1905	2.36	1.13	1.35	1.12	1.48	NA	1.88	NA	NA	2.61	2.3	2.07	2.42	1.28	0.64
1906	2.21	1.15	1.52	1.13	1.36	NA	1.79	NA	NA	2.75	2.37	2.07	2.11	1.69	0.55
1907	2.42	0.78	1.25	1.07	1.39	NA	1.72	NA	NA	2.53	1.86	2.01	1.94	1.64	0.55
1908	2.19	0.83	1.64	1.15	1.45	NA	1.93	NA	NA	2.6	1.89	1.82	1.79	1.75	0.47
1909	1.99	0.95	1.33	1.28	1.51	NA	1.97	NA	NA	2.75	2.11	1.83	1.77	1.51	0.63
1910	1.78	0.99	1.46	1.06	1.31	NA	1.89	NA	NA	2.91	1.86	1.86	1.44	1.47	0.63
1911	1.72	1.04	1.4	1.12	1.18	NA	2.32	NA	NA	2.45	2.03	2	1.61	1.5	0.95
1912	1.7	0.86	1.29	0.88	1.24	NA	1.75	NA	NA	2.55	1.78	1.89	1.82	1.15	0.91
1913	1.48	0.97	1.47	1.02	1.36	NA	1.8	NA	NA	2.13	1.63	1.45	1.88	0.98	1.42
1914	2.22	1.38	1.82	1.15	1.6	NA	2.56	NA	NA	2.84	2.57	1.99	2.29	1.49	1.67
1915	1.93	1.03	1.44	1.03	1.3	NA	1.87	NA	NA	2.62	2.04	1.99	1.87	1.16	1.54
1916	1.95	1.16	1.81	1.04	1.43	NA	2.45	NA	NA	2.76	2.4	2.11	2.05	1.08	1.63
1917	1.71	0.92	1.08	1	1.26	NA	1.5	NA	NA	2.05	1.88	1.6	1.31	0.99	1.03
1918	1.7	0.86	1.31	0.97	1.12	NA	1.94	NA	NA	1.62	1.61	1.61	1.28	1.18	1.22
1919	2.12	0.72	1.24	0.8	1.01	NA	1.64	2.19	NA	1.32	1.3	1.81	0.92	1.01	1.12
1920	2.42	0.71	1	0.72	1.04	NA	1.57	2.65	NA	1.07	1.37	1.54	0.65	0.98	1.13
1921	2.96	0.72	0.86	0.77	1.05	NA	1.78	3.02	NA	1.13	1.36	1.89	0.79	1.26	1.28
1922	1.95	0.59	0.88	0.54	0.89	NA	1.18	3.01	NA	1.29	1.08	1.36	0.78	0.99	0.89
1923	2.26	0.86	1.25	0.78	1.07	NA	1.28	2.94	NA	1.76	1.71	1.88	0.92	1.48	1.06
1924	2.33	0.78	1.04	0.81	0.97	NA	1.44	2.82	NA	1.9	1.74	2.06	1.21	1.31	0.94
1925	2.58	0.99	1.55	1.09	1.14	NA	2.53	2.83	NA	2.02	2.51	2.48	2.37	1.78	1.18
1926	2.37	1.08	1.53	0.94	1.1	NA	2.03	3.25	NA	2.03	2.21	2.46	2.04	1.68	1.11
1927	3.39	1.03	1.96	0.86	1.07	NA	2.05	3.23	NA	1.92	2.39	2.45	1.87	1.66	1.04
1928	3.7	1.26	3.15	1.35	1.2	NA	2.41	3.42	NA	2.43	2.23	2.82	2.25	2.1	1.19
1929	2.77	0.91	2.72	1.05	1	NA	1.87	0.79	NA	2.11	1.63	2.37	1.39	1.56	1.01
1930	2.6	0.91	3.46	1	1.04	NA	2.27	1.21	NA	2.19	1.58	2.24	1.29	1.45	1.02
1931	3.14	1.12	2.82	1.39	1.07	NA	2.48	1.79	NA	2.47	2.66	2.6	1.63	1.71	1.33
1932	3.53	1.51	3.27	1.59	1.2	NA	2.67	2.11	NA	3.49	2.25	2.59	1.46	1.52	1.3
1933	3.08	1.15	2.69	1.21	0.91	NA	2.62	2.14	NA	2.76	1.63	2.26	0.77	1.26	0.94
1934	2.39	1.2	2.3	1.12	0.96	NA	2.31	2.22	NA	2.52	1.67	1.82	0.68	1.35	0.96
1935	2.39	1.19	2.57	1.1	1.05	NA	2.31	3.16	NA	2.58	1.86	2.33	0.88	1.54	1.26
