# Linderholm - Anebymossen - PISY - ITRDB SWED314
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6128
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6128.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed314-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed314-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed314.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed314.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-05
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-05
#--------------------
# Title
#   Study_Name: Linderholm - Anebymossen - PISY - ITRDB SWED314
#--------------------
# Investigators
#   Investigators: Linderholm, H.W.(https://orcid.org/0000-0002-1522-8919)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Anebymossen
#   Location: Sweden
#   Northernmost_Latitude: 57.85
#   Southernmost_Latitude: 57.85
#   Easternmost_Longitude: 14.63
#   Westernmost_Longitude: 14.63
#   Elevation_m: 295
#--------------------
# Data_Collection
#   Collection_Name: SWED314
#   First_Year: 1846
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AMWE0019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0049_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0049; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0069_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0069; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0099_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0099; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0139_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0139; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0149_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0149; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0159_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0159; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0169_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0169; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0179_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0179; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0199_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0199; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0209_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0209; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0219_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0219; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0229_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0229; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0239_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0239; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMWE0242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMWE0242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AMWE0019_raw	AMWE0039_raw	AMWE0049_raw	AMWE0069_raw	AMWE0079_raw	AMWE0089_raw	AMWE0099_raw	AMWE0119_raw	AMWE0129_raw	AMWE0139_raw	AMWE0149_raw	AMWE0159_raw	AMWE0169_raw	AMWE0179_raw	AMWE0199_raw	AMWE0209_raw	AMWE0219_raw	AMWE0229_raw	AMWE0239_raw	AMWE0021_raw	AMWE0242_raw
1899	0.63	NA	0.52	0.31	0.59	NA	0.44	0.49	0.79	0.61	NA	1.02	NA	NA	1.18	0.39	NA	0.67	NA	NA	NA
1900	0.46	NA	0.33	0.29	0.49	NA	0.2	0.39	0.67	0.42	NA	0.83	NA	NA	0.74	0.18	NA	0.41	NA	NA	NA
1901	0.61	NA	0.47	0.52	0.7	NA	0.3	0.45	1.13	0.57	NA	0.98	NA	NA	0.72	0.29	NA	0.69	NA	NA	NA
1902	0.32	NA	0.64	0.33	0.5	NA	0.26	0.47	0.65	0.45	NA	0.69	NA	NA	0.41	0.18	NA	0.19	NA	NA	NA
1903	0.5	NA	0.44	0.37	0.59	NA	0.38	0.38	0.77	0.45	NA	0.75	NA	NA	0.61	0.2	NA	0.29	NA	NA	NA
1904	0.39	NA	0.37	0.15	0.52	NA	0.31	0.3	0.62	0.35	NA	0.68	NA	NA	0.78	0.27	NA	0.36	NA	NA	NA
1905	0.39	NA	0.35	0.14	0.46	NA	0.31	0.34	0.49	0.49	NA	0.76	NA	NA	0.72	0.27	NA	0.36	NA	NA	NA
1906	0.49	NA	0.4	0.28	0.46	NA	0.35	0.37	0.6	0.41	NA	0.89	NA	NA	0.77	0.21	NA	0.4	NA	NA	NA
1907	0.35	NA	0.37	0.32	0.44	NA	0.27	0.29	0.8	0.39	NA	0.8	NA	NA	0.73	0.23	NA	0.36	NA	NA	NA
1908	0.32	NA	0.3	0.12	0.33	NA	0.15	0.22	0.75	0.5	NA	0.83	NA	NA	0.71	0.18	NA	0.4	NA	NA	NA
1909	0.43	NA	0.31	0.13	0.27	NA	0.17	0.36	0.7	0.53	NA	0.83	NA	NA	0.67	0.42	NA	0.39	NA	NA	NA
1910	0.73	NA	0.46	0.27	0.42	NA	0.33	0.43	1.02	0.86	NA	1.32	NA	NA	1.07	0.56	NA	0.53	NA	NA	NA
1911	0.51	NA	0.41	0.27	0.44	NA	0.18	0.48	1.08	0.83	NA	1.39	NA	NA	0.73	0.45	NA	0.41	0.85	NA	NA
1912	0.45	0.47	0.38	0.26	0.44	NA	0.25	0.42	0.76	0.68	NA	1.37	NA	NA	0.62	0.39	NA	0.36	0.59	NA	NA
1913	0.37	0.22	0.46	0.25	0.42	NA	0.25	0.33	0.71	0.52	NA	1.33	NA	NA	0.62	0.27	NA	0.35	0.59	NA	NA
1914	0.57	0.41	0.59	0.38	0.39	NA	0.36	0.41	0.83	0.7	NA	1.38	NA	NA	0.67	0.4	NA	0.46	1.02	NA	NA
1915	0.53	0.76	0.62	0.44	0.3	NA	0.24	0.42	0.74	0.69	NA	1.32	NA	NA	0.57	0.39	NA	0.56	1.01	NA	NA
1916	0.56	0.86	0.81	0.44	0.33	NA	0.31	0.41	0.47	0.47	NA	1	NA	NA	0.65	0.27	NA	0.65	0.94	NA	NA
1917	0.47	0.63	0.5	0.36	0.22	NA	0.08	0.14	0.34	0.29	NA	0.99	NA	NA	0.5	0.24	NA	0.55	0.59	NA	NA
1918	0.53	0.6	0.84	0.61	0.34	NA	0.35	0.39	0.67	0.43	NA	0.7	NA	NA	0.75	0.32	NA	0.87	0.8	NA	NA
1919	0.75	0.68	1.11	0.52	0.42	NA	0.44	0.44	0.78	0.41	NA	0.58	NA	NA	0.48	0.31	NA	0.96	0.56	NA	NA
1920	0.55	0.48	1.13	0.71	0.47	NA	0.52	0.42	0.88	0.4	NA	0.66	NA	NA	0.79	0.47	NA	0.86	0.67	NA	NA
1921	0.59	0.66	0.8	0.84	0.48	NA	0.39	0.55	1.09	0.48	NA	0.89	NA	NA	0.9	0.64	NA	0.82	0.74	NA	NA
1922	0.59	0.84	0.95	0.53	0.44	NA	0.31	0.53	0.91	0.57	NA	0.88	NA	NA	0.89	0.78	NA	0.75	0.62	NA	NA
1923	0.7	0.68	0.86	0.6	0.49	NA	0.43	0.71	0.77	0.65	NA	0.75	NA	NA	0.84	0.79	NA	0.91	0.61	NA	NA
1924	0.55	0.47	0.63	0.52	0.39	NA	0.38	0.73	0.78	0.63	NA	0.83	1.44	0.39	0.61	0.76	NA	0.63	0.42	NA	NA
1925	0.46	0.12	0.49	0.33	0.43	NA	0.35	0.54	0.98	0.67	NA	0.88	3.03	0.91	0.82	0.66	NA	0.78	0.41	0.61	NA
1926	0.55	0.29	0.65	0.41	0.47	NA	0.28	0.74	0.79	0.68	NA	0.76	1.94	1.19	0.72	0.78	NA	0.75	0.55	0.6	NA
1927	0.64	0.49	0.8	0.36	0.44	NA	0.22	0.53	0.66	0.56	NA	0.79	1.57	0.42	0.87	0.77	NA	0.69	0.43	0.66	NA
1928	0.53	0.45	0.59	0.24	0.28	NA	0.21	0.33	0.43	0.28	NA	0.5	1.15	0.46	0.52	0.57	NA	0.45	0.23	0.44	NA
1929	0.32	0.23	0.36	0.14	0.23	NA	0.15	0.22	0.12	0.28	NA	0.4	0.86	0.55	0.64	0.63	NA	0.38	0.39	0.32	NA
1930	0.23	0.08	0.25	0.14	0.15	NA	0.18	0.19	0.36	0.33	NA	0.43	1.38	1.09	0.66	0.5	NA	0.37	0.65	0.27	NA
1931	0.35	0.18	0.33	0.19	0.27	NA	0.33	0.22	0.62	0.45	NA	0.54	1.18	0.84	0.74	0.51	NA	0.42	0.67	0.47	NA
1932	0.57	0.38	0.33	0.19	0.26	NA	0.38	0.21	0.75	0.45	NA	0.52	1.38	0.5	0.87	0.53	NA	0.69	0.71	0.55	NA
1933	0.52	0.43	0.39	0.27	0.34	NA	0.51	0.33	0.7	0.47	NA	0.77	1.9	1.04	0.84	0.69	NA	0.72	0.73	0.51	NA
1934	0.54	0.49	0.45	0.47	0.59	NA	0.65	0.47	1.36	0.76	NA	0.92	2.64	1.28	1.03	0.81	NA	0.82	0.95	0.52	NA
1935	0.66	0.35	0.6	0.42	0.78	NA	0.57	0.48	1.16	0.58	NA	1.01	2.87	1.7	1.35	0.79	NA	1.27	0.93	0.46	NA
1936	0.55	0.41	1.23	0.5	0.88	NA	0.92	0.52	1.02	0.77	NA	1.23	3.98	2.12	1.31	0.63	NA	1.31	0.91	0.75	NA
1937	0.72	0.53	1.07	0.74	0.85	NA	1.01	0.61	1.24	0.74	2.15	1.19	4.12	2.57	1.36	0.8	NA	1.18	1.12	1.02	NA
1938	0.72	0.46	0.78	0.67	0.53	NA	0.73	0.41	1.78	0.76	1.78	1.05	3.13	1.82	1.26	1.03	NA	1.34	1.19	0.86	NA
1939	0.92	0.35	0.8	0.64	0.75	NA	0.76	0.64	1.51	0.64	1.8	0.91	2.68	1.57	0.94	1.41	1.42	1.35	1.05	0.98	NA
1940	0.8	0.19	0.61	0.43	0.52	NA	0.65	0.61	0.98	0.56	1.14	0.73	2.02	1.17	0.99	0.94	1.32	0.6	0.85	0.76	NA
1941	0.92	0.14	0.71	0.33	0.56	NA	0.65	0.51	1.09	0.61	1.01	0.77	1.57	1.22	1.25	0.98	1.98	0.83	1.14	0.61	NA
1942	0.88	0.23	0.69	0.41	0.45	NA	0.58	0.53	0.97	0.53	1.21	0.59	1.06	0.9	1.18	0.66	1.8	0.83	0.92	0.49	2.25
1943	0.71	0.41	0.64	0.46	0.63	NA	0.52	0.51	0.6	0.69	1.15	0.38	0.76	0.77	0.96	0.81	1.43	0.84	0.62	0.59	1.58
1944	0.64	0.31	0.66	0.41	0.4	NA	0.52	0.42	0.35	0.58	0.67	0.49	1.06	1.05	1.19	0.59	1.88	0.75	0.56	0.45	1.7
1945	0.94	0.78	0.81	0.41	0.63	NA	0.78	0.72	0.55	0.78	1.15	0.69	2.16	2.11	1.64	0.89	2.18	1.19	1.23	0.8	2.09
1946	1.04	0.94	1.04	0.59	0.77	NA	0.87	0.79	0.69	0.89	1.37	0.78	1.62	1.7	1.43	0.89	1.52	1.42	1.46	0.78	1.93
1947	1.04	0.4	0.68	0.53	0.52	1.31	0.41	0.62	0.42	0.57	0.74	0.57	0.75	1.49	0.99	1.07	1.01	0.91	0.9	0.81	1.44
1948	0.64	0.3	0.4	0.62	0.34	1.06	0.44	0.51	0.45	0.66	0.75	0.43	0.98	1.3	1.05	0.57	1.2	0.67	1.01	0.67	1.11
1949	0.89	0.39	0.5	0.72	0.49	1.09	0.63	0.43	0.42	0.71	0.92	0.45	1.07	1.17	1.15	0.56	1.41	0.8	1.05	0.64	1.25
1950	0.78	0.43	0.48	0.44	0.5	1.44	0.73	0.33	0.44	0.83	1.07	0.45	1.08	0.87	1.1	0.41	1.29	0.74	0.81	0.6	1.44
1951	0.73	0.45	0.4	0.26	0.42	1.2	0.7	0.35	0.45	0.67	1.14	0.46	1.26	1.2	0.97	0.29	1.45	0.67	0.97	0.56	1.62
1952	0.82	0.5	0.39	0.11	0.57	0.1	0.32	0.41	0.58	0.63	1.1	0.44	0.95	0.73	0.77	0.42	1.01	0.83	0.79	0.48	1.11
1953	1.17	0.63	0.36	0.22	0.62	0.18	0.34	0.52	0.68	0.67	1.09	0.47	1.11	0.84	0.95	0.55	0.94	1.11	1.15	0.59	1.02
1954	1.03	0.46	0.45	0.24	0.45	0.23	0.44	0.48	0.58	0.77	1.17	0.51	0.9	0.99	0.83	0.39	0.61	0.86	0.63	0.55	1.12
1955	1.17	0.5	0.34	0.25	0.35	0.54	0.44	0.33	0.66	0.71	1.01	0.54	1.09	0.86	0.86	0.49	0.45	0.7	0.84	0.6	1.15
1956	0.99	0.35	0.29	0.31	0.52	0.79	0.43	0.39	0.59	0.49	0.78	0.4	0.84	0.76	0.84	0.51	0.55	0.49	0.88	0.55	1.29
1957	1.2	0.56	0.37	0.36	0.51	0.42	0.42	0.48	0.54	0.61	0.91	0.36	1.11	0.78	0.89	0.69	0.91	0.78	1.34	0.61	1.74
1958	1.17	0.41	0.46	0.44	0.62	0.57	0.7	0.58	0.7	0.78	1.15	0.52	0.71	0.95	0.62	0.54	1.39	0.65	1	0.75	2.51
1959	0.99	0.4	0.38	0.4	0.39	0.16	0.63	0.55	0.72	0.69	0.94	0.38	0.82	0.99	0.58	0.35	0.96	0.51	0.77	0.55	2.23
1960	0.81	0.38	0.23	0.29	0.41	0.24	0.34	0.29	0.52	0.53	0.58	0.39	0.75	0.74	0.43	0.33	0.71	0.51	0.49	0.38	1.74
1961	0.62	0.43	0.24	0.39	0.42	0.59	0.55	0.36	0.34	0.83	0.6	0.31	0.79	0.53	0.66	0.45	1.21	0.51	0.88	0.54	2.02
1962	0.75	0.4	0.27	0.36	0.36	0.7	0.51	0.23	0.47	0.65	0.67	0.32	0.36	0.62	0.56	0.43	0.69	0.53	1.05	0.83	1.87
1963	0.81	0.31	0.25	0.26	0.42	0.68	0.61	0.32	0.51	0.59	0.45	0.38	0.49	0.84	0.69	0.48	0.74	0.55	1.16	0.83	1.74
1964	0.91	0.41	0.34	0.32	0.43	0.68	0.61	0.31	0.53	0.66	0.54	0.33	0.95	0.92	0.66	0.46	0.99	0.56	0.79	0.86	1.8
1965	1	0.38	0.22	0.42	0.47	0.52	0.65	0.26	0.48	0.67	0.74	0.27	0.87	0.72	0.67	0.42	0.91	0.55	0.83	1.01	1.85
1966	1.07	0.4	0.35	0.46	0.42	0.51	0.6	0.26	0.48	0.62	0.84	0.35	0.74	0.73	0.49	0.45	1.11	0.53	0.62	1.2	1.88
1967	1.12	0.54	0.58	0.95	0.65	0.72	0.97	0.51	0.67	0.85	1.17	0.43	1.03	1.09	0.59	0.64	1.35	0.69	1.08	1.46	2.34
1968	1.19	0.57	0.52	0.58	0.74	0.88	0.95	0.42	0.72	0.74	1.07	0.48	1.23	1	0.66	0.45	1.17	0.67	1.07	1.7	2.68
1969	0.99	0.56	0.47	0.54	0.63	0.53	0.66	0.52	0.64	0.74	0.82	0.38	1.2	0.65	0.99	0.55	1	0.66	0.99	1.26	2.2
1970	0.87	0.4	0.36	0.36	0.48	0.15	0.3	0.5	0.39	0.56	0.54	0.29	0.97	0.45	0.85	0.53	0.86	0.52	0.85	0.89	1.61
1971	0.92	0.51	0.36	0.28	0.48	0.3	0.56	0.46	0.45	0.57	0.47	0.27	0.85	0.47	1.19	0.46	0.77	0.53	0.65	0.76	1.51
1972	1.4	0.53	0.52	0.37	0.69	0.54	1	0.6	0.9	0.74	0.51	0.38	0.8	0.82	1.42	0.64	1	0.71	1.04	1.05	2.03
1973	1.45	0.54	0.48	0.37	0.72	0.66	0.84	0.68	0.97	0.84	0.64	0.46	1.05	0.77	1.5	0.66	1.19	0.81	0.95	0.94	2.46
1974	1.12	0.31	0.43	0.33	0.45	0.4	0.48	0.54	0.72	0.88	0.63	0.48	1.13	0.82	1.13	0.6	0.72	0.72	0.83	0.62	1.94
1975	1.45	0.47	0.57	0.45	0.56	0.53	0.62	0.6	0.69	1.03	0.89	0.48	1.31	1.05	1.45	0.78	1.35	0.92	1.12	0.9	2.72
1976	1.28	0.62	1.02	0.75	0.55	0.57	1.01	0.56	0.78	1.08	1.35	0.65	0.93	0.87	1.11	0.74	1.75	1.07	0.94	1.42	3.53
1977	1.11	0.5	0.58	0.48	0.51	0.49	0.85	0.45	0.55	0.91	1.11	0.59	0.73	0.51	0.86	0.53	1.26	0.85	0.72	1.13	3
1978	1.25	0.59	0.62	0.61	0.64	0.65	1.21	0.39	0.63	1.11	1.24	0.62	0.84	0.76	0.92	0.46	1.37	1.04	1	1.43	2.65
1979	1.25	0.52	0.61	0.57	0.73	0.59	1.2	0.44	0.8	0.99	1.07	0.56	0.88	0.74	0.88	0.5	1.16	0.78	1.12	1.17	2.17
1980	1.27	0.67	0.69	0.43	0.55	0.38	1.03	0.5	0.55	1.02	1.12	0.5	0.89	0.61	1.14	0.51	1.41	1.09	0.94	0.75	1.69
1981	1.16	0.52	0.64	0.29	0.4	0.34	0.86	0.4	0.43	0.93	1.14	0.37	0.75	0.54	1.17	0.4	1.27	0.81	0.9	0.61	2.08
1982	1.09	0.34	0.36	0.27	0.34	0.33	0.68	0.4	0.41	0.7	0.79	0.31	0.63	0.5	1.03	0.34	0.76	0.56	0.73	0.52	1.49
1983	1.09	0.34	0.5	0.3	0.42	0.48	0.79	0.51	0.5	0.66	0.73	0.39	0.73	0.7	1.16	0.43	0.75	0.62	0.66	0.55	1.5
1984	1	0.36	0.49	0.44	0.37	0.3	0.78	0.56	0.35	0.72	0.83	0.32	0.92	0.57	1.03	0.52	0.79	0.75	0.66	0.36	1.76
1985	0.86	0.3	0.53	0.51	0.38	0.33	0.95	0.47	0.35	0.74	0.73	0.36	0.89	0.57	0.92	0.41	0.77	0.64	0.59	0.37	1.61
1986	0.68	0.28	0.48	0.34	0.35	0.38	0.92	0.44	0.6	0.67	0.83	0.37	0.8	0.53	0.9	0.53	0.65	0.62	0.78	0.23	1.5
1987	0.78	0.27	0.6	0.3	0.25	0.37	0.93	0.46	0.51	0.62	0.72	0.35	0.83	0.63	0.98	0.41	0.63	0.67	0.6	0.43	1.44
1988	0.7	0.28	0.54	0.22	0.19	0.29	0.61	0.4	0.38	0.52	0.55	0.34	0.82	0.51	1.04	0.29	0.52	0.63	0.5	0.32	1.04
1989	0.57	0.24	0.44	0.3	0.19	0.3	0.75	0.42	0.43	0.57	0.65	0.25	0.83	0.79	1	0.41	0.63	0.48	0.62	0.35	0.93
1990	0.54	0.14	0.4	0.16	0.21	0.22	0.65	0.32	0.37	0.44	0.57	0.18	0.57	0.67	0.99	0.39	0.64	0.48	0.66	0.36	0.83
1991	0.69	0.17	0.58	0.23	0.25	0.32	0.83	0.39	0.31	0.55	0.72	0.3	0.83	0.72	1.06	0.54	0.67	0.62	0.93	0.47	0.98
1992	0.73	0.21	0.44	0.17	0.2	0.28	0.66	0.44	0.26	0.45	0.64	0.29	0.94	0.63	0.84	0.4	0.61	0.49	0.54	0.49	0.91
1993	0.77	0.23	0.73	0.17	0.19	0.22	1.27	0.43	0.31	0.44	0.93	0.3	1.05	0.6	0.87	0.35	0.82	0.53	0.39	0.73	1.44
1994	0.77	0.31	0.59	0.22	0.26	0.27	1.25	0.34	0.33	0.53	0.94	0.3	1.05	0.67	1.14	0.4	0.63	0.53	0.58	0.84	1.04
1995	0.93	0.26	0.77	0.3	0.2	0.32	1.28	0.55	0.37	0.59	1.45	0.36	1.11	0.81	1.11	0.42	0.65	0.71	0.49	1.17	1.39
1996	0.65	0.17	0.72	0.25	0.16	0.32	0.49	0.38	0.29	0.49	1.18	0.23	0.79	0.51	0.75	0.33	0.54	0.59	0.44	1.09	0.93
