# Hartl - Nationalpark Kalkalpen, Zöbelboden Plateau - PCAB - ITRDB AUT147
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37509
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37509.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut147-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut147.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut147.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Nationalpark Kalkalpen, Zöbelboden Plateau - PCAB - ITRDB AUT147
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, C.; C. Zang; U. Buntgen; J. Esper; A. Rothe; A. Gottlein; T. Dirnbock; K. Treydte
#   Published_Date_or_Year: 2014
#   Published_Title: Uniform climate sensitivity in tree-ring stable isotopes across species and sites in a mid-latitude temperate forest
#   Journal_Name: Tree Physiology
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1093/treephys/tpu096
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Nationalpark Kalkalpen, Zöbelboden Plateau
#   Location: Austria
#   Northernmost_Latitude: 47.84
#   Southernmost_Latitude: 47.84
#   Easternmost_Longitude: 14.451
#   Westernmost_Longitude: 14.451
#   Elevation_m: 894
#--------------------
# Data_Collection
#   Collection_Name: AUT147
#   First_Year: 1911
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NKZP101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP101A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP101I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP101I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP102A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP102A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP102I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP102I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP104A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP104I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP104I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP105A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP105I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP105I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP106A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP106I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP106I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP107A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP107I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP107I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP108A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP108I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP108I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP110A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP110I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP110I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP111A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP111I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP111I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP113A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP113A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP113I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP113I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NKZP101A_raw	NKZP101I_raw	NKZP102A_raw	NKZP102I_raw	NKZP104A_raw	NKZP104I_raw	NKZP105A_raw	NKZP105I_raw	NKZP106A_raw	NKZP106I_raw	NKZP107A_raw	NKZP107I_raw	NKZP108A_raw	NKZP108I_raw	NKZP110A_raw	NKZP110I_raw	NKZP111A_raw	NKZP111I_raw	NKZP113A_raw	NKZP113I_raw
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.25	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.99	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.93	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.63	NA	NA	3.13	NA	NA	NA	3.73	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.04	NA	NA	4.13	NA	3.35	NA	4.46	NA
1917	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	2.49	NA	NA	2.57	NA	1.99	NA	3.98	NA
1918	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	3.79	NA	NA	3.07	3.09	3.19	NA	3.15	NA
1919	NA	2.54	2.74	NA	NA	NA	NA	NA	NA	NA	3.5	3.09	NA	NA	2.6	2.66	2.85	NA	2.7	NA
1920	NA	2.81	2.92	NA	NA	NA	NA	NA	NA	NA	3.63	2.69	NA	NA	2.27	2.2	2.59	NA	2.36	3.67
1921	2.5	1.82	2.83	NA	NA	NA	NA	NA	1.9	NA	2.23	1.85	NA	NA	1.17	1.53	1.97	NA	1.98	2.38
1922	2.42	1.75	2.59	NA	NA	NA	NA	NA	1.78	NA	2.65	1.89	NA	NA	1.13	1.23	1.86	NA	1.82	2.1
1923	2.73	2.9	2.16	NA	2.38	NA	NA	NA	2.2	NA	2.24	2.38	NA	NA	1.6	1.11	2.19	NA	2.89	2.69
1924	3.38	3.98	2.93	NA	2.49	NA	3.66	NA	3.38	NA	2.64	2.25	NA	2.31	1.36	1.69	1.15	NA	2.54	2.83
1925	3.66	2.86	2.92	NA	2.45	NA	3.6	NA	2.15	NA	2.51	2.27	2.58	2.71	1.8	2.19	0.94	NA	2.17	2.71
1926	2.98	2.86	2.55	NA	1.78	NA	2.98	NA	2.75	NA	2.53	2.34	3.51	2.58	1.34	1.93	1.78	NA	2	2.57
1927	3.31	1.99	1.97	NA	1.93	NA	3.04	NA	2.78	NA	2.33	3.06	2.12	2.48	1.67	2.06	1.89	NA	2.94	2.64
1928	2.62	2.45	1.88	NA	1.97	NA	2.49	3.7	2.57	NA	3.54	2.67	2.26	2.13	1.78	2.05	2.09	2.04	2.3	1.8
1929	2.51	2.51	2.12	NA	1.92	NA	2.22	3.52	3.03	NA	3.23	3.03	2.33	2.44	1.55	1.24	1.33	1.6	2.59	1.83
1930	2.68	2.36	1.83	2.26	1.61	NA	1.91	2.98	2.53	2.86	2.44	2.11	2.32	2.13	1.77	1.33	1.27	1.11	1.08	1.63
1931	4.26	3.07	2.2	2.85	1.87	NA	2.94	3.99	3.54	4.33	2.34	2.98	2.83	2.01	2.1	2.2	1.99	1.91	1.28	1.84
1932	4.29	3.5	3.22	2.87	2.67	NA	2.94	4.69	3.57	3.89	2.73	2.65	2.59	2.94	2.48	2.55	2.63	2.93	1.52	1.99
1933	3.05	3.05	1.93	2.31	2.31	NA	2.6	3.85	3.03	3.02	2.16	2.6	2.03	2.75	2.47	2.43	1.84	2.72	1.68	2.26
1934	3.2	2.63	1.48	2.12	2.23	NA	2.92	5.05	3.2	2.87	2.61	3.26	2.28	2.83	2.46	2.74	2.07	2.38	1.81	2.74
1935	2.87	2.25	1.58	1.57	1.99	NA	2.21	3.56	2.53	2.33	2.01	2.28	1.55	2.52	2.07	1.96	1.68	1.73	2.13	2.14
1936	3.08	2.66	1.99	2.05	2.24	NA	2.49	3.35	2.84	2.88	2.41	2.28	2.15	2.07	2.11	2.13	1.86	2.09	2.05	2.56
1937	2.41	2.95	1.72	1.68	2.61	2.22	1.77	2.96	2.67	2.85	2.94	2.77	1.83	2.2	2.09	2.52	1.6	1.87	1.85	2.95
1938	3.17	2.63	1.86	1.45	2.43	2.68	2.23	3.43	3.16	2.95	2.5	2.62	1.87	2.33	1.99	1.77	1.86	1.82	2.59	3.28
1939	2.98	2.7	1.84	2.09	2.55	2.73	2.79	3.06	2.37	2.32	2.83	2.74	1.57	2.42	1.9	2.08	1.87	1.71	2.66	2.74
1940	2.55	2.38	1.68	1.77	2.34	3	2.49	3.34	2.8	2.14	2.42	2.36	1.92	2.38	1.98	2.2	1.59	1.78	2.64	2.12
1941	2.79	1.96	1.73	1.89	3.15	3.15	3.01	2.94	2.48	2.29	2.63	2.28	2.65	2.57	1.63	1.96	1.81	1.52	2.54	2.66
1942	3.1	2.15	1.97	2.04	2.4	3.26	2.79	2.66	2.51	1.94	2.72	2.2	2.18	2.22	1.91	2.19	1.7	1.76	2.67	2.76
1943	2.95	1.6	2.13	1.87	2.16	2.71	3	2.31	2.18	2.12	2.77	2	2.33	1.95	1.45	1.69	1.76	1.63	2.72	2.31
1944	2.61	2.09	1.65	2.19	2.28	2.89	3.4	2.42	2.29	2.22	2.3	2.42	2.14	1.94	1.48	1.7	2.05	1.67	2.3	1.77
1945	2.73	2.04	2.01	2.25	2.42	2.85	2.86	2.39	2.59	2.4	2.32	3.02	2.12	1.97	1.35	1.97	1.74	1.56	2.07	2.01
1946	2.71	2.37	1.82	1.95	1.63	2.4	2.47	2.39	1.74	2.13	1.75	2.65	2.18	1.99	1.5	1.88	1.31	1.15	2.18	2
1947	2.43	1.88	1.74	1.32	1.51	2.63	1.8	1.6	2.32	1.6	1.45	2.12	1.53	1.14	1.52	1.53	1.48	1.31	1.78	1.54
1948	1.75	1.27	1.74	1.76	1.48	2.32	1.98	1.36	1.94	1.85	1.69	2.27	1.18	1.18	1.46	1.78	1.47	1.58	1.23	1.48
1949	2.25	1.55	1.55	1.52	1.49	2.72	2.42	2.07	2.64	2.24	1.72	2.23	1.36	1.39	1.48	2.28	1.59	1.37	1.38	1.45
1950	2.05	1.66	1.47	1.69	1.36	1.85	2.67	1.72	1.95	2.05	1.83	2.28	1.26	1.05	1.48	1.86	1.13	0.96	1.33	1.63
1951	2.38	1.64	2	1.98	1.81	2.14	2.78	1.99	2.4	2.2	1.94	2.14	1.78	1.15	1.83	2.19	1.46	1.36	2.16	2.56
1952	2.03	2.17	2.17	2.01	1.82	2.29	2.69	2.01	2.01	2.13	2.19	2.18	1.79	1.1	1.55	2.29	1.54	1.46	1.41	1.95
1953	1.89	1.76	2.45	2.36	1.75	2.71	3.22	1.82	2.53	1.92	2.06	2.17	1.56	1.4	1.98	1.84	1.52	1.28	1.93	2.38
1954	1.94	1.69	1.58	1.5	1.29	2.14	2.31	1.56	2.21	1.53	2.07	1.84	1.52	1.31	1.58	1.62	1.3	0.94	1.94	2.07
1955	1.97	1.85	1.9	1.87	1.45	2.71	2.77	2.83	2.57	2.23	2.3	1.82	1.63	1.34	1.72	1.85	1.42	1.15	2.2	2.21
1956	1.49	1.9	1.86	1.79	1.84	2.55	2.01	1.97	2.38	1.73	2.49	1.62	1.7	1.19	1.64	1.2	1.33	1.23	1.72	1.92
1957	1.41	1.44	1.73	1.94	1.4	1.51	1.99	1.76	1.55	1.28	1.92	1.78	1.38	1.29	1.27	1.5	1.43	1.43	1.66	1.88
1958	1.87	1.95	2.34	2.4	1.62	1.87	2.66	1.76	2.46	2.04	1.66	1.39	2.07	1.39	1.62	1.53	1.9	1.58	1.98	2.78
1959	2.44	1.63	1.62	2.22	2.33	2.83	2.73	2.03	2.14	2.42	1.83	1.26	2.31	1.57	1.18	1.29	1.9	1.69	2.25	2.57
1960	2.45	1.63	1.89	1.74	1.84	2.41	2.76	2.51	2.59	2.75	1.96	1.49	1.94	1.56	1.48	1.4	2.02	2.21	2.42	2.58
1961	3.06	1.71	1.56	1.38	1.78	2.01	2.36	2.46	2.3	2.53	1.78	1.37	2.08	1.42	1.44	1.55	1.56	1.7	2.06	1.99
1962	2.46	1.59	1.52	1.27	1.39	2.17	2.51	1.97	1.77	1.75	1.39	1.24	1.97	1.65	1.24	1.79	1.57	1.75	2.07	1.95
