# Schneider - Berlin Grünanlage Britz-Süd den05 - PSME - ITRDB DEU308
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36422
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36422.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu308-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu308-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu308.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu308.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Grünanlage Britz-Süd den05 - PSME - ITRDB DEU308
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Grünanlage Britz-Süd den05
#   Location: Germany
#   Northernmost_Latitude: 52.441944
#   Southernmost_Latitude: 52.441944
#   Easternmost_Longitude: 13.441667
#   Westernmost_Longitude: 13.441667
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU308
#   First_Year: 1957
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## den0501m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0501m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0502m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0502m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0503m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0503m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0504m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0504m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0505m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0505m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0506m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0506m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0507m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0507m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0508m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0508m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0509m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0509m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0510m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0510m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0511m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0511m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0512m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0512m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0513m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0513m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0514m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0514m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0515m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0515m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0516m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0516m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0517m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0517m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	den0501m_raw	den0502m_raw	den0503m_raw	den0504m_raw	den0505m_raw	den0506m_raw	den0507m_raw	den0508m_raw	den0509m_raw	den0510m_raw	den0511m_raw	den0512m_raw	den0513m_raw	den0514m_raw	den0515m_raw	den0516m_raw	den0517m_raw
1957	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1958	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1959	NA	0.98	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1960	NA	2.34	3.63	NA	NA	NA	NA	NA	NA	NA	NA	5.02	NA	NA	NA	NA	NA
1961	5.05	1.72	5.78	NA	NA	NA	2.44	NA	NA	NA	NA	5.79	NA	NA	NA	NA	NA
1962	6.29	1.92	5.28	NA	NA	NA	3.41	NA	NA	NA	5.36	5.78	NA	1.61	NA	NA	NA
1963	5.5	2.16	4.66	NA	NA	NA	5.2	NA	NA	NA	2.76	4.78	NA	2.21	NA	NA	NA
1964	6.37	1.73	3.47	NA	NA	NA	3.38	NA	4.8	4	4.09	5.06	4.83	3.82	3.11	NA	5.23
1965	8.2	3.6	5.4	4.61	NA	NA	6.08	NA	7.77	6.38	4.94	6.68	4.94	3.83	3.32	4.7	5.64
1966	6.03	3.47	5.44	4.29	NA	NA	7.27	NA	7.24	6.33	4.25	5.29	4.03	3.76	3.04	4.95	4.79
1967	6.37	2.52	5.11	4.88	NA	NA	5.42	4.2	5.92	4.86	5.1	7.8	5.42	4.54	5.12	4.1	4
1968	5.73	2.59	3.9	4.53	NA	NA	4.92	2.88	5.02	4.35	4.45	5.79	3.57	3.88	3.22	3.08	2.65
1969	5.19	2.88	3.82	4.69	NA	NA	5.63	3.27	4.47	3.43	2.99	3.7	3.18	3.91	2.63	3.52	2.55
1970	4.46	2.06	3.01	4.4	2.43	NA	3.53	2.39	3.62	2.9	2	3.35	3.59	3.03	2.22	3.55	2.98
1971	4.7	2.58	3.61	5.39	4.25	NA	4.11	3.69	5.06	4.24	2.08	4.78	4.3	3.94	2.36	3.82	2.93
1972	5.43	2.89	4.72	5.78	4.75	NA	5.48	4.26	4.84	5	3.16	6.04	4.72	4.79	1.68	5.07	4.54
1973	4.76	1.67	3.65	4.08	3.3	NA	4.07	2.87	2.83	3.44	2.52	5.04	3.64	2.65	0.47	4.38	3.88
1974	4.4	2.48	5.04	4.85	3.78	NA	5.82	4.26	4.18	4.23	3.38	4.97	2.84	3.21	0.76	4.96	5.25
1975	4.4	2.34	3.83	5.14	4.04	6.94	5.35	3.7	4.1	4.24	2.31	4.46	1.86	2.72	1.84	5.02	4.84
1976	3	1.56	3.25	3.64	3.05	3.97	2.43	3.16	3.77	3.44	2.94	2.35	1.35	2.07	1.94	3.32	3.37
1977	3.51	3.38	4.48	4	5.06	6.41	5.92	4.24	5.41	4.95	4.34	3.76	2.62	4.38	3.09	5.08	5.18
1978	4.52	2.6	4.36	4.31	5.37	5.23	5.27	3.6	4.89	5.28	3.6	3.42	1.88	3.25	2.05	5.73	4.73
1979	3.59	2.56	4.32	3.62	5.04	5.46	3.52	4.08	6.82	5.75	4.58	3.66	2.9	4.1	2.39	5.84	4.85
1980	5.33	3.48	4.83	3.14	3.26	7.71	5.09	5.37	5.58	7.02	4.56	6.64	3.04	4.54	3.18	7.98	6.27
1981	4.06	3.35	4.71	3.81	3.96	5.33	3.99	4.16	5.21	5.04	3.84	4.98	2.51	3.88	1.93	7.37	5.11
1982	3.58	3.15	3.73	2.96	3.12	4.46	1.98	3.45	5.19	3.74	3.42	4.01	2.89	3.37	2.16	5.03	5.08
1983	2.87	2.87	3.78	2.71	3.37	3.34	2.11	4.39	4.64	3.3	2.97	4.18	2.36	4.48	2.34	4.8	4.42
1984	3.05	3.59	4.4	2.92	3.75	3.88	3.21	4.96	6.96	4.44	3.86	4.58	2.66	6.14	2.44	5.49	4.42
1985	2.6	3.28	2.89	3.61	5.49	3.5	2.55	4.17	5.44	3.55	3.77	4.11	1.77	5.74	2.39	4.62	4.54
1986	2.68	2.76	2.65	3.3	5.32	2.53	1.46	3.78	5.24	3.01	2.86	3.35	2.03	4.63	2.48	3.78	4.3
1987	3.64	3.34	4.29	2.62	5.89	4.14	2.96	5.06	5.24	3.47	3.83	5.25	2.8	6.15	3.16	4.89	5.53
1988	4.26	3.89	4.56	3.92	5.32	4	2.65	3.92	5.85	3.88	3.76	4.42	2.57	5.6	2.5	5.23	5.36
1989	2.65	3.5	4.29	2.1	4.38	3.08	1.47	2.45	3.52	2.17	2.42	2.81	1.36	3.76	1.71	3.75	3.05
1990	3.82	4.13	4.29	3.01	4.95	3	2.89	4.4	5.36	3	2.15	4.4	1.86	5.37	2.27	4.26	3.41
1991	2.63	3.8	4.16	3.87	4.31	3.35	1.98	2.66	3.28	2.09	2	3.06	1.86	4.26	2.02	4.25	4.1
1992	2.16	3.42	3.69	2.21	4.39	2.65	1.6	2.74	4.56	2.11	2.14	2.54	1.1	4.09	1.87	3.14	2.35
1993	3.41	3.84	3.96	3.17	4.68	1.91	2.43	2.73	6.25	3.21	2.12	2.58	1.55	5.39	1.9	4.72	3.3
1994	2.66	3.89	4.7	3.56	5.2	3	2.6	4.08	5.41	4.37	2.87	3.67	3	6.18	3.67	5.24	5.3
1995	2.7	3.48	4.71	2.36	5.07	3.28	2.71	5.06	5.62	4.84	3.16	4.1	3.03	6.44	3.78	5.8	5.01
1996	2.65	3.43	4.16	2.78	4.84	2.43	1.82	3.57	4.72	3.97	2.83	2.48	2.33	5.12	2.81	4.41	3.55
1997	3.56	4.11	4.62	3.86	6.28	3.48	2.6	4.56	7.8	6.48	3.05	3.35	3.02	5.76	3.76	4.76	3.68
1998	2.65	3.34	2.46	1.2	4.37	1.51	1.07	1.79	2.12	3.73	1.53	1.44	1.06	2.92	2.59	3.35	1.38
1999	3.69	2.95	3.89	2.33	4.6	3.44	1.79	2.78	4.64	4.68	2.57	2.17	2.38	4.37	3.39	5.29	3.02
2000	1.55	3.52	3.04	1.09	3.8	2.41	1.48	1.9	2.71	3.69	2.62	1.89	1.26	3.56	2.4	4.74	1.68
2001	3.93	2.89	3.76	1.96	3.96	3.68	2.38	3.03	2.83	4.82	3.54	2.53	2.21	3.94	3.65	4.89	3.32
2002	3.4	3.99	5.01	2.28	7.18	5.29	3.58	4.81	4.27	7.85	6.62	4.74	2.95	7.36	4.92	7.66	5.89
2003	2.41	2.59	2.92	1.84	4.56	4.83	1.84	3.42	3.17	6.64	3.92	2.45	1.53	5.09	3	4.59	3.92
2004	2.09	3.32	2.5	0.83	4.4	3.64	2.32	3.39	2.03	3.74	2.82	1.79	1.66	3.44	2.54	4.75	2.1
2005	3.46	3.18	2.32	1.68	4.06	4.67	2.28	3.34	4.63	6.9	3.73	2.49	1.82	5.22	3.45	5.54	2.72
2006	1.6	2.81	1.3	1	2.56	2.17	0.73	1.78	2.14	3.69	3.12	1.49	0.95	1.87	1.44	2.56	1.41
2007	4.11	3.95	2.8	1.16	4.34	4.14	2.28	2.94	6.55	9.42	5.09	2.68	1.93	5.92	3.73	5.09	2.47
2008	2.3	3.19	2.01	1.61	3.8	3.33	1.63	2.64	3.89	6.12	3.94	2.38	1.4	2.82	2.49	3.36	2.03
2009	2.18	3.5	2.63	1.01	2.68	2.57	2.94	3.08	0.67	4.03	3.86	1.74	1.44	3.7	2.79	4.13	1.73
2010	2.56	2.86	2.29	1.37	3.13	4.26	1.95	2.53	2.88	4.67	3.6	2.23	1.68	3.36	3.2	3.49	2.39
2011	1.41	2.73	2.04	0.74	3.5	3.16	2.56	1.96	2.9	4.55	3.14	1.86	1.47	1.93	2	4.44	1.77
2012	2.72	3.25	2.68	1.15	3.62	3.77	2.62	3.54	3.12	4.87	4.54	2.44	1.95	4.02	4.07	4.25	2.9
2013	1.32	2.61	1.7	0.91	2.5	2.49	1.5	2.53	1.42	1.97	2.67	1.48	1.02	2.48	2.45	2.42	1.54
2014	1.79	3.35	2	1	3.26	3.26	2.29	3.21	2.68	2.36	3.15	1.74	1.64	3.26	3.06	2.93	2.14
2015	0.89	2.06	1.43	0.67	2.67	1.78	1.44	2.17	1.56	1.09	1.18	1.07	0.63	1.91	1.7	1.98	1.23
2016	1.26	2.55	2.13	0.51	2.87	3.23	1.92	2.05	2.76	2.4	2.5	1.53	1.28	3.09	2.9	2.71	1.75
