# Melvin - Salisbury - QUSP - ITRDB BRIT062
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13751
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13751.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit062-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit062-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit062.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit062.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-05-01
#--------------------
# File_Last_Modified_Date
#   Date: 2012-05-01
#--------------------
# Title
#   Study_Name: Melvin - Salisbury - QUSP - ITRDB BRIT062
#--------------------
# Investigators
#   Investigators: Melvin, T.M.; Briffa, K.R.(https://orcid.org/0000-0003-3323-3639)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Climate Dynamics
#   Published_Title: A millennial long March-July precipitation reconstruction  for southern-central England
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s00382-012-1318-z
#   Full_Citation: Wilson, R., D. Miles, N.J. Loader, T. Melvin, L. Cunningham, 
R. Cooper, and K. Briffa. 2012. 
A millennial long March-July precipitation reconstruction 
for southern-central England. 
Climate Dynamics, Vol. 40, Issue 3-4, pp. 997-1017, February 2013. 
doi:10.1007/s00382-012-1318-z 
#   Abstract: We present a millennial long dendroclimatic reconstruction # of spring/summer precipitation for southern-central England. # Previous research identified a significant moisture stress # signal in ring-width data measured from oak trees growing # in southern England. In this study, we build upon this earlier # work, specifically targeting south-central England, to derive # a well replicated oak ring-width composite chronology using # both living and historical material.  The data-set includes # 352 living trees (AD 1629-2009) and 1540 individual historical # series (AD 663-1925). The period expressed by at least 50 trees # in any year is AD 980-2009.  Calibration experiments identify # the optimal seasonal predictand target as March-July precipitation # (1901-2007: r2 = 0.33). However, comparison with the long Kew # Gardens precipitation record indicates a weakening in tree-growth/# climate response from ~1800 to 1920 which we speculate may be # related to smoke and sulphur dioxide (SO2) emissions at that # time which may have also contributed to a decrease in tree # productivity. The time-series derived using the regional curve # standardisation method to capture lower frequency information # shows a mediaeval period with alternating multi-decade-long dry # and wet periods, with AD 1153-1172 being the wettest reconstructed # 20-year period in the whole record. Drier conditions are prevalent # from ~1300 to the early sixteenth century followed by a period of # increasing precipitation levels. The most recent four centuries # of the record appear similar to the mediaeval period with multiple # decade-long dry and wet periods. The late twentieth century is # the second reconstructed wettest period. These centennial # hydroclimatic trends are in broad agreement with independent # regional scale hydroclimatic reconstructions from tree-ring # (East Anglia), historical, speleothem and peat water level # proxy archives in the United Kingdom and appear coupled # with reconstructed sea surface temperature changes in the # North Atlantic which in turn influence the Atlantic meridional # overturning circulation and westerly airflow across the UK. 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Salisbury
#   Location: United Kingdom
#   Northernmost_Latitude: 51.4
#   Southernmost_Latitude: 51.4
#   Easternmost_Longitude: -1.7
#   Westernmost_Longitude: -1.7
#   Elevation_m: 170
#--------------------
# Data_Collection
#   Collection_Name: BRIT062
#   First_Year: 1797
#   Last_Year: 1968
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 6M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 6M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 9M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 9M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1M1_raw	2M1_raw	3M1_raw	4M1_raw	5M1_raw	6M1_raw	7M1_raw	8M1_raw	9M1_raw	10M_raw
1888	2.01	1.92	1.81	1.98	1.5	2.28	1.62	1.96	2.24	1.9
1889	1.69	1.73	1.63	1.98	1.42	1.42	1.18	1.37	1.19	1.15
1890	1.6	2.29	2.1	2.73	1.59	1.58	0.68	1.7	1.36	1.8
1891	1.76	2.07	1.75	2.09	1.75	1.61	1.3	1.51	1.64	2.03
1892	2.25	2.45	2.08	2.14	1.68	1.73	1.65	1.48	2.41	1.9
1893	2.05	2.19	1.95	1.5	2.46	1.58	1.32	1.05	1.46	1.92
1894	2.34	2.2	1.69	1.73	2.06	2.17	1.21	1.28	1.47	1.88
1895	1.78	1.55	1.59	1.31	1.48	1.71	1.29	1.26	1.34	1.73
1896	1.59	1.35	1.41	1.27	1.39	1.48	1.14	1.05	1.16	1.73
1897	1.99	2.38	2.15	1.43	2.16	2.25	2.7	1.63	1.1	2.36
1898	2.02	2.22	1.93	1.8	2.02	1.87	1.95	1.5	1.01	1.99
1899	2.9	3.25	2.5	1.7	2.02	1.89	2.58	1.54	1.23	1.89
1900	3.12	3.85	2.63	2.04	2.27	2.15	2.35	1.7	1.39	2.38
1901	2.09	2.79	1.91	1.27	1.4	1.65	1.92	1.32	1.05	1.54
1902	1.54	1.73	1.91	1.38	1.63	1.41	1.62	1.32	0.9	1.75
1903	1.64	1.62	1.81	1.4	1.75	1.22	2.04	1.58	0.8	1.33
1904	2.1	1.78	1.98	1.46	1.83	1.24	2.27	1.43	0.9	1.54
1905	2.11	1.5	1.99	1.03	1.54	1.32	1.85	1.31	0.97	1.07
1906	2.12	1.59	1.69	1.09	1.61	1.42	1.85	1.36	0.86	1.21
1907	2.16	1.61	1.67	1.18	1.73	1.62	1.73	1.46	0.96	1.29
1908	2.26	2.28	1.76	1.1	1.86	1.57	1.91	1.6	1.07	1.26
1909	2.35	1.55	1.82	1.01	1.74	1.63	1.56	1.69	1.18	1.28
1910	2.14	2.31	1.8	1.12	1.71	1.52	1.78	1.53	1.13	1.08
1911	1.99	1.51	1.33	0.73	1.4	1.25	1.5	1.24	0.98	0.82
1912	1.54	2.53	1.63	0.99	1.56	1.53	1.94	1.64	1.13	1.19
1913	1.46	2.43	1.53	0.95	1.58	1.41	2.13	1.54	0.91	1.37
1914	2.03	2.65	1.84	1.09	1.59	1.84	1.86	1.58	1.35	2.6
1915	1.31	2.11	1.36	0.94	1.36	1.61	1.89	1.3	1	1.68
1916	0.93	1.18	0.83	0.81	0.87	1.21	1.12	1.04	0.75	1.25
1917	1.24	1.47	1.11	0.71	1.11	1.37	1.56	1.3	0.68	1.38
1918	1.25	1.67	1.34	0.81	1.03	1.52	1.98	1.15	0.65	1.77
1919	1.09	1.33	1.59	0.64	0.82	1.41	1.73	0.95	0.67	1.53
1920	1.34	1.38	2.21	0.64	1.06	1.54	1.27	1.07	0.77	1.66
1921	0.9	1	1.57	0.52	0.75	1.2	1.01	0.81	0.57	1.21
1922	0.91	1.24	1.75	0.49	0.91	1.41	1.22	0.92	0.66	1.53
1923	0.7	0.55	1.04	0.47	0.59	1.16	0.8	0.58	0.41	1
1924	0.74	1.29	1.86	0.5	1.4	1.33	1.19	0.93	0.59	1.22
1925	0.8	1.68	1.97	0.46	1.29	1.5	1.58	1.08	0.65	1.18
1926	1.24	2.36	2.22	0.62	1.31	2	1.61	1.41	0.98	1.49
1927	1.34	3.09	2.44	0.62	1.54	1.95	1.99	1.66	0.98	1.75
1928	1.52	2.7	1.82	0.6	1.58	1.73	1.32	1.5	1.32	1.6
1929	1.63	1.84	2.04	0.63	1.6	1.66	1.4	1.5	1.33	1.56
1930	1.15	1.9	1.65	0.62	1.57	1.43	1.34	1.27	1.23	1.68
1931	1.88	2.6	2.02	0.62	2.15	1.86	1.67	1.39	1.41	2.16
1932	2.04	2.5	1.95	0.54	2.03	1.67	1.72	1.26	1.52	1.39
1933	2.05	2.07	1.5	0.53	1.63	1.62	1.77	1.29	1.12	1.38
1934	1.55	1.59	1.56	0.52	1.31	1.45	1.65	1.34	1.07	1.32
1935	1.53	1.55	1.44	0.54	1.06	1.14	1.66	1.26	1.11	1.06
1936	1.64	1.95	1.79	0.47	1.75	1.37	1.79	1.28	1.16	1.13
1937	1.72	1.91	1.59	0.54	1.4	1.39	1.33	1.17	1.08	1.07
1938	1.16	0.98	1.66	0.43	1.43	1.11	1.04	1.14	0.75	1.1
1939	2.14	2.18	1.98	0.49	1.83	1.59	1.97	1.39	0.95	1.38
1940	1.95	1.56	1.41	0.54	1.61	1.57	1.2	1.22	1.5	1.38
1941	2.02	1.89	1.3	0.55	1.6	1.61	1.36	1.45	1.49	1.3
1942	1.8	1.72	1.34	0.47	1.22	1.52	1.02	1.29	1.42	1.06
1943	1.92	1.7	1.75	0.43	1.52	1.44	1.31	1.25	1.27	1.23
1944	1.75	1.69	1.6	0.39	1.15	1.38	1.13	1.33	1.23	1.04
1945	1.69	1.67	1.87	0.42	1.37	1.5	0.94	1.41	1.33	0.87
1946	1.67	1.4	1.33	0.46	1.19	1.35	0.97	1.22	1.19	0.75
1947	1.37	1.05	1.33	0.4	0.95	1.24	1.09	1.2	1.24	0.75
1948	1.1	1.69	1.4	0.47	1.38	1	0.84	1.34	1.28	0.73
1949	1.56	1.91	1.36	0.48	1.29	1.05	1.19	1.45	1.39	0.7
1950	2.07	2.49	1.97	0.5	2.11	1.48	1.72	1.97	1.99	0.85
1951	1.59	2.11	1.34	0.48	1.53	1.24	1.41	1.63	1.63	0.67
1952	1.31	2.15	1.83	0.44	1.35	1.1	1.44	1.51	1.7	0.71
1953	1.29	1.48	1.54	0.53	1.63	1.17	0.92	1.47	1.58	0.85
1954	1.09	1.6	1.4	0.45	1.22	1.28	0.77	1.5	1.28	0.81
1955	1.08	1.56	1.48	0.44	1.41	1.01	0.73	1.48	1.14	0.86
1956	0.83	1.21	0.96	0.39	0.89	1.02	0.68	1.18	1	0.72
1957	0.81	1.19	0.65	0.33	0.64	0.93	0.57	1.12	0.7	0.53
1958	1.04	1.72	1.38	0.41	1.11	1.04	0.99	1.63	1.04	0.83
1959	1.17	1.67	1.71	0.37	0.98	0.96	1.18	1.59	1.21	0.76
1960	1.61	2.02	2.07	0.51	1.57	1.44	1.5	2.07	2.15	1.43
1961	1.37	2.19	1.61	0.43	1.38	1.14	1.28	1.68	1.9	1.13
1962	1.59	1.98	1.61	0.48	1.48	1.32	1.27	1.81	1.62	1.41
1963	1.86	1.61	1.67	0.52	1.46	1.32	1.19	1.86	1.96	1.48
1964	1.8	1.87	1.56	0.54	1.47	1.3	1.33	1.93	2.24	1.45
1965	1.46	1.23	1.48	0.5	1.51	1.28	0.8	1.49	1.86	1.36
1966	1.56	1.81	1.59	0.38	1.63	1.23	0.86	1.7	1.38	1.25
1967	1.57	1.7	1.46	0.35	1.04	1.19	1	1.48	1.33	1.51
1968	1.51	2.11	1.78	0.42	1.34	1.33	1.37	2.39	1.55	1.63
