# Vitas - Klimbale - PCAB - ITRDB LITH008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5204
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5204.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith008-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith008-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith008.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith008.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Vitas - Klimbale - PCAB - ITRDB LITH008
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Klimbale
#   Location: Lithuania
#   Northernmost_Latitude: 55.85
#   Southernmost_Latitude: 55.85
#   Easternmost_Longitude: 24.47
#   Westernmost_Longitude: 24.47
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: LITH008
#   First_Year: 1849
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KLEM01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLEM30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLEM30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KLEM01_raw	KLEM02_raw	KLEM03_raw	KLEM04_raw	KLEM05_raw	KLEM06_raw	KLEM07_raw	KLEM08_raw	KLEM09_raw	KLEM10_raw	KLEM11_raw	KLEM12_raw	KLEM13_raw	KLEM14_raw	KLEM15_raw	KLEM16_raw	KLEM18_raw	KLEM19_raw	KLEM20_raw	KLEM21_raw	KLEM22_raw	KLEM23_raw	KLEM24_raw	KLEM25_raw	KLEM26_raw	KLEM27_raw	KLEM28_raw	KLEM29_raw	KLEM30_raw
1849	NA	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	0.92	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7	2.32	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.86	1.92	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06	1.48	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.64	1.56	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	1.36	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	1.1	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	1.68	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	0.88	NA	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	1.82	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	0.78	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24	1.7	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	0.96	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA	NA	2.1	1.62	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	1.02	NA	2.98	NA	NA	NA	NA	1.46	NA	NA	NA	2.06	1.72	2.32	1.38	NA	NA	NA	2.36	1.76	NA	NA	NA	NA	NA	NA	NA	1.7
1874	NA	1.02	NA	2.4	NA	NA	1.68	NA	2.6	NA	NA	NA	1.52	2.14	3.16	1.26	NA	NA	NA	1.98	1.42	NA	NA	NA	NA	NA	NA	NA	1.26
1875	NA	0.88	NA	2.08	NA	NA	1.7	NA	2.1	NA	NA	NA	1.08	1.6	2.34	1.18	NA	NA	NA	2.14	1.16	NA	NA	NA	NA	NA	NA	NA	1.62
1876	NA	0.86	NA	3.04	NA	NA	2.32	NA	2.12	NA	NA	NA	1.9	1.32	2.32	1.28	NA	NA	NA	2.46	1.08	NA	1.8	NA	NA	NA	NA	NA	1.9
1877	NA	1.1	NA	3.18	NA	NA	1.78	NA	1.02	1.1	NA	NA	1.9	1.98	2.06	1.16	NA	NA	NA	2.56	1.76	NA	2.5	NA	NA	NA	NA	NA	2.6
1878	NA	1.38	NA	3.48	NA	NA	2	NA	1.12	1.9	NA	NA	2.24	2	1.78	1.24	NA	NA	NA	2.56	2.36	NA	2.5	NA	NA	NA	NA	NA	2.44
1879	NA	1.1	NA	3.36	NA	NA	2.2	NA	1.5	0.9	NA	NA	1.62	1.42	0.9	1.3	NA	NA	NA	2.08	2.34	NA	2.58	NA	NA	NA	NA	NA	1.94
1880	NA	1.7	NA	4.04	NA	NA	2.06	NA	2.58	1.56	NA	NA	1.7	1.46	1.9	1.44	NA	NA	NA	2.46	2.64	NA	3.14	NA	NA	NA	NA	NA	2.56
1881	NA	1.56	NA	2.2	1.58	NA	1.24	NA	1.82	1.18	NA	NA	1.38	1.24	1.7	1.16	NA	NA	1.42	1.44	2.06	NA	2.1	NA	NA	NA	NA	NA	1.86
1882	NA	1.64	NA	2.58	2.1	NA	1.48	NA	2.12	1.12	NA	NA	1.3	1.5	2.66	1.36	NA	NA	0.92	1.7	2.16	NA	2.08	NA	NA	NA	NA	NA	1.9
1883	NA	1.62	NA	2.26	1.48	NA	1.2	NA	1.9	0.8	NA	NA	1.02	1.28	2.14	1.02	NA	NA	0.96	1.3	2.04	1.38	1.78	NA	NA	NA	NA	NA	1.6
1884	NA	1.5	NA	2.92	1.88	NA	1.18	NA	1.9	1.1	NA	NA	1.5	1.58	2.12	1.1	NA	NA	1.14	1.54	2.04	1.44	1.98	NA	NA	NA	NA	NA	1.98
1885	NA	1.22	NA	2.72	1.96	NA	1.24	NA	1.68	0.84	NA	NA	1.26	1.26	1.48	1.1	NA	NA	1.02	1.7	2.3	1.58	1.98	NA	NA	NA	NA	NA	1.8
1886	NA	0.9	NA	2.84	1.48	NA	0.88	NA	1.36	0.66	NA	NA	0.88	1.08	1.22	0.82	NA	NA	1	1.36	2.06	1.42	2.26	NA	NA	NA	NA	NA	2
1887	NA	1.5	NA	2.18	1.48	NA	1.6	NA	1.8	1	NA	NA	1.28	1.1	1.32	1.02	NA	NA	1	1.9	2.08	1.3	2.66	NA	NA	NA	NA	NA	2.38
1888	NA	1.24	NA	1.96	1.44	NA	1.28	NA	1.44	0.68	NA	NA	1.3	1.18	1.48	1.38	NA	NA	1.06	1.76	2.02	1.22	2.56	1.4	NA	NA	NA	NA	2.12
1889	NA	0.96	NA	1.34	0.86	NA	0.94	NA	1.32	0.6	NA	NA	0.58	0.86	0.94	0.9	NA	NA	0.84	1.2	1.72	0.84	1.48	1.22	NA	NA	NA	1.28	1.38
1890	NA	1.14	NA	1.66	1.14	NA	1.04	NA	1.78	1	NA	NA	0.98	1.52	0.98	0.88	1.04	NA	1.14	1.3	2.42	1.14	2	2.06	NA	1.7	NA	2.32	1.72
1891	NA	1.2	NA	1.3	1.36	2.16	0.96	NA	1.92	1.7	NA	NA	1.14	1.42	1.54	1	1.46	NA	1.3	1.26	2.06	1.02	1.6	2.82	NA	1.74	NA	2.16	2.3
1892	NA	1.36	NA	1.48	1.46	1.98	0.94	NA	1.64	1.78	NA	NA	1.1	1.42	1.3	1.18	1.5	NA	1.22	1.12	1.88	1.36	2.24	2.82	1.66	1.34	NA	2.1	2.48
1893	NA	1.36	NA	1.6	1.06	2.1	1.26	NA	1.64	1.52	NA	NA	1.24	1.2	1.08	1.12	1.54	1.88	1.2	1.28	1.24	1.42	2.62	2.82	1.66	1.4	NA	2.02	2.12
