# Hartl - Nationalpark Kalkalpen, Schwarzkogel - LADE - ITRDB AUT143
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37505
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37505.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut143-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut143.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut143.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Nationalpark Kalkalpen, Schwarzkogel - LADE - ITRDB AUT143
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Nationalpark Kalkalpen, Schwarzkogel
#   Location: Austria
#   Northernmost_Latitude: 47.754
#   Southernmost_Latitude: 47.754
#   Easternmost_Longitude: 14.438
#   Westernmost_Longitude: 14.438
#   Elevation_m: 1150
#--------------------
# Data_Collection
#   Collection_Name: AUT143
#   First_Year: 1804
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NKSK901C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK901C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK901O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK901O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK903C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK903C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK903O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK903O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK904C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK904C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK904O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK904O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK905C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK905C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK905O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK905O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK907C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK907C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK907O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK907O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK908C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK908C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK908O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK908O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK909C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK909C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK909O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK909O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK910C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK910C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK910O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK910O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK913C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK913C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK913O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK913O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK914C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK914C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK914O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK914O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NKSK901C_raw	NKSK901O_raw	NKSK903C_raw	NKSK903O_raw	NKSK904C_raw	NKSK904O_raw	NKSK905C_raw	NKSK905O_raw	NKSK907C_raw	NKSK907O_raw	NKSK908C_raw	NKSK908O_raw	NKSK909C_raw	NKSK909O_raw	NKSK910C_raw	NKSK910O_raw	NKSK913C_raw	NKSK913O_raw	NKSK914C_raw	NKSK914O_raw
1804	NA	NA	NA	NA	NA	NA	NA	NA	3.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	2.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	3.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	3.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	3.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	4.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	2.6	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	3.32	3.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	2.45	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	2.34	3.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	2.41	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	2.92	2.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	2.63	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	2.88	3.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	0.83	NA	2.71	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	1.37	NA	3.49	3.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	0.64	NA	2.54	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	2.03	NA	1.65	2.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	2.41	NA	0.66	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	2.08	NA	1.5	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.53
1829	NA	NA	NA	NA	NA	NA	2.88	4.8	1.8	2.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.05
1830	NA	NA	NA	NA	NA	NA	2.44	5.05	2.6	4.07	NA	NA	NA	NA	NA	NA	NA	NA	3.96	4.33
1831	NA	NA	NA	NA	NA	NA	3.03	4.19	1.88	4.63	NA	NA	NA	NA	NA	NA	NA	NA	3.66	3.83
1832	NA	NA	NA	3.92	NA	NA	3.36	3.72	2.05	2.7	3.24	3.82	4.79	NA	NA	NA	NA	NA	3.75	3.61
1833	NA	NA	NA	4.53	NA	NA	4	4.44	1.5	2.21	3.81	4.55	5.29	NA	NA	4.07	NA	NA	3.59	4.16
1834	NA	NA	NA	3.18	NA	NA	4.33	3.26	1.31	1.64	3.23	2.9	3.55	NA	NA	2.28	NA	NA	2.37	2.58
1835	NA	NA	2.85	1.96	NA	NA	3.2	2.45	1.04	1.05	3.01	2.79	3.23	NA	NA	1.99	NA	NA	2.13	2.64
1836	NA	NA	2.78	2.13	NA	NA	2.71	1.91	1.09	1.09	3.46	2.53	3.07	3.47	1.3	1.35	NA	NA	1.93	2.36
1837	NA	NA	3	2.49	NA	NA	2.62	2.49	1.09	1.38	3.38	2.84	2.82	3.47	2.36	2.04	NA	NA	2	2.53
1838	NA	NA	3.05	2.78	NA	NA	3.28	2.46	1.45	1.78	3.62	3.42	3.53	3.7	2.94	2.63	NA	NA	2.08	2.51
1839	NA	NA	2.71	2.05	NA	NA	2.7	2.19	0.96	1.34	2.63	2.58	2.74	3.81	2.31	2.02	NA	NA	1.38	2.06
1840	NA	NA	3.1	2.24	NA	NA	1.66	1.48	0.51	0.9	2.76	3.36	2.99	3.91	3.13	2.34	NA	NA	2.19	2.62
1841	3.94	NA	2.75	1.79	5.7	2.45	2.17	2.03	0.75	1.29	2.31	3.3	2.48	3.69	1.99	1.84	NA	NA	1.74	2.24
1842	4.48	NA	2.65	2.29	4.2	2.56	2.77	2.52	1.23	1.9	2.64	2.9	3.56	4.04	2.85	2.69	NA	NA	2.14	2.49
1843	2.6	NA	1.9	1.54	2.5	2.27	1.53	1.72	1.33	1.32	2.39	2.65	2.64	3.18	2.64	2.15	NA	NA	1.99	2.28
1844	2.99	NA	1.44	1.1	3.46	2.81	1.36	1.56	1.09	1.32	2.31	2.35	2.4	3.27	1.81	1.45	NA	NA	1.95	2.08
1845	3.49	NA	1.55	1.38	4.04	3.4	1.85	2.13	1.1	1.38	2.2	2.19	1.95	2.9	2.12	1.68	NA	NA	1.77	2.03
1846	2.95	NA	2.44	1.57	5.84	3.93	2.28	2.37	1.26	1.36	2.32	2.51	2.5	4.34	2.92	2.29	NA	NA	2.36	2.3
1847	3.08	NA	2.7	1.98	5.17	3.53	2.59	2.63	1.43	1.34	3.41	2.8	2.68	4.52	2.94	2.57	NA	NA	2.73	2.54
1848	2.43	NA	2.97	1.47	3.71	3.42	2.98	1.88	1.19	1.57	2.71	2.45	2.51	4.25	2.8	2.36	NA	1.01	2.36	2.09
1849	2.5	NA	2.67	1.28	3.76	3.49	2	1.21	1.05	1.18	2.73	2.56	2.76	3.64	3.06	2.66	NA	1.23	2.72	2.19
1850	3.42	NA	2.91	1.7	4.33	3.31	2.63	2.49	1.19	1.39	2.96	2.82	3.12	3.62	2.93	2.91	NA	1.42	2.86	2.28
1851	4	NA	3.11	1.8	4.43	3.39	2.82	2.44	1.12	1.2	2.75	2.01	2.89	3.39	2.95	2.15	NA	1.41	2.49	2.21
1852	3.69	NA	2.81	1.76	3.73	3.11	2.43	2.22	1.27	1.41	2.25	2.11	2.66	2.58	2.32	2.68	NA	1.58	2.18	2.02
1853	3.26	NA	1.94	1.71	3.46	2.08	1.82	1.38	0.92	1.14	2.06	1.83	2.28	2.52	2.1	1.96	NA	1.06	1.83	1.71
1854	2.3	2.05	1.65	1.66	2.99	2.21	1.57	1.44	0.74	1.47	1.64	2.17	2.58	2.18	1.7	1.88	NA	1.18	2.16	1.57
1855	2.39	2.3	1.9	1.69	3.52	2.1	1.69	1.57	1.17	1.18	1.48	2.07	2.71	2.31	1.85	1.77	NA	0.99	1.62	1.67
1856	2.81	2.95	1.86	1.64	3.51	1.9	1.18	1.37	0.97	1.42	1.48	2.1	3.22	2.76	2.34	2.01	NA	1.4	2.14	1.58
1857	2.16	1.93	1.49	1.23	2.16	1.55	0.97	1.04	0.89	1.24	1.2	1.5	2.84	1.79	1.73	1.58	NA	1.16	1.45	1.32
1858	2.68	2.66	1.51	1.55	2.31	1.83	1.06	1.32	0.79	1.25	1.27	1.67	3.04	2.16	1.45	1.77	NA	1.43	1.93	1.41
