# Linderholm - Lake Ånn Basin - PISY - ITRDB SWED322
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6135
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6135.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed322-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed322-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed322.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed322.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-05
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-05
#--------------------
# Title
#   Study_Name: Linderholm - Lake Ånn Basin - PISY - ITRDB SWED322
#--------------------
# Investigators
#   Investigators: Linderholm, H.W.(https://orcid.org/0000-0002-1522-8919)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lake Ånn Basin
#   Location: Sweden
#   Northernmost_Latitude: 63.25
#   Southernmost_Latitude: 63.25
#   Easternmost_Longitude: 12.42
#   Westernmost_Longitude: 12.42
#   Elevation_m: 530
#--------------------
# Data_Collection
#   Collection_Name: SWED322
#   First_Year: 1777
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OVDP0019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0049_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0049; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0059_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0059; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0069_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0069; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0099_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0099; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0109_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0109; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OVDP0119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OVDP0119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0059_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0059; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0069_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0069; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0099_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0099; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0109_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0109; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VMFP0119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VMFP0119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OVDP0019_raw	OVDP0029_raw	OVDP0039_raw	OVDP0049_raw	OVDP0059_raw	OVDP0069_raw	OVDP0079_raw	OVDP0089_raw	OVDP0099_raw	OVDP0109_raw	OVDP0119_raw	VMFP0019_raw	VMFP0029_raw	VMFP0039_raw	VMFP0059_raw	VMFP0069_raw	VMFP0079_raw	VMFP0089_raw	VMFP0099_raw	VMFP0109_raw	VMFP0119_raw
1777	NA	NA	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	NA	NA	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	1.49	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	2.19	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	1.6	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	1.57	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA
1788	NA	NA	2.09	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA
1789	NA	NA	2.41	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA
1790	NA	NA	1.64	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA
1791	NA	NA	1.63	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA
1792	NA	NA	2.19	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA
1793	NA	NA	1.68	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA
1794	NA	NA	1.81	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA
1795	NA	NA	1.48	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA
1796	NA	NA	1.34	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA
1797	NA	NA	1.35	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA
1798	NA	NA	1.72	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA
1799	NA	NA	2.02	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA	NA
1800	NA	NA	1.36	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA
1801	NA	NA	1.71	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA
1802	NA	NA	1.37	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA
1803	NA	NA	0.84	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA
1804	NA	NA	2.04	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA
1805	NA	NA	2.37	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA
1806	NA	NA	1.82	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA
1807	NA	NA	1.38	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA
1808	NA	NA	1.58	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	NA	NA	NA	NA	NA	NA
1809	NA	NA	1.67	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA
1810	NA	NA	1.16	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	1.5	NA
1811	NA	NA	1.3	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	2.43	NA
1812	NA	NA	0.95	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	1.43	NA
1813	NA	NA	0.72	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	0.81	NA
1814	NA	NA	0.93	NA	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	1.21	NA
1815	NA	1.06	0.82	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	1.26	NA
1816	NA	1.48	0.84	NA	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	NA	NA	NA	NA	1.25	NA
1817	NA	1.5	0.81	NA	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	1.22	NA
1818	NA	1.83	1.25	NA	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	1.06	NA
1819	NA	1.9	2.06	NA	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	NA	NA	NA	NA	1.39	NA
1820	NA	1.52	1.18	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	1.61	NA
1821	NA	1.01	0.58	NA	0.9	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	1.12	NA
1822	NA	0.8	0.6	NA	0.96	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	2.22	1.19	NA
1823	NA	1.32	0.95	NA	1.66	0.32	NA	NA	NA	NA	NA	0.83	NA	NA	0.87	NA	NA	NA	1.3	1.52	NA
1824	NA	1.12	0.72	NA	1.1	0.23	NA	NA	NA	NA	NA	0.93	NA	NA	0.88	NA	NA	NA	0.78	1.2	NA
1825	NA	0.96	0.79	NA	0.87	0.12	NA	NA	NA	NA	NA	0.39	NA	NA	0.88	NA	NA	NA	1.7	1.24	NA
1826	NA	1.54	0.94	NA	1.57	0.16	NA	NA	NA	NA	NA	0.97	NA	NA	1.68	NA	NA	NA	1.27	1.74	NA
1827	NA	1.55	0.85	NA	1.32	0.23	NA	NA	NA	NA	NA	0.93	NA	NA	1.42	NA	NA	NA	1.23	1.72	NA
1828	NA	0.85	0.83	NA	1.47	0.16	NA	NA	NA	NA	NA	0.82	NA	NA	1.43	NA	NA	NA	1.31	1.39	2.88
1829	NA	0.87	0.92	NA	1.23	0.27	NA	NA	NA	NA	NA	0.99	NA	NA	1.2	NA	NA	NA	1.62	1.18	3.1
1830	NA	0.8	0.71	NA	0.99	0.4	NA	NA	NA	NA	NA	0.76	1.95	NA	1.09	NA	NA	NA	1.07	0.93	2.65
1831	NA	1.06	0.73	NA	1.32	0.52	NA	NA	NA	NA	NA	0.88	2.76	NA	1.47	NA	NA	NA	2.4	1.38	2.84
1832	NA	0.97	0.59	NA	1.24	0.6	NA	NA	NA	NA	NA	0.99	1.81	NA	0.93	NA	NA	NA	1.84	1.32	1.94
1833	NA	1.12	0.84	NA	1.84	1.16	NA	NA	NA	NA	NA	1.31	2.63	NA	1.51	NA	NA	NA	2.5	1.79	2.76
1834	NA	1.11	0.63	NA	1.78	2.42	NA	NA	NA	NA	NA	1.51	2.64	NA	1.46	NA	NA	NA	2.34	1.65	2.37
1835	NA	1.16	0.41	NA	0.95	2.21	NA	NA	NA	NA	NA	1.2	2.47	NA	0.86	NA	NA	NA	1.99	1.2	1.51
1836	NA	0.55	0.4	NA	1.3	1.54	NA	NA	NA	NA	NA	1.35	1.96	NA	0.94	NA	NA	NA	1.07	1.37	1.31
1837	NA	0.5	0.35	NA	0.98	1.31	NA	NA	NA	NA	NA	0.88	1.81	NA	0.39	NA	NA	NA	0.8	0.39	0.91
1838	NA	0.59	0.6	NA	1.13	1.24	NA	NA	1.22	NA	NA	0.73	1.53	NA	0.8	NA	NA	NA	0.64	0.73	1.06
1839	NA	0.24	0.34	NA	0.69	0.84	0.52	NA	0.15	NA	NA	0.5	1.44	NA	0.53	NA	NA	NA	0.57	0.57	1.29
1840	NA	0.39	0.22	NA	0.53	0.52	0.52	NA	0.44	NA	NA	0.57	0.56	NA	0.46	NA	NA	NA	0.38	0.76	1.17
1841	NA	0.63	0.19	NA	0.63	0.42	0.6	NA	0.81	NA	NA	0.47	0.85	NA	0.59	NA	NA	NA	0.58	0.52	1.49
1842	NA	0.85	0.41	NA	1.14	0.57	0.7	NA	0.61	NA	NA	0.43	1.15	NA	0.8	NA	NA	NA	0.81	0.75	1.9
1843	NA	0.88	0.29	NA	1.39	0.68	0.78	NA	0.44	NA	NA	0.25	0.66	NA	0.44	NA	NA	NA	0.79	0.45	1.51
1844	NA	0.75	0.21	NA	0.97	0.64	0.69	NA	0.34	NA	NA	0.26	0.64	NA	0.21	NA	NA	NA	0.58	0.52	0.83
1845	NA	1.12	0.41	NA	1.36	1.3	0.98	NA	0.86	NA	NA	0.57	1.84	NA	0.71	NA	NA	NA	0.56	0.78	1.21
1846	NA	1.14	0.29	NA	0.94	1.31	1	NA	0.57	1.07	NA	0.55	1.73	NA	0.87	NA	NA	NA	0.52	0.52	1.55
1847	NA	1.29	0.39	NA	0.85	1.72	1.22	NA	1.03	1.44	NA	0.78	1.55	NA	0.99	NA	NA	NA	0.96	0.92	2.3
1848	NA	1.31	0.37	NA	0.83	1.66	1.03	NA	0.73	1.12	NA	0.78	1.61	NA	0.75	NA	NA	NA	0.94	0.63	1.96
1849	NA	0.73	0.21	NA	0.67	1.05	0.89	NA	0.29	0.65	NA	0.52	1.12	NA	0.51	NA	NA	0.92	0.51	0.39	1.23
