# Schweingruber - Nizza Foret d'Aillon - PCAB - ITRDB FRAN018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4557
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4557.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran018l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran018l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran018l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran018l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nizza Foret d'Aillon - PCAB - ITRDB FRAN018
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nizza Foret d'Aillon
#   Location: France
#   Northernmost_Latitude: 43.88
#   Southernmost_Latitude: 43.88
#   Easternmost_Longitude: 7.33
#   Westernmost_Longitude: 7.33
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: FRAN018
#   First_Year: 1795
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 260110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260180_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260180; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260190_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260190; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260200_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260200; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	260110_raw	260120_raw	260130_raw	260140_raw	260150_raw	260160_raw	260170_raw	260180_raw	260190_raw	260200_raw
1795	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA
1828	NA	NA	NA	NA	0.7	0.59	0.68	NA	NA	NA
1829	NA	NA	NA	NA	0.75	0.54	0.83	0.38	NA	NA
1830	NA	NA	NA	NA	0.7	0.52	0.96	0.81	NA	NA
1831	NA	NA	NA	NA	0.81	0.75	0.35	0.55	NA	NA
1832	NA	NA	NA	NA	0.6	0.45	0.37	0.33	NA	NA
1833	NA	NA	NA	NA	0.58	0.42	0.39	0.35	NA	NA
1834	NA	NA	NA	NA	0.38	0.35	0.44	0.45	NA	NA
1835	NA	NA	NA	NA	0.56	0.44	0.37	0.66	NA	NA
1836	NA	NA	NA	NA	0.43	0.36	0.27	0.42	NA	NA
1837	NA	NA	NA	NA	0.4	0.31	0.19	0.27	NA	NA
1838	NA	NA	NA	NA	0.39	0.41	0.37	0.29	NA	NA
1839	NA	NA	NA	NA	0.59	0.5	0.36	0.28	NA	NA
1840	NA	NA	NA	NA	0.56	0.38	0.31	0.28	NA	NA
1841	NA	NA	NA	NA	0.57	0.52	0.39	0.52	NA	NA
1842	0.6	NA	NA	NA	0.45	0.38	0.18	0.35	NA	NA
1843	0.5	0.52	NA	NA	0.48	0.46	0.26	0.49	NA	NA
1844	0.64	0.69	NA	NA	0.52	0.46	0.21	0.38	NA	NA
1845	0.54	0.58	NA	NA	0.41	0.41	0.18	0.36	NA	NA
1846	0.64	0.67	NA	NA	0.43	0.44	0.47	0.56	NA	NA
1847	0.71	0.76	NA	NA	0.64	0.47	0.3	0.36	NA	NA
1848	0.56	0.47	NA	NA	0.53	0.33	0.54	0.42	NA	NA
1849	0.48	0.37	NA	NA	0.41	0.29	0.9	0.24	NA	NA
1850	0.57	0.36	NA	NA	0.53	0.36	0.73	0.38	NA	NA
1851	0.56	0.51	NA	NA	0.52	0.35	0.71	0.41	NA	NA
1852	0.52	0.47	NA	NA	0.46	0.31	0.44	0.33	0.68	NA
1853	0.45	0.29	NA	NA	0.53	0.16	0.54	0.36	0.69	NA
1854	0.74	0.39	NA	NA	0.57	0.35	1.04	0.42	1.4	NA
1855	0.54	0.34	NA	NA	0.52	0.31	0.8	0.35	0.6	NA
1856	0.61	0.37	NA	NA	0.55	0.31	1.26	0.35	0.64	NA
1857	0.66	0.51	NA	NA	0.57	0.33	1.14	0.44	0.5	NA
1858	0.76	0.5	NA	NA	0.58	0.34	0.77	0.63	0.43	NA
1859	0.58	0.45	NA	0.29	0.42	0.29	0.87	0.49	0.3	NA
1860	0.36	0.33	NA	0.28	0.4	0.36	0.44	0.46	0.26	NA
1861	0.74	0.42	NA	0.37	0.5	0.31	0.55	0.6	0.35	NA
1862	0.75	0.36	NA	0.4	0.51	0.37	0.42	0.43	0.32	NA
1863	0.66	0.34	NA	0.25	0.44	0.3	0.3	0.27	0.31	NA
1864	0.77	0.69	NA	0.35	0.51	0.35	0.49	0.54	0.31	NA
1865	0.71	0.57	NA	0.35	0.47	0.29	0.29	0.73	0.34	NA
