# Büntgen - Rygiebopotokusza - PCAB - ITRDB POLA034
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16782
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16782.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola034-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; pola034-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola034.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/pola034.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - Rygiebopotokusza - PCAB - ITRDB POLA034
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Nievergelt, D.; Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rygiebopotokusza
#   Location: Poland
#   Northernmost_Latitude: 49.2333
#   Southernmost_Latitude: 49.2333
#   Easternmost_Longitude: 20.0833
#   Westernmost_Longitude: 20.0833
#   Elevation_m: 1420
#--------------------
# Data_Collection
#   Collection_Name: POLA034
#   First_Year: 1862
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 5_2a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_2a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_2b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_2b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_6b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_6b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_16b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_16b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_20a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_20a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_22a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_22a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_43b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_43b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_51b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_51b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_52a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_52a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_52b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_52b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_65a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_65a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_74a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_74a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_78a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_78a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5_78b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5_78b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	5_2a_raw	5_2b_raw	5_6b_raw	5_11a_raw	5_14b_raw	5_16b_raw	5_20a_raw	5_22a_raw	5_43b_raw	5_51b_raw	5_52a_raw	5_52b_raw	5_65a_raw	5_74a_raw	5_78a_raw	5_78b_raw
1913	1.08	0.94	1.3	1.96	1.45	1.31	1.32	2.67	2.89	1.33	1.36	1.02	1.62	0.9	0.74	0.84
1914	1.44	1.16	1.8	1.18	1.36	1.09	1.59	1.54	1.44	1.39	1.42	1.28	1.1	1.11	0.63	0.93
1915	1.68	1.38	1.97	1.5	1.58	1.46	1.53	2.2	1.46	1.66	1.61	1.91	1.37	1.14	0.82	0.92
1916	1.75	1.47	2.36	1.55	1.76	1.79	1.65	2.43	1.39	1.57	1.68	2.05	1.52	1.06	0.98	1.04
1917	1.99	1.37	2.12	1.81	1.79	1.65	1.72	2.24	1.63	1.48	1.51	1.73	1.44	1.09	0.8	0.8
1918	1.48	1.11	1.81	1.82	1.38	1.26	1.31	2.33	1.43	1.16	1.24	1.41	1.22	1.06	0.52	0.55
1919	1.62	1.21	1.54	1.38	1.44	1.29	1.22	1.92	1.37	1.27	1.19	1.01	0.94	1.11	0.72	0.75
1920	1.28	1.03	1.04	1.36	1.1	0.96	1.17	1.75	1.19	1	0.79	0.87	1.03	0.84	0.47	0.63
1921	1.35	1.13	1.03	1.14	1	1.08	0.99	1.52	1.15	0.85	0.93	0.98	0.74	0.75	0.45	0.43
1922	1.25	1.05	1.12	1.1	1.35	1.13	1.22	1.76	1.28	1.18	1.34	1.16	0.96	0.72	0.77	0.71
1923	1.11	0.89	1.12	1.1	1.05	1.06	1.28	2.12	1.08	1.27	1.44	1.37	1.11	0.82	0.73	0.64
1924	1.26	1.18	1.48	1.49	1.29	1.1	1.16	1.93	1.22	1.5	1.59	1.34	1.29	0.95	0.66	1
1925	1.32	1.01	1.33	1.69	1.18	1.32	1.47	1.55	1.21	1.47	1.36	1.26	1.28	1.03	1.05	1.1
1926	1.17	1.06	1.74	1.41	1.26	1.23	1.28	1.65	1.25	1.66	1.65	1.16	1.36	1.02	0.7	1.08
1927	1.41	1.15	1.39	1.44	1.16	1.05	1.19	1.56	1.11	1.63	1.55	1.27	1.02	0.63	0.82	1.08
1928	1.33	1.1	1.66	1.14	1.27	0.87	1.07	1.56	1.16	1.39	1.46	1.14	1.01	0.66	0.51	0.83
1929	1.25	0.94	1.25	1.12	0.99	0.87	0.8	1.5	0.92	1.14	1.48	1.12	0.63	0.41	0.33	0.48
1930	1.54	1.21	1.41	1.63	1.5	1.46	1.24	1.54	0.95	1.57	1.37	1.28	1.16	0.64	0.43	0.55
1931	1.13	0.92	1.64	1.76	1.32	1.4	1.16	1.68	1.13	1.71	1.11	1.3	0.96	0.75	0.33	0.6
1932	0.99	1.04	1.52	1.75	1.29	1.31	1.14	1.92	0.98	1.45	1.03	1.05	1.03	0.89	0.41	0.44
1933	0.63	0.81	1.04	1.27	0.93	0.76	0.9	1.29	0.82	0.95	1.34	1.13	0.64	0.55	0.44	0.41
1934	0.73	0.69	0.9	1.04	0.89	0.83	0.87	1.26	0.73	1.05	0.88	0.83	0.85	0.58	0.4	0.55
1935	0.93	0.88	1.07	1.24	0.95	0.86	0.94	1.17	0.98	1.12	1.33	0.87	0.77	0.71	0.26	0.49
1936	0.83	1.04	1.18	1.38	1.5	1.09	1.21	1.54	1	1.49	1.52	0.98	0.93	0.75	0.54	0.67
1937	0.95	1	1.17	1.48	1.24	0.72	1.23	1.64	0.99	1.4	1.69	0.99	1.05	0.79	0.61	0.64
1938	1	0.87	1.04	1.05	1.28	0.78	1.03	1.39	0.84	1.08	1.56	0.86	0.93	0.86	0.49	0.55
1939	1.31	1.07	1.84	1.05	1.62	1.09	0.97	1.73	0.83	1.09	1.64	1.12	1.08	0.94	0.55	0.52
1940	1.19	1.12	1.55	1.09	1.58	0.77	0.87	1.43	0.78	1.16	1.63	1.11	1.22	0.96	0.56	0.63
1941	1.14	1.16	1.64	1.69	1.67	0.91	1.15	1.23	1.09	1.25	1.86	1.15	1.08	0.99	0.73	0.67
1942	1.15	0.9	1.35	1.4	1.94	0.82	1.31	1.57	0.98	1.17	1.94	1.22	1.08	1.32	0.38	0.62
1943	0.83	0.75	1.05	1.11	1.61	0.53	0.77	1.06	0.65	0.92	1.3	0.94	0.93	0.63	0.29	0.37
1944	1.12	1.06	1.06	1.11	1.46	0.73	1.05	1.59	0.9	1.11	1.65	1.09	1.32	0.73	0.25	0.39
1945	1.15	0.96	1.4	1.25	1.45	0.72	1.29	1.63	1.08	1.19	1.71	1.12	1.3	0.71	0.29	0.21
1946	1.18	0.74	1.92	1.22	2.16	1.12	1.48	1.78	1.34	1.59	1.97	1.28	1.38	1.11	0.42	0.42
1947	0.81	0.69	1.19	0.84	1.52	0.65	1.06	1.33	0.79	0.98	1.12	0.86	0.93	0.73	0.35	0.29
1948	0.69	0.51	0.87	0.83	1.12	0.47	0.83	0.7	0.7	0.8	0.82	0.69	0.73	0.55	0.16	0.19
1949	0.66	0.55	0.99	0.77	1.11	0.56	0.68	0.96	0.61	0.65	0.85	0.47	0.66	0.35	0.16	0.16
1950	0.8	0.75	1.11	1	1.22	0.74	0.71	1.08	0.83	0.84	1.02	0.62	0.92	0.72	0.26	0.32
1951	0.9	0.76	1.02	1.21	1.39	0.63	0.85	1.05	0.73	0.65	1.07	0.55	0.74	0.71	0.18	0.26
1952	0.95	0.89	1.15	1.01	1.6	0.78	0.86	1.26	1	0.73	1.2	0.53	1.07	0.66	0.27	0.34
1953	1	0.94	1.16	1.27	1.2	0.83	0.92	1.52	0.96	0.8	1.32	0.7	1.1	0.88	0.3	0.41
1954	1.04	0.92	1.12	1.29	1.38	0.98	1.04	1.28	1.08	1.02	1.46	0.7	1.44	0.83	0.34	0.34
1955	1.04	0.94	1.43	1.15	1.62	1.11	0.9	1.33	1.06	1.13	1.6	0.58	1.21	1.03	0.37	0.33
1956	0.95	0.9	1.2	1.03	1.5	0.93	0.78	1.26	1.05	1	1.35	0.93	1.16	0.79	0.26	0.31
1957	1.25	1.17	1.52	1.31	1.48	0.91	0.84	1.62	1.05	1.39	1.47	0.99	1.28	1.15	0.34	0.57
1958	0.87	0.78	1.05	1.34	1.08	0.82	0.63	1.11	0.71	0.93	1.33	1.05	0.89	0.53	0.21	0.31
1959	1.14	0.99	1.22	1.53	1.35	0.93	0.71	0.89	0.76	0.8	1.25	1.12	1.44	0.7	0.28	0.35
1960	1.06	0.73	1.15	0.99	0.99	0.91	0.8	0.88	0.82	1.08	1.16	0.94	1.04	0.67	0.27	0.32
1961	1.55	1.03	1.75	1.27	1.24	1.09	0.93	1.29	0.81	1.12	1.38	0.97	1.25	0.84	0.3	0.39
1962	1.11	0.86	1.74	1.05	1.09	1.19	0.97	1.33	0.69	0.92	1.18	0.64	1.21	0.88	0.22	0.38
1963	1.19	0.84	1.5	1.17	1.24	1.13	1.01	1.65	0.59	1.13	1.3	0.54	0.92	1.01	0.27	0.39
1964	0.66	0.58	0.98	0.71	1.09	0.71	0.74	1.28	0.53	0.61	0.9	0.36	0.67	0.73	0.19	0.23
1965	0.75	0.58	0.95	0.71	1.02	0.87	0.67	1.26	0.5	0.63	1.08	0.44	0.65	0.61	0.21	0.28
1966	1.31	0.77	1.23	1.13	1.13	1.74	1.13	1.53	0.54	1.05	1.18	0.68	1.02	0.89	0.17	0.29
1967	0.88	0.64	0.91	0.97	1.51	1.09	1	1.54	0.5	0.9	0.73	0.79	0.77	0.93	0.24	0.46
1968	1.33	0.79	1.11	0.85	1.08	1.43	0.85	1.5	0.45	0.37	0.85	0.98	1.33	1.01	0.35	0.3
1969	1.09	0.79	1.03	0.94	1.21	1.07	0.7	1.19	0.56	0.49	0.86	1.09	1.31	0.92	0.21	0.25
1970	0.85	0.78	0.82	0.86	0.8	0.89	0.77	0.92	0.44	0.8	0.76	0.82	0.98	0.86	0.17	0.38
1971	0.48	0.5	0.73	0.9	0.97	0.69	0.66	0.98	0.66	0.52	0.75	0.76	1.04	0.73	0.13	0.32
1972	0.51	0.73	0.9	0.84	0.97	0.67	0.62	0.89	0.65	0.58	1	0.95	0.92	0.84	0.18	0.25
1973	0.57	0.56	0.85	0.87	1.08	0.75	0.75	0.67	0.65	0.58	0.8	0.94	0.96	0.79	0.15	0.33
1974	0.47	0.49	0.74	0.73	0.78	0.74	0.62	0.77	0.64	0.74	0.98	0.87	0.85	0.71	0.14	0.28
1975	0.54	0.66	1.08	0.88	1.07	1.05	0.62	0.89	0.84	0.59	1.48	1.12	0.79	1	0.16	0.35
