# Schweingruber - Riederalp VS Binna - LADE - ITRDB SWIT139
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4611
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4611.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit139p-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit139p-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit139p.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit139p.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Riederalp VS Binna - LADE - ITRDB SWIT139
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Riederalp VS Binna
#   Location: Switzerland
#   Northernmost_Latitude: 46.37
#   Southernmost_Latitude: 46.37
#   Easternmost_Longitude: 8.03
#   Westernmost_Longitude: 8.03
#   Elevation_m: 1800
#--------------------
# Data_Collection
#   Collection_Name: SWIT139
#   First_Year: 1877
#   Last_Year: 1973
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood percent
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 211070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211073_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211073; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211074_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211074; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211075_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211075; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211076_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211076; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211077_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211077; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211078_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211078; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 211082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 211082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	211070_raw	211071_raw	211072_raw	211073_raw	211074_raw	211075_raw	211076_raw	211077_raw	211078_raw	211079_raw	211080_raw	211081_raw	211082_raw
1877	NA	NA	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	2.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	3.13	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	3.71	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	3.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	3.73	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	4.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	3.29	2.22	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	3.31	2.95	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	3.5	2.54	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	3.22	2.5	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	3.59	2.61	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	3.96	2.73	NA	NA	NA	NA	NA	NA	NA	NA
1898	3.79	NA	NA	3.98	2.73	NA	NA	NA	NA	NA	NA	NA	NA
1899	4.14	NA	NA	3.41	2.62	NA	3.52	NA	NA	1.81	3.42	NA	NA
1900	3.45	NA	NA	3.68	2.32	NA	2.81	NA	NA	2.33	3.56	NA	NA
1901	4.11	NA	NA	3.68	2.5	NA	2.77	NA	NA	3.64	3.45	NA	NA
1902	3.55	NA	NA	4.14	3.1	NA	2.87	NA	NA	3.85	3.35	NA	NA
1903	3.31	NA	NA	3.65	2.93	NA	2.72	NA	NA	3.47	3.43	NA	NA
1904	3.67	NA	NA	3.56	2.88	NA	2.47	NA	NA	2.72	3.04	2.56	NA
1905	3.63	NA	NA	3.27	3.65	NA	2.73	NA	NA	3.11	4.48	4.39	NA
1906	3.41	NA	NA	4.06	3.81	NA	2.37	NA	NA	3.58	4.25	4.51	NA
1907	3.89	NA	NA	3.68	4.03	NA	3.05	NA	NA	3.62	4.27	3.9	NA
1908	3.63	NA	NA	3.75	3.1	NA	2.62	NA	1.95	2.34	3.49	3.32	NA
1909	3.44	NA	4.31	4.5	3.01	NA	2.24	NA	2.87	3.4	3.99	3.1	NA
1910	2.68	NA	3.72	3.91	3.07	NA	1.91	NA	2.39	2.83	3.59	3.15	NA
1911	3.3	NA	3.48	3.17	2.07	NA	2.25	NA	2.09	1.51	3.57	2.88	NA
1912	3.84	3.65	4.6	4.84	3.13	NA	2.95	NA	3.66	3.95	4.26	3.73	NA
1913	3.19	2.34	2.87	3.82	2.41	NA	2.56	NA	2.99	4.46	3.55	3.31	NA
1914	3.81	3.03	3.29	4	2.9	NA	2.55	NA	3.85	3.8	4.35	3.85	NA
1915	4.69	3.75	4.84	4.48	3.1	3.26	2.9	NA	3.1	2.9	3.98	4.04	NA
1916	3.66	3.09	4.06	3.71	2.56	2.76	2.72	NA	2.65	3.4	3.97	3.64	NA
1917	3.3	3.12	3.89	3.9	3.03	3.1	2.41	NA	2.82	2.84	3.43	3.43	NA
1918	3.71	3.47	3.92	2.92	2.96	2.45	1.76	NA	2.92	2.88	4.25	4.02	NA
1919	3.53	3.66	3.45	2.79	3.16	3.21	2.1	NA	4.5	3.02	3.33	2.98	NA
1920	4.33	4.61	4.97	3.95	3.45	3.51	2.53	NA	3.51	4.28	4.56	4.43	NA
1921	3.29	3.12	4.2	2.67	3.12	3.1	2.18	NA	2.78	2.57	3.58	3.58	NA
1922	2.77	3.32	3.09	2.78	2.62	2.63	2.07	2.6	3.07	3.05	3.37	3.29	NA
1923	4.47	2.98	4.74	4.46	3.51	3.3	2.98	3.69	3.14	3.84	4.46	5.52	NA
1924	3.13	2.76	3.33	3.8	2.9	2.89	2.65	2.41	3.53	3.33	3.41	3.61	NA
1925	4.92	3.61	3.83	3.61	2.89	2.69	3.38	2.72	2.76	3.06	3.88	3.72	4
1926	3.21	2.89	3.45	3.65	3.24	3.08	2.36	3.38	2.43	3.69	3.78	3.77	2.98
1927	3.66	3.52	4	5.13	2.59	4.4	2.39	4.41	3.74	4.21	4.48	4.57	3.78
1928	3.05	2.78	4.38	4.39	2.64	3.53	2.46	2.89	3.09	2.92	3.43	4.3	2.95
1929	2.9	3.14	3.63	4.2	2.17	4.07	1.5	4.22	4.2	3.96	3.29	4.13	3.1
1930	3.46	2.83	3.62	5.54	3.46	4.05	2.38	3.26	3.41	3.72	3.45	4.01	3.29
1931	3.89	3.54	3.94	6.32	2.85	3.9	3.06	3.6	3.27	3.89	4.42	4.33	3.66
1932	2.63	2.29	3.44	4.24	2.68	3.18	2.38	3.32	2.75	3.33	3.42	3.79	2.14
1933	3.48	2.38	3.23	4.82	3.37	3.38	2.21	3.42	3.14	3.03	2.77	4	4.04
1934	4.16	3.84	4	7.22	3.51	3.87	2.51	3.26	3.68	3.5	4.22	4.74	3.81
