# Köse - Bolu - PISY - ITRDB TURK049
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22354
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22354.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk049-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; turk049-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk049.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/turk049.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-12-26
#--------------------
# File_Last_Modified_Date
#   Date: 2016-12-26
#--------------------
# Title
#   Study_Name: Köse - Bolu - PISY - ITRDB TURK049
#--------------------
# Investigators
#   Investigators: Köse, N.; Güner, H.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Nesibe Köse, H. Tuncay Güner, Grant L. Harley, and Joel Guiot
#   Journal_Name: Climate of the Past
#   Published_Title: Spring temperature variability over Turkey since 1800 CE reconstructed from a broad network of tree-ring data 
#   Published_Date_or_Year: 2017
#   Volume: 13
#   Pages: 1-15
#   Issue: 1
#   Report_Number: 
#   DOI: 10.5194/cp-13-1-2017
#   Full_Citation: None
#   Abstract: The meteorological observational period in Turkey, which starts ca. 1930 CE, is too short for understanding long-term climatic variability. Tree rings have been used intensively as proxy records to understand summer precipitation history of the region, primarily because they have a dominant precipitation signal. Yet, the historical context of temperature variability is unclear. Here, we used higher-order principle components of a network of 23 tree-ring chronologies to provide a high-resolution spring (March-April) temperature reconstruction over Turkey during the period 1800-2002. The reconstruction model accounted for 67 % (Adj. R2 =  0.64, p < 0.0001) of the instrumental temperature variance over the full calibration period (1930-2002). The reconstruction is punctuated by a temperature increase during the 20th century; yet extreme cold and warm events during the 19th century seem to eclipse conditions during the 20th century. We found significant correlations between our March-April spring temperature reconstruction and existing gridded spring temperature reconstructions for Europe over Turkey and southeastern Europe. Moreover, the precipitation signal obtained from the tree-ring network (first principle component) showed highly significant correlations with gridded summer drought index reconstruction over Turkey and Mediterranean countries. Our results showed that, beside the dominant precipitation signal, a temperature signal can be extracted from tree-ring series and they can be useful proxies in reconstructing past temperature variability.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bolu
#   Location: Turkey
#   Northernmost_Latitude: 40.8833
#   Southernmost_Latitude: 40.8833
#   Easternmost_Longitude: 31.6667
#   Westernmost_Longitude: 31.6667
#   Elevation_m: 1702
#--------------------
# Data_Collection
#   Collection_Name: TURK049
#   First_Year: 1752
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BOL01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BOL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BOL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BOL01A_raw	BOL01B_raw	BOL02A_raw	BOL02B_raw	BOL03A_raw	BOL03B_raw	BOL04A_raw	BOL04B_raw	BOL05A_raw	BOL05B_raw	BOL06A_raw	BOL06B_raw	BOL07A_raw	BOL07B_raw	BOL08A_raw	BOL08B_raw	BOL09A_raw	BOL09B_raw	BOL10A_raw	BOL10B_raw
1752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.75	23.21	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.98	34.72	NA	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.47	36.29	NA	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.41	45.1	NA	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.21	36.13	NA	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	17.88	NA	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.73	32.28	NA	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.17	19.89	NA	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.59	21.82	NA	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.29	15.96	NA	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.71	19.71	NA	NA	NA	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.14	15.42	NA	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.15	20.86	NA	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.91	16.61	NA	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.87	21.36	NA	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.55	17.78	NA	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.45	15.57	NA	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.82	12.12	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.12	12.73	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.58	16.19	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.97	14.31	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.97	17.5	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.46	13.27	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.57	15.16	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.97	10.64	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.56	7.2	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.16	15.3	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.95	14.86	NA	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	11.28	NA	NA	NA	NA	NA	19.89	15.32	NA	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	12.03	NA	NA	NA	NA	NA	15.73	11.01	NA	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	9.82	NA	NA	NA	NA	NA	14.26	8.11	NA	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	17.82	NA	NA	NA	NA	NA	12.93	11.98	NA	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	19.28	26.63	NA	NA	NA	NA	25.64	17.7	NA	NA	NA	NA	37.12	33.35
1785	NA	NA	NA	NA	NA	NA	20.43	26.61	NA	NA	NA	NA	24.84	21.16	NA	NA	NA	NA	44.8	44.11
1786	NA	NA	NA	NA	NA	NA	23.54	28.35	NA	NA	NA	NA	28.1	21.73	NA	NA	NA	NA	47.48	51.45
1787	NA	NA	NA	NA	27.26	24.88	12.09	20.89	NA	NA	NA	NA	21.79	19.34	NA	NA	NA	NA	44.7	45.12
1788	NA	NA	NA	NA	27.09	28.64	14.69	22.17	NA	NA	NA	NA	16.4	13.81	NA	NA	NA	NA	39.22	37.78
1789	NA	NA	NA	NA	20.89	24.81	13.6	20.29	NA	NA	NA	NA	16.11	16.36	NA	NA	42.8	52.1	48.32	52.5
1790	NA	NA	NA	NA	18.82	23.71	14.67	16.34	NA	NA	NA	NA	15.55	17.07	NA	NA	31.97	35.64	36.81	35.04
1791	NA	NA	NA	NA	27.28	25.38	20.83	23.61	NA	NA	NA	NA	18.39	17.92	NA	NA	33.39	28.68	30.34	30.49
1792	NA	NA	NA	NA	28.36	21.25	21.02	24.33	NA	NA	NA	NA	17.04	15.25	NA	NA	54.36	47.57	48.68	50.1
1793	NA	NA	NA	NA	30.65	30.09	22.81	16.47	NA	NA	NA	NA	15.24	12.18	NA	NA	46.9	37.58	45.48	46.3
1794	NA	NA	NA	NA	22.07	23.1	23.48	20.32	NA	NA	NA	NA	16.14	9.95	NA	NA	41.36	49.23	40.77	40.53
1795	NA	NA	NA	NA	22.18	19.53	10.92	8.8	NA	NA	NA	NA	18.12	12.58	NA	NA	31.17	29.37	35.46	34.58
1796	NA	NA	NA	NA	16.58	18.81	17.13	13.77	NA	NA	NA	NA	15.88	15.03	NA	NA	40.44	44.73	40.03	37.81
1797	NA	NA	NA	NA	22.06	18.54	8.8	16.68	NA	NA	NA	NA	14.69	16.38	NA	NA	32.98	32.6	33.29	34.89
1798	NA	NA	NA	NA	26.91	25.67	17.32	20.81	NA	NA	NA	NA	16.6	18.36	NA	NA	39.05	41.09	41.39	42.35
1799	NA	NA	NA	NA	18.66	24.85	19.21	24.19	NA	NA	NA	NA	14.49	14.31	NA	NA	31.2	46.84	46.34	45.46
1800	NA	NA	11.48	NA	22.23	27.78	18.8	28.26	NA	NA	NA	NA	13.56	11.68	NA	NA	40.56	47.61	43.47	49.03
1801	NA	NA	8.78	10.81	20.17	22.12	13.21	21	NA	NA	NA	NA	11.7	8.57	NA	NA	33.96	38.75	44.35	40.84
1802	NA	NA	13.52	15.72	20.35	19.4	14.05	22.68	NA	NA	NA	NA	11.96	10.84	NA	NA	26.31	32.62	33.39	32
1803	NA	NA	14.16	14.62	16.72	14.36	13.33	20.39	NA	NA	NA	NA	12.61	10.92	NA	NA	23.99	27.94	26.84	28.49
1804	NA	NA	10.68	23.63	15.63	12.31	13.35	19.8	NA	NA	NA	NA	11.21	11.49	NA	NA	26.18	25.81	29.53	28.14
1805	NA	NA	7.21	6.31	18.1	19	12.88	24.41	NA	NA	NA	NA	14.96	10.78	NA	NA	20.94	29.29	24.6	24.32
1806	NA	NA	4.68	4.19	13.02	21.1	5.28	15.75	NA	NA	NA	NA	11.99	11.5	NA	NA	19.06	29.03	26.51	26.59
1807	NA	NA	5.75	5.23	20.39	20.74	5.96	14.85	NA	NA	NA	NA	17.61	10.27	NA	NA	29.81	38.19	31.69	35.23
1808	NA	NA	8.08	6.3	16.65	16.18	11.11	18.18	NA	NA	NA	NA	12.52	13.13	NA	NA	24.09	27.3	33.98	34.43
1809	NA	NA	8.36	6.92	16.08	13.34	15.67	17.61	NA	NA	NA	NA	16	10.27	NA	NA	23.89	26.63	26.44	25.57
1810	NA	NA	7.9	9.84	12.89	12.83	21.05	19.41	NA	NA	NA	NA	17.7	10.11	NA	NA	24.7	30.31	30.25	29
1811	NA	NA	8.28	7.33	14.18	12.61	18.7	20.47	NA	NA	NA	NA	19.47	11.16	NA	NA	26.49	23.05	24.34	24.33
