# Hartl - Berchtesgaden, Ochshütte - ABAL - ITRDB DEU334
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37533
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37533.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu334-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu334.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu334.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Ochshütte - ABAL - ITRDB DEU334
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Ochshütte
#   Location: Germany
#   Northernmost_Latitude: 47.648
#   Southernmost_Latitude: 47.648
#   Easternmost_Longitude: 13.02
#   Westernmost_Longitude: 13.02
#   Elevation_m: 770
#--------------------
# Data_Collection
#   Collection_Name: DEU334
#   First_Year: 1852
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGOB302C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB302C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB302O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB302O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB303C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB303C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB303O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB303O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB305C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB305C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB305O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB305O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB307C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB307C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB307O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB307O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB309C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB309C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB309O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB309O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB310C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB310C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB310O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB310O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB311C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB311C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB311O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB311O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB312C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB312C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB312O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB312O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB313C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB313C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB313O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB313O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB314C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB314C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGOB314O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGOB314O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGOB302C_raw	BGOB302O_raw	BGOB303C_raw	BGOB303O_raw	BGOB305C_raw	BGOB305O_raw	BGOB307C_raw	BGOB307O_raw	BGOB309C_raw	BGOB309O_raw	BGOB310C_raw	BGOB310O_raw	BGOB311C_raw	BGOB311O_raw	BGOB312C_raw	BGOB312O_raw	BGOB313C_raw	BGOB313O_raw	BGOB314C_raw	BGOB314O_raw
1852	NA	NA	1.85	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	2.07	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	1.8	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	2.16	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	1.82	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	NA	NA	1.68	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	NA	1.36	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	NA	1.51	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	1.46	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	1.52	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	1.09	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	1.51	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	1.08	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	0.76	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	0.98	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	1.01	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA
1868	NA	NA	0.65	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	2.76	NA	NA	NA	NA
1869	NA	NA	0.69	0.62	NA	NA	NA	NA	NA	NA	NA	3.87	1.18	1.41	2.76	2.29	NA	NA	NA	NA
1870	NA	NA	0.68	0.57	NA	NA	NA	NA	NA	NA	3.98	3.99	1.42	1.63	2.75	2.57	NA	NA	NA	NA
1871	0.97	NA	0.82	0.84	NA	NA	NA	NA	NA	NA	3.74	3.57	1.72	1.95	2.42	2.5	NA	NA	NA	NA
1872	0.69	NA	0.79	0.95	NA	NA	NA	NA	NA	1.34	3.22	3.27	1.41	1.66	1.78	1.7	NA	2.41	1.88	NA
1873	0.86	NA	0.99	1.08	NA	NA	NA	NA	NA	1.85	3.35	3.31	1.54	1.71	2.38	2.06	NA	2.32	1.97	NA
1874	0.64	NA	0.8	0.94	NA	NA	NA	NA	NA	1.39	2.78	3.06	1.1	1.11	1.95	2.02	NA	1.94	1.27	NA
1875	0.66	0.33	1.02	0.87	NA	NA	NA	NA	NA	1.7	2.62	3.22	0.75	1.05	1.61	1.37	NA	1.71	1.15	NA
1876	0.77	0.54	1.1	0.87	NA	NA	NA	NA	NA	1.84	2.52	2.86	0.85	0.97	1.76	1.38	NA	2.01	1.25	NA
1877	0.74	0.55	0.89	1	NA	NA	NA	NA	NA	1.99	1.97	2.07	0.55	0.69	1.29	1.57	NA	1.53	1.28	NA
1878	0.58	0.87	0.48	0.87	NA	2.48	NA	NA	NA	1.92	1.52	1.7	0.62	0.97	1.99	1.39	NA	1.7	1.05	NA
1879	0.45	0.8	0.43	0.83	NA	2.5	NA	NA	NA	2.18	1.7	1.63	0.56	0.68	1.97	1.67	NA	1.81	0.94	NA
1880	0.26	0.33	0.82	0.96	NA	2.51	NA	NA	NA	1.79	1.44	1.49	0.52	0.61	2.15	1.63	NA	1.82	0.86	NA
1881	0.42	0.33	1.34	1.58	NA	2.32	NA	NA	NA	1.58	1.65	1.31	0.48	0.63	2.33	1.94	NA	2.42	0.86	NA
1882	0.63	0.35	1.48	1.72	2.01	2.34	NA	NA	NA	1.2	1.22	1.19	0.4	0.46	1.77	1.73	NA	2.02	0.78	NA
1883	0.78	0.53	1.57	1.67	2.55	2.49	NA	NA	NA	1.09	1.31	1.29	0.5	0.65	1.31	1.97	NA	1.96	0.94	NA
1884	0.88	0.68	1.43	1.47	2.49	2.64	NA	NA	NA	1.14	1.36	1.49	0.35	0.44	1.47	2.59	NA	1.66	0.76	NA
1885	0.75	0.69	1.24	1.48	2.43	2.68	NA	NA	NA	0.89	1.19	1.62	0.46	0.45	1.34	1.78	NA	1.41	0.63	NA
1886	0.62	0.64	1.16	1	2.08	2.17	NA	NA	NA	0.8	1.2	1.65	0.29	0.26	1.09	1.29	NA	1.22	0.44	NA
1887	1	0.81	1.49	1.4	2.59	2.49	NA	NA	NA	0.69	1.63	1.73	0.37	0.42	1.58	1.62	NA	1.23	0.5	NA
1888	1.21	0.63	1.44	1.3	2.33	2.25	NA	NA	0.63	0.71	1.63	1.49	0.34	0.35	1.79	1.64	NA	1.58	0.71	NA
1889	1.19	0.73	1.86	1.57	2.27	2.15	NA	NA	0.5	0.96	1.83	1.7	0.53	0.52	1.64	1.56	NA	1.62	0.71	NA
1890	1.02	0.79	2.35	2.6	2.22	2.21	NA	NA	0.34	1.31	1.55	1.83	0.74	0.78	2.33	2.42	NA	1.88	1.43	NA
1891	0.67	0.67	2.2	1.66	2.18	1.97	NA	NA	0.34	0.77	1.19	1.4	0.7	0.67	1.86	1.94	NA	1.59	1.35	NA
1892	0.77	0.85	2.03	1.59	1.86	1.8	NA	NA	0.45	0.61	1.16	1.32	0.6	0.5	1.71	1.69	NA	1.46	1.15	NA
1893	0.75	0.77	1.54	1.14	1.52	1.7	NA	NA	0.25	0.42	1.25	1.54	0.5	0.43	1.36	1.21	NA	1.16	0.88	NA
1894	0.69	0.51	1.98	1.81	1.36	1.42	NA	NA	0.12	0.43	1.28	1.69	0.54	0.44	1.21	1.03	NA	1.57	0.95	NA
1895	0.87	0.8	1.78	1.62	1.42	1.34	NA	NA	0.08	0.43	1.43	2.19	0.61	0.47	1.41	1.25	NA	1.8	1.06	NA
1896	0.91	0.86	1.73	1.58	1.41	1.45	NA	NA	0.09	0.38	1.36	1.9	0.46	0.39	1.42	1.26	NA	1.66	0.83	NA
1897	1.27	1.1	2.22	2.41	1.81	1.52	NA	NA	0.28	0.69	1.5	1.94	0.58	0.53	1.75	1.57	1.76	1.75	0.9	NA
1898	1.33	1.27	2.22	1.94	1.74	1.31	NA	NA	0.13	0.74	1.85	2.03	0.58	0.47	1.75	1.51	2.21	2.15	0.89	NA
1899	1.43	1.37	2.16	1.81	1.45	1.27	NA	NA	0.08	0.59	1.85	2.2	0.56	0.4	1.78	1.68	2.13	1.93	0.62	NA
1900	1.25	1.42	2.23	1.92	1.48	1.07	NA	0.68	0.11	0.6	1.8	2.04	0.52	0.37	1.48	1.35	1.88	2.01	0.53	NA
1901	1.62	1.94	2.27	1.97	1.28	1.13	NA	0.64	0.14	0.63	1.71	1.97	0.42	0.31	1.5	1.22	1.68	1.65	0.48	NA
1902	1.54	1.92	2.37	2.57	1.28	1.14	NA	0.69	0.11	0.6	1.46	1.7	0.41	0.39	1.05	1.17	1.47	1.41	0.62	NA
1903	1.51	2.31	2.39	2.78	1.66	1.6	NA	0.73	0.11	0.6	1.8	2.04	0.54	0.46	1.15	1.23	1.63	1.64	0.89	NA
1904	1.43	1.97	2.59	3.4	1.23	1.45	NA	0.67	0.09	0.63	1.94	1.65	0.44	0.4	1.19	1.36	1.62	1.37	0.98	NA
1905	1.21	1.56	2.99	3.66	1.26	1.4	NA	0.74	0.12	0.47	1.98	2.09	0.47	0.17	1.42	1.42	1.67	1.52	0.9	NA
1906	1.34	1.43	2.85	3.35	1.42	1.32	NA	0.91	0.1	0.37	2.13	2.09	0.4	0.44	1.43	1.42	1.43	1.26	0.95	NA
