# Kairaitis - Vezaiciai - QURO - ITRDB LITH045
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22309
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22309.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith045-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith045-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith045.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith045.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-17
#--------------------
# Title
#   Study_Name: Kairaitis - Vezaiciai - QURO - ITRDB LITH045
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Vezaiciai
#   Location: Lithuania
#   Northernmost_Latitude: 55.697
#   Southernmost_Latitude: 55.697
#   Easternmost_Longitude: 21.4815
#   Westernmost_Longitude: 21.4815
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: LITH045
#   First_Year: 1812
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## VEZAIC32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC36_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC36; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC38_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC38; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC41_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC41; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC43_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC43; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC44_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC44; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC45_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC45; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC46_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC46; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC47_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC47; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC51_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC51; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC56_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC56; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC57_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC57; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEZAIC65_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEZAIC65; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	VEZAIC32_raw	VEZAIC33_raw	VEZAIC34_raw	VEZAIC36_raw	VEZAIC38_raw	VEZAIC41_raw	VEZAIC43_raw	VEZAIC44_raw	VEZAIC45_raw	VEZAIC46_raw	VEZAIC47_raw	VEZAIC51_raw	VEZAIC56_raw	VEZAIC57_raw	VEZAIC65_raw
1882	1.2	0.97	1.21	0.54	1.7	0.72	0.51	0.9	0.3	1.17	0.99	1.07	0.98	0.51	1.37
1883	1.15	1.4	1.37	0.84	2.3	0.57	0.69	1.55	0.45	1.05	1.41	0.82	1.04	0.42	1.17
1884	1.64	1.74	1.53	1.05	2.43	0.68	0.96	1.56	0.87	1.25	1.45	0.99	1.22	0.72	1.39
1885	1.22	1.45	1.31	1.19	2.17	0.71	0.78	1.07	0.63	1.14	1.38	0.87	1.11	0.66	1.35
1886	1.22	1.87	1.53	1.46	3.09	0.64	0.69	1.43	0.81	0.91	1.78	1.16	1.62	1.19	1.67
1887	1.02	1.02	1.26	0.85	1.96	0.31	0.38	0.71	0.39	0.73	1.33	0.63	0.98	0.89	1.03
1888	0.91	0.84	1.15	0.56	1.75	0.63	0.33	0.64	0.3	0.75	1.5	0.76	0.86	0.41	0.85
1889	0.91	1.07	0.98	0.55	1.63	0.69	0.41	0.54	0.35	0.73	0.98	0.54	0.71	0.37	0.94
1890	0.94	0.9	1.22	0.51	1.42	0.44	0.42	0.7	0.35	1.02	0.96	0.48	0.63	0.43	0.82
1891	1.52	1.71	1.73	0.73	2.13	1.01	0.51	1.16	0.77	1.36	2.16	1.17	0.76	0.49	1.4
1892	1.53	2	1.77	0.74	2.14	0.95	0.81	1.43	1.42	0.97	2.19	0.93	0.98	0.67	1.35
1893	1.26	1.53	1	0.55	1.33	0.79	0.69	1.11	0.76	0.79	1.61	0.91	0.63	0.51	1.04
1894	1.22	1.43	1.24	0.78	2.1	1.06	0.75	1.84	1.15	1.11	1.43	1.11	0.89	0.67	1.27
1895	1.05	1.45	1.83	0.7	2.22	1.3	0.53	2.43	0.84	1.03	1.64	0.8	0.89	0.52	1.31
1896	1.34	1.23	2.01	0.55	2	0.96	0.7	2.47	1.05	0.99	1.76	0.56	1.09	0.59	1.53
1897	1.36	1.88	2.44	0.75	2.14	1.24	0.49	3.03	0.86	1.31	1.39	1.1	1.05	0.53	1.8
1898	1.61	1.72	2.81	0.85	2.18	0.89	0.6	2.77	1.85	1.49	1.9	1.71	1.55	0.67	2.02
1899	1.3	1.54	2	0.97	1.77	0.82	0.63	1.76	1.22	1.07	1.29	0.99	0.93	0.71	1.48
1900	1.29	1.55	1.73	0.99	1.41	1.04	0.92	1.68	1.31	0.86	1.47	1.04	0.87	0.78	1.48
1901	2.26	2.39	1.98	1.4	2.68	1.57	1.47	2.8	2.14	0.92	2.75	1.15	1.72	1.14	1.78
1902	1.36	1.3	1.48	1.03	1.75	0.65	0.95	1.62	1.44	0.65	1.94	0.48	1.55	0.68	1.06
1903	1.84	1.37	1.58	0.96	2.24	0.9	1.13	1.71	1.49	0.83	2.3	0.92	1.21	0.56	1.25
1904	1.52	1.25	1.58	1.35	1.63	1.36	1.22	1.98	1.46	0.88	2.03	0.85	1.53	0.7	1.25
1905	1.88	1.32	1.64	1.08	1.79	1.25	0.83	2.99	1.75	1.22	2.28	1.19	1.12	0.56	1.92
1906	1.6	1.2	1.33	0.74	1.93	0.98	0.92	2.46	1.12	0.89	2.2	0.97	0.94	0.69	1.78
1907	1.56	0.94	1.31	0.66	1.39	0.8	0.53	1.68	0.78	1.22	1.66	0.88	0.82	0.57	1.59
1908	1.43	1.17	1.75	0.91	1.25	1	0.76	1.72	1	1.36	1.71	0.76	0.74	0.92	1.88
1909	0.98	0.99	1.9	0.57	1.42	0.76	0.93	1.25	1.06	0.99	1.7	0.65	0.71	0.52	1.45
1910	1.07	1.51	1.47	0.72	2.24	1.18	0.63	1.37	1.19	1.39	1.83	1.14	0.51	0.54	2.03
1911	1.07	2.32	1.56	1.2	2.55	1.72	1.37	1.36	1.52	1.36	1.94	1.04	1.14	0.89	1.9
1912	1.3	2.38	1.41	1.51	2.99	1.25	2	1.8	1.65	1.2	2.03	1.2	1.11	1.27	1.89
1913	1.13	2.2	1.04	1.58	2.45	0.83	1.27	1.4	1.42	0.9	1.64	1.1	1.05	1.49	1.48
1914	0.98	1.68	0.79	1.27	1.86	0.53	0.96	1.36	1.1	0.83	1.15	0.73	0.88	1.18	1.38
1915	1.11	1.56	0.8	1.29	1.67	0.79	0.84	1.58	1.04	1.13	1.33	0.72	1.3	1.28	1.2
1916	1.48	1.89	0.68	1.17	1.5	0.47	0.74	1.66	1.08	1.09	1.24	0.68	1.06	1.18	1.48
1917	1.3	1.81	0.92	1.45	1.67	0.81	1.28	1.84	1.48	1.05	1.8	1.19	1.41	1.62	1.69
1918	1.19	1.68	0.83	1.6	1.77	0.49	1.26	1.83	1.6	0.98	1.24	0.84	1.44	1.9	1.55
1919	1.35	1.66	0.86	1.25	1.67	1.14	1.12	2.3	1.42	1.26	1.45	1.54	1.63	1.67	1.78
1920	0.89	1.42	0.72	1.19	1.37	0.82	0.95	1.43	1.28	1.04	1.16	0.65	0.89	1.65	1.71
1921	0.95	1.13	0.79	0.86	1.17	0.69	0.88	1.52	1.74	0.98	0.96	0.87	0.67	1.27	1.26
1922	1.15	1.52	0.94	1.26	1.65	1.15	0.92	1.96	1.71	1.26	1.16	1.28	1.02	1.49	1.59
1923	0.99	1.16	0.77	0.88	1.42	0.86	0.88	1.51	0.84	1.09	1.21	0.71	0.64	1.21	1.48
1924	1.08	1.18	0.67	0.84	0.87	0.84	0.68	1.05	0.44	1.16	1.5	1.2	0.77	0.84	1.48
1925	1.42	1.38	0.94	1.33	0.81	1.16	1.2	1.17	0.85	1.01	1.77	0.95	1.29	1.46	1.53
1926	1.68	1.6	0.81	1.1	1.04	1.11	1.29	1.6	1.25	1.09	1.56	1.81	1.86	1.52	1.63
1927	1.64	1.26	0.7	0.87	1.16	0.88	1.24	1.56	1.14	1.14	1.52	1.55	1.35	1.71	1.71
1928	0.84	0.69	0.39	0.51	0.83	0.47	0.68	1.03	0.55	0.75	1.01	0.97	1.13	1.18	1.04
1929	1.3	0.96	0.59	0.82	1.09	0.77	1.12	1.22	1.16	0.96	1.41	1.26	1.27	1.4	1.09
1930	1.17	0.97	0.55	0.76	1.02	0.89	1	1.01	1.29	1.01	1.36	1.6	1.33	1.41	1.52
1931	1.27	1.25	0.77	0.72	1	0.81	1.09	1.13	1.59	0.98	1.31	1.79	1.8	1.59	1.66
1932	1.16	1.06	0.55	0.73	0.9	0.7	0.75	0.95	1.29	0.76	0.89	0.99	1.44	1.42	1.38
1933	1.12	0.77	0.46	0.4	0.71	0.54	0.64	0.83	0.88	0.9	0.75	0.97	1.07	0.89	1.32
1934	0.84	0.9	0.48	0.68	0.9	0.71	0.67	0.71	0.8	0.8	0.96	1.4	0.93	0.76	1.08
1935	1.48	1.23	0.73	0.73	1.04	0.79	0.83	1.49	1.6	0.92	1.22	1.23	2.03	1.5	1.36
1936	1.62	1.28	0.56	0.68	1.07	0.88	1.03	1.39	1.55	0.91	1.45	1	2.49	1.45	1.53
1937	1.21	1.13	0.58	0.64	0.85	0.8	1.22	1.23	1.58	1.09	1.46	1.13	1.82	1.63	1.21
1938	1.8	1.27	0.75	0.82	1.1	1.26	1.21	1.84	2.07	1.3	1.49	1.38	2.29	1.82	1.54
1939	1.83	1.02	0.71	0.53	1.01	0.9	1.38	2.04	1.82	1.01	1.37	1.35	1.75	2.07	1.45
1940	0.73	0.74	0.56	0.45	0.76	0.56	0.63	1.02	0.79	0.68	1.34	0.51	0.83	0.97	0.92
1941	1.33	1.13	0.67	0.83	0.99	1.04	1.03	1.38	1.67	1.34	1.53	1.11	1.49	1.61	1.5
1942	1.27	0.79	0.61	0.86	1	0.96	0.82	1.29	2.11	1.08	1.48	0.77	2.31	1.62	1.13
1943	1.46	0.91	0.6	0.97	0.87	0.86	1.04	1.39	1.52	0.79	1.15	0.93	1.36	1.56	1.53
1944	1.55	0.86	0.6	0.87	0.96	1.11	1.17	1.49	1.74	1	1.23	1.19	1.76	1.36	1.65
1945	1.33	1.12	0.64	1.19	1.26	1.24	1.24	1.45	1.75	0.96	1.47	1.35	2.58	1.54	1.38
1946	1.21	0.87	0.69	0.9	0.87	0.85	1.15	1.3	2.16	0.89	1.49	1.09	2.42	1.51	1.35
1947	0.93	0.81	0.72	0.84	0.81	0.71	1.34	1.06	2.3	0.74	1.46	1.03	2.06	1.64	1.22
1948	1.46	0.79	0.61	0.84	0.91	0.81	1.43	1.32	1.84	0.69	1.52	0.94	2.61	1.29	1.39
1949	1.73	0.84	0.92	0.9	0.91	0.9	1.49	1.48	2.3	0.85	2.04	1.04	2.64	1.54	1.83
1950	1.76	0.95	1.27	0.73	0.81	0.86	1.35	1.5	2.58	0.98	1.7	1.12	2.3	1.55	1.64
1951	1.28	0.57	0.58	0.52	0.58	0.74	1.16	1.57	1.85	0.92	1.62	0.53	1.81	1.27	1.5
1952	1.38	0.82	0.85	0.65	0.69	0.93	0.77	1.79	1.73	0.82	1.31	0.96	1.67	1.49	1.4
1953	1.53	0.84	0.94	0.78	0.85	1.02	0.86	2.16	2.25	1.01	1.56	0.84	2.08	1.44	1.49
1954	1.2	0.81	0.86	0.72	0.97	0.75	1.01	2.49	2.47	0.91	1.53	0.86	2.61	1.56	1.21
1955	1.31	0.57	0.79	0.66	0.74	0.63	0.86	1.23	1.72	0.77	1.28	0.52	1.4	1.24	1.15
1956	1.1	0.78	0.7	0.63	1.02	0.67	0.9	0.77	1.44	0.87	1	0.84	1.96	1.29	1.03
1957	1.56	0.9	1.39	0.94	1.29	1.23	1.16	0.58	2.27	1.33	1.43	1.24	2.29	1.9	1.67
1958	1.31	0.76	1.1	0.76	1.49	0.92	1.22	0.73	1.94	1.06	1.5	1.09	2.28	1.69	1.65
1959	1.35	0.72	1.2	0.95	1.47	1.06	1.35	1.48	2.15	1.06	1.57	0.81	1.81	1.97	1.66
1960	0.97	0.7	0.86	0.83	0.86	0.99	0.8	1.2	2.08	0.67	1.21	0.76	1.29	1.3	1.25
1961	1.38	0.63	1.05	0.66	0.96	1.08	1.01	1.97	2.79	0.87	1.3	0.74	1.85	1.66	1.47
1962	1.72	0.62	1.13	0.86	0.98	1.13	1.62	1.92	2.4	1.04	1.76	0.87	1.9	1.66	1.53
1963	1.73	0.83	1.39	0.95	1.67	1.41	2	2.92	2.82	1.09	1.88	0.93	3.43	2.01	1.71
1964	1.76	1.01	1.62	1.1	1.76	1.12	1.73	2.29	2.1	1.3	1.56	0.92	3.19	2.19	1.55
1965	1.47	0.5	1.14	0.54	1.01	0.8	0.89	2.09	2.08	0.94	1	0.6	1.48	1.02	1.1
1966	1.41	0.81	1.12	0.76	1.46	1.1	0.95	1.94	1.99	1.15	0.81	0.68	1.73	1.07	1.4
1967	1.31	0.86	1.02	0.92	1.54	1.03	1.21	1.34	1.8	1.1	1.03	0.6	1.74	1.35	1.38
1968	1.85	0.87	1.33	0.88	1.26	0.74	1.5	1.53	1.72	1.43	1.68	0.62	1.53	1.12	1.54
1969	1.75	0.96	0.97	1.19	1.23	0.91	1.52	1.43	1.57	1.27	0.94	0.67	1.25	1.14	1.35
1970	1.59	0.97	0.89	1.49	1.39	0.84	1.35	1.74	1.78	1.27	0.54	0.76	1.43	0.87	1.32
1971	1.38	0.96	0.89	1.42	1.47	0.86	1.32	1.62	1.58	1.1	0.68	0.67	1.54	1.21	1.27
