# Vanoni - Berguen - PCAB - ITRDB SWIT406
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33054
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33054.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit406-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit406-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit406.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit406.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Vanoni - Berguen - PCAB - ITRDB SWIT406
#--------------------
# Investigators
#   Investigators: Vanoni, M.; Frey, H.-U.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Vanoni M. 2012. Klimatische Einflusse auf die Wachstumsvariabilitat von Weisstanne und Fichte entlang des Weisstannen-Ausbreitungsgradienten. Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berguen
#   Location: Switzerland
#   Northernmost_Latitude: 46.641644
#   Southernmost_Latitude: 46.641644
#   Easternmost_Longitude: 9.724754
#   Westernmost_Longitude: 9.724754
#   Elevation_m: 1280
#--------------------
# Data_Collection
#   Collection_Name: SWIT406
#   First_Year: 1771
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGF01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGF01_raw	BGF02_raw	BGF03_raw	BGF04_raw	BGF05_raw	BGF06_raw	BGF07_raw	BGF08_raw	BGF09_raw	BGF10_raw	BGF11_raw	BGF12_raw	BGF13_raw	BGF14_raw	BGF15_raw
1832	0.68	0.67	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.81	0.58	0.36	NA
1833	0.98	0.89	NA	NA	NA	NA	NA	NA	NA	NA	0.48	1.06	0.82	0.55	NA
1834	0.9	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.45	1.01	0.76	0.55	NA
1835	0.94	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.49	1.03	0.69	0.57	NA
1836	0.87	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.84	0.51	0.43	NA
1837	0.77	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.73	0.69	0.44	NA
1838	0.74	0.87	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.98	0.68	0.52	NA
1839	0.57	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.94	0.63	0.5	NA
1840	0.63	0.51	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.97	0.72	0.46	NA
1841	0.68	0.42	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.94	0.47	0.4	NA
1842	0.78	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.54	1.18	0.7	0.69	NA
1843	0.89	0.84	NA	NA	NA	NA	NA	NA	NA	NA	0.81	1.15	0.73	0.6	NA
1844	0.92	1.11	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.04	0.82	0.64	NA
1845	0.89	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.08	0.76	0.51	NA
1846	1.35	0.82	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.26	1	0.6	NA
1847	1.1	0.84	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.32	0.82	0.62	NA
1848	1	1.1	NA	NA	NA	NA	NA	NA	NA	NA	0.79	1.08	0.65	0.47	NA
1849	1.04	0.98	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.13	0.72	0.62	NA
1850	0.93	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.19	0.7	0.53	NA
1851	0.96	0.94	NA	NA	NA	NA	NA	NA	NA	NA	1.28	1.11	0.82	0.55	NA
1852	0.82	1.08	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.06	0.78	0.56	NA
1853	0.84	0.94	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.16	0.61	0.54	NA
1854	0.76	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.11	0.64	0.51	NA
1855	0.8	0.96	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1.12	0.55	0.49	NA
1856	0.78	1.03	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.36	0.67	0.54	NA
1857	0.78	1.28	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.22	0.68	0.51	NA
1858	0.53	1.16	NA	NA	NA	NA	NA	NA	NA	NA	0.73	1.03	0.65	0.4	NA
1859	0.69	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.08	0.92	0.4	NA
1860	0.67	1.01	NA	NA	NA	NA	NA	NA	NA	NA	0.8	1.12	0.91	0.47	NA
1861	0.64	1.2	NA	NA	NA	NA	NA	NA	NA	NA	0.69	1.15	0.79	0.45	NA
1862	1.08	1.44	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.25	1.12	0.49	NA
1863	1.46	1.57	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.46	1.04	0.5	NA
1864	1.64	1.68	NA	NA	NA	NA	NA	NA	NA	NA	1.13	1.35	0.96	0.55	NA
1865	1.37	1.96	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.13	0.78	0.41	NA
1866	2.13	1.61	NA	NA	NA	NA	NA	NA	NA	NA	0.9	1.23	1.02	0.4	NA
1867	1.98	1.63	NA	NA	NA	NA	NA	NA	NA	NA	0.84	1.38	1.13	0.47	NA
1868	1.54	1.34	NA	NA	NA	NA	NA	NA	NA	NA	0.85	1.37	0.7	0.59	NA
1869	1.71	1.65	NA	NA	NA	NA	NA	NA	NA	NA	0.75	1.32	0.52	0.45	NA
1870	0.91	1.13	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.85	0.28	0.25	NA
1871	1.82	1.54	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.23	0.52	0.54	NA
1872	1.27	1.54	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.18	0.4	0.65	NA
1873	1.67	1.34	NA	NA	NA	NA	NA	NA	NA	NA	0.88	1.25	0.51	0.57	NA
1874	1.3	1.36	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1.08	0.33	0.55	NA
1875	1.18	1.24	NA	NA	NA	NA	NA	NA	NA	NA	0.75	1.18	0.24	0.45	NA
1876	1.26	1.28	NA	NA	NA	NA	NA	NA	NA	NA	0.85	1.19	0.35	0.47	NA
1877	1.14	1.19	NA	NA	NA	NA	NA	NA	NA	NA	0.84	1.28	0.39	0.55	NA
1878	1.29	1.22	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.16	0.61	0.46	NA
1879	0.67	1	NA	NA	NA	NA	NA	NA	NA	NA	0.79	1.1	0.6	0.33	NA
1880	0.85	0.98	NA	NA	NA	NA	NA	NA	NA	NA	0.81	1.17	0.99	0.38	NA
1881	0.87	1.17	NA	NA	NA	NA	NA	NA	NA	NA	0.88	1.29	1.34	0.41	NA
1882	0.63	0.79	NA	NA	NA	NA	NA	NA	NA	NA	0.76	1.01	1.22	0.51	NA
1883	0.57	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.99	0.92	0.48	NA
1884	0.52	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.02	0.81	0.33	NA
1885	0.44	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.81	0.74	0.32	NA
1886	0.34	0.7	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.68	0.49	0.38	NA
1887	0.41	0.37	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.58	0.17	0.2	NA
1888	0.57	0.67	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.81	0.36	0.42	NA
1889	0.75	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.8	0.46	0.34	NA
1890	0.72	0.78	NA	NA	NA	NA	NA	NA	NA	NA	0.87	1.01	0.6	0.35	NA
1891	0.72	0.92	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.89	0.48	0.38	NA
1892	0.73	0.78	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.12	0.62	0.42	NA
1893	0.6	0.51	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.89	0.61	0.26	NA
1894	0.6	0.53	NA	NA	NA	NA	NA	NA	NA	NA	1.04	1.06	0.81	0.45	NA
1895	0.79	0.66	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.02	1.04	0.35	NA
1896	1.07	0.77	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.18	0.88	0.39	NA
1897	1.03	0.67	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.13	1.16	0.38	NA
1898	0.67	0.7	NA	NA	NA	NA	NA	NA	NA	NA	1.31	1.16	1.34	0.34	NA
1899	0.66	0.49	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.17	1.25	0.26	NA
1900	0.58	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1.21	1.13	1.2	0.43	NA
1901	0.51	0.45	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.37	1.01	0.34	NA
1902	0.43	0.44	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.13	0.95	0.33	NA
1903	0.53	0.43	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.25	1.24	0.42	NA
1904	0.72	0.55	NA	NA	NA	NA	NA	NA	NA	NA	1.35	1.68	1.31	0.45	NA
1905	0.66	0.6	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.52	1.14	0.51	NA
1906	0.66	0.53	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.33	1.13	0.56	NA
1907	0.77	0.45	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.29	0.93	0.55	NA
1908	0.83	0.35	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.35	0.88	0.51	NA
1909	0.57	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.26	0.78	0.41	NA
1910	0.6	0.51	NA	NA	NA	NA	NA	NA	NA	NA	1.25	1.67	0.81	0.5	NA
1911	0.81	0.85	NA	NA	NA	NA	NA	NA	NA	NA	1.65	1.66	1	0.44	NA
1912	0.84	0.65	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.26	1.03	0.5	NA
1913	0.84	0.6	NA	NA	NA	NA	NA	NA	NA	NA	1.28	1.29	0.97	0.46	NA
1914	0.65	0.51	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.14	0.99	0.47	NA
