# Riches - Gazipasa Forest - ABCI - ITRDB TURK024
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4233
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4233.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk024-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; turk024-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk024.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/turk024.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-09-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-09-14
#--------------------
# Title
#   Study_Name: Riches - Gazipasa Forest - ABCI - ITRDB TURK024
#--------------------
# Investigators
#   Investigators: Riches, N.; Kuniholm, P.I.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gazipasa Forest
#   Location: Antalya
#   Northernmost_Latitude: 36.45
#   Southernmost_Latitude: 36.45
#   Easternmost_Longitude: 32.52
#   Westernmost_Longitude: 32.52
#   Elevation_m: 1580
#--------------------
# Data_Collection
#   Collection_Name: TURK024
#   First_Year: 1797
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies cilicica (Ant. et Kotschy) Carr.
#   Common_Name: Cilician fir
#   Tree_Species_Code: ABCI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 807401_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807401; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807421_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807421; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807431_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807431; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807541_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807541; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807551_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807551; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807700_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807700; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807721_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807721; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	807401_raw	807421_raw	807431_raw	807541_raw	807551_raw	807700_raw	807721_raw
1884	NA	NA	NA	2.19	NA	2.05	1.11
1885	NA	NA	NA	2.03	NA	1.98	1.74
1886	NA	NA	NA	1.85	NA	2.11	1.72
1887	NA	NA	NA	1.39	NA	1.32	1.01
1888	NA	NA	NA	1.57	NA	1.82	1.12
1889	NA	NA	NA	2.55	NA	1.9	1.4
1890	NA	NA	NA	1.77	NA	1.62	1.04
1891	NA	NA	NA	1.66	NA	1.48	1.06
1892	NA	NA	NA	1.53	NA	2.13	1.4
1893	NA	NA	NA	0.95	NA	1.67	0.73
1894	NA	NA	NA	1	NA	1.72	0.98
1895	NA	NA	NA	1.06	NA	1.81	1.12
1896	NA	NA	NA	1.11	NA	1.87	0.94
1897	NA	NA	NA	1.3	NA	2.22	1.09
1898	NA	NA	NA	1.31	NA	2.02	0.85
1899	NA	NA	NA	1.08	NA	1.71	1.04
1900	NA	NA	NA	1.28	NA	2.78	1.17
1901	NA	NA	NA	1.5	NA	3.55	1.26
1902	NA	NA	NA	1.48	NA	2.63	1.12
1903	NA	NA	NA	0.94	NA	2.59	1.05
1904	3.9	NA	NA	1.63	NA	3.36	1.14
1905	4.27	NA	NA	1.38	NA	2.56	1.13
1906	3.66	NA	NA	1.54	NA	2.77	1.21
1907	5.72	2.34	NA	1.39	NA	2.41	1.38
1908	5.82	2.19	NA	1.2	NA	2.51	1.36
1909	3.93	3.37	2.14	1.27	NA	2.01	1.12
1910	4.36	4.49	2.85	1.48	NA	2.88	1.15
1911	4.26	3.93	2.57	1.87	NA	2.63	1.21
1912	4.91	2.69	2.17	1.59	NA	2.16	1.13
1913	7.22	1.57	2.55	1.92	2.94	3.54	1.18
1914	7.59	2.36	3	2.13	3.34	3.78	1.37
1915	5.86	2.3	1.99	2.56	2.96	2.79	1.11
1916	4.06	1.75	1.61	2.02	2.36	1.97	0.69
1917	5.75	2.14	1.74	2.18	2.61	2.23	0.92
1918	5.3	3.16	1.53	2.09	2.32	2.03	0.79
1919	5.63	2.4	2.05	1.97	2.35	2.21	0.94
1920	5.65	1.57	2.28	2.57	2.5	2.25	1.1
1921	6.37	1.22	2.8	2.3	2.47	2.16	1
1922	4.51	1.88	2.08	1.71	2.15	2.04	0.79
1923	5.05	3.6	2.29	1.45	1.97	1.96	0.74
1924	4.26	3.55	2.94	1.91	2.53	1.42	0.81
1925	4.43	2.21	3.19	1.85	2.89	1.66	0.65
1926	4.07	2.83	4.25	1.57	2.19	1.44	0.71
1927	2.36	3.08	3.03	1.44	1.82	0.97	0.53
1928	2.16	1.48	2.52	1.13	1.46	1.09	0.43
1929	2.44	3.47	2.5	1.25	1.5	1.46	0.64
1930	2.78	1.97	3.16	1.94	2.49	1.84	0.74
1931	2.6	2.28	3.88	1.86	2.21	2.34	0.84
1932	1.81	2.15	3.08	1.41	1.43	1.38	0.61
1933	1.83	1.87	1.72	1.36	0.97	1.38	0.5
1934	2.28	2.48	3.78	1.77	1.52	1.48	0.79
1935	1.17	1.36	2.45	1.19	1.09	0.89	0.47
1936	2.38	1.2	3.77	1.53	1.61	1.48	0.7
1937	2.18	1.54	3.16	1.57	1.59	1.42	0.67
1938	2.45	2.13	2.4	1.18	1.19	1.09	0.47
1939	2.73	2.49	2.7	1.14	1.6	1.24	0.66
1940	3.88	3.19	3.06	1.31	2.26	1.75	0.46
1941	3.15	1.92	2.52	1.02	1.66	0.8	0.41
1942	3.83	1.68	1.87	0.83	0.92	0.74	0.47
1943	4.19	1.81	2.13	1.23	1.01	0.75	0.56
1944	4.35	2.07	1.67	1.06	0.88	0.89	0.49
1945	2.82	1.22	1.43	1.17	1.01	0.78	0.55
1946	3.21	1.5	1.71	1.56	1.16	0.9	0.63
1947	3.92	2.07	2.2	1.93	1.35	1.04	1.05
1948	2.28	1.77	1.55	1.52	1.27	0.76	0.56
1949	1.92	0.85	1.4	1.35	1.18	0.66	0.64
1950	1.63	1.6	1.65	1.85	1.3	1.24	0.75
1951	2.37	1.95	2.15	2.15	1.61	1.29	1.11
1952	2.45	1.7	1.92	1.82	1.4	0.96	0.9
1953	3.05	1.51	1.99	1.98	1.8	0.74	0.78
1954	3.75	1.61	2.03	1.93	1.96	0.79	0.81
1955	2.54	1.5	1.9	1.86	1.59	0.63	0.68
1956	2.11	1.2	1.78	1.79	1.6	0.68	0.69
1957	3	1.61	1.85	1.57	1.99	0.67	0.94
1958	5.2	1.54	1.83	1.34	1.77	1	0.97
1959	4.5	1.28	1.71	1.38	1.75	0.72	0.8
1960	5.17	2.24	2.33	1.56	2.79	1.32	0.9
1961	3.87	1.52	2.31	1.18	1.94	0.78	0.59
1962	3.21	1.11	1.86	1.24	2.18	0.89	0.54
1963	3.53	1.65	2.22	1.56	3.21	1.11	0.66
1964	3.23	1.56	1.88	1.51	2.39	0.79	0.68
1965	2.04	1.15	1.78	1.29	2.26	0.84	0.58
1966	1.93	0.93	1.94	1.76	2.24	0.99	0.6
1967	2.7	1.67	1.91	2.23	2.8	1.09	0.66
1968	3.54	1.65	2.16	2.39	3.25	1.47	0.72
1969	2.55	1.66	2.03	1.97	1.89	1.27	0.46
1970	1.96	1.08	2.12	2.27	1.75	1.15	0.59
1971	2.76	1.42	2.1	2.95	1.89	1.39	0.49
1972	2.67	1.57	2.58	3.28	4.38	1.72	0.55
1973	2.13	0.88	1.94	2.59	2.83	1.01	0.36
1974	2.27	0.91	1.72	1.85	3.85	0.92	0.29
1975	3.64	1.59	2.51	2.36	4.36	1.57	0.57
1976	3.77	1.7	3.3	2.34	4.14	1.26	0.54
1977	3.27	1.2	3.12	1.57	2.88	1.24	0.48
1978	2.04	0.99	2.06	1.14	1.89	0.82	0.33
1979	2.1	1.43	2.4	1.28	2.02	1.37	0.43
1980	1.29	0.92	1.74	1.15	2.04	1.05	0.32
1981	1.11	1.19	1.45	1.12	2.03	1.01	0.45
1982	1.64	1.04	1.09	0.67	1.67	0.64	0.41
1983	1.56	1.54	1.51	1.16	2.44	1.26	0.56
1984	1.3	1.12	1	0.84	1.64	0.96	0.3
1985	1.46	1.08	1.21	0.77	1.7	0.98	0.28
1986	1.35	1.07	1.41	0.79	2.18	1.07	0.25
1987	1.28	1.04	1.37	0.89	2.32	1.23	0.33
1988	0.69	1.08	1.37	0.98	2.56	1.06	0.33
1989	NA	0.91	1.36	0.77	2.18	0.94	0.18
1990	NA	1.21	1.32	0.75	1.8	1.06	0.42
1991	NA	1.89	1.49	0.71	1.62	1.26	0.47
1992	NA	2.05	1	0.43	1.65	0.24	0.2
1993	NA	1.69	0.78	0.35	1.53	0.54	0.13
1994	NA	1.29	1.15	0.42	1.65	1.7	0.17
1995	NA	0.83	0.93	0.3	1.22	1.78	0.05
1996	NA	1.11	1.06	0.44	1.49	1.75	0.22
1997	NA	1.22	1.07	0.45	1.97	1.8	0.43
1998	NA	1.82	1.21	0.51	2.05	2.23	0.26
1999	NA	1.4	0.86	0.41	1.22	1.71	0.13
2000	NA	1.04	0.81	0.43	1.39	1.35	NA
2001	NA	1.01	1.06	0.45	1.78	1.6	NA
2002	NA	0.97	0.86	0.32	1.5	1.89	NA
2003	NA	0.99	1.13	0.39	1.3	NA	NA
