# Hartl - Berchtesgaden, Malerwinkel - PCAB - ITRDB DEU358
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37557
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37557.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu358-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu358.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu358.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Malerwinkel - PCAB - ITRDB DEU358
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Malerwinkel
#   Location: Germany
#   Northernmost_Latitude: 47.584
#   Southernmost_Latitude: 47.584
#   Easternmost_Longitude: 12.994
#   Westernmost_Longitude: 12.994
#   Elevation_m: 680
#--------------------
# Data_Collection
#   Collection_Name: DEU358
#   First_Year: 1891
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGML102C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML102C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML102O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML102O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML105C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML105C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML105O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML105O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML106C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML106C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML106O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML106O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML107C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML107C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML107O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML107O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML108C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML108C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML108O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML108O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML109C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML109C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML109O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML109O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML110C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML110C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML110O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML110O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML111C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML111C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML111O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML111O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML112C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML112C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML112O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML112O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML113C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML113C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML113O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML113O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGML102C_raw	NGML102O_raw	NGML105C_raw	NGML105O_raw	NGML106C_raw	NGML106O_raw	NGML107C_raw	NGML107O_raw	NGML108C_raw	NGML108O_raw	NGML109C_raw	NGML109O_raw	NGML110C_raw	NGML110O_raw	NGML111C_raw	NGML111O_raw	NGML112C_raw	NGML112O_raw	NGML113C_raw	NGML113O_raw
1891	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	2.55	3.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	2.94	3.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	2.67	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	2.44	2.15	NA	NA	NA	NA	NA	NA	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	1.85	1.53	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	2.35	1.92	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	2.44	1.81	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	1.55	1.13	NA	NA	NA	NA	NA	NA	1.32	1.09	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	2.19	2	NA	NA	NA	NA	NA	NA	1.39	1.47	0.1	NA	NA	NA	NA	NA	NA	NA	2.71	NA
1902	2.01	1.49	NA	NA	NA	NA	NA	NA	1.39	1.03	0.09	NA	NA	NA	NA	NA	NA	NA	3.48	NA
1903	1.94	1.89	NA	NA	NA	NA	NA	2.85	1.99	1.44	0.2	NA	NA	NA	NA	NA	NA	NA	3.45	NA
1904	1.69	1.58	NA	NA	NA	NA	NA	1.78	1.48	1.45	0.06	NA	NA	NA	NA	NA	NA	NA	2.71	NA
1905	1.46	1.44	NA	NA	NA	NA	NA	2.58	2.58	2.25	0.1	NA	NA	NA	NA	NA	NA	NA	2.56	NA
1906	1.54	3.77	NA	NA	NA	NA	NA	2.66	3.19	3.61	0.46	NA	NA	NA	NA	NA	NA	NA	4.34	NA
1907	2.14	3.24	NA	NA	NA	NA	NA	2.46	3.02	2.59	0.24	0.32	NA	NA	NA	NA	NA	NA	3.35	NA
1908	2.5	2.61	NA	NA	NA	NA	NA	3.6	2.82	2.71	0.41	0.29	NA	NA	NA	NA	NA	NA	4.43	3.46
1909	1.98	2.79	NA	NA	NA	NA	NA	3.02	3.09	2.9	0.43	0.34	NA	NA	NA	NA	NA	NA	4.85	3.94
1910	1.68	1.97	NA	NA	NA	NA	NA	2.55	2.29	2.16	0.68	0.55	NA	NA	NA	NA	NA	NA	4.56	3.31
1911	1.5	1.56	NA	NA	NA	NA	NA	2.61	2.2	2.1	0.76	0.72	NA	NA	NA	NA	NA	3.92	4.11	2.9
1912	1.81	1.09	NA	NA	NA	NA	NA	1.77	3.04	2.15	0.9	1.19	NA	NA	NA	NA	3.55	4.28	3.66	3.07
1913	1.37	1.34	3.12	NA	NA	NA	NA	1.58	2.46	2.42	0.74	0.32	NA	NA	NA	NA	2.24	3.05	3.3	3.07
1914	1.76	2.07	3	NA	NA	NA	NA	1.34	2.86	2.7	1.03	1.07	NA	NA	NA	NA	3.49	3.87	4.21	3.69
1915	1.16	1.5	4.14	NA	NA	NA	NA	1.86	2.19	2.45	0.92	1.43	NA	NA	NA	NA	3.32	4.09	3.56	3.25
1916	1.4	1.84	2.8	3.58	NA	0.86	NA	0.97	3.11	2.91	1.75	1.61	4.86	NA	NA	NA	3.49	3.98	2.84	2.72
1917	1.37	1.14	0.52	2.84	NA	0.87	NA	0.73	1.93	2	1.58	1.53	5.86	NA	NA	NA	2.76	2.96	2.38	2.22
1918	1.98	2.01	3.92	4.24	2.64	1.33	NA	2.31	2.23	3.39	2.54	3.77	5.58	NA	4.65	NA	3.23	3.99	4.17	3.6
1919	1.88	1.95	3.93	4.17	2.23	1.52	NA	2.04	1.88	2.44	1.73	3.34	5.43	NA	3.41	NA	2.86	3.67	3.03	2.84
1920	1.85	2.1	3.22	3.63	2.42	1.73	NA	2.66	2.41	2.54	1.74	2.96	5.62	NA	3.58	NA	3.86	3.8	3.1	3.1
1921	1.56	1.48	2.26	3.06	1.37	1.47	NA	2.25	1.83	1.99	1.57	1.37	4.27	NA	2.67	NA	3.1	2.22	2.99	2.67
1922	1.35	1.46	2.56	2.9	1.22	1.56	NA	1.83	1.42	3.06	1.41	1.63	4.51	NA	2.61	NA	3.63	2.62	2.79	2.35
1923	1.71	1.98	2.15	3.6	1.82	1.7	NA	2.01	1.81	3.6	2.34	4	4.07	NA	2.5	NA	3.63	3.44	1.97	3.05
1924	1.32	1.56	1.42	4.01	1.61	2.25	NA	1.97	1.47	2.38	2.48	3.53	4.2	NA	2.75	NA	3.82	3.54	2.29	2.76
1925	1.56	2.51	2.55	4.18	1.41	2.19	NA	2.17	1.92	2.94	2.4	3.81	5.14	NA	2.55	2.78	4.39	3.93	2.36	3.3
1926	1.15	2.22	2.16	3.53	1.39	1.89	NA	1.88	1.95	3.09	2.84	2.64	4.07	NA	2.4	2.68	3.58	3.4	2.03	3.02
1927	0.92	2.36	1.91	3.15	1.65	1.38	NA	1.42	1.12	3.32	2.36	3.82	2.91	3.98	1.61	3.8	2.11	3.44	1.07	5.68
1928	1.19	1.9	1.55	2.91	1.2	1.48	NA	1.25	1.67	2.77	2.78	3.19	2.61	3.74	1.65	2.58	2.95	3.17	1.79	3.68
1929	1.21	1.98	1.63	3.02	1.16	1.15	NA	1.23	1.52	2.03	2.55	1.87	2.29	3.54	1.47	2.55	2.74	2.92	1.86	2.9
1930	1.6	2.48	2.07	3.8	1.28	1.1	NA	1.97	2.12	2.63	4.04	3.18	2.25	3.99	2.24	2.31	3.74	3.31	2.51	3.07
1931	0.99	1.87	1.92	3.39	1.19	1.55	NA	1.42	1.93	2.95	2.61	2.51	2.46	3.93	2.08	2.67	3.88	3.05	2.03	2.86
1932	1.52	1.89	2.87	3.84	1.28	1.95	NA	1.56	1.44	2.58	2.96	2.69	2.34	3.32	2.39	2.34	3.27	2.85	1.65	1.86
1933	1.37	1.56	2.19	2.98	1.43	1.62	1.74	1.43	1.31	2.23	2.77	2.71	1.81	2.21	2.6	2.35	3.15	2.83	1.35	2.21
1934	0.95	1.31	1.87	2.42	0.9	0.98	1.68	1.06	1.16	2.86	2.14	3.51	1.76	2.83	1.36	1.36	2.57	2.4	1.64	2.58
1935	0.94	1.62	1.48	2.27	0.76	0.92	1.46	1.06	1.01	2.75	2.13	2.79	1.56	2.34	1.57	1.44	2.44	2.03	1.57	2.04
1936	1.16	1.89	1.21	2.43	0.98	0.83	1.43	1.24	1.03	1.88	1.94	2	1.64	2.2	1.64	1.45	2.75	2.01	1.74	1.73
1937	1.79	2.2	1.78	2.78	1.28	0.94	1.63	1.53	1.71	3.09	2.27	3.25	2.29	4.2	1.25	2.23	2.56	2.42	2.4	2.64
1938	1.3	1.15	1.81	3.29	1.15	1.39	2.03	1.35	1.19	2.08	2.01	2.58	1.79	2.08	1.62	1.71	2.34	2.13	1.61	1.56
1939	0.99	1.35	2.02	3.17	1.34	1.19	1.61	1.41	1.35	1.83	2.49	2.7	1.98	2.87	1.57	1.74	2.28	1.86	1.63	1.66
1940	1.4	2.31	1.85	2.54	1.41	1.32	1.32	1.5	1.64	2.07	3.17	2.58	1.8	2.64	2.06	2.01	2.29	2.13	1.69	1.93
1941	1.46	1.75	1.79	1.99	0.88	1.26	1.39	1.27	1.36	2.11	3.28	2.54	1.74	2.57	1.69	1.72	2.21	2.18	1.46	1.84
1942	1.28	1.29	2.12	1.97	1.37	2.23	1.86	1.23	1.2	2.43	2.46	2.11	1.49	2.78	1.7	1.92	1.93	2.01	1.38	1.6
