# Vitas - Jurbarkas-P - LADE - ITRDB LITH018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8594
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8594.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith018-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith018-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith018.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith018.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Vitas - Jurbarkas-P - LADE - ITRDB LITH018
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Jurbarkas-P
#   Location: Lithuania
#   Northernmost_Latitude: 55.08
#   Southernmost_Latitude: 55.08
#   Easternmost_Longitude: 22.75
#   Westernmost_Longitude: 22.75
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: LITH018
#   First_Year: 1896
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## nr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr9_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr9; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	nr1_raw	nr2_raw	nr3_raw	nr4_raw	nr5_raw	nr6_raw	nr7_raw	nr8_raw	nr9_raw	nr10_raw	nr11_raw	nr12_raw	nr13_raw	nr14_raw	nr15_raw	nr16_raw	nr17_raw
1896	NA	1.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.328
1897	NA	5.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.311
1898	NA	7.302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.805
1899	NA	3.843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.601
1900	NA	4.851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.967	6.709	NA	NA	7.069
1901	NA	4.33	5.347	NA	2.109	NA	NA	NA	NA	NA	NA	NA	4.535	8	NA	NA	6.826
1902	NA	3.339	5.709	NA	2.532	NA	NA	NA	NA	NA	NA	2.442	4.874	10.155	NA	NA	7.038
1903	NA	6.556	4.886	NA	3.106	NA	NA	NA	NA	NA	NA	4.821	7.013	14.243	NA	NA	9.554
1904	NA	3.716	1.947	NA	2.275	NA	NA	NA	NA	NA	NA	4.215	2.28	7.378	NA	NA	7.081
1905	NA	3.851	2.45	NA	2.595	NA	NA	NA	NA	NA	NA	4.741	3.027	4.781	9.631	NA	5.676
1906	2.415	2.244	0.59	NA	2.696	NA	NA	NA	NA	NA	NA	2.239	0.264	5.484	12.732	8.787	4.474
1907	1.94	3.922	2.873	9.337	2.022	NA	NA	NA	NA	NA	NA	3.029	2.534	4.694	10.645	10.425	4.777
1908	2.455	3.576	4.184	7.371	1.917	NA	NA	NA	NA	10.196	NA	2.584	2.633	4.327	7.932	8.911	4.887
1909	2.914	2.947	4.722	6.878	2.586	NA	NA	NA	NA	7.036	6.571	2.735	1.967	4.159	6.178	10.446	6.746
1910	2.472	3.931	7.384	9.686	3.865	NA	NA	NA	6.033	11.435	10.088	3.6	4.802	6.059	8.568	12.205	6.568
1911	1.952	1.954	2.833	5.978	2.588	NA	NA	4.749	3.946	7.036	9.679	2.911	2.561	3.137	6.435	7.291	4.236
1912	1.166	1.389	1.402	5.643	1.823	NA	NA	2.722	4.299	4.697	8.611	2.313	1.968	2.277	3.643	6.887	2.71
1913	1.603	1.818	1.644	5.439	4.344	NA	NA	7.641	4.244	5.013	9.211	3.282	3.987	3.247	3.945	3.512	3.475
1914	1.095	1.38	1.087	3.483	3.026	NA	NA	3.64	2.696	3.93	4.799	2.577	2.53	2.12	1.683	3.621	2.948
1915	0.836	1.307	1.261	3.514	2.279	NA	NA	3.4	3.974	4.258	4.883	2.5	3.107	3.839	2.956	5.302	3.226
1916	1.932	1.261	3.211	6.255	4.502	NA	NA	6.475	5.063	6.154	7.095	3.037	3.986	11.096	4.475	6.708	6.527
1917	1.387	2.011	1.192	3.353	2.301	NA	NA	3.664	2.884	4.648	3.14	2.441	4.023	5.582	2.51	4.255	4.192
1918	1.999	1.889	2.502	3.385	4.275	NA	NA	3.412	5.898	2.826	3.48	1.848	4.833	3.59	1.718	3.853	4.748
1919	2.432	3.003	2.902	4.49	4.732	NA	NA	3.544	4.909	5.666	4.591	4.755	8.448	4.361	3.379	6.055	5.875
1920	1.163	0.87	1.484	2.928	2.975	NA	NA	2.917	3.979	3.345	3.524	0.275	4.103	1.176	1.946	3.394	3.107
1921	0.926	1.491	1.662	3.316	2.457	NA	NA	3.346	2.767	4.402	3.77	1.577	2.341	1.679	2.488	4.146	2.71
1922	1.058	1.083	1.121	3.682	2.718	NA	NA	3.903	5.129	5.769	4.456	2.628	3.7	2.172	3.354	4.967	4.307
1923	0.862	0.598	1.429	2.115	3.325	NA	NA	5.577	2.941	2.387	3.467	1.639	5.746	2.554	3.203	3.344	3.529
1924	1.439	1.633	3.05	2.895	4.777	NA	NA	4.164	4.607	5.524	4.581	3.099	5.043	3.146	3.529	5.94	4.744
1925	1.763	1.728	1.711	2.346	4.226	NA	NA	2.487	4.388	3.773	4.178	2.437	4.528	3.19	3.728	5.736	4.735
1926	1.081	1.926	0.983	2.21	3.524	4.95	NA	2.169	2.882	3.827	2.82	2.783	3.385	1.956	2.811	4.723	3.98
1927	0.382	0.692	0.69	1.493	2.322	3.913	NA	2.64	3.215	2.265	2.17	0.372	2.681	1.621	1.164	4.335	2.113
1928	0.784	1.111	0.484	2.832	2.465	3.355	1.304	2.322	3.983	3.282	3.657	2.746	2.27	3.19	2.715	5.345	4.288
1929	1.341	1.358	0.984	2.991	3.362	4.462	2.337	5.438	3.307	4.599	3.56	2.471	3.664	3.338	3.843	5.78	4.59
1930	1.425	0.859	0.876	1.894	2.553	3.295	1.317	3.443	3.099	3.954	2.565	2.76	2.751	2.419	3.645	4.573	3.636
1931	1.189	0.381	0.954	1.993	3.624	2.37	0.826	1.914	3.67	1.806	2.636	0.395	4.057	1.746	2.671	3.563	3.803
1932	1.257	0.809	1.41	2.358	3.243	2.922	1.508	2.175	3.746	2.546	3.24	1.622	3.299	2.133	3.262	4.366	3.708
1933	0.793	0.509	0.452	1.46	1.94	1.38	0.593	0.992	2.372	2.213	1.707	0.224	1.05	1.041	1.229	2.331	2.953
1934	0.819	1.026	0.693	2.127	2.273	3.11	1.116	1.648	4.57	4.239	3.656	2.263	2.547	2.016	4.571	4.996	3.97
1935	1.096	1.01	1.126	1.841	1.971	2.09	1.372	1.367	3.308	4.207	2.957	2.617	2.218	2.13	2.798	2.654	3.576
1936	1.701	1.638	1.328	2.527	2.576	4.343	3.118	1.851	6.221	4.85	2.983	3.6	4.446	5.013	4.141	5.168	4.928
1937	1.117	1.352	0.872	1.47	1.965	3.214	2.768	1.425	3.258	3.39	4.307	2.868	2.156	3.14	3.658	5.102	3.705
1938	1.486	1.152	1.421	2.363	1.869	3.447	3.456	1.6	2.499	3.303	4.868	1.792	2.402	1.708	4.698	4.255	3.553
1939	1.189	0.762	1.219	1.699	1.519	3.291	1.642	1.784	1.836	2.112	2.119	0.763	2.551	1.061	3.756	2.635	2.432
1940	0.549	0.255	0.455	0.584	0.915	2.655	1.126	1.479	1.077	1.406	0.869	0.441	1.798	0.938	2.071	1.206	1.986
1941	0.8	0.508	0.66	0.96	0.834	2.507	1.062	1.272	2.104	2.16	1.751	0.422	1.577	1.506	2.708	1.699	2.417
1942	1.077	0.547	1.382	1	2.012	5.162	1.703	2.089	2.853	1.042	3.783	1.691	2.081	1.44	3.632	2.238	3.204
