# Hartl - Berchtesgaden, Predigtstuhl unten - PCAB - ITRDB DEU335
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37534
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37534.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu335-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu335.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu335.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Predigtstuhl unten - PCAB - ITRDB DEU335
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: B 69
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Predigtstuhl unten
#   Location: Germany
#   Northernmost_Latitude: 47.682
#   Southernmost_Latitude: 47.682
#   Easternmost_Longitude: 12.875
#   Westernmost_Longitude: 12.875
#   Elevation_m: 1040
#--------------------
# Data_Collection
#   Collection_Name: DEU335
#   First_Year: 1923
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGPA101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA101A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA101E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA101E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA103A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA103E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA103E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA104A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA104E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA104E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA105A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA105E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA105E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA106A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA106E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA106E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA107A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA107E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA107E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA108A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA108E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA108E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA110A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA110E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA110E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA111A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA111E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA111E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA113A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA113A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPA113E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPA113E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGPA101A_raw	BGPA101E_raw	BGPA103A_raw	BGPA103E_raw	BGPA104A_raw	BGPA104E_raw	BGPA105A_raw	BGPA105E_raw	BGPA106A_raw	BGPA106E_raw	BGPA107A_raw	BGPA107E_raw	BGPA108A_raw	BGPA108E_raw	BGPA110A_raw	BGPA110E_raw	BGPA111A_raw	BGPA111E_raw	BGPA113A_raw	BGPA113E_raw
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	NA	NA	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.36	NA	NA	NA	NA	NA	1.38	NA	NA	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	2.36	NA	NA	4.64	NA	NA	NA
1926	NA	NA	NA	4.68	3.45	NA	NA	NA	NA	NA	2.62	NA	3.24	2.87	NA	NA	4.88	NA	NA	NA
1927	NA	NA	4.69	4.04	2.23	NA	2.77	2.7	NA	3.4	1.56	5.27	3.55	3.31	NA	NA	1.65	NA	4.28	NA
1928	NA	2.64	3.66	3.41	1.08	0.44	3.2	3.48	NA	4.45	1.8	4.26	2.99	2.96	NA	2.31	1.87	NA	3.14	NA
1929	2.61	2.84	4.16	4.19	1.06	0.62	2.07	3.08	NA	4.08	2.37	4.02	3.3	3.23	NA	2.53	1.94	NA	3.39	NA
1930	2.75	3.2	3.94	3.52	1.77	2.12	3.41	3.76	3.92	3.97	3.25	4.04	3.45	3.42	NA	2.67	2.73	NA	3.76	NA
1931	2.56	3.14	4.57	4.85	2.64	3.12	3.33	4.13	4.49	4.89	3.09	4.8	3.72	3.55	NA	2.86	2.25	NA	3.98	NA
1932	2.47	3.29	4.3	4.18	3.2	3.94	4.07	4.03	3.16	4.21	2.18	4.04	2.96	2.71	2.65	2.68	2.16	NA	3.08	3.73
1933	2.42	2.58	3.07	2.95	2.31	2.64	3.97	3.08	2.26	3.19	1.84	3.04	2.41	2.45	2.69	2.3	1.7	NA	1.89	2.5
1934	1.99	3.48	3.06	3.53	2.52	2.43	3.49	4.12	3.29	2.91	2.08	2.76	2.68	2.76	3.28	3.04	1.22	NA	1.93	2.37
1935	2.08	2.87	2.87	3.16	3.55	5.96	3.56	3.76	2.54	3.16	2.3	3.09	3.12	3.12	3.41	3.27	1.18	NA	1.82	2.71
1936	2.16	3.17	3.97	3.57	2.5	3.06	4.08	3.65	3.48	3.14	1.74	2.34	2.8	2.9	3.41	3.27	1.6	5.44	1.72	2.41
1937	2.66	2.98	3.9	3	2.4	1.76	4.04	3.86	3.2	2.49	2.54	2.77	3.2	2.76	4.21	4.19	1.34	4.64	2.33	2.68
1938	2.68	2.5	3.03	2.38	1.85	1.04	3.19	2.96	2.56	2.53	2.21	2.31	2.57	2.02	3.24	2.99	1.07	3.65	1.58	2.25
1939	2.89	2.46	2.81	3.23	1.93	1.62	3.8	3.53	2.62	2.26	2.34	2.85	2.45	1.96	3.27	3	1.21	3.59	1.61	2.26
1940	3.52	2.82	3.1	2.62	2.24	1.05	3.25	3.23	2.49	1.99	2.6	2.47	2.22	2.15	3.39	2.84	1.6	3.21	1.56	2.42
1941	3.38	2.99	3.06	2.61	2.47	1.1	3.11	3.36	2.12	2.1	2.16	2.22	1.55	1.43	2.78	2.29	0.96	2.52	2.27	2.08
1942	3.2	2.96	3.42	3.07	2.74	1.74	3	3.57	2.63	2.78	2.31	2.99	2.42	2.74	3.1	2.19	1.54	2.53	2.02	2.2
1943	2.55	2.39	3.44	3.06	2.32	2.08	2.96	2.83	2.57	2.3	1.9	2.19	1.82	1.88	2.64	2.6	1.26	2.08	1.89	1.99
1944	2.55	2.5	2.27	2.78	1.94	1.9	2.52	2.76	2.93	2.72	2.19	2.76	1.72	1.69	3.41	3.09	1.19	2.92	1.69	2.29
1945	1.87	2.29	2.44	2.55	1.88	1.66	2.04	1.96	2.97	2.54	2.57	2.51	2.53	2.14	2.38	2.68	1.17	3.25	1.36	2.42
1946	2.09	2.16	2.6	2.92	2.5	1.87	2.65	2.68	2.87	2.72	2.01	2.15	2.36	2.82	2.71	3.04	1.5	2.41	1.82	2.66
1947	2.2	2.09	2.31	2.77	1.92	1.63	2.22	2.47	2.57	3.07	2.26	1.7	2.68	2.72	3.06	3.3	1.52	2.68	1.99	2.27
1948	1.68	1.58	2.59	2.12	1.79	1.87	1.78	1.9	1.84	2.08	1.4	0.8	2.26	2.28	2.6	2.41	1.48	2.4	1.95	2.18
1949	2.12	1.88	2.5	3.2	2.44	2.49	1.78	1.8	2.44	2.65	2.54	1.52	2.16	2.14	3.09	3.39	2.57	2.62	2.46	2.35
1950	2.55	1.91	2.38	3.01	2.44	2.08	2.15	3.41	2.25	2.19	2.48	1.94	2.52	2.62	3.27	3.48	2.71	2.15	2.91	3.76
1951	2.77	2.56	3.06	3.79	2.68	2.71	2.44	3.21	2.83	2.63	2.71	1.99	3.15	2.99	3.92	4.62	3.44	2.33	3.52	3.68
1952	2.41	1.99	2.43	2.64	2.34	1.78	2	2.85	2.33	2.05	2.24	2.13	2.52	2.73	2.82	3.3	2.32	1.98	2.85	3.1
1953	2.82	2.06	2.89	3.02	1.7	2.73	2.46	3.5	3.13	2.16	2.38	2.1	3.42	3.27	3.55	3.25	2.8	2.71	3.1	3.57
1954	2.13	1.72	2.71	3.15	1.46	1.84	1.83	2.39	2.64	2.33	2.43	1.97	2.73	2.75	2.73	2.73	2.6	1.5	2.68	3.04
1955	2.91	2.18	2.88	4.03	1.51	3.1	2.56	3.43	1.47	2.88	3.02	2.23	3.18	3.21	3.09	2.54	3.12	1.36	2.92	2.96
1956	2.49	1.46	2.42	3.3	2.62	3.25	2.13	2.5	1.59	2.91	2.43	2.12	3.04	3.34	2.38	2.39	2.99	1.42	2.74	2.96
1957	2.31	1.78	2.19	3.23	2.96	3.39	2.82	2.88	2.61	2.83	2.37	2.33	3.27	3.22	2.36	2.29	2.92	1.4	2.61	2.57
1958	2.32	1.71	2.04	3.16	2.69	2.91	3.48	3.26	2.48	2.51	1.7	1.79	3.66	3.34	2.06	2.39	2.16	1.8	2.92	2.76
1959	2.38	1.91	2.1	3.14	3.29	2.99	2.62	2.53	2.89	2.53	2.07	1.76	3.34	3.28	1.64	1.84	1.99	1.97	2.82	3.13
1960	2.1	1.92	2.25	2.93	2.47	3.19	2.48	2.79	1.31	2.22	2.22	1.74	3.66	3.52	1.83	2.4	1.32	1.49	2.34	3.48
1961	2.29	1.94	1.89	2.4	2.82	2.56	1.91	2.86	1.87	2.4	2.53	2.21	3.84	3.28	1.76	2.51	1.23	1.82	2.82	3.31
1962	2.26	1.92	1.37	1.69	2.01	2.22	1.77	2.17	1.14	1.84	1.81	1.66	3.65	3.24	1.93	2.58	1.13	1.5	2.67	2.74
1963	2.93	2.42	2.06	2.16	1.84	2.42	2.4	2.91	2.41	2.32	2.43	2.22	3.73	3.96	2.36	2.97	1.17	2.08	3.62	3.3
1964	2.81	2.2	2.04	2.34	2.39	1.75	2.2	2.43	3.07	2.3	2.4	2.34	4.23	3.6	2.26	2.99	1.12	2.59	3.55	3.76
1965	2.06	2.1	1.77	1.91	2.5	2.1	1.89	2.07	2.53	2	2.22	2.4	3.56	2.64	2.62	2.41	1.33	2.62	3.04	3.17
1966	2.37	2.56	1.82	2.09	3.3	1.79	1.83	2.12	2.15	2.12	2.12	2.08	3.59	3.16	2.43	2.73	1.24	2.62	2.94	2.97
1967	2.85	2.72	1.66	1.91	2.57	1.64	2.21	1.81	2.06	2.37	2.33	2.36	4	3.12	2.41	2.96	1.72	2.57	3.43	3.62
1968	2.68	2.22	1.61	1.84	3.12	1.72	2.91	1.98	2.22	1.98	2.1	1.99	4.21	2.99	1.83	2.12	1.33	2.11	3.24	3.86
1969	2.32	2.2	1.51	1.83	2.73	1.59	2.4	2.84	2.17	2.43	2.27	2.42	3.77	2.95	1.83	2.48	1.39	2.09	2.95	3.82
1970	2.04	1.74	1.54	1.76	2.36	1.28	2	2.69	2.05	2.02	1.42	1.97	3.46	2.98	1.93	2.54	1.52	1.98	2.57	3.06
1971	1.95	1.51	1.3	1.57	2.55	1.44	1.84	2.4	2.3	1.99	1.27	1.56	3.54	3.02	1.88	2.7	2.04	1.81	3.31	3.75
