# Kuniholm - Acemhoyuk - JUSP - ITRDB TURK044
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20791
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20791.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk044-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; turk044-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk044.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/turk044.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-05-12
#--------------------
# File_Last_Modified_Date
#   Date: 2016-05-12
#--------------------
# Title
#   Study_Name: Kuniholm - Acemhoyuk - JUSP - ITRDB TURK044
#--------------------
# Investigators
#   Investigators: Kuniholm, P.I.; Newton, M.; Griggs, C.; Lorentzen, B.; Manning, S.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: The absolute dates (BCE) in the top header represent the mean of the 14C-calibrated dates with a 2-sigma range (see Figure 6 in Manning et al. 2016 PLOS One).  The three data sets from those sites crossdate with each other and the Relative Years (RY) of the data sets were determined by those crossdates (stated as a Middle Bronze Age, MBA, chronology in Manning et al. 2016).  The absolute dates were determined by the tree-ring sequenced "wiggle matching" of a series of 14C ages on segments of wood with known relative positions and spacing in the Acemhoyuk, Kultepe and Karahoyuk tree-ring chronologies. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Sturt W. Manning, Carol B. Griggs, Brita Lorentzen, Gojko Barjamovic, Christopher Bronk Ramsey, Bernd Kromer, Eva Maria Wild
#   Journal_Name: PLoS ONE
#   Published_Title: Integrated Tree-Ring-Radiocarbon High-Resolution Timeframe to Resolve Earlier Second Millennium BCE Mesopotamian Chronology
#   Published_Date_or_Year: 2016
#   Volume: 11
#   Pages: 
#   Issue: 7
#   Report_Number: 
#   DOI: 10.1371/journal.pone.0157144
#   Full_Citation: None
#   Abstract: 500 years of ancient Near Eastern history from the earlier second millennium BCE, including such pivotal figures as Hammurabi of Babylon, Šamši-Adad I (who conquered Aššur) and Zimrilim of Mari, has long floated in calendar time subject to rival chronological schemes up to 150+ years apart. Texts preserved on clay tablets provide much information, including some astronomical references, but despite 100+ years of scholarly effort, chronological resolution has proved impossible. Documents linked with specific Assyrian officials and rulers have been found and associated with archaeological wood samples at Kültepe and Acemhöyük in Turkey, and offer the potential to resolve this long-running problem. Here we show that previous work using tree-ring dating to place these timbers in absolute time has fundamental problems with key dendrochronological crossdates due to small sample numbers in overlapping years and insufficient critical assessment. To address, we have integrated secure dendrochronological sequences directly with radiocarbon (14C) measurements to achieve tightly resolved absolute (calendar) chronological associations and identify the secure links of this tree-ring chronology with the archaeological-historical evidence. The revised tree-ring-sequenced 14C time-series for Kültepe and Acemhöyük is compatible only with the so-called Middle Chronology and not with the rival High, Low or New Chronologies. This finding provides a robust resolution to a century of uncertainty in Mesopotamian chronology and scholarship, and a secure basis for construction of a coherent timeframe and history across the Near East and East Mediterranean in the earlier second millennium BCE. Our re-dating also affects an unusual tree-ring growth anomaly in wood from Porsuk, Turkey, previously tentatively associated with the Minoan eruption of the Santorini volcano. This tree-ring growth anomaly is now directly dated ~1681-1673 BCE (68.2% highest posterior density range), ~20 years earlier than previous assessments, indicating that it likely has no association with the subsequent Santorini volcanic eruption.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Acemhöyük
#   Location: Turkey
#   Northernmost_Latitude: 38.4833
#   Southernmost_Latitude: 38.4833
#   Easternmost_Longitude: 33.6667
#   Westernmost_Longitude: 33.6667
#   Elevation_m: 956
#--------------------
# Data_Collection
#   Collection_Name: TURK044
#   First_Year: -1954
#   Last_Year: -1785
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Juniperus spp. L.
#   Common_Name: juniper
#   Tree_Species_Code: JUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ACM122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM281_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM281; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM301_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM301; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM331_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM331; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM332_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM332; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM333_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM333; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM334_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM334; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM341_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM341; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM342_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM342; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM343_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM343; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM344_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM344; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM345_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM345; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM346_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM346; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM361_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM361; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM362_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM362; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM363_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM363; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM364_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM364; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM365_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM365; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM373_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM373; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM373B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM373B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM381_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM381; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM382_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM382; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM481_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM481; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM482_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM482; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM491_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM491; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM494_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM494; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM501_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM501; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM502_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM502; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM581_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM581; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM582_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM582; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM591_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM591; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM592_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM592; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM593_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM593; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM594_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM594; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM596_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM596; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM601_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM601; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM602_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM602; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM631_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM631; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM632_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM632; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACM633_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACM633; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ACM122_raw	ACM261_raw	ACM281_raw	ACM301_raw	ACM131_raw	ACM132_raw	ACM331_raw	ACM332_raw	ACM333_raw	ACM334_raw	ACM341_raw	ACM342_raw	ACM343_raw	ACM344_raw	ACM345_raw	ACM346_raw	ACM361_raw	ACM362_raw	ACM363_raw	ACM364_raw	ACM365_raw	ACM373_raw	ACM373B_raw	ACM381_raw	ACM382_raw	ACM481_raw	ACM482_raw	ACM491_raw	ACM494_raw	ACM501_raw	ACM502_raw	ACM581_raw	ACM582_raw	ACM591_raw	ACM592_raw	ACM593_raw	ACM594_raw	ACM596_raw	ACM601_raw	ACM602_raw	ACM631_raw	ACM632_raw	ACM633_raw
566	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
567	1.47	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
568	1.35	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
569	1.19	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
570	1.01	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
571	0.8	0.82	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
572	1	1.13	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
573	0.8	0.83	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
574	0.79	0.84	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
575	0.83	0.9	1.15	NA	NA	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
576	0.76	0.88	1	NA	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA
577	0.78	0.84	1.1	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA
578	0.83	0.82	1.16	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA
579	0.52	0.61	0.83	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA
580	0.58	0.52	0.82	NA	NA	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA
581	0.46	0.41	0.84	NA	0.87	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA
582	0.66	0.71	1.09	NA	0.95	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	NA
583	0.58	0.53	0.92	NA	0.7	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA
584	0.67	0.67	1.08	NA	0.68	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA
585	0.35	0.29	0.66	NA	0.48	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA
586	0.43	0.44	0.75	NA	0.63	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA
587	0.45	0.47	0.78	NA	0.72	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA
588	0.56	0.57	0.95	NA	0.52	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA
589	0.42	0.44	0.75	NA	0.4	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA
590	0.43	0.41	0.69	NA	0.38	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	0.39	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	NA
591	0.38	0.45	0.61	NA	0.34	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	0.37	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	0.84	NA	0.81	NA	NA	NA	0.85	NA	NA	NA	NA	NA
592	0.68	0.73	0.95	NA	0.4	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	0.4	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	0.91	NA	0.77	NA	NA	NA	0.93	NA	NA	NA	NA	NA
593	0.59	0.57	0.58	NA	0.31	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.5	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	0.89	NA	0.77	NA	NA	NA	0.83	NA	NA	NA	NA	NA
594	0.64	0.78	0.85	NA	0.31	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.6	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	0.6	NA	0.71	NA	NA	NA	0.77	NA	NA	NA	NA	NA
595	0.4	0.45	0.65	NA	0.5	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	0.61	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	0.94	NA	0.86	NA	NA	NA	0.95	NA	NA	NA	NA	NA
596	0.31	0.33	0.53	NA	0.33	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.37	0.34	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	0.37	NA	0.35	NA	NA	NA	0.36	NA	NA	NA	NA	NA
597	0.55	0.69	0.83	NA	0.47	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.4	0.39	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	0.52	NA	0.59	NA	NA	NA	0.48	NA	NA	NA	NA	NA
598	0.63	0.69	0.67	NA	0.35	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	0.26	0.25	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	0.65	NA	0.82	NA	NA	NA	0.92	NA	NA	NA	NA	NA
599	0.98	0.87	1.13	NA	0.35	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.28	0.29	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	1.01	NA	1.38	NA	NA	NA	1.3	NA	NA	NA	NA	NA
600	0.71	0.64	0.88	NA	0.34	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.22	0.3	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	1.09	NA	1.25	NA	NA	NA	0.94	NA	NA	NA	NA	NA
601	0.74	0.68	0.77	NA	0.27	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.3	0.4	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	0.79	NA	0.98	NA	NA	NA	0.51	NA	NA	NA	NA	NA
602	0.87	0.82	1.12	NA	0.28	0.46	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	0.42	0.37	0.42	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	0.9	1.35	1.36	NA	NA	NA	1.03	NA	NA	NA	NA	NA
603	1.21	1.12	1.24	NA	0.37	0.49	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	0.44	0.33	0.47	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	0.86	1.07	0.98	NA	NA	NA	0.7	NA	NA	NA	NA	NA
604	1.09	1.14	1.29	NA	0.39	0.42	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	0.41	0.34	0.31	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA	NA	1.06	1.22	1.01	NA	NA	NA	1.01	NA	NA	NA	NA	NA
605	0.89	0.82	1.2	NA	0.3	0.34	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	0.45	0.32	0.44	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	1.01	0.87	0.82	NA	NA	NA	0.85	NA	NA	NA	NA	NA
606	1	1.11	1.21	NA	0.25	0.3	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	0.46	0.41	0.34	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	0.9	0.81	0.85	NA	NA	NA	0.93	NA	NA	NA	NA	NA
607	1.17	1.02	0.99	NA	0.15	0.17	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	0.35	0.26	0.36	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	0.56	0.5	0.52	NA	NA	NA	0.41	NA	NA	NA	NA	NA
608	0.77	0.8	0.74	NA	0.29	0.29	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	0.32	0.3	0.44	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	0.5	0.54	0.58	NA	NA	NA	0.45	NA	NA	NA	NA	NA
609	0.71	0.67	0.79	NA	0.25	0.28	NA	NA	NA	NA	0.64	1.74	NA	NA	NA	NA	0.29	0.36	0.35	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	0.15	0.15	0.11	NA	NA	NA	0.08	NA	NA	NA	NA	NA
610	0.75	0.73	0.63	NA	0.28	0.34	NA	NA	NA	NA	0.72	1.49	1.46	NA	NA	NA	0.32	0.29	0.34	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	0.39	0.45	0.39	NA	NA	NA	0.36	NA	NA	NA	NA	NA
611	0.62	0.54	0.45	NA	0.23	0.28	NA	NA	NA	NA	0.54	1.07	1.33	NA	NA	NA	0.27	0.3	0.35	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	0.42	0.54	0.46	NA	NA	NA	0.48	NA	NA	NA	NA	NA
612	0.61	0.7	0.67	NA	0.26	0.3	NA	NA	NA	NA	0.74	1.05	1.33	NA	NA	NA	0.26	0.35	0.38	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	0.4	0.6	0.4	NA	NA	NA	0.36	NA	NA	NA	NA	NA
