# Hillam - Trichay St. - QUSP - ITRDB BRIT3
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3496
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3496.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit3-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit3-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit3.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit3.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Hillam - Trichay St. - QUSP - ITRDB BRIT3
#--------------------
# Investigators
#   Investigators: Hillam, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Trichay St.
#   Location: United Kingdom
#   Northernmost_Latitude: 51.0
#   Southernmost_Latitude: 51.0
#   Easternmost_Longitude: -3.83
#   Westernmost_Longitude: -3.83
#   Elevation_m: 0
#--------------------
# Data_Collection
#   Collection_Name: BRIT3
#   First_Year: 811
#   Last_Year: 1217
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TSW370_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW370; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW027_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW027; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW034_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW034; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW351_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW351; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW361_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW361; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW362_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW362; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW371_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW371; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW038_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW038; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TSW370_raw	TSW020_raw	TSW027_raw	TSW029_raw	TSW030_raw	TSW031_raw	TSW032_raw	TSW033_raw	TSW034_raw	TSW351_raw	TSW361_raw	TSW362_raw	TSW371_raw	TSW038_raw
811	0.1	NA	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
812	0.15	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
813	0.18	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
814	0.1	NA	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
815	0.14	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
816	0.1	NA	NA	0.07	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA
817	0.2	NA	0.42	0.11	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
818	0.33	NA	0.7	0.13	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
819	0.2	NA	0.38	0.11	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA
820	0.19	NA	0.52	0.09	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
821	0.34	NA	0.79	0.11	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
822	0.33	NA	0.73	0.12	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
823	0.32	NA	0.75	0.08	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
824	0.34	NA	0.82	0.09	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
825	0.21	NA	0.48	0.09	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
826	0.29	NA	0.65	0.11	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA
827	0.2	NA	0.44	0.09	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
828	0.24	NA	0.6	0.04	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
829	0.11	NA	0.2	0.06	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
830	0.07	NA	0.08	0.04	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
831	0.08	NA	0.13	0.06	0.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
832	0.09	NA	0.11	0.08	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
833	0.11	NA	0.16	0.09	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
834	0.12	NA	0.17	0.08	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
835	0.13	NA	0.21	0.1	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
836	0.1	NA	0.13	0.08	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
837	0.19	NA	0.28	0.17	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA
838	0.11	NA	0.18	0.08	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
839	0.18	NA	0.28	0.16	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
840	0.13	NA	0.14	0.18	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
841	0.13	NA	0.16	0.16	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
842	0.13	NA	0.14	0.16	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
843	0.14	NA	0.17	0.14	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
844	0.15	NA	0.22	0.15	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
845	0.17	NA	0.18	0.22	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
846	0.12	NA	0.17	0.11	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
847	0.19	NA	0.33	0.13	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
848	0.18	NA	0.36	0.09	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
849	0.14	NA	0.23	0.09	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
850	0.13	NA	0.23	0.1	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
851	0.14	NA	0.27	0.07	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
852	0.25	NA	0.45	0.13	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA
853	0.23	NA	0.4	0.1	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
854	0.23	NA	0.44	0.11	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
855	0.23	NA	0.44	0.1	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
856	0.23	NA	0.48	0.09	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA
857	0.2	NA	0.36	0.08	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
858	0.23	NA	0.43	0.1	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA
859	0.29	NA	0.6	0.12	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA
860	0.25	NA	0.49	0.11	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
861	0.18	NA	0.33	0.1	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
862	0.2	NA	0.33	0.14	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
863	0.19	NA	0.25	0.13	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
864	0.13	NA	0.17	0.1	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
865	0.18	NA	0.28	0.12	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
866	0.2	0.25	0.23	0.16	0.18	0.2	NA	NA	NA	NA	NA	NA	NA	NA
867	0.17	0.19	0.27	0.13	0.21	0.18	0.06	NA	NA	NA	NA	NA	NA	NA
868	0.14	0.15	0.22	0.11	0.14	0.15	0.06	NA	NA	NA	NA	NA	NA	NA
869	0.22	0.19	0.51	0.18	0.12	0.17	0.12	NA	NA	NA	NA	NA	NA	NA
870	0.18	0.19	0.34	0.13	0.12	0.18	0.09	NA	NA	NA	NA	NA	NA	NA
871	0.13	0.12	0.22	0.11	0.12	0.15	0.08	NA	NA	NA	NA	NA	NA	NA
