# Bräker - Guffre - PCAB - ITRDB SWIT324
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16897
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16897.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit324-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit324-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit324.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit324.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Bräker - Guffre - PCAB - ITRDB SWIT324
#--------------------
# Investigators
#   Investigators: Bräker, O.U.; Zingg, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # Plentering
# # 
# # Cores are stored at: 
# # disposed
# # 
# # Notes: 
# # Slope N 20%
# # Formerly Rougemont_Fichte_n19_1995.fh
# # 
# # References:
# # Didion, M.; Kupferschmid, A.D.; Zingg, A.; Fahse, L.; Bugmann, H., (2009): 
# # Gaining local accuracy while not losing generality - extending the range of gap model applications. 
# # Can. J. For. Res. 39: 1092-1107.  NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Guffre
#   Location: Switzerland
#   Northernmost_Latitude: 46.4819
#   Southernmost_Latitude: 46.4819
#   Easternmost_Longitude: 7.2144
#   Westernmost_Longitude: 7.2144
#   Elevation_m: 1185
#--------------------
# Data_Collection
#   Collection_Name: SWIT324
#   First_Year: 1831
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RM022512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM022512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM043512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM043512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM086012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM086012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM103512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM103512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM106512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM106512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM109012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM109012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM148512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM148512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM164012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM164012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM164016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM164016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM198512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM198512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM287012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM287012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM30052K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM30052K; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM303012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM303012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM37051K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM37051K; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM388012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM388012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM439012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM439012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM442012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM442012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM463002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM463002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RM463506_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RM463506; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RM022512_raw	RM043512_raw	RM086012_raw	RM103512_raw	RM106512_raw	RM109012_raw	RM148512_raw	RM164012_raw	RM164016_raw	RM198512_raw	RM287012_raw	RM30052K_raw	RM303012_raw	RM37051K_raw	RM388012_raw	RM439012_raw	RM442012_raw	RM463002_raw	RM463506_raw
1883	3.5	2.18	2.4	1.98	1.52	1.59	2.29	1.58	1.36	5.22	2.71	2.91	1.97	NA	NA	NA	1.83	1.28	1.16
1884	3.12	1.71	2.58	1.78	1.47	1.6	2.37	1.27	0.93	5.32	2.71	2.78	1.58	NA	NA	NA	2.55	1.5	1.39
1885	3.46	1.22	1.75	1.48	1.55	1.7	2.31	1.08	1.01	4.97	2.79	2.16	1.68	NA	NA	NA	3.22	1.77	1.44
1886	3.25	1.26	2.08	1.63	1.68	2.02	2.45	1.35	0.98	5.33	2.97	2.77	1.19	NA	NA	NA	3.8	2.13	1.61
1887	2.63	1.11	1.81	1.5	1.63	1.84	2.52	0.87	0.7	3.72	3.16	2.26	1.25	NA	NA	NA	3.39	2.15	1.42
1888	2.66	1.1	1.72	1.48	1.61	1.83	2.3	1.11	1.05	3.9	2.86	2.59	1.46	NA	NA	NA	3.97	2.21	1.69
1889	2.73	1.05	1.66	1.69	1.64	1.87	2.22	1.19	0.88	4.27	2.94	3.09	1.49	NA	NA	NA	4.25	2.23	1.59
1890	2.31	1.28	1.93	1.75	1.38	1.56	2.28	1.11	0.75	3.94	2	2.7	1.35	NA	NA	NA	4.38	2.17	1.51
1891	1.67	1.4	1.69	1.43	1.33	1.22	1.86	1	0.64	3.59	1.64	2.42	0.92	NA	NA	NA	3.47	1.8	1.44
1892	1.41	1.55	1.58	1.67	1.38	1.51	1.93	0.92	0.47	3.6	1.98	2.31	1.24	NA	4.26	2.48	3.69	2.17	1.63
1893	1.62	1.2	1.66	1.68	1.69	1.42	2.28	0.95	0.72	3.84	1.69	2.61	1.22	NA	4.67	4.34	4.08	1.92	1.66
1894	1.2	1.21	1.65	1.48	1.36	1.37	1.82	0.77	0.61	2.87	1.6	2.31	1.15	NA	4.9	5.21	3.6	1.7	1.37
1895	1.12	1.3	1.37	1.53	1.48	1.42	1.79	0.77	0.45	3.1	1.77	2.16	1.12	NA	4.41	4.66	3.37	1.88	1.37
1896	0.99	0.78	1.07	1.86	1.35	1.01	1.87	0.85	0.56	2.86	2.09	2.22	1.38	NA	5.25	5.87	3.32	1.43	1.19
1897	1.16	0.72	1.49	2.2	1.44	1.05	1.89	0.95	0.57	3.04	2.31	2.42	1.54	NA	6.01	5.08	3.48	1.52	1.27
1898	1.43	0.72	1.62	1.78	1.61	1.13	1.11	0.95	0.68	2.04	2.31	1.82	1.17	NA	4.51	4.71	2.96	1.34	0.86
1899	1.21	0.59	2.26	1.42	2.49	1.57	1.08	3	0.6	2.13	2.31	1.53	1.13	NA	4.59	4.69	3.5	1.35	1.22
1900	1.01	0.53	1.95	1.57	2.61	1.57	1.1	2.85	0.84	2.03	2.16	1.61	0.92	NA	4.16	5.17	2.99	1.37	1.33
1901	1.52	0.49	1.86	1.88	2.22	1.68	1.13	2.77	1.27	1.95	1.91	2.08	1	NA	4.96	4.9	2.96	1.39	1.39
1902	1.83	0.87	2.77	2.15	1.75	1.44	1.19	2.42	1.55	1.77	1.65	2.28	0.93	NA	5.3	4.45	2.55	1.3	1.35
1903	1.92	0.93	2.52	2.61	1.39	1.41	1.06	2.96	1.66	1.82	1.61	1.7	0.93	NA	4.78	4.7	2.74	1.65	1.24
1904	2.04	1.08	2.94	2.53	1.59	1.38	1.03	2.62	1.68	1.84	1.65	1.59	0.99	NA	4.56	4.34	2.72	1.58	1.11
1905	2.11	0.96	2.16	1.71	1.81	1	1.14	2.28	1.6	1.78	1.75	1.48	0.7	5.03	4.57	4.17	2.56	1.27	1.04
1906	2.36	1.05	1.61	1.65	2.21	1.04	0.83	2.14	1.47	1.37	1.38	1.08	0.74	3.43	3.9	3.64	2.2	1.09	0.86
1907	2.58	0.87	1.88	1.37	2.27	0.98	0.95	2.21	1.55	1.3	1.15	1.01	0.67	5.67	4.08	3.48	2.36	1.27	0.94
1908	2.93	1.08	2.1	2.02	2.39	1.15	1.57	2.51	1.91	1.72	1.58	1.36	0.83	6.72	4.67	3.61	2.72	1.2	1.16
1909	2.67	0.7	1.67	1.78	1.98	1.15	1.15	2.58	1.87	1.73	1.38	1.38	0.82	6.05	3.57	3.01	1.93	1.19	0.96
1910	3.26	1.11	1.9	2.18	2.56	1.59	1.35	2.79	2.11	2.3	1.74	1.73	1.01	7.22	3.98	3.12	2.36	1.54	1.25
1911	3.13	1.16	2.08	2.23	2.9	1.8	1.44	2.36	1.66	2.06	1.63	1.76	1.34	4.04	3.55	3.3	2.19	1.51	1.24
1912	3.57	0.94	1.1	1.35	1.97	1.37	1.01	1.63	1.47	1.77	2.52	2.05	1.21	4.3	3.08	3.28	2.44	1.05	1.09
1913	3.44	1.12	1.56	2.43	2.03	1.83	1.26	1.74	1.37	2.35	1.86	1.69	1.32	4.65	3.53	2.51	2.5	1.22	1.35
1914	3.73	0.95	1.24	2.17	2.15	1.71	1.47	1.74	1.32	1.77	2.05	1.47	1.24	5.17	4.05	3.12	2.49	1.19	0.97
1915	3.97	1.36	1.13	3.04	1.8	1.81	1.82	2.22	1.51	2.11	2.54	1.98	1.37	5.41	4.07	2.86	2.3	1.18	0.95
1916	4.02	1.99	1.51	2.53	2.21	1.79	1.86	2.6	1.96	2.14	2.35	2.63	1.6	5.25	4.46	3.91	3.17	1.47	1.37
1917	3.87	1.86	1.38	2.36	2.06	1.48	2.22	1.87	1.65	2.16	2.62	2.91	1.57	5.17	4.1	3.83	3.07	1.24	1.37
1918	4.13	1.96	1.56	2.6	1.95	1.57	1.86	1.78	1.65	2.13	2.1	2.36	1.61	4.23	3.72	3.58	3.26	1.43	1.45
1919	3.73	1.85	1.41	2.2	1.93	1.84	1.85	1.52	1.24	1.8	1.65	2.36	1.6	4.08	3.63	3.35	3.48	1.49	1.34
1920	3.38	1.56	1.2	2.44	2	1.81	1.48	1.51	1.24	2.02	1.71	2.27	1.4	4.31	3.82	3.3	3.87	1.35	1.46
1921	3.07	1.42	1	2.1	1.82	1.42	1.25	1.23	0.97	1.55	1.57	1.88	1.37	4.24	3.46	3.64	3.52	1.53	1.28
1922	1.84	0.94	0.62	1.16	0.9	1	0.9	0.67	0.64	0.9	1.75	1.07	0.72	2.67	1.93	2.46	1.79	1.01	0.86
1923	2.46	1.46	0.85	1.91	1.7	1.86	1.34	1.31	1.05	1.44	1.54	1.33	0.84	3.49	3.16	3.4	2.15	1.19	1.11
1924	2.76	1.31	1.13	1.93	1.65	1.91	1.45	1.1	0.9	1.48	1.72	1.23	1.17	3.93	3.14	3.45	2.6	1.06	1.19
1925	2.99	1.22	1.05	1.81	1.69	2.15	1.33	1.26	1.06	1.51	2.04	1.41	1.26	3.84	2.81	2.78	2.83	1.08	1.21
1926	2.99	1.47	1.21	1.68	1.61	2.24	1.45	1.32	1.36	1.39	1.87	1.57	1.3	3.88	2.63	2.67	2.36	1.02	1.25
1927	2.98	1.52	1.34	1.51	1.53	1.91	1.56	1.17	1.03	1.35	1.7	1.3	0.99	4.72	3.25	2.67	2.54	0.9	1.47
1928	2.83	2.02	1.75	1.71	1.6	1.78	1.29	1.22	1	1.96	1.76	1.26	1.06	3.36	2.8	2.76	2.09	0.91	1.39
1929	1.98	1.76	0.83	1.49	1.27	1.01	0.85	1.07	0.86	1.58	1.62	0.92	0.89	3.03	1.91	2.86	1.58	0.84	1.14
1930	2.99	2.29	0.88	1.86	1.83	1.28	0.93	1.55	1.24	2.32	2.06	1.31	1.46	4.87	2.08	3.62	1.88	1.25	1.31
1931	2.61	1.94	1.03	1.23	2.17	1.53	0.89	1.77	0.85	2.08	1.87	1.05	1.55	3.84	1.63	2.53	2.11	1.69	1.3
1932	2.59	1.87	0.88	1.35	1.66	1.14	0.79	1.45	0.88	1.78	1.89	1.34	1.67	3.45	2.12	1.93	1.59	1.7	1.87
1933	2.32	1.71	1.03	1.25	1.53	1.16	0.68	1.61	1.12	1.81	2.27	1.37	1.58	3.11	2.83	2.15	1.76	1.53	1.66
1934	2.62	1.63	1	1.46	2.14	1.35	0.91	1.59	1.12	2.24	2.46	1.34	2.04	2.83	3.65	2.4	2.59	1.99	1.78
1935	2.77	1.76	0.91	1.24	2	1.22	0.82	1.58	1.02	2.24	1.95	1.35	1.78	4.49	3.47	2.37	2.59	2.08	1.47
1936	1.82	1.14	0.71	1.07	1.48	0.81	0.48	1.4	0.77	1.6	1.8	1.08	1.25	3.77	1.85	1.39	1.77	1.66	1.29
1937	2.43	1.53	1	1.73	1.56	1.57	0.69	1.99	1.04	1.64	1.86	1.42	1.62	3.29	2.09	1.56	2.36	2.03	1.5
1938	2.33	1.31	1.03	1.51	2.17	1.38	0.75	1.82	0.99	1.35	1.89	1.36	1.3	3.15	1.74	1.36	2.45	1.94	1.44
1939	2.19	1.16	0.92	1.37	1.42	1.17	0.83	1.4	0.74	1.7	1.82	1.11	1.48	3.54	1.89	1.52	2.01	1.87	1.78
1940	2.5	1.23	1.23	1.95	1.91	1.19	0.89	1.52	0.85	1.64	1.65	1.41	1.34	3.9	1.81	1.35	2.26	1.65	1.58
1941	1.95	1.09	0.86	1.13	1.43	1.34	0.74	0.98	0.67	1.15	1.38	0.96	1.29	2.58	1.6	1.21	1.97	1.38	1.36
1942	1.88	0.82	0.84	1.21	1.31	0.96	0.5	0.99	0.67	1.12	1.28	0.84	1.14	3.07	1.39	1.32	2	1.56	1.35
1943	2.56	1.16	1.23	1.46	1.83	1.23	0.68	1.23	0.83	1.39	1.42	0.99	1.2	3.45	1.69	2.17	2.32	1.52	1.51
1944	2.23	1.05	1.29	1.35	2.27	1.39	1.23	1.4	0.85	1.2	1.6	1.07	0.96	2.28	1.52	1.9	1.95	1.79	1.64
1945	2.03	1.09	1.39	1.55	2.4	1.53	1.85	2.01	0.95	1.2	1.65	0.95	1.37	2.41	2.13	1.63	1.81	1.73	1.46
1946	1.6	0.91	1.03	1.49	1.68	1.06	1.75	1.72	0.72	1.05	1.42	0.91	1.29	2.23	2.34	1.21	1.3	1.28	1.09
1947	2.01	1.42	1.46	2.13	2.27	1.44	3.62	1.88	1.09	1.38	1.82	1.25	1.46	2.46	2.87	1.76	1.86	1.6	1.62
1948	1.72	0.8	1.47	0.81	1.43	1.17	2.18	1.32	0.89	1.19	1.3	0.9	0.95	1.61	1.5	1.35	1.41	1.3	1.07
1949	1.84	1.16	1.51	0.92	1.86	1.31	2.2	1.65	0.91	1.07	1.39	1.17	0.91	1.56	2.32	1.11	1.62	1.28	1.31
1950	1.25	0.81	1.14	1.11	1.8	0.84	2.1	1.26	0.84	0.81	1.91	0.75	0.86	2.24	1.49	1.06	1.07	1.07	1.12
1951	2.32	1.59	1.69	1.68	3.22	2.29	2.11	1.42	1.07	1.13	2.27	1.17	1.46	3.04	2.65	1.72	1.47	1.51	1.58
1952	2.61	1.43	2	2.04	3.86	2.99	2.36	1.54	1.36	1.07	2.06	1.03	2.22	2.26	2.25	1.81	1.84	1.24	1.26
1953	2.24	1.22	1.41	1.83	3.42	2.05	1.59	2.33	1.56	0.99	1.45	1.09	1.72	2.36	1.42	1.57	1.73	1.17	1.21
1954	2.15	1.11	1.69	1.47	2.79	1.91	1.46	1.62	1.53	0.91	1.34	1.07	1.77	1.64	1	1.58	1.45	1.2	1.12
1955	2.74	1.58	2.49	2.44	4.29	2.57	2.2	2.58	2.23	1.04	1.76	1.66	2.08	2.7	1.95	2.15	1.81	1.76	1.55
1956	2.2	1.13	1.95	2.21	2.62	1.52	1.75	2.23	2.2	1.14	1.29	1.6	1.95	2.35	1.75	1.85	1.56	1.3	1.29
1957	2.02	1.39	1.87	1.85	2.44	0.97	1.26	1.71	1.95	0.93	1.17	1.49	2.03	2.22	1.39	1.62	1.26	1.06	1.25
1958	1.62	0.8	1.33	1.69	2.35	0.89	1.14	1.15	1.53	0.75	1.22	1.29	1.34	2.38	1.18	1.33	1.45	1.05	1.16
1959	2.17	1.21	1.99	1.94	2.94	1.25	1.46	1.92	2.09	0.73	1.58	1.55	1.54	2.38	1.74	1.79	1.75	1.01	1.19
1960	1.84	1.17	1.74	1.72	2.49	1.7	1.37	1.69	1.92	1	1.95	1.52	1.61	2.23	2.06	1.74	1.67	1.02	1.23
1961	1.68	1.08	1.69	1.23	2.16	2.08	1.24	1.71	1.56	0.88	1.73	1.26	1.63	1.61	2.02	1.18	1.42	1.01	1.27
1962	1.01	1.12	1.35	1.11	1.99	1.75	0.99	1.66	1.34	0.85	1.7	1.28	1.45	0.8	1.7	1.19	1.26	1.01	1.1
1963	1.15	1.09	1.4	1.1	2.15	1.37	2.05	1.66	2.5	0.6	2.73	2.02	1.44	1.17	1.96	1.79	1.33	1.22	1.17
1964	1.38	0.92	1.51	1.09	1.42	1.12	1.14	1.44	2.82	0.43	3.18	1.43	1.48	1.01	1.99	1.58	1.29	1.08	1.13
1965	1.19	1.32	1.77	0.96	1.31	1.19	0.79	1.25	2.34	0.85	2.22	1.22	1.31	1.2	1.6	1.32	1.15	0.75	0.97
1966	1.23	1.32	1.69	1.23	1.06	1.18	0.87	1.08	1.62	1	1.98	0.91	1.15	1.25	1.67	1.28	1.27	1	1.06
1967	1.46	1.63	2.06	1.34	1.52	1.5	0.85	1.35	1.59	1.05	1.96	1.01	1.49	1.34	2.15	1.42	1.6	0.92	1.03
1968	1.33	1.49	1.81	1.44	1.88	1.39	0.81	1.45	1.39	1.35	1.71	0.82	1.59	1.3	1.7	1.37	1.46	0.92	0.89
1969	1.64	1.33	1.9	1.45	1.89	1.58	0.88	1.33	1.62	1.36	1.98	1.1	1.49	1.51	1.85	1.2	1.54	1.07	0.92
1970	1.57	1.34	2.3	1.67	2.07	2.37	0.95	1.43	1.67	1.29	1.72	1.03	1.75	1.07	1.77	1.28	1.31	0.87	1.01
1971	1.04	0.86	1.79	1.14	1.21	2	0.6	1.29	1.41	1.05	2.67	0.82	1.37	0.97	1.31	0.98	0.72	1.28	0.99
1972	1.46	1.25	2.39	1.43	1.91	2.07	0.84	1.42	1.8	1.21	2.6	0.8	1.45	1.16	1.69	1.46	1.03	1.32	0.93
1973	1.27	1.07	1.85	1.42	1.45	2.03	0.82	1.71	1.64	1.05	2.18	0.9	1.55	1.18	1.57	1.42	1.14	1.13	0.93
1974	1.05	0.9	1.61	1.34	1.64	1.96	0.61	1.91	1.91	0.95	2.14	0.79	1.19	0.88	1.43	1.24	0.86	1.04	0.64
1975	1.53	1.25	1.99	1.67	2.39	2.24	0.75	1.98	2.05	1.04	1.82	0.95	1.48	1.22	1.57	1.21	1.01	1.11	0.8
1976	1.02	0.76	1.84	1.2	1.63	2.14	0.87	1.61	1.84	0.92	1.73	0.78	1.24	0.82	1.47	1.09	1	0.79	0.62
1977	1.07	0.67	1.64	1.44	1.62	1.54	0.85	1.41	1.91	0.85	2.32	1.02	1.36	1.22	1.43	1.13	1.1	1.1	0.9
1978	1.37	0.8	2	2.11	1.5	1.9	0.79	1.66	1.91	1.08	2.18	0.89	1.18	0.99	1.3	1.18	1.2	1.15	1.09
1979	1.5	0.98	2.24	2.52	1.51	2.11	1.02	1.66	1.73	1.13	1.96	0.97	1.48	1.02	1.36	1.16	1.35	0.97	0.76
1980	1.2	0.8	1.81	1.79	1.24	2.02	0.71	1.48	1.52	1.17	1.26	0.84	1.17	1.03	1.23	1.07	1.19	0.89	0.5
1981	1.2	0.76	2.57	1.5	1.07	2.41	0.75	1.34	1.23	1.09	1.56	0.84	1.16	1.31	1.13	1.18	1.43	1.03	0.42
1982	1.47	1.09	4.3	1.57	1.47	2.38	0.99	1.47	1.34	1.32	1.66	0.99	1.38	1.36	1.59	1.48	1.6	1.21	0.64
1983	1.18	0.95	3.19	1.35	1.48	2.07	1.32	1.15	1.5	1.28	1.17	0.95	1.53	1.11	1.43	1.26	1.41	1.36	1.09
1984	1.02	0.64	2.52	1.25	1.2	1.39	1.14	1.26	1.45	1.19	0.96	0.93	1.14	1	1.41	1.39	1.38	1.47	1.25
1985	0.75	0.74	1.51	1.51	1.3	1.61	1.09	1.42	1.21	0.89	0.89	0.81	1.14	1.15	1.47	1.09	1.22	1.26	1.36
1986	0.91	0.83	1.76	1.73	1.64	1.53	0.97	1.74	1.37	0.97	0.92	0.78	1.05	0.77	1.45	1.21	1.36	1.1	1.3
1987	0.96	1.11	1.86	2.39	1.74	1.4	1.54	1.67	1.6	1.02	0.89	0.92	1.13	1.07	1.34	1.24	1.26	1.01	1.27
1988	1.07	1.11	1.84	2.93	1.64	1.33	1.93	1.92	2.45	1.22	0.95	1.04	1.15	0.9	1.38	1.02	1.43	1.16	0.47
1989	1.24	1.23	2.06	3.28	2.25	1.66	1.48	1.92	2.44	1.34	0.93	1.24	1.35	0.91	1.58	1.43	1.49	1.5	0.68
1990	0.96	1.27	1.44	4.01	1.94	1.35	0.95	2.3	1.68	1.48	0.82	1.31	2.65	1.18	1.45	1.65	1.21	1.45	0.82
1991	1.02	1.61	1.79	2.71	1.86	1.44	1.04	2.57	1.8	1.34	0.52	1.13	2.38	1.16	1.79	1.66	1.28	1.15	0.98
1992	1.04	0.72	1.05	1.5	1.51	1.08	0.82	1.84	1.48	1.07	0.48	0.9	2.13	1.17	1.18	1.1	1.03	1.06	0.95
1993	1.58	1.04	1.61	0.97	2.31	1.62	1.38	2.2	2.46	1.21	0.41	1.18	2.1	1.29	1.36	1.26	1.24	1.18	1.02
1994	1.96	1.85	2.03	1.26	2.78	1.96	1.87	2.49	2.33	1.74	0.44	1.24	1.65	1.05	1.81	1.28	1.4	0.99	1.05
1995	1.6	1.64	1.26	1.12	2.14	1.55	1.75	2.27	1.76	1.48	0.42	1.15	1.83	1.19	1.67	1.31	1.52	0.91	0.95
