# Schweingruber - Riederalp Vs Aletschwald - PICE - ITRDB SWIT109
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4610
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4610.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit109e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit109e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit109e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit109e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Riederalp Vs Aletschwald - PICE - ITRDB SWIT109
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Riederalp Vs Aletschwald
#   Location: Switzerland
#   Northernmost_Latitude: 46.4
#   Southernmost_Latitude: 46.4
#   Easternmost_Longitude: 8.02
#   Westernmost_Longitude: 8.02
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: SWIT109
#   First_Year: 1788
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus cembra L.
#   Common_Name: Swiss stone pine
#   Tree_Species_Code: PICE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 225007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	225007_raw	225008_raw	225009_raw	225010_raw	225011_raw	225013_raw	227030_raw	227031_raw	227032_raw
1866	NA	1.78	1.91	NA	NA	NA	0.53	0.98	NA
1867	NA	1.33	1.86	NA	NA	NA	0.68	0.78	NA
1868	NA	0.7	1.92	NA	NA	NA	0.52	0.76	NA
1869	NA	1.07	2.41	NA	NA	NA	0.5	0.59	NA
1870	NA	1.26	2.82	NA	NA	NA	0.33	0.72	0.55
1871	NA	1.42	2.6	NA	NA	NA	0.5	0.83	0.67
1872	NA	1.52	2.56	NA	NA	NA	0.42	0.83	0.63
1873	NA	1.21	2.12	NA	NA	NA	0.48	0.66	0.54
1874	NA	1.39	3.11	1.75	NA	NA	0.41	0.58	0.57
1875	NA	1.23	2.34	1.6	NA	NA	0.53	0.75	0.75
1876	NA	1.15	1.66	1.09	NA	NA	0.53	0.58	0.57
1877	NA	1.5	1.74	1.04	NA	NA	0.44	0.54	0.53
1878	NA	1.93	1.67	1.35	NA	NA	0.5	0.57	0.59
1879	NA	2.21	2.01	1.27	NA	NA	0.52	0.47	0.57
1880	NA	1.89	1.99	1.62	NA	NA	0.6	0.48	0.86
1881	NA	1.89	1.77	1.47	NA	NA	0.77	0.79	0.72
1882	NA	1.8	1.93	0.85	NA	NA	0.56	0.54	1.02
1883	NA	2.23	1.3	1	NA	NA	0.9	0.71	1.07
1884	NA	2.64	1.29	0.8	NA	NA	0.64	0.72	0.97
1885	NA	2.2	1.22	0.54	NA	NA	0.86	0.61	0.71
1886	NA	2.56	1.23	0.59	NA	NA	0.6	0.68	0.78
1887	NA	1.88	1.18	0.33	NA	NA	0.57	0.52	0.92
1888	NA	1.8	1.19	0.47	NA	NA	0.45	0.62	0.69
1889	NA	1.55	1.39	0.8	NA	2.06	0.54	0.66	0.88
1890	NA	1.06	1.32	0.55	NA	2.13	0.48	0.6	0.8
1891	NA	1.22	1.06	0.44	NA	2.01	0.58	0.6	0.75
1892	NA	0.97	1.32	0.7	NA	2.03	0.81	0.81	0.81
1893	NA	0.92	1.32	0.72	NA	2.33	0.95	0.75	1.08
1894	NA	1.14	1.53	0.75	NA	2.21	0.63	0.75	0.8
1895	NA	1.15	1.1	0.78	NA	2.19	0.5	0.67	0.77
1896	NA	1.3	0.97	0.79	NA	1.98	0.42	0.57	0.74
1897	NA	1.01	1.03	1.03	NA	2.34	0.47	0.42	0.91
1898	NA	1.72	1.02	1.03	NA	2.32	0.52	0.35	0.81
1899	NA	1.63	1.19	1.04	NA	2.26	0.5	0.45	0.83
1900	NA	1.32	1.92	1.19	NA	2.17	0.54	0.64	0.94
1901	NA	1.97	1.61	1.24	NA	2.34	0.44	0.52	0.8
1902	NA	2.12	1.48	1.48	NA	2.51	0.5	0.65	1.05
1903	2.02	1.91	1.16	1.39	NA	2.51	0.68	0.73	1.04
1904	1.74	1.79	1.03	1.48	NA	2.5	0.58	0.56	1
1905	1.86	1.77	1.04	1.27	NA	2.87	0.55	0.64	1.27
1906	1.89	2.2	0.89	1.18	NA	2.3	0.62	0.57	0.99
1907	1.56	2.59	1.97	1.36	NA	3.03	0.7	0.71	1.34
1908	2.38	2.22	1.93	1.32	NA	2.52	0.56	0.69	1.08
1909	2.08	2.55	1.66	1.69	NA	2.99	0.54	0.44	1.21
1910	2.05	1.89	1.29	1.25	NA	2.93	0.51	0.43	1.18
1911	2.22	1.75	1.12	1.08	NA	2.53	0.6	0.4	1.05
1912	1.35	1.55	1.32	1.02	NA	1.61	0.62	0.37	0.83
1913	1.69	1.03	0.86	0.69	NA	1.46	0.46	0.39	0.71
1914	2.44	1.19	0.88	0.81	NA	2.2	0.46	0.3	0.96
1915	1.9	1.01	0.92	0.69	NA	2.47	0.34	0.41	0.66
1916	2.05	0.88	0.85	0.73	NA	2.17	0.27	0.38	0.54
1917	2	1.07	0.87	0.73	NA	2.31	0.32	0.5	0.52
1918	1.84	1.13	0.68	0.71	NA	2.03	0.23	0.27	0.43
1919	1.95	1.33	1.35	1.21	NA	1.97	0.27	0.4	0.53
1920	2.24	0.98	1.06	0.64	NA	1.7	0.27	0.39	0.38
1921	2.1	1.67	1.77	1.28	NA	1.81	0.24	0.55	0.49
1922	1.75	1.65	1.73	0.94	NA	1.48	0.22	0.49	0.51
1923	2.42	2	1.59	1.31	1.23	1.69	0.33	0.65	0.61
1924	1.92	1.5	1.71	1.28	1.57	1.75	0.25	0.71	0.68
1925	2.04	1.28	1.36	1.13	2.17	1.82	0.4	0.77	0.71
1926	1.59	0.98	0.98	0.96	2.03	1.89	0.25	0.71	0.84
1927	2.32	1.48	1.33	1.06	2.26	2.28	0.26	0.79	1.05
1928	2.56	1.47	1.3	0.89	1.87	1.85	0.23	0.71	0.62
1929	1.76	1.63	0.93	0.58	1.68	1.66	0.27	0.89	0.89
1930	1.69	1.28	0.82	0.71	1.25	1.63	0.33	0.89	0.85
1931	2.12	1.46	0.92	0.77	1.51	1.84	0.28	0.59	0.85
1932	1.92	1.51	0.9	1.23	1.9	1.75	0.34	0.93	1.1
1933	1.73	1.04	0.77	0.88	1.69	1.93	0.24	0.39	0.86
1934	1.55	1.1	0.84	0.88	1.7	1.96	0.23	0.86	0.67
1935	1.9	1.38	0.79	0.86	1.48	1.84	0.36	0.57	0.69
1936	2.03	1.53	1.22	1.41	2.03	2.5	0.36	0.8	1
1937	2.37	1.3	1	1.05	1.56	2.15	0.37	0.73	0.74
1938	2.23	1.48	1.12	0.93	1.63	2.04	0.4	0.76	0.82
1939	1.98	1.43	1.09	0.91	1.64	2.26	0.35	0.64	0.89
1940	2.08	1.1	1.02	0.71	1.49	2.34	0.33	0.62	0.82
1941	1.99	1.1	0.95	0.86	1.7	2.47	0.35	0.69	0.77
1942	1.91	1.12	1.18	1.19	1.72	2.23	0.39	0.63	0.77
1943	1.98	1.24	1.15	1.13	1.91	2.28	0.27	0.49	0.67
1944	1.62	1.06	1.28	1.18	1.79	1.71	0.32	0.38	0.68
1945	1.48	1.09	1.35	0.89	1.23	1.4	0.23	0.45	0.5
1946	2.59	2	2.84	1.43	1.71	2.01	0.25	0.68	0.93
1947	2.84	2.1	2.59	1.88	1.92	1.8	0.2	0.48	0.47
1948	1.45	1.36	1.52	0.93	1.68	1.16	0.29	0.58	0.45
1949	1.88	1.68	1.44	1.34	1.73	1.35	0.29	0.37	0.47
1950	1.52	1.64	1.17	1.07	1.59	1.15	0.22	0.46	0.37
1951	2.27	2.21	1.4	1.56	2.32	1.76	0.19	0.65	0.53
1952	2.06	1.9	1.38	1.16	2.14	1.88	0.21	0.7	0.36
1953	1.7	1.61	1.54	1.03	2.09	1.43	0.17	0.55	0.52
1954	1.81	1.7	1.55	1.08	2.42	1.76	0.24	0.55	0.58
1955	1.89	1.79	1.61	1.08	2.3	2.33	0.28	0.72	0.57
1956	1.56	1.51	1.61	1.01	2.05	2.01	0.26	0.57	0.54
1957	1.2	0.92	1.13	0.95	2	1.55	0.3	0.79	0.58
1958	1.54	1.29	1.69	1.35	2.63	2.07	0.59	0.8	1.12
1959	1.32	1.17	0.92	1.19	1.58	0.99	0.32	0.53	0.74
1960	1.15	1.04	0.85	0.89	1.27	0.98	0.29	0.62	0.69
1961	1.56	0.97	1.04	1.32	1.24	1.3	0.36	0.71	0.6
1962	1.5	1.12	1.1	1.34	1.24	1.38	0.22	0.55	0.47
1963	1.16	0.74	1.01	0.94	1.07	1.33	0.17	0.45	0.49
1964	1.2	0.87	1.02	1.21	1.1	1.45	0.18	0.8	0.47
1965	1.39	0.88	1.02	1.02	1.15	1.35	0.17	0.62	0.45
1966	1.73	1.06	1.15	1.38	1.13	1.73	0.27	0.69	0.38
1967	1.68	1.12	1.36	1.34	1.33	1.92	0.27	0.57	0.49
1968	1.76	1.14	2.4	1.42	1.63	1.78	0.33	0.66	0.49
1969	2.07	1.69	2.01	1.51	2.26	2.03	0.3	0.41	0.44
1970	1.86	1.5	1.45	1.34	2.01	1.91	0.27	0.48	0.39
1971	1.82	1.76	1.25	1.81	2.3	2.33	0.33	0.44	0.56
1972	1.6	1.38	1.2	1.55	1.8	1.66	0.3	0.61	0.44
1973	1.62	1.7	1.45	1.55	1.72	1.66	0.3	0.62	0.47
1974	1.18	1.49	1.53	1.37	2.15	1.68	0.23	0.42	0.35
