# Harlan - Muddas National Park B - PISY - ITRDB SWED006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3474
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3474.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Harlan - Muddas National Park B - PISY - ITRDB SWED006
#--------------------
# Investigators
#   Investigators: Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Muddas National Park B
#   Location: Sweden
#   Northernmost_Latitude: 66.78
#   Southernmost_Latitude: 66.78
#   Easternmost_Longitude: 20.13
#   Westernmost_Longitude: 20.13
#   Elevation_m: 380
#--------------------
# Data_Collection
#   Collection_Name: SWED006
#   First_Year: 1647
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 252011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 252011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 252021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 252021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 252022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 252022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 252031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 252031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 252032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 252032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 252041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 252041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 252051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 252051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	252011_raw	252021_raw	252022_raw	252031_raw	252032_raw	252041_raw	252051_raw
1647	NA	1.88	NA	NA	NA	NA	NA
1648	NA	1.7	NA	NA	NA	NA	NA
1649	NA	2.31	NA	NA	NA	NA	1.5
1650	NA	1.92	NA	NA	NA	NA	1.2
1651	NA	2.34	NA	NA	NA	NA	1.82
1652	NA	1.78	NA	NA	NA	NA	1.21
1653	NA	1.73	NA	NA	NA	NA	1.32
1654	NA	1.54	NA	NA	NA	NA	1.45
1655	NA	2.02	NA	NA	NA	NA	2.13
1656	NA	1.32	NA	NA	NA	NA	2.02
1657	NA	1.43	NA	NA	NA	NA	2.33
1658	NA	1.55	NA	NA	NA	NA	1.73
1659	NA	1.13	NA	NA	NA	NA	1.58
1660	NA	1.26	NA	NA	NA	NA	1.21
1661	NA	0.99	NA	NA	NA	NA	0.86
1662	NA	0.89	NA	NA	NA	NA	0.72
1663	NA	0.81	NA	NA	NA	NA	0.84
1664	NA	0.99	NA	NA	NA	NA	0.5
1665	NA	0.77	NA	NA	NA	NA	0.54
1666	NA	0.75	NA	NA	NA	NA	0.65
1667	NA	0.81	NA	NA	NA	NA	0.56
1668	NA	0.68	NA	NA	NA	NA	0.77
1669	NA	0.27	NA	NA	NA	NA	0.81
1670	NA	0.22	NA	NA	NA	NA	0.65
1671	NA	0.47	NA	NA	NA	NA	0.98
1672	NA	0.48	NA	NA	NA	NA	0.66
1673	NA	0.47	NA	NA	NA	NA	0.93
1674	NA	0.59	0.79	NA	NA	NA	1.13
1675	1.36	0.75	0.72	NA	NA	NA	0.9
1676	1.41	0.84	1.07	NA	NA	NA	0.85
1677	1.9	0.93	1.32	NA	NA	NA	0.87
1678	1.7	1.17	1.32	NA	NA	NA	0.76
1679	1.96	1.08	1.4	NA	NA	NA	0.55
1680	1.12	0.66	0.77	NA	NA	NA	0.75
1681	1.82	1.14	1.26	NA	NA	NA	1.11
1682	1.68	1.33	1.85	NA	NA	NA	1.17
1683	1.42	1.22	1.56	NA	NA	NA	1
1684	1.3	1.22	1.95	NA	NA	NA	1.08
1685	1.33	1.19	1.46	NA	NA	NA	1.13
1686	1.56	1.06	1.3	NA	NA	NA	1.35
1687	1.74	0.99	1.23	NA	NA	NA	1.37
1688	1.26	0.97	1.04	NA	NA	NA	1.3
1689	1.22	1.28	1.09	NA	NA	NA	1.66
1690	1.39	1.21	1.3	NA	NA	NA	1.71
1691	1.74	1.31	1.48	NA	NA	NA	1.28
1692	1.55	1.04	1.41	NA	NA	NA	1.15
1693	1.4	1.25	1	NA	NA	NA	1.03
1694	1.1	0.79	1.5	NA	NA	NA	1.25
1695	1	0.59	1.09	NA	NA	NA	1.14
1696	0.84	0.56	0.83	NA	NA	NA	0.9
1697	1.03	0.83	1.2	NA	NA	NA	1.21
1698	1.21	1.02	1.29	NA	NA	NA	1.62
1699	1.18	0.88	0.96	NA	NA	NA	1.19
1700	1.15	0.63	0.82	NA	NA	NA	0.95
1701	1.41	0.84	0.95	NA	NA	NA	1.1
1702	1.3	1	1.06	NA	NA	NA	1.03
1703	1.42	0.77	1.43	NA	NA	NA	1.29
1704	1.01	0.64	1.2	NA	NA	NA	1.26
1705	0.92	0.63	0.95	NA	NA	NA	1.21
1706	1.05	0.9	1.09	NA	NA	NA	1.34
1707	1.28	0.82	1.23	NA	NA	NA	1.78
1708	1.14	0.66	1.31	NA	NA	NA	1.63
1709	0.64	0.75	0.71	NA	NA	NA	1.04
1710	0.98	0.54	0.88	NA	NA	NA	1.44
1711	0.9	0.58	0.88	NA	NA	NA	1.09
1712	0.66	0.45	0.8	NA	NA	NA	0.82
1713	0.65	0.83	0.64	NA	NA	NA	0.59
1714	0.92	0.64	1.15	NA	NA	NA	0.97
1715	0.84	0.64	0.77	NA	NA	NA	1.09
1716	0.69	0.46	0.64	NA	NA	NA	1.04
1717	0.6	0.48	1.1	NA	NA	NA	0.77
1718	0.69	0.6	1.18	NA	NA	NA	0.71
1719	0.62	0.67	1.09	NA	NA	NA	0.69
1720	0.61	0.56	0.94	NA	NA	NA	0.76
1721	0.54	0.52	1.03	NA	NA	NA	0.6
1722	0.4	0.42	1.16	NA	NA	NA	0.49
1723	0.6	0.6	1.03	NA	NA	NA	0.54
1724	0.54	0.48	1.21	NA	NA	NA	0.51
1725	0.53	0.56	1.01	NA	NA	NA	0.71
1726	0.6	0.71	0.95	NA	NA	NA	0.62
1727	0.66	0.68	1.41	NA	NA	NA	0.75
1728	0.73	0.61	1.07	NA	NA	NA	0.61
1729	0.76	0.79	1.27	NA	NA	NA	0.79
1730	0.78	0.73	1.09	NA	NA	NA	0.96
