# Serre-Bachet - Les Merveilles Mixed Source (Live+Dead) - LADE - ITRDB FRAN010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4752
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4752.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran010-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran010-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2000-06-01
#--------------------
# File_Last_Modified_Date
#   Date: 2000-06-01
#--------------------
# Title
#   Study_Name: Serre-Bachet - Les Merveilles Mixed Source (Live+Dead) - LADE - ITRDB FRAN010
#--------------------
# Investigators
#   Investigators: Serre-Bachet, F.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Les Merveilles Mixed Source (Live and Dead)
#   Location: France
#   Northernmost_Latitude: 44.03
#   Southernmost_Latitude: 44.03
#   Easternmost_Longitude: 7.45
#   Westernmost_Longitude: 7.45
#   Elevation_m: 2150
#--------------------
# Data_Collection
#   Collection_Name: FRAN010
#   First_Year: 988
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 606391_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606391; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606392_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606392; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606393_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606393; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606401_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606401; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606411_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606411; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606411b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606411b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606412_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606412; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606412b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606412b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606421_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606421; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606422_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606422; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606425_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606425; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606431_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606431; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606432_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606432; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606441_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606441; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606442_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606442; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 606451_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 606451; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	606391_raw	606392_raw	606393_raw	606401_raw	606411_raw	606411b_raw	606412_raw	606412b_raw	606421_raw	606422_raw	606425_raw	606431_raw	606432_raw	606441_raw	606442_raw	606451_raw
933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.33	NA
934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.54	NA
935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.94	NA
936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.63	NA
937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.3	NA
938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.34	NA
939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.35	NA
940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.48	NA
941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.57	NA
942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.4	NA
943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.53	NA
944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	0.34	NA
945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.24	NA
946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	1.12	NA
947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	1.25	NA
948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.84	NA
949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.64	NA
950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.7	NA
951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.86	NA
952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.18	NA
953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.91	NA
954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.77	NA
955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.68	NA
956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	1.02	NA
957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.87	NA
958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.6	NA
959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.63	NA
960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.79	NA
961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.83	NA
962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.76	NA
963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	0.63	NA
964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	0.71	NA
965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	0.57	NA
966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	0.67	NA
967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	0.5	NA
968	NA	NA	NA	NA	0.2	NA	0.17	NA	NA	NA	NA	NA	NA	0.82	0.31	NA
969	0.47	0.42	0.47	NA	0.26	NA	0.34	NA	NA	NA	NA	NA	NA	1.61	0.44	NA
970	1.04	1.07	1.17	NA	0.15	NA	0.24	NA	NA	NA	NA	NA	NA	1.8	0.38	NA
971	0.76	0.79	0.95	NA	0.3	NA	0.39	NA	NA	NA	NA	NA	NA	1.95	0.36	NA
972	0.72	0.61	0.81	NA	0.3	NA	0.34	NA	NA	NA	NA	NA	NA	0.95	0.4	NA
973	0.73	0.54	0.74	NA	0.43	NA	0.57	NA	NA	NA	NA	NA	NA	0.5	0.22	NA
974	1.21	1.06	1.19	NA	0.55	NA	0.55	NA	NA	NA	NA	NA	NA	0.88	0.3	NA
975	0.86	0.87	1.03	NA	0.26	NA	0.33	NA	NA	NA	NA	NA	NA	1.56	0.37	NA
976	0.85	0.66	0.78	NA	0.56	NA	0.53	NA	NA	NA	NA	NA	NA	0.74	0.29	NA
977	1.28	0.76	0.92	NA	1.39	NA	1.41	NA	NA	NA	NA	NA	NA	0.66	0.44	NA
978	1.2	0.82	0.78	NA	1.28	NA	1.17	NA	NA	NA	NA	NA	NA	0.48	0.39	NA
979	0.92	0.66	0.6	NA	0.88	NA	0.84	NA	NA	NA	NA	NA	NA	0.77	0.55	NA
980	0.82	0.81	0.56	NA	0.61	NA	0.86	NA	NA	NA	NA	NA	NA	1.56	0.62	NA
981	0.92	0.76	0.53	NA	1.01	NA	1.09	NA	NA	NA	NA	NA	NA	1.31	0.66	NA
982	1.41	1.16	0.87	NA	0.78	NA	1.34	NA	NA	NA	NA	NA	NA	2	0.89	NA
983	1.53	1.07	0.77	NA	0.34	NA	0.78	NA	NA	NA	NA	NA	NA	0.83	0.37	NA
984	1.21	0.99	0.67	NA	0.47	NA	1.18	NA	NA	NA	NA	NA	NA	0.84	0.56	NA
985	1.02	0.75	0.69	NA	0.59	NA	1.06	NA	NA	NA	NA	NA	NA	0.57	0.41	NA
986	1.37	1.19	1.02	NA	0.85	NA	1.05	NA	NA	NA	NA	NA	NA	0.81	0.57	NA
987	1.51	1.01	0.76	NA	0.54	NA	0.89	NA	NA	NA	NA	NA	NA	3.21	1.17	NA
988	0.97	0.64	0.42	NA	0.51	NA	0.67	NA	NA	NA	NA	NA	NA	2.34	1.2	NA
989	1.06	0.84	0.75	NA	0.33	NA	0.53	NA	NA	NA	NA	NA	NA	1.22	0.35	NA
990	1.08	0.77	0.79	NA	0.42	NA	0.69	NA	NA	NA	NA	NA	NA	1.1	0.47	NA
