# Büntgen - NovaPolinka - PCAB - ITRDB SVK004
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16805
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16805.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/svk004-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; svk004-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/svk004.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/svk004.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - NovaPolinka - PCAB - ITRDB SVK004
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Kaszka, R.; Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: NovaPolinka
#   Location: Slovakia
#   Northernmost_Latitude: 49.15
#   Southernmost_Latitude: 49.15
#   Easternmost_Longitude: 20.0167
#   Westernmost_Longitude: 20.0167
#   Elevation_m: 1550
#--------------------
# Data_Collection
#   Collection_Name: SVK004
#   First_Year: 1846
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## bstnp03z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp03z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp05z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp05z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp08z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp08z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp10z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp10z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp19z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp19z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp21z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp21z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp22z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp22z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp23z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp23z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp24z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp24z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp25z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp25z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp26z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp26z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp27z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp27z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp28z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp28z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp32z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp32z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp36z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp36z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	bstnp03z_raw	bstnp05z_raw	bstnp08z_raw	bstnp10z_raw	bstnp19z_raw	bstnp21z_raw	bstnp22z_raw	bstnp23z_raw	bstnp24z_raw	bstnp25z_raw	bstnp26z_raw	bstnp27z_raw	bstnp28z_raw	bstnp03b_raw	bstnp32z_raw	bstnp36z_raw
1903	1.63	1.76	1.96	1.28	2.51	1.9	1.31	1.75	1.62	1.37	1.46	NA	1.73	1.06	1.62	1.73
1904	1.57	1.54	1.73	1.4	2.34	1.53	1.41	1.44	1	1.24	1.26	NA	1.27	0.82	1.83	1.67
1905	1.24	2	1.35	1.33	1.76	1.38	1.45	1.25	1.77	1.15	1.13	NA	0.98	0.71	1.77	1.55
1906	1.22	1.59	1.29	1.11	1.11	1.24	1.32	1.29	1.08	1.23	1.05	NA	0.96	1.53	1.53	1.68
1907	1.06	1.31	1.23	1.05	1.01	1.24	1.24	1.29	1.02	1.56	0.86	NA	0.83	2.09	1.82	1.4
1908	1.07	1.41	0.95	1.25	1.04	1.14	1.33	1.18	0.78	1.24	0.76	NA	0.82	1.86	1.53	1.51
1909	1.24	1.31	0.88	1.26	0.93	1.37	1.25	1.01	0.48	0.69	0.68	NA	0.64	1.59	1.18	1.21
1910	1.24	1.54	1.19	1.25	1.1	1.68	1.28	1.17	0.3	0.67	0.97	NA	0.72	1.21	1.23	1.46
1911	1.3	1.48	0.98	1.58	1.35	1.57	1.14	1.38	1.14	0.92	0.88	NA	0.71	2.1	1.22	1.53
1912	1.08	1.57	1.11	1.44	1.19	1.11	1.01	1.23	0.83	0.98	0.83	NA	0.71	2.9	1.3	1.34
1913	0.65	0.91	0.96	0.82	0.89	1.07	0.77	0.98	0.87	2.62	0.68	NA	0.83	1.28	1.03	0.85
1914	0.91	1.45	1.34	1.08	0.62	1.14	0.99	1.45	0.92	1.44	0.76	NA	0.82	1.4	1.42	1.03
1915	1.24	2.15	1.43	1.3	1.36	1.44	1.11	1.11	0.91	1.7	1.09	NA	0.94	1.18	1.51	1.17
1916	1.3	1.93	1.5	1.27	1.32	1.86	1.14	1.57	1.13	1.56	1.15	NA	1.12	0.85	1.58	1.37
1917	1.65	2.07	1.86	0.94	1.7	1.69	1.19	1.58	1.32	1.29	1.34	3.35	1.2	0.92	1.67	1.57
1918	1.28	1.78	1.21	1.04	1.36	1.35	1.05	1.03	1.03	1.02	1.17	3.25	0.79	0.47	1.34	1.21
1919	1.23	1.53	1.13	0.93	1.52	1.31	1.12	1.06	1.02	1.08	1.34	2.7	0.85	0.59	1.22	1.16
1920	1.09	1.25	1.03	0.68	1.31	1.22	0.99	0.88	1.13	1.04	1.11	2.61	0.76	0.58	1.16	1.06
1921	1.07	1.34	0.92	0.89	1.18	1.25	0.88	0.92	0.97	1.03	1.02	3.72	0.61	0.63	1.26	1.07
1922	1.3	1.78	1.31	1.03	1.4	1.45	0.98	1.06	1.25	1.6	1.3	3.48	0.89	0.77	1.49	1.22
1923	1.27	1.45	1.32	0.73	1.17	1.09	0.84	0.79	1.11	1.07	1.07	3.11	0.74	0.62	1.48	0.91
1924	1.55	1.78	1.55	1.14	1.75	1.41	1.34	1.14	1.53	1.52	1.25	4	0.99	0.94	1.95	1.43
1925	1.13	1.61	1.44	1.19	1.42	1.39	1.27	1.1	1.3	1.46	1.11	3.46	0.92	0.99	1.65	1.24
1926	1.33	1.61	1.62	1.11	1.4	1.44	1.26	1.26	1.49	1.81	1.16	3.21	1.26	1.16	1.98	1.06
1927	1.2	1.66	1.65	1.06	1.42	1.05	1.29	1.11	1.4	1.55	1.08	3.09	1.19	1.15	2.28	1.05
1928	1.07	1.86	1.53	1.07	1.08	0.92	1.17	0.81	1.14	1.61	0.98	2.27	1.02	1.05	1.88	1.15
1929	1	2.17	1.6	0.84	1.34	1.18	1.2	0.85	1.37	1.56	1.06	3.13	1	1.41	1.66	1.24
1930	1.31	2.36	1.98	1.05	1.2	1.25	1.04	0.81	1.28	1.56	0.95	2.69	0.88	1.51	1.64	1.34
1931	1.19	1.89	1.57	1.03	1.4	0.91	1.15	0.94	1.38	1.66	0.85	2.88	0.93	1.49	1.77	1.51
1932	0.92	1.37	1.22	0.9	1.12	0.65	0.83	0.63	0.91	1.17	0.74	2.87	0.72	1.14	1.19	1.05
1933	0.94	1.5	1.49	0.71	0.97	0.7	0.92	0.68	0.79	1.48	0.68	2.92	0.79	1.16	1.06	0.83
1934	0.84	1.41	1.2	0.48	1.08	0.59	0.72	0.59	0.86	1.26	0.56	2.71	0.73	1.09	0.96	0.83
1935	0.9	1.64	1.43	0.8	1.13	0.65	0.88	0.63	0.8	1.51	0.59	2.68	0.68	1.16	1.03	1.11
1936	1.09	2.05	1.56	0.81	1.15	1.04	1.29	0.69	0.95	2.23	0.73	3.3	0.96	1.37	1.21	1.41
1937	1.33	1.98	1.93	0.87	1.3	1.09	1.12	0.57	1.21	1.96	0.64	3.41	0.88	1.48	1.09	1.54
1938	1.19	2.16	1.87	0.75	1.45	0.84	0.92	0.6	1.25	2.25	0.65	3.69	0.96	1.4	1.11	1.68
1939	1.52	2.55	2.24	1.25	1.83	0.93	1.3	0.72	1.64	2.43	0.88	3.83	1.28	1.57	1.23	1.89
1940	1.36	1.7	1.6	1.02	2.02	0.9	1.13	0.73	1.54	2.02	0.88	2.91	1.05	1.63	1.17	1.52
1941	1.09	1.78	1.64	1.01	1.66	0.78	1.05	0.79	1.45	1.74	0.68	2.79	0.98	1.5	1.09	1.2
1942	1.1	1.43	1.59	0.64	1.4	0.59	0.9	0.68	1.09	1.64	0.7	2.6	0.79	1.28	1.1	0.79
1943	0.8	1.01	1.49	0.37	0.9	0.41	0.76	0.48	0.93	1.49	0.45	2.35	0.75	0.95	0.84	0.63
1944	0.86	1.29	1.27	0.59	0.99	0.48	0.97	0.45	1.05	1.61	0.73	2.58	0.75	1.28	0.67	0.72
1945	0.92	1.68	1.35	0.67	1.31	0.63	0.95	0.54	1.23	2.15	0.85	2.93	0.86	1.52	0.98	0.83
1946	1.41	2.7	1.79	1.19	1.67	0.79	1.35	0.71	1.96	2.95	1.38	3.24	1.34	2.07	1.44	1.19
1947	0.93	2.54	1.28	1.04	1.19	0.47	1.13	0.68	1.37	2.2	1.15	2.44	1.13	1.43	1.17	0.87
1948	0.87	2.26	1.04	0.77	0.99	0.46	0.9	0.59	1.2	1.28	0.78	2.09	0.92	1.25	0.98	0.69
1949	0.9	1.93	1.05	0.54	1.22	0.42	0.78	0.45	1.05	1.44	0.68	1.91	0.83	1.08	0.94	0.67
1950	1.14	2.53	1.38	0.88	1.73	0.48	0.86	0.73	1.34	1.56	0.97	2.08	1.21	1.15	1.55	1
1951	1.16	2.21	1.68	0.77	1.56	0.52	0.95	0.64	1.35	1.61	1.16	2.55	1.1	1.32	1.52	0.88
1952	1.12	2	1.62	0.97	1.51	0.7	1.02	0.78	1.16	1.6	1.27	2.31	1.03	1.65	1.32	0.97
1953	0.78	2.32	1.62	0.66	1.32	0.67	0.97	0.66	1.11	1.56	1.43	2.47	0.98	1.9	1.39	1
1954	0.81	2.03	1.52	0.6	1	0.64	0.85	0.63	1.16	1.48	1.28	2.4	1	1.76	1.4	1.1
1955	0.77	1.72	1.5	0.59	0.93	0.71	0.96	0.55	1.16	1.63	1.13	2.11	1.03	1.81	1.39	1.18
1956	0.79	1.69	1.47	0.61	1.02	0.71	0.9	0.55	1.09	1.6	1.18	1.77	1.02	1.8	1.52	1.12
1957	0.94	1.56	1.51	0.77	1.06	0.73	1.11	0.68	1.31	1.44	1.66	1.83	1.2	1.99	1.54	1.16
1958	0.86	1.74	1.6	0.65	0.89	0.76	1.06	0.57	0.91	1.65	1.97	1.91	1.3	1.79	1.19	1.07
1959	0.94	1.98	2.15	0.71	0.85	0.97	1.3	0.71	0.98	1.93	2	2.39	1.46	1.92	1.49	1.36
1960	0.74	1.56	1.35	0.68	0.73	0.74	1.08	0.63	0.98	1.51	1.57	1.78	1.14	1.62	1.1	1.1
1961	0.8	1.55	1.3	0.63	0.72	0.66	1.03	0.61	1.03	1.19	1.36	1.44	1.12	1.79	1.08	1.05
1962	0.76	1.22	1.23	0.78	0.68	0.73	1.01	0.64	1.08	1.23	1.59	1.27	0.84	1.69	1.02	0.99
1963	0.99	1.75	1.34	0.71	0.97	0.81	1.21	0.73	1.15	1.52	1.76	1.56	1.17	1.92	1.01	1.33
