# Mašek - 35VA Šumava - PCAB - ITRDB CZE068
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37293
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37293.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/cze068-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cze068-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/cze068.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cze068.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-01-25
#--------------------
# File_Last_Modified_Date
#   Date: 2023-01-25
#--------------------
# Title
#   Study_Name: Mašek - 35VA Šumava - PCAB - ITRDB CZE068
#--------------------
# Investigators
#   Investigators: Mašek, J.(https://orcid.org/0000-0002-3494-9113)
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Mašek, Jiří, Jan Tumajer, Jelena Lange, Ryszard Kaczka, Petr Fišer, Václav Treml
#   Journal_Name: Ecosystems
#   Published_Title: Variability in Tree-ring Width and NDVI Responses to Climate at a Landscape Level
#   Published_Date_or_Year: 2023
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: ECO-22-0233
#   DOI: 10.1007/s10021-023-00822-8
#   Full_Citation: Jiří Mašek, Jan Tumajer, Jelena Lange, Ryszard Kaczka, Petr Fišer, Václav Treml. 2023. Variability in Tree-ring Width and NDVI Responses to Climate at a Landscape Level. Ecosystems, ECO-22-0233. doi: 10.1007/s10021-023-00822-8
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Charles University Grant Agency
#   Grant: GAUK 548120
#--------------------
# Site_Information
#   Site_Name: 35VA Šumava
#   Location: Czech Republic
#   Northernmost_Latitude: 49.195968
#   Southernmost_Latitude: 49.195968
#   Easternmost_Longitude: 13.276581
#   Westernmost_Longitude: 13.276581
#   Elevation_m: 986
#--------------------
# Data_Collection
#   Collection_Name: CZE068
#   First_Year: 1811
#   Last_Year: 2021
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 35UD10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 35UD22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 35UD22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	35UD10_raw	35UD24_raw	35UD05_raw	35UD03_raw	35UD25_raw	35UD18_raw	35UD08_raw	35UD23_raw	35UD15_raw	35UD11_raw	35UD04_raw	35UD01_raw	35UD06_raw	35UD02_raw	35UD21_raw	35UD09_raw	35UD26_raw	35UD20_raw	35UD19_raw	35UD16_raw	35UD07_raw	35UD17_raw	35UD13_raw	35UD12_raw	35UD22_raw
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	0.57	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	0.47	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	0.33	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.37	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	0.37	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	0.35	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	0.67	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	0.75	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	0.63	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	0.61	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	0.92	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	0.69	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	0.71	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	0.6	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	0.68	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	0.76	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	0.6	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	0.68	NA	NA	NA
1837	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	0.66	NA	NA	NA
1838	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	0.72	NA	NA	NA
1839	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	1.05	NA	NA	NA
1840	NA	NA	1.54	NA	NA	NA	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	0.81	NA	NA	NA
1841	NA	NA	1.25	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	0.77	NA	NA	NA
1842	NA	NA	1.68	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.75	NA	NA	NA
1843	NA	NA	1.61	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	0.63	NA	0.52	NA	NA	NA
1844	NA	NA	1.52	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	0.39	NA	0.5	NA	NA	NA
1845	NA	NA	1.59	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	0.67	NA	0.52	NA	NA	NA
1846	NA	NA	1.16	NA	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.53	NA	0.42	NA	NA	NA
1847	NA	NA	0.85	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	0.62	NA	0.33	NA	NA	NA
1848	NA	NA	0.74	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	0.32	NA	0.23	NA	NA	NA
1849	NA	NA	0.64	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	0.27	NA	0.16	NA	NA	NA
1850	NA	NA	0.84	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	0.26	NA	0.23	NA	NA	NA
1851	NA	NA	0.76	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.24	NA	0.19	NA	NA	NA
1852	NA	NA	0.83	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	0.3	NA	0.31	NA	NA	NA
1853	NA	NA	0.63	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	0.24	NA	0.39	NA	NA	NA
1854	NA	NA	0.47	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	0.22	NA	0.21	NA	NA	NA
1855	NA	NA	0.35	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	NA	0.1	NA	0.21	NA	NA	NA
1856	NA	NA	0.33	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	0.11	NA	0.27	NA	NA	NA
1857	NA	NA	0.55	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	0.15	NA	0.19	NA	NA	NA
1858	NA	NA	0.45	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	0.16	NA	0.25	NA	NA	NA
1859	NA	NA	0.78	NA	NA	NA	0.88	NA	NA	NA	NA	3.46	NA	NA	NA	NA	NA	0.06	NA	0.2	NA	0.25	NA	NA	NA
1860	NA	NA	0.64	NA	NA	NA	0.67	NA	NA	NA	1.93	2.2	NA	NA	NA	NA	NA	0.08	NA	0.37	NA	0.29	NA	NA	NA
1861	NA	NA	0.75	1.49	NA	NA	0.93	NA	NA	NA	2.36	2.02	NA	NA	NA	NA	NA	0.14	NA	0.57	NA	0.31	NA	NA	NA
1862	NA	NA	0.52	1.19	NA	NA	0.64	NA	NA	NA	2.03	2.51	NA	NA	NA	NA	NA	0.11	NA	0.31	NA	0.38	NA	NA	NA
