# Schneider - Berlin Grünanlage Britz-Süd den06 - LADE - ITRDB DEU309
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36423
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36423.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu309-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu309-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu309.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu309.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Grünanlage Britz-Süd den06 - LADE - ITRDB DEU309
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Grünanlage Britz-Süd den06
#   Location: Germany
#   Northernmost_Latitude: 52.443056
#   Southernmost_Latitude: 52.443056
#   Easternmost_Longitude: 13.440278
#   Westernmost_Longitude: 13.440278
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU309
#   First_Year: 1958
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## den0601m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0601m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0602m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0602m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0603m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0603m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0604m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0604m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0605m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0605m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0606m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0606m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0607m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0607m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0608m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0608m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0609m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0609m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0610m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0610m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0611m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0611m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0612m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0612m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0614m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0614m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0615m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0615m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0616m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0616m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0617m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0617m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	den0601m_raw	den0602m_raw	den0603m_raw	den0604m_raw	den0605m_raw	den0606m_raw	den0607m_raw	den0608m_raw	den0609m_raw	den0610m_raw	den0611m_raw	den0612m_raw	den0614m_raw	den0615m_raw	den0616m_raw	den0617m_raw
1958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	1.63	NA	NA
1959	NA	NA	3.54	NA	NA	NA	NA	2.15	NA	NA	NA	1.92	NA	5.97	NA	NA
1960	NA	NA	6.06	NA	3.05	NA	NA	5.96	7.82	NA	10.3	5.46	NA	6.84	5.24	NA
1961	6.65	NA	5.48	NA	5.79	9.33	5.96	7.44	7.95	NA	12.13	5.83	NA	5.86	5.62	NA
1962	9.32	NA	5.63	NA	7.4	10.88	8.34	6.42	7.46	NA	9.03	8.78	NA	5.61	5.03	NA
1963	7.43	NA	5.28	NA	5.35	6.04	5.91	5.19	6.14	NA	5.65	6.11	NA	3.45	3.96	NA
1964	8.08	8.86	6.33	NA	7.35	7.84	8.07	7.18	6.53	NA	5.32	8.11	NA	3.56	5.41	NA
1965	10.58	8.47	7.81	NA	6.87	10.7	9.1	8.14	8.15	9.27	9.64	8.66	9.94	5.4	6.66	8.36
1966	10	6.04	7.16	10.05	5.44	7.19	7.82	7.12	8.86	7.85	8.68	8.92	8.51	6.56	5.44	7.82
1967	8.21	7.63	6.94	5.21	6.39	6.27	7.42	7.3	6.53	5.33	5.97	7.83	8.48	5.33	7.13	6.74
1968	7.7	9.14	7.36	6.45	7.97	3.84	8.84	9.31	5.21	3.72	3.64	7.94	12.25	4.98	4.96	5.76
1969	6.76	7.48	7.94	5.16	4.48	3.12	6.16	7.2	3.96	3.92	2.98	6.54	6.02	3.55	5.1	6.08
1970	6.23	5.45	6.38	5.41	5.95	4.25	5.55	6.36	4.46	4.75	3.72	5.38	5.81	5.2	4.76	5.79
1971	5.04	5.36	6.33	6.33	3.12	2.24	5.52	7.21	10.29	6.63	4.53	6.82	5.76	4.86	5.88	5.54
1972	6.1	6.72	5.92	10.26	6.58	2.3	8.81	9.82	7.63	10.88	4.7	9.01	8.56	6.82	8.44	5.9
1973	4.43	5.2	4.02	7.37	4.93	1.55	6.32	6.36	5.55	6.75	2.72	6.01	5.35	5.04	5.64	4.96
1974	2.62	1.85	2.15	7.04	2.14	0.61	5.86	4.86	2.75	3.64	2.89	5.76	5.54	3.08	5.04	3.2
1975	6.65	5.59	4.6	5.24	5.75	1.54	5.71	6.12	4.99	5.98	2.92	5.48	5.23	7.03	4.91	4.1
1976	1.1	1.52	1.76	2.25	2.56	0.4	2.57	1.54	1.06	0.72	1.88	2.99	2.85	1.92	4.91	1.87
1977	5.33	6.29	3.09	4.44	3.59	1.7	6.77	5.5	2.76	4.73	2.48	5.13	5.54	6.73	6.87	5.93
1978	4.42	6.62	3.34	2.18	3.15	1.41	5.96	4.25	1.72	2.52	2.36	4.36	5.22	4.68	5.84	4.7
1979	7.7	7.24	5.07	4.64	2.77	6.1	6.87	6.96	2.82	6.04	3.95	5.67	6.56	8.31	10.9	8.74
1980	7.48	6.27	5.65	4.05	4.66	4.47	6.1	6.15	1.74	4.36	4.34	5.92	5.68	7.02	10.75	10.04
1981	5.06	5.34	4.14	3.4	4.94	5.84	4.06	5.13	3.08	2.99	3.68	5.63	4.27	6.37	7.15	6.32
1982	2.63	4.18	2.3	2.39	3.15	3.07	2.43	2.86	1.77	2.04	1.68	3.97	3.54	4.2	4.65	4.66
1983	1.93	2.99	1.59	1.04	2.38	2.44	1.58	2.28	1.79	1.8	1.32	2.9	2.1	3.55	4.18	2.86
1984	1.58	3.54	1.49	1.37	3.32	1.66	1.02	1.47	1.48	1.16	1.36	2.25	2.05	2.25	6.48	6.46
1985	2.26	4.79	2.1	1.27	3.43	2.45	2.34	2.92	1.49	2.56	2.58	2.92	3.22	3.42	4.97	10.04
1986	2.59	3.79	2.53	1.93	3.31	1.82	2.69	2.4	1.59	3.43	2.8	2.77	4.1	3.36	4.31	7.58
1987	1.94	3.56	2.1	5.42	0.88	1.72	1.29	0.86	1.12	0.35	0.85	2.36	3.81	2.18	6.42	6.12
1988	3.86	5.38	4.4	4.21	4.18	3.04	4.31	2.39	2.97	5.4	3.72	4.97	4.1	3.97	6.49	8.18
1989	1.15	1.52	1.7	0.88	1.47	0.67	1.6	0.65	1	0.5	0.76	1.94	1.74	1.23	0.8	2.47
1990	1.26	1.96	2.19	1.8	2.54	1.18	1.59	1.05	1.06	3.34	1.14	2.36	2.46	2.18	2.24	3.73
1991	2	2.13	2.74	2.84	4.28	2.47	2.38	1.61	2	3.1	1.94	2.45	2.12	2.1	2.7	5.05
1992	0.65	0.32	1.31	1.16	1.65	1.14	0.96	0.62	0.58	0.72	0.96	1.5	1.06	1.44	1.68	2.78
1993	1.38	0.78	2.97	2.47	4.04	2.08	1.96	0.95	1.16	3.39	1.54	2.58	2.42	2.32	3.4	6.75
1994	3.31	1.82	4.54	3.94	5.66	2.82	3.72	1.65	3.49	4.52	3.76	3.08	4.87	4.26	4.08	7.96
1995	3.21	1.32	3.15	2.56	2	1.95	2.06	0.95	0.96	0.98	2.85	1.8	6.44	3.5	5.48	6.09
1996	3.33	2.07	2.69	2.79	4.44	1.51	1.39	1.84	2.75	2.96	1.77	2.04	4.5	2.54	5.07	3.46
1997	3.08	1.86	1.53	1.65	3.76	1.27	0.86	1.69	2.7	2.22	0.9	1.05	4.99	3.25	3.68	3.08
1998	1.77	0.98	1.4	1.16	1.3	0.64	0.5	0.62	0.43	0.4	0.5	1.03	2.24	2.07	1.76	3.59
1999	2	1.87	2	1.42	2.64	1.25	0.86	1.5	2.04	1.26	1.08	1.2	1.88	2.64	1.7	3.51
2000	1.28	1.09	1	0.58	0.55	0.73	0.52	0.31	0.28	0.22	0.41	0.96	1.07	2.42	1.88	3.3
2001	2.04	1.72	3.26	1.48	2.34	1.3	0.79	0.78	1.6	1.17	1.12	1.14	0.44	2.21	3.07	4.46
2002	1.17	1.7	3.41	1.49	1.21	1.9	0.7	0.7	0.73	0.65	1.16	0.46	0.86	3.44	3.34	3.88
2003	2.82	1.56	4.47	1	2.66	1.18	0.9	1.12	2.1	1.64	1.12	0.46	1.4	2.03	1.56	2.51
2004	1.2	0.83	2.41	0.76	0.49	1.73	0.64	0.86	2.05	1.03	1.16	0.51	1.09	2.15	0.98	1.87
2005	3.6	1.36	3.1	1.12	1.6	1.78	0.81	1.4	2.69	2.73	1.5	0.64	1.28	3.09	2.26	3.21
2006	1.44	0.65	0.77	0.38	0.27	0.9	0.42	0.55	0.84	0.42	0.77	0.32	0.46	0.84	0.9	1.26
2007	4.02	0.77	3.2	0.55	0.9	1.35	0.32	1.07	1.58	1.4	0.7	0.38	0.91	2.1	2.74	2.07
2008	3.4	0.83	1.75	0.49	1.68	0.95	0.4	0.69	1.23	1.19	1.14	0.27	0.74	0.83	1.81	1.74
2009	3.33	1.66	3.42	1.39	0.23	1.46	0.58	0.84	1.96	1.6	1.3	0.38	1.69	3.11	5.26	2.77
2010	3.38	1.53	3.28	0.39	1.3	1.57	0.67	1.01	1.38	1.51	1.5	0.44	0.79	1.6	2.87	1.85
2011	2.92	1.1	2.54	0.16	0.28	2.01	0.61	0.66	0.57	0.39	1.01	0.39	0.47	2.03	2.7	2.97
2012	5.61	1.96	3.79	0.78	1.17	3.12	0.92	1.04	2.61	2.32	2.77	0.5	1.13	1.44	3.68	3.21
2013	3.05	1.39	2.16	1.1	0.92	2.41	1.14	1.55	2.09	1.17	1.4	0.53	1.15	1.33	2.47	2.31
2014	1.76	0.59	1.97	0.47	0.27	1.43	0.64	0.9	1.02	0.5	0.74	0.46	0.49	0.66	1.36	1.01
2015	0.94	0.44	1.32	0.15	0.45	0.66	0.34	0.58	0.49	0.41	0.36	0.16	0.28	0.24	0.78	0.6
2016	1.08	0.72	1.7	0.2	0.47	1.16	0.57	0.76	0.35	0.67	0.61	0.48	0.36	0.77	1.62	0.85
2017	NA	NA	NA	NA	0.22	0.76	0.36	0.43	0.13	0.31	0.24	NA	0.18	0.22	NA	0.51
