# Strumia - Parapluiberg - PINI - ITRDB AUST111
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5058
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5058.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust111e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust111e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust111e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust111e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Strumia - Parapluiberg - PINI - ITRDB AUST111
#--------------------
# Investigators
#   Investigators: Strumia, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Parapluiberg
#   Location: Austria
#   Northernmost_Latitude: 48.12
#   Southernmost_Latitude: 48.12
#   Easternmost_Longitude: 16.25
#   Westernmost_Longitude: 16.25
#   Elevation_m: 450
#--------------------
# Data_Collection
#   Collection_Name: AUST111
#   First_Year: 1766
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ParPN01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ParPN10c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ParPN10c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ParPN01a_raw	ParPN01b_raw	ParPN02a_raw	ParPN02b_raw	ParPN03a_raw	ParPN03b_raw	ParPN04a_raw	ParPN04b_raw	ParPN05a_raw	ParPN05b_raw	ParPN06a_raw	ParPN06b_raw	ParPN07a_raw	ParPN07b_raw	ParPN08a_raw	ParPN08b_raw	ParPN09a_raw	ParPN09b_raw	ParPN10a_raw	ParPN10b_raw	ParPN10c_raw
1814	NA	NA	NA	3.6	2.04	3.38	1.33	0.76	3.65	2.09	0.85	0.51	1.37	0.45	0.28	0.64	0.69	0.64	0.58	0.4	0.34
1815	NA	NA	2.98	3.1	2.25	1.76	1.12	0.72	1.86	1.83	0.65	0.41	1	0.35	0.31	0.33	0.49	0.45	0.79	0.44	0.32
1816	NA	NA	2.83	2.98	1.78	1.5	1.07	0.71	1.55	2.13	0.81	0.53	1.59	0.77	0.41	0.65	0.63	0.77	0.65	0.48	0.4
1817	NA	NA	1.52	2.97	1.51	2.17	0.89	1.04	2.7	1.7	0.77	0.68	1.35	0.78	0.09	0.33	0.34	0.42	0.39	0.31	0.33
1818	NA	NA	2.53	2.43	0.42	0.35	1.02	1.28	1.71	1.94	0.51	0.87	1.02	0.54	0.21	0.55	0.34	0.47	0.48	0.33	0.31
1819	NA	NA	1.93	2.14	0.31	0.3	0.56	1.4	1.38	1.48	0.62	1.03	1.35	0.41	0.28	0.86	0.39	0.36	0.31	0.42	0.36
1820	NA	NA	2.07	1.87	0.52	0.85	1.66	1.09	1.37	1.25	0.72	0.67	1.08	0.45	0.57	1.15	0.61	0.86	0.49	0.37	0.38
1821	NA	NA	2.37	3.29	0.84	1.13	1.44	1.31	1.98	1.76	1.22	0.76	1.29	0.83	0.8	2.12	0.76	1.13	0.69	0.41	0.42
1822	NA	NA	2.13	1.98	0.97	0.77	1.22	0.56	1.28	0.95	0.59	0.68	1.17	0.61	0.5	1.13	0.32	0.68	0.32	0.15	0.31
1823	NA	NA	2.18	1.73	0.69	1.07	1.22	0.69	1.94	1.14	0.82	0.72	2.31	0.7	0.54	1.19	0.46	0.89	0.49	0.37	0.46
1824	NA	NA	2.92	2.17	1.04	1.06	1.57	0.95	1.9	1.16	0.89	0.66	2.17	0.87	0.8	1.28	0.72	0.97	0.73	0.49	0.52
1825	NA	NA	2.12	2.04	0.85	1.18	1.6	0.85	1.33	1.07	0.64	0.55	1.85	0.68	0.55	0.71	0.47	0.83	0.34	0.23	0.42
1826	NA	NA	2.12	2.06	1.07	1.72	2.05	1.11	1.24	1.34	1.05	0.55	1.39	0.7	0.64	1.04	0.68	1.18	0.47	0.39	0.47
1827	NA	NA	1.31	1	0.24	0.54	0.62	0.55	0.7	1.24	0.33	0.15	0.79	0.3	0.22	1.08	0.33	0.78	0.32	0.13	0.16
1828	NA	NA	1.16	0.67	0.88	1.2	0.67	0.57	1.01	1.46	0.63	0.42	0.92	0.72	0.31	0.95	0.37	0.9	0.17	0.11	0.18
1829	NA	NA	1.28	1.45	2.15	2.48	1.51	0.72	1.74	1.85	0.84	0.78	1.28	0.94	0.45	1.11	0.76	1.1	0.48	0.37	0.37
1830	NA	NA	0.75	1.15	1.06	1.09	0.96	0.76	0.71	0.67	0.65	0.49	1.12	0.54	0.43	0.72	0.51	0.68	0.16	0.12	0.23
1831	NA	NA	1.84	1.65	1.31	1.98	1.34	0.68	1.05	1.03	1.02	0.65	1.46	0.82	0.45	1.33	0.75	0.89	0.34	0.43	0.36
1832	NA	NA	2.04	0.88	0.22	0.47	0.83	0.47	0.96	1	0.38	0.31	0.65	0.74	0.34	1.01	0.35	0.52	0.27	0.14	0.35
1833	NA	NA	1.16	0.66	0.31	0.66	0.67	0.6	0.51	0.47	0.49	0.46	0.54	0.41	0.3	0.7	0.38	0.55	0.23	0.12	0.16
1834	NA	NA	1.5	0.72	0.32	0.48	0.51	0.31	0.64	0.67	0.33	0.31	0.62	0.24	0.35	0.48	0.15	0.29	0.16	0.06	0.09
1835	NA	NA	0.89	0.67	0.38	0.39	0.69	0.47	0.78	0.53	0.33	0.2	0.32	0.1	0.24	0.39	0.12	0.28	0.14	0.09	0.11
1836	NA	NA	1.02	0.74	0.26	0.56	0.85	0.19	0.9	0.78	0.52	0.38	0.5	0.26	0.34	0.54	0.17	0.39	0.15	0.04	0.16
1837	NA	NA	1.32	1.1	0.63	0.83	1.32	0.27	0.97	0.97	0.84	0.65	0.92	0.56	0.43	0.86	0.33	0.79	0.44	0.15	0.4
1838	NA	NA	0.93	0.98	0.48	0.52	0.59	0.33	0.59	0.62	0.64	0.41	0.69	0.54	0.3	0.74	0.36	0.56	0.36	0.08	0.31
1839	NA	NA	0.88	0.71	0.48	0.42	0.18	0.11	1.05	0.76	0.68	0.41	0.74	0.52	0.17	0.68	0.31	0.66	0.28	0.17	0.24
1840	NA	NA	1.23	0.75	0.58	0.69	0.46	0.59	1.28	0.79	0.63	0.37	0.73	0.69	0.22	0.79	0.34	0.58	0.35	0.22	0.25
1841	NA	NA	0.76	0.45	0.32	0.42	0.2	0.26	0.86	0.5	0.42	0.2	0.44	0.38	0.19	0.66	0.26	0.55	0.17	0.08	0.23
1842	NA	NA	0.88	0.65	0.38	0.7	0.38	0.31	1.07	0.76	0.62	0.27	0.55	0.31	0.44	0.7	0.14	0.6	0.14	0.11	0.25
1843	NA	NA	1.33	1.27	0.7	0.93	1.03	0.41	1.42	0.91	0.59	0.22	0.65	0.63	0.62	0.71	0.36	0.93	0.46	0.23	0.44
1844	NA	NA	1.1	0.88	0.49	0.4	0.56	0.4	0.65	0.65	0.45	0.27	0.39	0.3	0.3	0.43	0.11	0.39	0.22	0.2	0.36
1845	NA	NA	0.84	0.78	0.65	0.87	0.65	0.34	1.03	0.95	0.68	0.46	0.79	0.63	0.44	0.51	0.31	0.59	0.4	0.31	0.36
1846	NA	NA	1.27	1.04	0.63	1.02	0.89	0.31	0.99	0.87	0.59	0.39	0.73	0.43	0.18	0.34	0.27	0.71	0.41	0.14	0.41
1847	NA	NA	1.03	1.01	0.79	0.85	1.21	0.38	0.68	0.58	0.48	0.28	0.51	0.38	0.19	0.43	0.29	0.78	0.32	0.24	0.27
1848	NA	NA	0.7	0.56	0.47	0.66	0.6	0.42	0.51	0.49	0.45	0.26	0.59	0.31	0.25	0.4	0.27	0.49	0.32	0.2	0.29
1849	NA	NA	0.64	0.45	0.47	0.73	0.35	0.3	0.48	0.45	0.37	0.29	0.39	0.34	0.16	0.27	0.28	0.35	0.2	0.07	0.17
1850	NA	NA	0.75	0.51	0.57	0.82	0.56	0.4	0.62	0.43	0.48	0.28	0.65	0.37	0.27	0.34	0.27	0.36	0.27	0.1	0.25
1851	NA	NA	0.49	0.27	1.16	0.82	0.78	0.46	0.81	0.9	0.64	0.44	0.75	0.59	0.23	0.41	0.29	0.41	0.35	0.08	0.31
1852	NA	NA	0.5	0.33	0.58	0.29	0.33	0.33	0.49	0.44	0.31	0.24	0.57	0.41	0.12	0.32	0.13	0.17	0.26	0.15	0.15
1853	NA	NA	0.49	0.44	0.9	0.84	0.62	0.56	0.86	0.54	0.5	0.45	0.6	0.55	0.2	0.53	0.29	0.54	0.49	0.25	0.36
1854	NA	5.23	0.36	0.37	0.8	0.44	0.39	0.26	0.48	0.24	0.3	0.19	0.42	0.41	0.09	0.29	0.11	0.35	0.29	0.1	0.27
1855	NA	3.32	0.39	0.47	0.95	0.57	0.44	0.33	0.48	0.26	0.48	0.38	0.58	0.47	0.19	0.2	0.26	0.35	0.32	0.15	0.26
1856	NA	2.67	0.45	0.43	0.72	0.35	0.31	0.19	0.36	0.09	0.3	0.22	0.27	0.34	0.11	0.13	0.13	0.27	0.19	0.08	0.09
1857	NA	2.41	0.43	0.36	0.45	0.42	0.36	0.28	0.32	0.15	0.34	0.22	0.24	0.23	0.22	0.26	0.2	0.29	0.27	0.15	0.09
1858	NA	1.77	0.28	0.28	0.42	0.28	0.33	0.23	0.16	0.06	0.27	0.13	0.23	0.17	0.22	0.18	0.1	0.2	0.18	0.06	0.09
1859	NA	2.77	0.3	0.32	0.47	0.33	0.55	0.32	0.45	0.19	0.33	0.23	0.35	0.3	0.23	0.23	0.13	0.36	0.17	0.15	0.21
1860	1.98	1.79	0.39	0.29	0.63	0.47	0.5	0.31	0.38	0.14	0.43	0.22	0.34	0.27	0.29	0.27	0.18	0.45	0.22	0.1	0.29
1861	2.2	2.76	0.49	0.35	0.8	0.62	0.66	0.45	0.69	0.34	0.44	0.33	0.58	0.43	0.41	0.29	0.42	0.6	0.44	0.36	0.46
1862	0.66	1.42	0.35	0.28	0.45	0.53	0.54	0.31	0.43	0.41	0.43	0.25	0.3	0.14	0.33	0.38	0.18	0.41	0.3	0.24	0.3
1863	0.75	1.6	0.23	0.16	0.12	0.21	0.24	0.16	0.36	0.32	0.15	0.09	0.1	0.02	0.09	0.21	0.12	0.19	0.19	0.18	0.15
1864	1.66	1.87	0.38	0.27	0.4	0.54	0.48	0.3	0.41	0.28	0.34	0.28	0.26	0.14	0.27	0.3	0.32	0.57	0.22	0.27	0.28
1865	1.64	1.39	0.33	0.24	0.17	0.24	0.17	0.31	0.28	0.32	0.19	0.1	0.16	0.04	0.11	0.19	0.06	0.29	0.15	0.17	0.17
1866	1.31	0.82	0.43	0.3	0.11	0.19	0.23	0.27	0.45	0.55	0.17	0.09	0.15	0.07	0.12	0.16	0.06	0.22	0.17	0.13	0.28
1867	1.54	1.39	0.83	0.58	0.29	0.39	0.47	0.35	0.52	0.9	0.37	0.22	0.47	0.25	0.24	0.33	0.33	0.46	0.38	0.38	0.36
1868	1.13	0.77	0.45	0.43	0.17	0.31	0.4	0.27	0.51	0.53	0.31	0.15	0.44	0.16	0.15	0.24	0.16	0.38	0.24	0.28	0.23
1869	1.12	0.64	0.31	0.28	0.08	0.13	0.27	0.2	0.28	0.28	0.24	0.12	0.27	0.06	0.22	0.11	0.09	0.3	0.18	0.15	0.15
1870	1.28	1.06	0.42	0.33	0.28	0.34	0.45	0.34	0.44	0.56	0.33	0.18	0.56	0.21	0.18	0.3	0.17	0.47	0.17	0.08	0.14
1871	2.8	2.23	0.38	0.42	0.27	0.48	0.74	0.38	0.71	0.85	0.38	0.34	0.68	0.2	0.14	0.39	0.16	0.5	0.26	0.13	0.23
1872	1.96	1.08	0.35	0.26	0.2	0.36	0.42	0.3	0.35	0.37	0.1	0.14	0.31	0.1	0.22	0.28	0.06	0.39	0.16	0.15	0.16
1873	1.76	1.87	0.36	0.3	0.16	0.37	0.42	0.26	0.5	0.48	0.15	0.15	0.26	0.17	0.02	0.28	0.23	0.48	0.33	0.17	0.33
1874	1.56	1.3	0.31	0.32	0.17	0.42	0.32	0.32	0.45	0.33	0.13	0.14	0.21	0.21	0.17	0.22	0.11	0.33	0.36	0.26	0.33
1875	1.26	1.2	0.22	0.19	0.1	0.27	0.27	0.25	0.3	0.31	0.13	0.14	0.11	0.08	0.09	0.12	0.02	0.27	0.22	0.12	0.21
1876	1.58	1.28	0.27	0.23	0.26	0.41	0.33	0.25	0.32	0.47	0.24	0.21	0.18	0.19	0.15	0.35	0.19	0.38	0.27	0.22	0.26
1877	1.24	1.29	0.22	0.21	0.21	0.37	0.3	0.18	0.26	0.37	0.14	0.21	0.32	0.23	0.12	0.48	0.26	0.41	0.19	0.22	0.24
1878	1.84	1.68	0.36	0.24	0.32	0.59	0.66	0.28	0.35	0.38	0.37	0.34	0.38	0.28	0.21	0.47	0.26	0.49	0.3	0.25	0.28
1879	1.87	1.4	0.45	0.36	0.19	0.38	0.45	0.32	0.35	0.43	0.22	0.3	0.22	0.19	0.21	0.48	0.23	0.43	0.32	0.19	0.17
1880	1.88	1.36	0.3	0.28	0.21	0.54	0.42	0.3	0.27	0.3	0.33	0.25	0.18	0.14	0.21	0.41	0.26	0.43	0.19	0.19	0.17
1881	1.98	1.31	0.5	0.26	0.31	0.54	0.3	0.27	0.28	0.36	0.36	0.43	0.19	0.21	0.26	0.58	0.31	0.38	0.16	0.16	0.16
1882	1.73	1.52	0.54	0.29	0.18	0.31	0.19	0.23	0.25	0.25	0.26	0.26	0.17	0.14	0.25	0.28	0.16	0.23	0.17	0.18	0.2
1883	2.35	1.64	0.6	0.27	0.31	0.46	0.15	0.23	0.32	0.3	0.34	0.3	0.18	0.19	0.38	0.42	0.36	0.25	0.16	0.17	0.2
1884	3.51	2.2	0.86	0.44	0.5	0.47	0.27	0.25	0.34	0.29	0.52	0.42	0.1	0.18	0.63	0.49	0.41	0.52	0.47	0.3	0.29
1885	2.23	1.68	0.59	0.34	0.48	0.42	0.21	0.13	0.42	0.46	0.45	0.32	0.18	0.16	0.53	0.47	0.28	0.42	0.29	0.24	0.26
1886	2.04	1.31	0.67	0.47	0.34	0.31	0.14	0.12	0.29	0.25	0.29	0.19	0.1	0.13	0.32	0.27	0.14	0.23	0.14	0.13	0.14
1887	1.79	1.37	0.53	0.38	0.38	0.34	0.19	0.12	0.35	0.32	0.25	0.18	0.13	0.08	0.26	0.18	0.18	0.21	0.23	0.16	0.22
1888	1.6	1.12	0.9	0.45	0.41	0.35	0.21	0.2	0.32	0.25	0.25	0.28	0.08	0.08	0.24	0.16	0.23	0.24	0.23	0.16	0.26
1889	1.12	1.02	0.84	0.45	0.31	0.22	0.25	0.18	0.26	0.36	0.22	0.2	0.06	0.02	0.23	0.09	0.15	0.04	0.18	0.13	0.18
1890	1.7	1.18	0.61	0.53	0.49	0.36	0.31	0.23	0.22	0.29	0.26	0.16	0.06	0.02	0.24	0.23	0.13	0.23	0.13	0.12	0.16
1891	1.66	0.89	0.54	0.32	0.32	0.17	0.27	0.16	0.25	0.27	0.18	0.1	0.03	0.02	0.12	0.11	0.09	0.14	0.11	0.09	0.11
1892	1.78	1.18	0.68	0.3	0.48	0.36	0.33	0.23	0.43	0.33	0.33	0.25	0.15	0.07	0.21	0.34	0.2	0.23	0.22	0.14	0.22
1893	1.79	1.47	0.43	0.25	0.35	0.28	0.22	0.28	0.34	0.34	0.24	0.15	0.07	0.09	0.12	0.17	0.08	0.09	0.19	0.07	0.17
1894	1.99	1.55	0.54	0.3	0.49	0.39	0.33	0.31	0.49	0.42	0.28	0.23	0.17	0.11	0.12	0.14	0.16	0.18	0.23	0.1	0.18
1895	1.94	0.99	0.71	0.42	0.59	0.48	0.44	0.29	0.39	0.47	0.32	0.27	0.24	0.11	0.17	0.18	0.14	0.1	0.22	0.1	0.17
1896	1.56	0.97	0.5	0.27	0.46	0.32	0.32	0.21	0.29	0.41	0.25	0.16	0.12	0.04	0.18	0.13	0.14	0.12	0.21	0.1	0.14
1897	2.09	1.38	0.97	0.48	0.58	0.84	0.45	0.23	0.54	0.75	0.41	0.25	0.25	0.22	0.2	0.2	0.26	0.39	0.23	0.21	0.17
1898	2.41	1.23	0.87	0.75	0.66	0.79	0.49	0.23	0.5	0.81	0.47	0.29	0.23	0.22	0.22	0.17	0.3	0.35	0.18	0.14	0.18
1899	2.49	1.1	1.17	0.77	0.56	0.66	0.36	0.26	0.42	0.76	0.38	0.34	0.2	0.13	0.19	0.33	0.26	0.38	0.26	0.11	0.24
1900	2.68	0.79	0.84	0.64	0.62	0.56	0.35	0.22	0.5	0.74	0.35	0.27	0.16	0.18	0.25	0.34	0.31	0.41	0.28	0.14	0.21
1901	2.58	0.76	0.52	0.32	0.37	0.32	0.17	0.08	0.22	0.26	0.21	0.16	0.07	0.08	0.13	0.2	0.1	0.18	NA	NA	NA
1902	2.49	0.79	0.69	0.52	0.71	0.5	0.44	0.23	0.42	0.53	0.37	0.27	0.23	0.17	0.23	0.42	0.17	0.34	NA	NA	NA
1903	3.4	1.23	0.6	0.45	0.58	0.47	0.46	0.22	0.54	0.67	0.38	0.33	0.24	0.19	0.21	0.56	0.26	0.35	NA	NA	NA
1904	2.57	0.97	0.52	0.36	0.78	0.76	0.28	0.13	0.31	0.59	0.36	0.18	0.14	0.13	0.23	0.45	0.27	0.25	NA	NA	NA
1905	1.7	0.91	0.45	0.18	0.59	0.42	0.21	0.09	0.26	0.21	0.27	0.18	0.05	0.09	0.1	0.22	0.13	0.17	NA	NA	NA
1906	1.19	1.28	0.59	0.41	0.96	0.77	0.33	0.16	0.44	0.65	0.42	0.22	0.13	0.28	0.19	0.16	0.25	0.3	NA	NA	NA
1907	0.92	0.67	0.51	0.26	0.49	0.42	0.19	0.09	0.21	0.35	0.27	0.12	0.07	0.1	0.15	0.2	0.1	0.19	NA	NA	NA
1908	0.83	0.75	0.58	0.31	0.51	0.49	0.34	0.13	0.29	0.42	0.33	0.13	0.09	0.1	0.19	0.31	0.04	0.23	NA	NA	NA
1909	1.09	0.89	0.59	0.25	0.37	0.37	0.25	0.11	0.27	0.36	0.27	0.11	0.07	0.14	0.13	0.32	0.13	0.18	NA	NA	NA
1910	1.27	0.91	0.55	0.26	0.55	0.51	0.26	0.18	0.23	0.26	0.26	0.14	0.05	0.1	0.1	0.31	0.11	0.25	NA	NA	NA
1911	1.33	1.39	0.51	0.31	0.72	0.42	0.57	0.3	0.34	0.35	0.42	0.26	0.09	0.18	0.14	0.46	0.18	0.27	NA	NA	NA
1912	1.49	1.69	0.71	0.34	1.03	0.58	0.69	0.53	0.44	0.43	0.37	0.34	0.1	0.16	0.19	0.32	0.07	0.41	NA	NA	NA
1913	1.25	1.57	1.05	0.43	0.86	0.97	0.53	0.52	0.58	0.7	0.39	0.21	0.08	0.18	0.14	0.28	0.09	0.3	NA	NA	NA
1914	1.18	1.38	0.86	0.34	1.33	1.17	0.44	0.5	0.59	0.65	0.44	0.29	0.07	0.21	0.37	0.53	0.12	0.44	NA	NA	NA
1915	0.97	0.71	0.4	0.27	0.87	0.64	0.25	0.25	0.41	0.34	0.25	0.22	0.06	0.12	0.23	0.47	0.21	0.32	NA	NA	NA
1916	1.8	1.24	0.74	0.51	1.38	1.07	0.36	0.22	0.58	0.75	0.34	0.32	0.12	0.16	0.26	0.47	0.33	0.36	NA	NA	NA
1917	1.03	1.13	0.52	0.31	0.46	0.48	0.13	0.18	0.3	0.33	0.19	0.11	0.04	0.1	0.33	0.31	0.18	0.22	NA	NA	NA
1918	1.58	1.91	0.57	0.25	0.69	0.54	0.13	0.25	0.26	0.22	0.21	0.24	0.04	0.1	0.22	0.22	0.11	0.16	NA	NA	NA
1919	1.77	1.53	1.17	0.73	0.98	0.62	0.17	0.29	0.57	0.43	0.24	0.36	0.1	0.17	0.42	0.23	0.22	0.28	NA	NA	NA
1920	1.42	1.22	1.09	0.65	0.92	0.64	0.26	0.3	0.73	0.53	0.4	0.51	0.07	0.29	0.26	0.25	0.28	0.24	NA	NA	NA
1921	1.02	0.56	0.52	0.58	0.45	0.41	0.14	0.17	0.77	0.54	0.38	0.53	0.07	0.09	0.21	0.24	0.19	0.1	NA	NA	NA
1922	0.48	0.6	0.18	0.25	0.16	0.28	0.06	0.05	0.16	0.16	0.25	0.25	0.02	0.02	0.1	0.06	0.02	0.02	NA	NA	NA
1923	0.73	0.85	0.41	0.38	0.2	0.28	0.25	0.21	0.39	0.49	0.27	0.31	0.07	0.03	0.23	0.28	0.12	0.35	NA	NA	NA
1924	0.41	0.35	0.29	0.22	0.15	0.22	0.24	0.14	0.28	0.3	0.26	0.35	0.04	0.07	0.19	0.25	0.16	0.23	NA	NA	NA
1925	0.57	0.48	0.17	0.27	0.25	0.24	0.29	0.15	0.28	0.38	0.3	0.44	0.1	0.09	0.17	0.17	0.39	0.23	NA	NA	NA
1926	0.65	0.75	0.32	0.16	0.42	0.5	0.47	0.31	0.42	0.59	0.6	0.57	0.12	0.1	0.27	0.46	0.21	0.33	NA	NA	NA
1927	0.55	0.43	0.35	0.12	0.35	0.52	0.26	0.17	0.33	0.35	0.4	0.38	0.09	0.06	0.22	0.45	0.29	0.14	NA	NA	NA
1928	0.63	0.45	0.46	0.11	0.46	0.5	0.34	0.24	0.37	0.34	0.49	0.47	0.14	0.15	0.22	0.52	0.1	0.27	NA	NA	NA
1929	0.26	0.23	0.22	0.05	0.31	0.23	0.24	0.12	0.18	0.23	0.28	0.31	0.04	0.1	0.11	0.33	0.09	0.23	NA	NA	NA
1930	0.51	0.5	0.3	0.07	0.17	0.16	0.12	0.08	0.16	0.24	0.24	0.27	0.05	0.02	0.1	0.35	0.12	0.15	NA	NA	NA
1931	0.51	0.63	0.32	0.05	0.21	0.21	0.21	0.18	0.14	0.25	0.21	0.32	0.07	0.06	0.11	0.39	0.15	0.18	NA	NA	NA
1932	0.85	0.83	0.44	0.11	0.41	0.33	0.46	0.26	0.31	0.37	0.4	0.42	0.16	0.1	0.21	0.38	0.15	0.28	NA	NA	NA
1933	0.48	0.69	0.29	0.14	0.34	0.17	0.28	0.15	0.32	0.37	0.22	0.28	0.11	0.04	0.14	0.41	0.11	0.27	NA	NA	NA
