# Hartl - Schliersee, Hausberg-Alm unten - ABAL - ITRDB DEU414
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37613
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37613.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu414-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu414.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu414.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Schliersee, Hausberg-Alm unten - ABAL - ITRDB DEU414
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Schliersee, Hausberg-Alm unten
#   Location: Germany
#   Northernmost_Latitude: 47.63
#   Southernmost_Latitude: 47.63
#   Easternmost_Longitude: 12.001
#   Westernmost_Longitude: 12.001
#   Elevation_m: 920
#--------------------
# Data_Collection
#   Collection_Name: DEU414
#   First_Year: 1822
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SSHU301C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU301C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU301O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU301O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU302C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU302C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU302O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU302O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU304C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU304C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU304O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU304O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU308C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU308C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU308O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU308O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU309C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU309C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU309O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU309O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU310C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU310C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU310O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU310O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU311C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU311C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU311O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU311O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU312C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU312C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU312O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU312O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU313C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU313C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU313O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU313O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU314C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU314C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU314O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU314O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SSHU301C_raw	SSHU301O_raw	SSHU302C_raw	SSHU302O_raw	SSHU304C_raw	SSHU304O_raw	SSHU308C_raw	SSHU308O_raw	SSHU309C_raw	SSHU309O_raw	SSHU310C_raw	SSHU310O_raw	SSHU311C_raw	SSHU311O_raw	SSHU312C_raw	SSHU312O_raw	SSHU313C_raw	SSHU313O_raw	SSHU314C_raw	SSHU314O_raw
1822	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	NA
1827	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA
1828	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA
1829	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA
1830	NA	0.3	NA	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA
1831	NA	0.36	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA
1832	NA	0.41	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	NA
1833	NA	0.46	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA
1834	NA	0.29	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	NA
1835	NA	0.17	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA
1836	NA	0.13	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	NA
1837	NA	0.21	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82	NA
1838	NA	0.25	NA	0.93	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22	NA
1839	NA	0.19	NA	0.86	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	NA
1840	NA	0.34	NA	0.59	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	1.84	NA
1841	NA	0.18	NA	0.56	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	1.61	NA
1842	NA	0.33	NA	0.87	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	1.97	NA
1843	NA	0.33	NA	0.82	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	1.72	NA
1844	NA	0.34	NA	0.84	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	1.8	NA
1845	NA	0.44	NA	0.79	NA	NA	NA	0.53	NA	NA	1.76	NA	NA	NA	NA	0.91	NA	NA	2.07	NA
1846	NA	0.41	NA	0.66	NA	NA	NA	0.74	1.83	NA	2.62	NA	NA	NA	NA	0.75	NA	NA	1.85	1.57
1847	NA	0.23	NA	0.38	0.69	NA	NA	0.45	1.68	NA	1.82	NA	NA	NA	NA	0.51	NA	NA	1.31	1.1
1848	NA	0.45	NA	0.38	0.5	NA	NA	0.61	1.8	1.5	1.95	NA	NA	NA	NA	0.63	NA	NA	1.52	1.45
1849	NA	0.43	NA	0.43	1.23	NA	NA	0.63	1.63	1.65	1.89	NA	NA	NA	NA	0.65	NA	NA	1.54	1.55
1850	NA	0.4	NA	0.37	1.34	NA	NA	0.57	1.07	1.25	1.52	NA	NA	NA	NA	0.52	NA	NA	1.38	1.45
1851	NA	0.48	NA	0.38	1.17	NA	NA	0.64	1.18	1.28	1.58	NA	NA	NA	NA	0.83	NA	NA	1.61	1.51
1852	NA	0.31	NA	0.43	1.13	0.9	NA	0.55	0.91	0.83	1.22	NA	NA	NA	NA	0.5	NA	NA	1.18	0.93
1853	NA	0.34	NA	0.47	1.42	0.93	NA	0.59	0.99	0.89	1.87	NA	NA	NA	NA	0.6	NA	NA	1.43	1.43
1854	NA	0.17	NA	0.33	1.48	0.6	NA	0.34	0.64	0.57	1.16	NA	NA	NA	NA	0.45	NA	NA	0.96	1.06
1855	NA	0.25	NA	0.3	1.34	0.74	NA	0.13	0.56	0.54	1.13	NA	NA	NA	NA	0.4	NA	NA	1.29	1.11
1856	NA	0.26	NA	0.28	1.22	0.65	NA	0.21	0.59	0.57	1.06	NA	NA	NA	NA	0.36	NA	NA	1.4	1.25
1857	NA	0.31	NA	0.29	1.09	0.5	NA	0.22	0.4	0.37	0.87	NA	NA	NA	NA	0.33	NA	NA	0.31	1.12
1858	NA	0.2	NA	0.28	0.95	1	NA	0.15	0.47	0.39	0.91	NA	NA	NA	NA	0.3	NA	NA	0.56	0.91
1859	NA	0.26	NA	0.37	0.93	1.02	NA	0.3	0.54	0.51	0.87	NA	NA	NA	NA	0.41	NA	NA	0.49	0.94
1860	NA	0.31	NA	0.27	0.56	0.73	NA	0.21	0.44	0.44	0.7	NA	NA	NA	0.39	0.29	NA	NA	0.55	1.07
1861	NA	0.45	NA	0.55	0.63	0.58	NA	0.3	0.49	0.5	0.87	NA	NA	NA	0.57	0.46	NA	NA	0.53	1.07
1862	NA	0.28	NA	0.29	0.52	0.55	NA	0.21	0.29	0.48	0.43	NA	NA	NA	0.34	0.34	NA	NA	0.6	0.81
1863	NA	0.3	NA	0.41	0.6	0.52	NA	0.35	0.32	0.51	0.79	NA	0.49	NA	0.39	0.46	NA	NA	0.72	0.45
1864	NA	0.17	NA	0.38	0.6	0.54	NA	0.24	0.36	0.43	0.62	NA	0.47	NA	0.29	0.36	NA	NA	0.75	0.48
1865	NA	0.18	NA	0.16	0.26	0.2	NA	0.21	0.29	0.29	0.42	NA	0.32	NA	0.29	0.31	NA	NA	0.51	0.4
1866	NA	0.27	NA	0.33	0.63	0.52	NA	0.38	0.39	0.46	0.64	NA	0.52	NA	0.39	0.4	NA	NA	0.63	0.57
1867	NA	0.2	NA	0.28	0.5	0.52	NA	0.32	0.4	0.48	0.63	NA	0.46	NA	0.24	0.26	NA	NA	0.76	0.52
1868	NA	0.17	NA	0.29	0.22	0.34	NA	0.31	0.43	0.51	0.51	NA	0.36	NA	0.23	0.27	NA	NA	0.58	0.49
1869	NA	0.19	NA	0.18	0.19	0.31	NA	0.4	0.43	0.42	0.53	NA	0.26	NA	0.27	0.25	NA	NA	0.51	0.41
1870	NA	0.32	NA	0.22	0.21	0.26	NA	0.56	0.4	0.51	0.51	NA	0.32	NA	0.31	0.32	NA	NA	0.52	0.49
1871	NA	0.47	NA	0.43	0.3	0.35	NA	0.65	0.5	0.69	0.59	NA	0.61	NA	0.38	0.54	NA	NA	0.65	0.59
1872	NA	0.31	NA	0.32	0.16	0.26	NA	0.45	0.44	0.67	0.59	NA	0.43	NA	0.46	0.36	NA	NA	0.35	0.34
1873	NA	0.42	NA	0.45	0.33	0.34	NA	0.74	0.76	0.72	0.75	NA	0.43	NA	0.47	0.43	NA	NA	0.36	0.62
1874	NA	0.28	NA	0.3	0.28	0.3	NA	0.51	0.52	0.55	0.64	NA	0.42	NA	0.41	0.37	NA	NA	0.53	0.58
1875	NA	0.31	NA	0.29	0.23	0.31	NA	0.66	0.59	0.56	0.65	NA	0.25	NA	0.5	0.36	NA	NA	0.44	0.49
1876	NA	0.31	NA	0.27	0.33	0.42	NA	0.85	0.6	0.54	0.57	NA	0.46	NA	0.55	0.49	NA	NA	0.38	0.37
1877	NA	0.53	NA	0.35	0.43	0.29	NA	0.75	0.7	0.57	0.58	NA	0.34	NA	0.6	0.62	NA	NA	0.52	0.67
