# Vanoni - Sumvitg - PCAB - ITRDB SWIT396
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33044
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33044.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit396-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit396-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit396.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit396.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Vanoni - Sumvitg - PCAB - ITRDB SWIT396
#--------------------
# Investigators
#   Investigators: Vanoni, M.; Frey, H.-U.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Vanoni M. 2012. Klimatische Einflusse auf die Wachstumsvariabilitat von Weisstanne und Fichte entlang des Weisstannen-Ausbreitungsgradienten. Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sumvitg
#   Location: Switzerland
#   Northernmost_Latitude: 46.726701
#   Southernmost_Latitude: 46.726701
#   Easternmost_Longitude: 8.902934
#   Westernmost_Longitude: 8.902934
#   Elevation_m: 1435
#--------------------
# Data_Collection
#   Collection_Name: SWIT396
#   First_Year: 1806
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SSF02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSF18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSF18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SSF02_raw	SSF03B_raw	SSF04_raw	SSF05_raw	SSF06_raw	SSF07B_raw	SSF09_raw	SSF11_raw	SSF13B_raw	SSF14_raw	SSF15_raw	SSF16A_raw	SSF17B_raw	SSF18_raw
1872	3.13	NA	NA	2.2	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	2.56	NA	NA	2.4	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	2.48	NA	NA	3.29	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	2.73	NA	NA	3.4	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	2.36	NA	NA	2.36	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	1.84	NA	NA	2.94	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	2.41	NA	2.12	2.67	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	2.01	NA	2.6	2.49	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	2.37	NA	3.07	2.69	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	1.77	NA	2.66	2.61	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	1.95	NA	2.21	1.92	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	1.49	NA	2.11	2.39	1.49	NA	NA	NA	NA	NA	2.44	NA	NA	NA
1884	1.69	NA	2.33	2.34	1.19	NA	NA	NA	NA	NA	2.14	NA	NA	NA
1885	1.55	NA	2.2	2.78	1.04	NA	NA	NA	NA	NA	2.04	NA	NA	NA
1886	1.96	NA	2.01	2.59	0.83	NA	4.6	NA	NA	NA	2.1	NA	NA	NA
1887	1.59	NA	1.76	3.01	1.03	NA	4.55	NA	NA	NA	2.38	NA	NA	NA
1888	1.48	NA	1.87	2.91	0.9	NA	4.88	NA	NA	NA	1.74	NA	NA	NA
1889	1.44	NA	2.56	3.13	1.28	NA	5.05	NA	NA	NA	2.93	NA	NA	NA
1890	1.85	NA	2.32	2.45	1.32	NA	5.38	NA	NA	NA	3.14	NA	NA	NA
1891	2.01	NA	1.77	2.6	1.07	NA	3.96	NA	NA	NA	2.59	NA	NA	NA
1892	2.41	NA	2.32	2.16	1.26	NA	5.19	NA	NA	NA	2.78	NA	NA	NA
1893	3.16	NA	1.91	2.36	1.12	1.2	4.65	NA	NA	NA	4.45	NA	NA	NA
1894	4.01	NA	1.79	2.02	1.14	0.94	4.17	NA	NA	NA	3.6	NA	NA	0.99
1895	3.31	NA	1.83	2.35	1.32	0.96	4.09	NA	NA	NA	3.94	NA	NA	1.4
1896	3.67	NA	1.38	2.07	1.35	0.89	4.02	NA	NA	NA	4.19	1.6	NA	3.01
1897	3.36	NA	1.61	2.14	1.41	1.31	3.96	NA	NA	NA	4.06	2.35	NA	3.94
1898	3.58	NA	1.45	1.86	1.52	1.34	3.8	1.44	NA	NA	3.53	2.23	NA	2.54
1899	3.83	NA	1.63	1.94	1.66	1.22	4.96	1.52	NA	NA	4.46	2.35	NA	6.11
1900	3.36	NA	1.54	2.51	1.31	1.27	4.02	1.43	NA	NA	4.31	2.58	NA	5.62
1901	3.24	NA	1.89	2.45	1.62	1.39	4.61	1.24	NA	2.47	4.38	2.46	3.59	6.74
1902	3.22	NA	1.38	2.05	1.68	0.92	3.5	1.18	NA	2.71	3.91	2.23	2.84	5.36
1903	3.44	NA	1.85	1.96	1.65	1.32	3.98	1.2	NA	2.65	3.61	2.4	2.81	5.87
1904	3.21	NA	2.03	2.29	1.46	1.17	4.63	1.43	NA	3.01	3.81	2.58	3.34	5.49
1905	3.04	NA	1.66	2.13	1.14	1.03	4.74	1.64	NA	2.3	3.82	2.43	2.43	5.79
1906	2.84	NA	1.48	1.83	1.59	0.76	4.07	1.55	NA	2.3	3.36	1.47	1.81	5.1
1907	2.83	NA	1.79	1.98	1.35	0.84	4.97	1.08	NA	2.27	4.03	1.52	2.45	6.16
1908	2.75	NA	1.82	2.08	1.58	0.72	4.86	1.67	NA	1.78	3.19	1.63	2.49	4.84
1909	1.02	NA	1.75	1.85	1.06	0.66	3.33	1.5	NA	1.31	2.8	1.49	2.44	4.41
1910	1.29	NA	2.06	2.28	1.45	0.72	4.2	1.74	NA	1.58	3.45	1.91	2.81	4.48
1911	1.95	NA	1.88	2.03	1.67	0.72	4.34	2	NA	1.52	3.33	1.59	2.1	4.42
1912	2.39	NA	1.51	1.56	1.26	0.55	4.22	1.07	NA	1.37	3.34	1.2	1.34	4.37
1913	2.37	NA	1.43	1.59	1.21	0.72	3.7	1.27	NA	1.68	3.18	1.63	1.6	3.75
1914	2.61	NA	1.64	1.6	1.1	0.51	4.86	1.22	NA	2.36	2.92	1.47	1.68	4.71
1915	2.8	NA	1.54	1.3	1.13	0.64	5.41	1.4	NA	2.61	2.89	1.33	1.43	4.65
1916	2.53	NA	1.76	1.74	1.2	1.19	4.68	1.75	NA	2.27	3.84	1.99	1.64	4.44
1917	4.06	NA	1.7	2	1.15	1.26	4.99	1.7	NA	2.01	3.45	2.19	2.12	3.99
1918	3	NA	1.57	1.75	0.94	1.37	4.06	1.26	NA	1.77	3.77	2.13	1.69	4.1
1919	2.37	NA	1.69	1.53	1.2	1.3	4.85	0.96	NA	1.46	4.44	1.59	1.42	4.03
1920	3.29	2.27	1.74	2.03	1.08	1.28	4.52	0.91	NA	1.6	5.46	1.67	1.33	4.1
1921	3.32	1.87	1.57	1.69	1.09	1.35	5.49	1.18	NA	1.37	5.08	1.7	1.21	3.69
1922	3.31	1.53	1.29	1.15	1.01	1.27	3.83	0.99	NA	1.27	5.64	1.34	0.96	3.38
1923	2.88	2.08	1.37	1.21	0.86	1.1	3.24	1.41	NA	1.28	4.69	1.29	0.81	2.62
1924	2.86	1.64	1.21	1.36	0.82	0.86	2.75	1.11	NA	1.36	4.02	1.23	1.02	2.97
1925	3.98	1.83	1.25	1.45	1.2	1.05	2.74	1.43	NA	1.2	4.7	1.45	1.34	3.32
1926	3.07	2.14	1.33	1.38	1.09	1.16	2.48	1.5	NA	1.34	4.39	1.72	1.66	2.59
1927	2.94	2.18	1.18	1.24	1.06	1.02	2.53	1.25	NA	1.69	4.16	1.42	1.85	2.46
1928	2.53	1.92	1.21	1.04	1.05	0.95	2.25	1.31	NA	1.45	3.68	1.45	1.71	2.33
1929	2.55	1.87	0.82	1.08	0.88	0.93	3.21	0.86	NA	1.42	3.13	1.1	1.06	2.56
1930	2.83	1.93	0.88	1.22	0.8	1.08	3.23	0.99	NA	1.67	3.36	1.02	1.34	2.37
1931	2.88	1.87	1.21	1.26	1	1.01	3	1.19	NA	1.97	2.65	1.25	1.33	2.15
1932	2.37	1.73	1.16	1.1	0.8	1.05	2.69	0.95	NA	2.31	2.48	1.22	1.47	1.87
1933	2.26	1.36	0.9	1.04	0.67	0.78	2.85	0.89	NA	2.37	2.34	0.94	1.27	1.58
1934	3.65	1.67	1.39	1.57	0.85	1.82	4.3	1.68	NA	3.85	3.11	1.28	1.54	2.38
1935	3	1.57	1.53	1.22	0.79	0.96	4.09	1.95	NA	2.98	3.12	1.32	1.72	2.28
1936	2.4	1.59	1.31	0.82	0.69	0.78	2.71	1.36	2.52	1.69	2.12	0.91	1.15	1.98
1937	2.26	1.34	1.12	1.18	0.76	1.02	2.96	1.29	3.15	1.87	2.79	0.83	1.04	1.83
1938	2.27	1.42	1.17	1.06	0.76	1.19	3.55	1.22	3.83	2.03	3.46	0.95	0.94	2.11
1939	2.18	1.49	1.52	1.01	0.69	1.22	3.97	1.12	3.03	2.07	3.42	0.96	1.02	2.35
1940	2.46	1.67	1.49	1.06	0.91	1.33	3.51	1.48	3.19	2.36	4.08	1.38	1.3	2.24
1941	2.59	1.21	1.65	1.06	0.77	0.86	2.8	1.72	3.13	2.11	3.86	1.62	1.18	1.54
1942	2.28	1.37	1.23	0.78	0.6	0.99	2.54	1.65	3	2.14	3.2	1.35	1	2.24
1943	3.02	1.53	1.43	0.72	0.51	1.03	2.84	1.57	3.17	2.02	3.68	1.65	1.15	2.67
1944	2.24	1.2	1.18	0.78	0.48	0.88	3.01	1.11	2.51	1.7	3.74	1.23	1.18	2.65
1945	2.15	1.26	1.23	0.86	0.62	0.89	3.41	1.15	2.3	1.95	3.94	1.36	1.32	3.14
1946	1.64	1.3	1.32	0.8	0.57	1.1	3.44	0.73	1.86	2.05	4	1.23	1.61	3.02
1947	2.44	1.67	1.61	1.12	1.04	1.57	4.21	1.33	2.09	2.33	5.01	1.55	2.05	3.51
1948	1.92	1.63	1.14	0.64	0.68	1.53	2.76	0.57	1.28	1.31	3.99	0.9	1.52	1.9
1949	2.23	1.88	1.29	0.87	1.01	2.26	3.13	0.9	1.53	2.31	4.17	1.21	1.52	2.17
1950	1.98	1.93	1.62	1.27	0.92	2.49	3.12	0.55	1.53	2.18	2.43	0.79	0.8	2.09
1951	2.72	2.14	1.91	2.58	1.39	3.19	3.1	0.9	1.84	2.33	3.72	0.97	1.29	1.96
1952	2.88	2.14	2.32	2.97	1.54	3.03	3.73	0.98	1.86	2.64	4.17	1.06	1.34	2.22
1953	2.2	1.58	1.18	1.79	1.26	2.36	2.53	0.68	1.64	1.89	3.55	0.97	1.12	1.98
1954	1.96	2.07	1.28	1.79	0.87	2.2	2.25	0.67	1.52	1.37	2.97	1.04	1.12	2.14
1955	2.24	2.51	1.94	2.21	1.37	2.58	2.73	0.97	2.6	2.15	3.26	1.4	1.29	2.81
1956	1.92	2.23	1.48	1.61	1.17	1.94	1.72	1.13	1.76	2.23	2.81	1.96	1.25	2.34
