# Bräker - Brüschholz AB - FASY - ITRDB SWIT199
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10770
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10770.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit199-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit199-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit199.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit199.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Bräker - Brüschholz AB - FASY - ITRDB SWIT199
#--------------------
# Investigators
#   Investigators: Bräker, O.U.; Zingg, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: European Journal of Forest Research
#   Published_Title: Evaluation of the forest growth model SILVA along an elevational gradient in Switzerland
#   Published_Date_or_Year: 2006
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s10342-005-0076-4
#   Full_Citation: Schmid, S., A. Zingg, P. Biber, and H. Bugmann. 2006. Evaluation of the forest growth model SILVA along an elevational gradient in Switzerland. European Journal of Forest Research, Vol. 125, Number 1, pp. 43-55, DOI: 10.1007/s10342-005-0076-4 
#   Abstract: The semi-empirical single-tree model SILVA 2.2 has been developed and parameterised using forest research and inventory data from Germany that range from the colline to the montane zone. The focus of the model evaluation presented in this study was to test the applicability of the model for the main Swiss forest types and at elevations ranging from the colline to the upper subalpine zone. To this end, SILVA was initialized using data from long-term forest yield research plots. The results at the end of the 30-year simulation were compared with observed data. The analysis of the results at each test site showed that there were no significant differences in model performance between forest types. However, the deviation between simulated and observed growth depended strongly on the elevational zone, i.e., on climate. As expected, the best results were found in the colline zone, for which the model had been calibrated, whereas the upper subalpine sites revealed the strongest differences. The quality of the data regarding forest structure that were available for model initialization had a strong impact on the simulation results, mainly at high-elevation zones (i.e., supalpine and upper subalpine). We conclude that SILVA 2.2 is a suitable tool to estimate the development of single trees and standing volume for a large fraction of the forests in Switzerland. However, extreme climate conditions should be avoided with the model, and the availability of detailed stand structure information is a key priority that has a strong effect on the quality of the simulation results. 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Brüschholz AB
#   Location: Switzerland
#   Northernmost_Latitude: 47.3333
#   Southernmost_Latitude: 47.3333
#   Easternmost_Longitude: 7.9167
#   Westernmost_Longitude: 7.9167
#   Elevation_m: 475
#--------------------
# Data_Collection
#   Collection_Name: SWIT199
#   First_Year: 1882
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AB0211ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB0211ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB0211OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB0211OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB0993ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB0993ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB0993OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB0993OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB1816ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB1816ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB1816OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB1816OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB2511ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB2511ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB2511OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB2511OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB2965ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB2965ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB2965OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB2965OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AB0211ON_raw	AB0211OS_raw	AB0993ON_raw	AB0993OS_raw	AB1816ON_raw	AB1816OS_raw	AB2511ON_raw	AB2511OS_raw	AB2965ON_raw	AB2965OS_raw
1882	NA	NA	1.92	1.94	NA	NA	NA	NA	NA	NA
1883	NA	NA	2.49	2.52	NA	NA	NA	NA	NA	NA
1884	NA	NA	2.81	2.74	NA	NA	NA	NA	NA	NA
1885	NA	NA	3.81	3.14	NA	NA	NA	NA	NA	NA
1886	NA	NA	4.11	3.51	NA	NA	NA	NA	NA	NA
1887	NA	NA	3.38	2.61	NA	NA	NA	NA	NA	NA
1888	NA	NA	3.13	1.97	NA	NA	NA	NA	NA	NA
1889	NA	NA	3.17	2.27	NA	NA	NA	NA	NA	NA
1890	NA	NA	2.97	1.4	NA	NA	NA	NA	NA	NA
1891	NA	NA	2.82	1.65	NA	NA	NA	NA	NA	NA
1892	NA	NA	3.03	2.17	NA	NA	NA	NA	NA	NA
1893	NA	NA	2.27	1.79	4.43	4.19	NA	NA	NA	NA
1894	NA	NA	2.38	1.55	2.27	3.14	NA	NA	NA	NA
1895	NA	NA	2.14	1.61	1.87	1.77	1.31	1.64	NA	NA
1896	NA	NA	2	1.3	3.12	3.55	1.36	1.79	NA	NA
1897	NA	NA	1.57	1.09	2.48	2.58	1.7	1.65	NA	NA
1898	NA	NA	1.3	0.96	2.18	2.45	1.64	1.56	NA	NA
1899	NA	NA	0.79	0.6	3.96	3.79	1.96	2.31	NA	NA
1900	NA	NA	0.67	0.59	3.32	3.8	2.5	2.56	NA	NA
1901	NA	NA	1.01	0.87	3.12	2.59	1.78	2.4	NA	NA
1902	NA	NA	1.18	0.82	2.92	3.39	1.78	2.48	NA	NA
1903	1.09	0.64	0.7	0.6	2.99	3.78	2.17	3.29	NA	NA
1904	1.42	1.8	0.88	0.7	2.53	3.04	2.45	3.17	NA	NA
1905	1.86	2.2	0.92	0.82	2.56	2.57	2.09	3.64	NA	NA
1906	2.11	2.03	0.88	0.89	2.89	3.44	2.29	3.27	NA	NA
1907	1.84	1.28	1.09	0.9	2.43	2.67	2.14	3.35	NA	NA
1908	1.4	1	1.04	0.77	1.82	2.55	2.41	3.36	NA	NA
1909	2.52	1.03	1.02	0.58	1.1	1.22	1.25	2.78	NA	NA
1910	2.43	0.97	0.86	0.46	2.38	1.4	1.71	3.7	1.54	1.55
1911	1.54	1.44	0.53	0.41	2.1	1.96	1.92	2.8	2	1.7
1912	2.13	1.69	0.55	0.4	1.83	1.4	2.08	2.75	1.99	2.5
1913	2.25	1.01	0.73	0.42	2.13	1.52	1.97	2.71	1.58	1.88
1914	3.46	1.19	0.76	0.59	2.88	2.55	2.13	2.99	2.37	2.58
1915	2.95	1.94	0.76	0.61	3.79	2.34	2.08	2.4	2.6	3.62
1916	2.18	2.36	1.15	0.84	4.41	2.1	2.19	2.15	3.42	3.6
1917	1.64	2.17	1.3	0.77	3.64	1.41	2.2	1.9	4.37	4.79
1918	1.76	1.58	1.17	0.87	3.29	0.59	1.97	2.26	3.41	3.86
1919	1.87	1.96	0.71	0.57	2.81	1.7	1.5	1.58	3.57	3.75
1920	2.2	2.1	0.77	0.49	3.91	2.48	2.43	2.26	3.94	3.69
1921	1.82	2.25	0.66	0.56	3.37	2.81	2.09	2.28	4.08	3.17
1922	1.59	1.13	0.62	0.63	3.31	1.95	1.49	1.9	4.05	3.16
1923	1.55	1.69	0.43	0.61	3.19	2.04	1.9	2.07	3.2	2.33
1924	0.95	1.58	0.49	0.52	3.04	1.93	1.68	1.37	3.69	2.54
1925	1.15	1.66	0.8	0.46	3.67	1.55	1.65	1.25	3.66	2.39
1926	1.55	1.76	0.66	0.48	4.25	1.62	1.66	1.8	3.09	2.03
1927	1.79	2.37	0.58	0.5	3.01	1.27	2.23	2.33	2.83	2.75
1928	2.03	2.68	0.58	0.54	2.71	1.53	2.12	2.42	2.74	3.15
1929	1.51	2.47	0.34	0.35	2.72	1.2	1.86	1.6	2.67	2.62
1930	1.31	2.53	0.48	0.53	2.89	1.2	1.86	1.4	2.73	2.31
1931	1.83	2.85	0.43	0.4	3.15	1.69	2.04	1.78	3.66	3.06
1932	2.59	3.93	0.44	0.48	4.04	1.87	2.05	2.21	3.94	3.23
1933	2.08	3.5	0.36	0.53	3.23	1.33	2.16	2.01	2.7	1.42
1934	1.71	3.01	0.61	0.84	2.88	1.07	2.08	1.53	2.78	1.48
1935	1.53	2.24	0.53	0.7	2.54	1.09	2.14	1.4	2.32	1.62
1936	0.72	0.61	0.38	0.51	3.22	1.2	1.36	1.16	2.39	1.59
1937	0.76	1.01	0.28	0.41	2.97	1.22	1.18	1.03	1.94	1.65
1938	1.31	2.03	0.22	0.41	3.94	1.19	0.84	0.87	2.1	2.22
1939	1.64	2.26	0.46	0.52	3.93	1.52	1.55	0.98	1.95	2.35
1940	1.55	3.04	0.51	0.4	3.2	1.1	2.1	1.17	2.29	2.25
1941	1.24	2.47	0.34	0.42	2.69	1.02	1.95	1.2	2.02	1.73
1942	0.15	0.62	0.52	0.32	2.5	1.03	1.65	1.09	1.37	1.72
1943	0.15	0.32	0.43	0.25	1.82	0.74	2.02	1.57	1.81	1.5
1944	0.81	1.49	0.66	0.32	3.32	1.3	2.23	1.61	2.09	1.62
1945	0.69	1.75	0.44	0.39	2.27	1.12	1.9	1.47	1.5	1.02
1946	0.4	0.77	0.77	0.64	3.41	1.64	1.83	1.67	1.79	0.91
1947	0.49	1.05	0.47	0.54	2.07	1.55	1.97	1.54	1.38	0.72
1948	0.8	1.33	0.51	0.46	1.58	1.01	0.95	0.6	1.02	0.62
1949	1.19	2.09	0.46	0.45	2.13	1.68	1.55	1.34	1.54	1.14
1950	0.3	0.52	0.11	0.28	1.68	1.1	1.54	1.14	1.15	0.7
1951	0.39	0.7	0.14	0.3	2.33	1.41	1.59	1.42	2.39	1.52
1952	0.84	1.77	0.17	0.31	2.7	2.01	2.42	1.69	2.6	1.77
1953	0.58	1.68	0.11	0.23	2.57	1.31	1.59	1.76	1.87	1.58
1954	0.65	1.73	0.29	0.38	2.14	0.65	1.62	1.22	2.36	1.92
1955	1.21	3.24	0.54	0.4	2.65	1.27	2.23	1.88	3.53	3.13
1956	1.22	2.95	0.32	0.24	2.41	1.65	2.31	1.97	2.47	2.75
1957	0.51	1.72	0.3	0.22	1.53	0.87	1.59	1.05	1.95	2.22
1958	1.6	2.89	0.47	0.33	3.25	2.25	2.44	2.28	2.11	2.54
1959	1.05	2.7	0.42	0.41	1.58	0.99	2.44	2.05	2.06	1.72
1960	0.52	1.7	0.27	0.26	2.41	1.31	2.04	1.49	2.36	1.4
