# Hartl - Nationalpark Kalkalpen, Zöbelboden Süd - FASY - ITRDB AUT151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37513
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37513.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut151-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut151.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut151.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Nationalpark Kalkalpen, Zöbelboden Süd - FASY - ITRDB AUT151
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C.; C. Zang; U. Buntgen; J. Esper; A. Rothe; A. Gottlein; T. Dirnbock; K. Treydte
#   Published_Date_or_Year: 2014
#   Published_Title: Uniform climate sensitivity in tree-ring stable isotopes across species and sites in a mid-latitude temperate forest
#   Journal_Name: Tree Physiology
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1093/treephys/tpu096
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Nationalpark Kalkalpen, Zöbelboden Süd
#   Location: Austria
#   Northernmost_Latitude: 47.838
#   Southernmost_Latitude: 47.838
#   Easternmost_Longitude: 14.444
#   Westernmost_Longitude: 14.444
#   Elevation_m: 876
#--------------------
# Data_Collection
#   Collection_Name: AUT151
#   First_Year: 1776
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NKZS502C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS502C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS502O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS502O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS503C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS503C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS503O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS503O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS504C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS504C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS504O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS504O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS506C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS506C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS506O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS506O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS507C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS507C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS507O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS507O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS508C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS508C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS508O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS508O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS510C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS510C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS510O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS510O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS511C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS511C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS511O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS511O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS512C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS512C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS512O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS512O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS514C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS514C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZS514O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZS514O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NKZS502C_raw	NKZS502O_raw	NKZS503C_raw	NKZS503O_raw	NKZS504C_raw	NKZS504O_raw	NKZS506C_raw	NKZS506O_raw	NKZS507C_raw	NKZS507O_raw	NKZS508C_raw	NKZS508O_raw	NKZS510C_raw	NKZS510O_raw	NKZS511C_raw	NKZS511O_raw	NKZS512C_raw	NKZS512O_raw	NKZS514C_raw	NKZS514O_raw
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA
1783	NA	NA	NA	2.12	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA
1784	NA	NA	NA	1.88	NA	NA	NA	NA	NA	2.36	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA
1785	NA	NA	NA	1.39	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA
1786	NA	NA	NA	1.32	NA	NA	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA
1787	NA	NA	NA	0.81	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA
1788	NA	NA	NA	0.82	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA
1789	NA	NA	NA	0.89	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA
1790	NA	NA	NA	0.75	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA
1791	NA	NA	NA	1.54	NA	NA	NA	NA	NA	1.92	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA
1792	NA	NA	NA	1.69	NA	NA	NA	NA	NA	2.51	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA
1793	NA	NA	NA	1.48	NA	NA	NA	NA	1.98	1.98	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA
1794	NA	NA	NA	1.64	NA	NA	NA	NA	1.74	1.68	NA	NA	NA	NA	NA	NA	NA	0.62	NA	1.03
1795	NA	NA	NA	1.73	NA	NA	NA	NA	1.3	1.33	NA	NA	NA	NA	NA	NA	NA	0.5	NA	0.4
1796	NA	NA	NA	2.2	NA	NA	NA	NA	2.06	2.06	NA	NA	NA	NA	NA	NA	NA	0.77	NA	0.94
1797	NA	NA	NA	1.35	NA	NA	NA	NA	1.29	1.26	NA	NA	NA	NA	NA	NA	NA	0.61	NA	1.27
1798	NA	NA	NA	1.72	NA	NA	NA	NA	1.6	1.58	NA	NA	NA	NA	NA	NA	NA	0.87	NA	0.94
1799	NA	NA	NA	1.79	NA	NA	NA	NA	1.98	1.66	NA	NA	NA	NA	NA	NA	NA	0.79	NA	1.68
1800	NA	NA	NA	1.28	NA	NA	NA	NA	1.69	1.22	NA	0.45	NA	NA	NA	NA	NA	0.42	NA	1.1
1801	NA	NA	NA	1.21	NA	NA	NA	NA	1.61	1.38	NA	0.46	NA	NA	NA	NA	NA	0.4	NA	1.2
1802	NA	NA	NA	1.1	NA	NA	NA	NA	1.02	1.14	NA	0.82	NA	NA	NA	NA	NA	0.52	NA	0.82
1803	NA	NA	NA	1.48	NA	NA	NA	NA	1.36	1.53	NA	1.14	NA	NA	NA	NA	NA	0.58	NA	1.1
1804	NA	NA	NA	1.53	NA	NA	NA	NA	1.84	2.17	NA	1.74	NA	NA	NA	NA	NA	0.69	NA	1.74
1805	NA	NA	NA	1.5	NA	NA	NA	NA	1.95	1.85	NA	1.56	NA	NA	NA	NA	NA	0.65	NA	1.17
1806	NA	NA	0.72	0.45	NA	NA	NA	1.25	1.15	1.27	NA	1.97	NA	NA	NA	NA	NA	0.58	NA	1.21
1807	NA	0.58	1.38	1.15	NA	NA	NA	1.69	1.54	1.43	NA	1.14	NA	NA	NA	NA	NA	0.77	0.87	1.88
1808	NA	0.34	1.04	0.84	NA	NA	NA	1.14	1.25	1.14	NA	0.54	NA	NA	NA	NA	NA	0.65	0.77	1.6
1809	NA	0.39	1.27	1.07	NA	NA	NA	1.66	1.26	1.24	NA	1.98	NA	NA	NA	NA	NA	0.66	1.09	1.87
1810	NA	0.53	1.46	1.26	NA	NA	NA	1.52	1.26	1.1	NA	1.9	NA	NA	NA	NA	NA	0.72	0.94	0.86
1811	NA	0.12	0.29	0.26	NA	NA	NA	0.55	0.44	0.42	NA	0.35	NA	NA	NA	NA	NA	0.33	0.45	0.37
1812	NA	0.54	1.03	1.04	NA	NA	NA	0.62	0.54	0.72	NA	1.59	NA	NA	NA	NA	1.13	0.67	1.16	1.08
1813	NA	0.48	1.21	1.36	NA	NA	NA	0.92	0.59	0.7	NA	1.59	NA	NA	NA	NA	0.82	0.72	1.11	1.16
1814	NA	0.08	0.89	0.89	NA	NA	NA	1.8	0.1	0.15	NA	1.65	NA	NA	NA	NA	1	1.52	1.41	1.81
1815	NA	0.26	1	0.9	NA	NA	NA	1.45	0.35	0.44	NA	1.03	NA	NA	NA	NA	0.65	1.07	1.01	1
1816	NA	0.34	1.04	0.96	NA	NA	NA	1.33	0.52	0.73	NA	1.26	NA	NA	NA	NA	0.77	1.04	1.08	1.2
1817	NA	0.34	0.95	0.86	NA	NA	NA	1.28	0.74	0.82	NA	1.28	NA	NA	NA	NA	0.93	1.28	1.34	1.42
1818	NA	0.39	0.93	0.87	NA	NA	NA	0.74	0.68	0.62	NA	1.39	NA	NA	NA	NA	0.89	1.12	1.24	0.88
1819	NA	0.34	0.18	0.16	NA	NA	NA	0.77	0.23	0.22	1.3	1.41	NA	NA	NA	NA	0.21	0.2	0.18	0.16
1820	NA	0.35	0.89	0.91	NA	NA	NA	0.92	0.55	0.48	1.52	1.64	NA	NA	NA	NA	0.62	0.7	0.5	0.62
1821	NA	0.15	0.96	0.9	NA	NA	NA	0.75	0.58	0.51	1.14	1.45	1.49	NA	NA	NA	0.32	0.51	0.53	0.78
1822	NA	0.01	0.52	0.48	NA	NA	NA	0.46	0.38	0.4	0.51	0.65	0.59	NA	NA	NA	1.16	0.78	1.2	0.74
1823	NA	0.35	0.65	0.71	NA	NA	NA	0.21	0.52	0.56	1.49	1.35	1.2	NA	NA	NA	0.54	0.51	0.65	0.79
1824	NA	0.44	0.95	0.97	NA	NA	NA	0.42	0.66	0.76	0.93	1.3	1.45	0.96	NA	NA	0.89	0.81	1.12	0.9
1825	NA	0.5	1.35	1.35	NA	NA	NA	0.33	0.76	0.73	1.45	1.62	0.98	1.13	NA	NA	0.93	0.89	1.34	0.88
1826	NA	0.39	0.95	0.71	NA	NA	NA	0.37	0.9	0.7	0.97	1.27	1.11	0.92	NA	NA	0.83	0.75	1.78	0.9
1827	NA	0.4	1.44	1.3	NA	NA	NA	0.3	0.86	0.6	1.41	1.49	1.17	1.14	NA	0.82	0.62	0.84	1.33	1.33
1828	NA	0.59	1.47	1.45	NA	NA	NA	0.26	0.99	0.78	1.14	1.59	1.12	1.11	NA	0.67	0.78	1	1.26	1.24
1829	NA	0.73	1.2	1.21	NA	NA	NA	0.3	0.96	0.83	1.19	1.49	0.84	1.1	NA	0.84	0.58	0.93	1.06	1.58
1830	NA	0.95	1.21	1.14	NA	NA	NA	0.24	0.95	0.82	1.29	1.43	0.78	1.04	NA	0.68	0.62	1.07	1.57	2.37
1831	NA	0.71	1.45	1.51	NA	NA	NA	0.23	1.21	0.9	1.32	1.6	1.07	1.13	NA	0.72	0.86	1.32	1.53	2.03
1832	NA	0.42	1.13	1.22	NA	NA	NA	0.19	0.93	0.72	1.32	1.79	0.81	0.98	NA	0.76	0.83	0.68	1.08	1.14
