# Mašek - 39VA Šumava - PCAB - ITRDB CZE072
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37297
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37297.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/cze072-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cze072-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/cze072.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cze072.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-01-25
#--------------------
# File_Last_Modified_Date
#   Date: 2023-01-25
#--------------------
# Title
#   Study_Name: Mašek - 39VA Šumava - PCAB - ITRDB CZE072
#--------------------
# Investigators
#   Investigators: Mašek, J.(https://orcid.org/0000-0002-3494-9113); Tumajer, J.(https://orcid.org/0000-0002-7773-7081)
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Mašek, Jiří, Jan Tumajer, Jelena Lange, Ryszard Kaczka, Petr Fišer, Václav Treml
#   Journal_Name: Ecosystems
#   Published_Title: Variability in Tree-ring Width and NDVI Responses to Climate at a Landscape Level
#   Published_Date_or_Year: 2023
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: ECO-22-0233
#   DOI: 10.1007/s10021-023-00822-8
#   Full_Citation: Jiří Mašek, Jan Tumajer, Jelena Lange, Ryszard Kaczka, Petr Fišer, Václav Treml. 2023. Variability in Tree-ring Width and NDVI Responses to Climate at a Landscape Level. Ecosystems, ECO-22-0233. doi: 10.1007/s10021-023-00822-8
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Charles University Grant Agency
#   Grant: GAUK 548120
#--------------------
# Site_Information
#   Site_Name: 39VA Šumava
#   Location: Czech Republic
#   Northernmost_Latitude: 49.181807
#   Southernmost_Latitude: 49.181807
#   Easternmost_Longitude: 13.292969
#   Westernmost_Longitude: 13.292969
#   Elevation_m: 993
#--------------------
# Data_Collection
#   Collection_Name: CZE072
#   First_Year: 1892
#   Last_Year: 2021
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 39UD21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 39UD14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 39UD14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	39UD21_raw	39UD18_raw	39UD05_raw	39UD17_raw	39UD09_raw	39UD20_raw	39UD04_raw	39UD03_raw	39UD19_raw	39UD16_raw	39UD13_raw	39UD08_raw	39UD06_raw	39UD15_raw	39UD12_raw	39UD02_raw	39UD01_raw	39UD24_raw	39UD23_raw	39UD22_raw	39UD26_raw	39UD07_raw	39UD10_raw	39UD25_raw	39UD14_raw
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	0.18	NA	0.72	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	0.27	NA	0.77	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	0.36	NA	2.26	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	0.27	NA	0.65	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	0.29	NA	0.88	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	0.25	NA	1.39	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	0.29	NA	0.81	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	0.18	NA	1	NA	NA	NA	NA
1910	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	0.21	0.57	0.73	NA	NA	NA	NA
1911	0.39	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	0.19	0.44	0.67	NA	NA	NA	NA
1912	0.45	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	0.17	0.68	0.36	NA	NA	NA	NA
1913	0.36	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	0.34	0.69	0.39	1.38	NA	NA	NA
1914	0.17	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	0.38	0.79	1.06	1.13	NA	NA	NA
1915	0.16	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	0.68	0.54	1.02	1.31	NA	NA	NA
1916	0.31	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	0.37	0.77	0.64	1.73	NA	NA	NA
1917	0.43	NA	NA	NA	NA	0.72	NA	NA	NA	0.56	NA	NA	NA	0.47	NA	NA	NA	NA	0.49	0.51	0.56	0.94	NA	NA	NA
1918	0.52	NA	NA	NA	NA	1.42	NA	NA	NA	0.53	NA	NA	NA	0.3	NA	NA	NA	NA	0.37	0.53	0.94	1.01	NA	NA	NA
1919	0.42	NA	NA	NA	NA	0.5	NA	NA	NA	0.53	NA	NA	NA	0.38	NA	NA	NA	NA	0.44	0.5	1.4	1.18	NA	NA	NA
1920	0.56	NA	NA	NA	NA	0.63	NA	NA	NA	0.72	NA	NA	NA	0.27	0.65	NA	NA	NA	0.42	0.45	0.92	0.81	NA	0.09	NA
1921	0.62	NA	NA	1.08	NA	1.45	NA	NA	1.46	0.81	NA	NA	NA	0.31	0.57	NA	NA	NA	0.54	0.5	0.78	0.86	NA	0.14	NA
1922	0.88	0.73	NA	1.29	NA	2.52	NA	NA	1.37	1.08	NA	NA	NA	0.36	1.59	NA	NA	NA	0.6	0.37	0.62	1.18	NA	0.16	NA
1923	0.78	0.75	NA	1.54	NA	0.96	NA	NA	1.55	3.02	NA	NA	NA	0.48	1.2	NA	NA	NA	0.54	0.34	0.97	1.47	NA	0.23	NA
1924	2.05	1.12	NA	1.21	NA	1.41	NA	1.57	1.11	2.61	NA	NA	NA	0.4	0.69	NA	NA	NA	0.71	0.33	1.88	1.12	NA	0.38	NA
1925	3.04	1.01	NA	1.55	NA	2.71	NA	1.86	0.82	1.64	NA	NA	NA	0.6	0.3	NA	NA	NA	0.87	0.35	2.04	0.98	NA	0.38	NA
1926	2.45	1.08	10.8	1.98	NA	2.58	NA	2.09	0.81	1.52	NA	NA	NA	0.66	0.44	NA	NA	1.27	0.75	0.43	1.92	1.33	NA	0.42	NA
1927	1.96	1.45	4.76	1.9	NA	1.73	NA	1.18	0.92	1.88	NA	NA	NA	0.78	0.34	4	NA	0.88	0.98	0.33	2.05	1.08	NA	0.37	NA
1928	1.53	0.78	3.81	1.65	NA	1.29	NA	0.8	0.8	1.2	NA	NA	NA	0.87	0.23	2.87	0.88	0.63	0.69	0.17	1.65	0.84	NA	0.23	NA
1929	1.77	0.98	1.8	1.78	NA	1.14	NA	0.75	1.15	1.77	NA	NA	NA	0.91	0.32	1.81	1.44	0.75	0.66	0.2	1.95	0.49	NA	0.22	NA
1930	2.1	1.12	2.17	1	NA	0.81	NA	1.03	1.41	1.43	NA	NA	NA	1.11	0.32	2.01	2.1	0.84	0.56	0.29	1.84	0.47	NA	0.22	NA
1931	2.49	1.57	3.68	1.65	NA	1.27	0.82	1.24	1.66	1.53	NA	NA	3.27	1.28	0.53	2.37	2.88	1.02	1.32	0.34	2.87	0.63	4.02	0.4	NA
1932	2.01	1.66	3.6	1.46	NA	2.61	0.71	1.48	1.41	2.69	NA	NA	3.11	1.71	0.62	2.95	3.43	1.13	1.43	0.38	2.71	0.63	3.89	0.46	NA
1933	1.36	1.32	2.5	1.76	NA	1.3	0.53	1.19	1.29	2.04	NA	1.38	2.26	1.63	0.66	1.89	2.62	1.01	1.32	0.38	2.12	0.51	2.91	0.67	NA
1934	1.81	1.28	2.99	1.79	NA	1.6	0.56	1.02	1.06	2.27	NA	1.3	2.46	1.66	0.53	2.41	1.95	0.94	1.32	0.38	2.1	0.6	2.78	0.72	NA
1935	2.24	1.22	2.89	1.88	NA	1.2	0.77	1.51	1.21	2.2	NA	2.32	2.2	2.03	0.79	1.58	3.15	0.8	1.17	0.3	2.19	0.5	3.52	1.33	NA
1936	3.4	1.55	3.2	2	NA	2.27	1.03	1.81	1.72	1.19	NA	2.28	2.84	2.28	0.91	1.74	3.43	0.95	1.06	0.48	1.9	0.63	4.72	1.7	NA
1937	3.27	1.53	3.73	2.13	2.75	3.39	1.22	1.95	1.64	2.74	NA	2.32	2.71	2.33	0.81	3.07	3.57	1.08	0.9	0.46	2.06	1.07	4.58	2.94	NA
1938	3	1.18	3.27	2.17	3.35	2.5	0.94	1.67	1.62	2.02	NA	2.45	2.56	2.66	0.66	4.94	2.61	1.36	0.82	0.42	2.21	1.01	3.89	2.41	2.79
1939	1.96	0.9	2.72	2.12	3.16	2.36	0.93	1.4	0.86	2.26	NA	2.8	2.14	2.93	0.65	4.2	2.39	1.13	1.03	0.44	2.14	0.86	3.55	3	2.35
